t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.0010005583192936314,-7.466557787407348,-3.675100631941298,-9.551433781546852,0.016075518903962974,-0.14847108288208777,-0.08029053245938245,-1.7092395141008215e-06,-1.8698781067776689e-06,9.581872715423729e-07,0.000102597389594856,-0.009899402115835631,-0.005278735771026879,18.90596397591576,13.799960625932426,2.7085174354461647e-06,0.0,-1.4887521858122852,4.299104329735594,-0.034677013016778634,0.0008829720363599885,-0.005380754744710942,-0.009805181210765988,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.5170173448687985,30.0,0.01,-0.0015139838648279996,-0.00466320086382601,0.008715641718235832
0.0011006166869309839,-7.466199700333725,-3.6743557769986253,-9.551720208118414,0.021189369510195236,-0.20244053043717405,-0.10753641712095205,-1.4212849998298409e-06,-1.554860909046688e-06,7.9676205987286e-07,4.417455210740939e-05,-0.009733621851237391,-0.005093640749539037,18.906564326121586,13.799960625932426,2.252215193376434e-06,4.235164736271502e-22,-1.4887064631536726,4.299969021020816,-0.03455334475663687,0.0008477958959428009,-0.005357602811846924,-0.009553421169854127,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.53587790283078,30.0,0.010000000000000002,-0.0014730395108642374,-0.004591221417101234,0.008760755703624192
0.0012006860026084394,-7.46346594782203,-3.666026884306124,-9.560596129884537,0.03326053163951034,-0.2526007373299196,-0.12354816603602796,-1.1800451530389344e-06,-1.2909487397600917e-06,6.615247518906133e-07,2.8246364951390072e-05,-0.009562862717544127,-0.004902303155232477,18.90716474201565,13.799960625932426,1.8699385576170115e-06,2.367529061553262e-22,-1.4911907459310043,4.311791994516784,-0.03766324512041396,0.0008521316642541444,-0.005316996145039651,-0.00929973876288682,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.554740524449703,30.0,0.010000000000000002,-0.0014333336203252104,-0.004518140843279229,0.008805223339196883
0.001300746503901379,-7.452346893427589,-3.632511510944493,-9.597268663358568,0.0659152340317659,-0.2692828461770844,-0.09549935407877894,-1.2075986970368228e-06,-1.3210918345462494e-06,6.769710687624465e-07,0.00017095750701403233,-0.009583857369471316,-0.004786088298165683,18.907765105023408,13.799960625932426,1.9136008142586e-06,4.365507887384641e-22,-1.5013890301289645,4.359858808626226,-0.050981079568473024,0.001025193079752542,-0.0053328007210894654,-0.009235605305760298,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.573601484596288,30.0,0.010000000000000002,-0.0013948881984530998,-0.004443999535927303,0.008849020004412591
0.0014007679868005443,-7.441212975352834,-3.599622046493906,-9.632920243021912,0.09823100665016675,-0.29638895139475824,-0.07229629021427059,-1.174843481435823e-06,-1.2852582020858434e-06,6.586087325266059e-07,0.00030733526485146514,-0.009547873822814103,-0.004644104490567341,18.9083652339208,13.799960625932426,1.8616958168458892e-06,2.994713704459715e-22,-1.511085126271124,4.406957185320427,-0.06380468157441382,0.0011864417157066399,-0.005317700958835296,-0.009118029863317027,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.592455089948919,30.0,0.01,-0.0013577276157831024,-0.004368846996080245,0.00889211738823665
0.0015007789487008415,-7.4287568396057635,-3.5726359617073955,-9.661169189356702,0.12837508110461557,-0.32425382213406273,-0.04734086200085586,-1.1422388375139944e-06,-1.2495892924065686e-06,6.403308056817522e-07,0.0004628164400339186,-0.009501211764301057,-0.004496492944650913,18.908965299692202,13.799960625932426,1.8100294202933589e-06,4.235164736271502e-22,-1.5156880646091895,4.44641567394132,-0.07396576878449568,0.001364235985510681,-0.005289350283145439,-0.008992625123209622,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.611306712139983,30.0,0.01,-0.0013218535493542982,-0.00429268929558934,0.008934512958499313
0.0016008155951885564,-7.411266616912004,-3.5778451750164937,-9.649112801634592,0.15399348008142455,-0.3098345179075963,0.010330161959640111,-1.3882909852282971e-06,-1.5187660346600602e-06,7.782658546497355e-07,0.0008093302755154857,-0.009673352108181928,-0.004426863360790534,18.90956551957113,13.799960625932426,2.1999317871736122e-06,4.365507887384641e-22,-1.4945208585970993,4.443399255466891,-0.06935590031438855,0.0017461945057666776,-0.005325109185736922,-0.00907854022554584,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.630163175761718,30.0,0.01,-0.0012872660590085693,-0.004215525711826686,0.008976206830630223
0.0017008757361520082,-7.39359012833842,-3.5825372028623423,-9.637509395349435,0.18085554354299793,-0.30647700791459015,0.06274127626561335,-1.5647836826702914e-06,-1.7118459560112428e-06,8.772063804297417e-07,0.0011519008318204998,-0.009769041729782608,-0.004322172991309771,18.910165880416912,13.799960625932426,2.4796079497634082e-06,2.117582368135751e-22,-1.4734610657165066,4.441077601490825,-0.0648606297264663,0.0021166132139225995,-0.00531787039032998,-0.009092988190121568,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.649024067987794,30.0,0.010000000000000002,-0.0012539791595889182,-0.004137384652181744,0.009017182736709269
0.0018008878710821792,-7.375926726193427,-3.5867270865251566,-9.626368315508975,0.20852829456398986,-0.31332612434261053,0.11086639477664355,-1.678010837986673e-06,-1.8357144817925441e-06,9.406807022682367e-07,0.0014864984374179636,-0.009799107957580946,-0.004190129616057489,18.91076595322649,13.799960625932426,2.659031442966305e-06,8.731015774769282e-22,-1.452689687043696,4.439366153292153,-0.06046798433340928,0.0024720548293125865,-0.005274215994708864,-0.00904770529638117,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.667875911289781,30.0,0.010000000000000002,-0.001222027985857231,-0.00405835007671519,0.00905739710162956
0.001900990007913897,-7.358881862234647,-3.5904840512686604,-9.615843343189365,0.2371640838772452,-0.3304568290063653,0.15513641554660107,-1.761166611368775e-06,-1.9266854421621073e-06,9.872972255539793e-07,0.00180416619821768,-0.009765757075678883,-0.004034571748912374,18.911366566047484,13.699960625932427,2.7908028303028066e-06,4.365507887384641e-22,-1.4327911072558492,4.438047806640002,-0.05625779451378495,0.002803666197291665,-0.0051975701249054145,-0.008945810012510888,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.686744719550531,30.0,0.01,-0.001191380654822142,-0.0039783404764617,0.009096890632994445
0.002001010284061655,-7.342387063601583,-3.594040736141957,-9.605656928644043,0.26595210743376785,-0.35759430531628683,0.19607622406937578,-1.7493733196918684e-06,-1.913783787518878e-06,9.80685991796993e-07,0.002100193315778453,-0.009668639968614525,-0.0038577836052288003,18.911966687704368,13.699960625932427,2.772114790467145e-06,8.536247427581424e-22,-1.4135542819910731,4.436834413180675,-0.052139098049158554,0.0031063240906217576,-0.0050884082663240635,-0.008788330735147076,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.70559809743588,30.0,0.01,-0.0011621008380637054,-0.003897521541351593,0.00913558139785706
0.00210105845530128,-7.3262842409435,-3.5973319618036417,-9.595713175284136,0.29449566561255947,-0.39440956485009504,0.23433575625057407,-1.6769466978045706e-06,-1.8345503310619767e-06,9.400841530021947e-07,0.0023692685011862157,-0.009504311330314232,-0.0036605152105766287,18.912566976731807,13.699960625932427,2.657345171257042e-06,4.365507887384641e-22,-1.3948204610383204,4.4357941772866445,-0.048019248951017814,0.0033740730133468328,-0.0049456879151274806,-0.008573245654236332,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.72445673342217,30.0,0.01,-0.001134165734806218,-0.003815834042567325,0.00917349871344493
0.002201125425061802,-7.31052174477731,-3.600452716827604,-9.585826372498907,0.3221034682627282,-0.44070456343551373,0.270120162445367,-1.5440712059509097e-06,-1.6891868690692417e-06,8.655951162441783e-07,0.0026035933854993603,-0.009265918993079828,-0.003442640733528396,18.91316737855037,13.699960625932427,2.4467862744727867e-06,4.735058123106524e-22,-1.3764584293422442,4.434784849089245,-0.0438048314105997,0.0035981133635697897,-0.004767022522069554,-0.008295589492041212,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.743318912846169,30.0,0.01,-0.0011075887693883066,-0.003733313873443682,0.009210625094980135
0.002301182521380516,-7.29407359022481,-3.6037974294784907,-9.57285240730005,0.3595389939633067,-0.47466494519467856,0.30795983633045876,-1.4476610871713837e-06,-1.5837158868631539e-06,8.115483030852701e-07,0.002766650127642393,-0.00907460913984244,-0.0032581453019005875,18.91376772112828,13.699960625932427,2.2940116132778315e-06,4.365507887384641e-22,-1.356414897471949,4.4324228638188075,-0.0372679728663334,0.0037582460418022576,-0.004637786698632506,-0.008061322224378428,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.762179231170233,30.0,0.010000000000000002,-0.0010823871922578834,-0.0036500139201146808,0.00924693659267788
0.0024011892971430465,-7.272360377246826,-3.6044674182544347,-9.566448292139254,0.4285356014678351,-0.44561790504214494,0.3528172596050416,-1.6444038591569154e-06,-1.7989490352706956e-06,9.218408737456624e-07,0.0028018896929994275,-0.00924245445494402,-0.003231118439856137,18.914367761782856,13.599960625932427,2.6057767133850305e-06,8.536247427581424e-22,-1.3343734570319834,4.437284631416945,-0.03540697503369473,0.003841500205972984,-0.004770405009373995,-0.008136325263279386,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.781030064292919,30.0,0.01,-0.0010585789086934492,-0.003565998170174329,0.009282406355271392
0.0025012515733434334,-7.250647142294144,-3.60508218026397,-9.559947945441593,0.49823851753000886,-0.42806786221503684,0.3940789970659893,-1.7479928881359796e-06,-1.912273619562329e-06,9.79912131881413e-07,0.0028251915037177666,-0.009338701297933318,-0.003175105171163094,18.91496813544006,13.599960625932427,2.769927312991507e-06,2.117582368135751e-22,-1.312314773115253,4.442145517706944,-0.033436376148582456,0.0039051827936195556,-0.004864142561399918,-0.008146410639259645,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.799891359001675,30.0,0.01,-0.0010361473036547852,-0.0034812075543108724,0.009317059231803662
0.0026013317819243323,-7.228985147682046,-3.60578472512936,-9.553358375589314,0.5682048516303866,-0.4222227801003515,0.43312080430925787,-1.7874073188375573e-06,-1.9553923167677105e-06,1.0020075757918635e-06,0.0028341725423810422,-0.009369011244413682,-0.00309461981496938,18.915568616691544,13.599960625932427,2.8323847227826496e-06,4.365507887384641e-22,-1.290251756557878,4.446875155078396,-0.031433417980250074,0.003947088153916911,-0.004922322024566523,-0.008098074986613414,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.818756033884525,30.0,0.01,-0.0010151103100772122,-0.0033957032727275752,0.00935086896186457
0.002701338977287075,-7.2074195178960085,-3.606507468102511,-9.546793466917485,0.6375564689354893,-0.42787800110612484,0.4710456174133486,-1.7651214460210707e-06,-1.9310119620390743e-06,9.895142771688188e-07,0.002825172691413097,-0.009336662061873318,-0.002993258528828882,18.91616865986372,13.599960625932427,2.7970697920256553e-06,4.365507887384641e-22,-1.2682794943372897,4.451563015771851,-0.02944836725757765,0.0039635417558962,-0.004947289199350811,-0.00799556890668774,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.837606946099988,30.0,0.01,-0.00099549336640398,-0.0033095939874687886,0.009383793507721498
0.0028013403989163416,-7.185822115872691,-3.607321514679656,-9.540112776690215,0.7056849874070555,-0.44472979037784705,0.508780799604088,-1.7139012682926706e-06,-1.8749779842556966e-06,9.60800617122579e-07,0.0027914975924462487,-0.009241793181142571,-0.002873544102100294,18.916768668393498,13.499960625932426,2.7159046052396445e-06,4.235164736271502e-22,-1.2462177180277183,4.4561364840450395,-0.027422661968085436,0.003947657803896679,-0.004940562854789939,-0.007840107923974354,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.85645676999233,30.0,0.010000000000000002,-0.0009772885953888,-0.003222853194591795,0.009415844321537633
0.0029014145908850615,-7.164244203131106,-3.607865818557842,-9.534403942354993,0.7721547308191992,-0.4702777084153935,0.5472577185836001,-1.5809700896178267e-06,-1.7295536018554313e-06,8.862803627366e-07,0.0027312265232030445,-0.00909277484944741,-0.002740178733699198,18.91736911354531,13.499960625932426,2.5052574652777338e-06,4.235164736271502e-22,-1.224556538982456,4.461370175783348,-0.026046011097409734,0.003898275086563588,-0.0049073560291195105,-0.0076398979331762365,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.875320310770501,30.0,0.01,-0.0009604895937252507,-0.003135442986774405,0.009447034297441325
