element,side,region,center_x_mm,angle_error_deg
48112,1,body,0.841069797674815,0.3822629756657312
48115,1,body,0.8810404737790427,0.3822348595498227
48118,1,body,0.8810404737790427,0.3821592091653168
48121,1,body,0.8810404737790427,0.3821907248717827
48124,1,body,0.8810404737790427,0.38225624110346634
48125,1,body,0.8810404737790427,0.38224216496084307
48130,1,body,0.841069797674815,0.38221582813226174
48135,1,body,0.8810404737790427,0.3822199186367371
48136,1,body,0.841069797674815,0.3822369942700137
48138,1,body,0.8810404737790427,0.3821849262440194
48140,1,body,0.821084459622701,0.38213896277660253
48142,1,body,0.8810404737790427,0.38215510921872303
48143,1,body,0.841069797674815,0.38226705273043005
48145,1,body,0.7211577097574869,0.38216416553128824
48146,1,body,0.8810404737790427,0.38222601755530494
48147,2,body,0.841069797674815,0.3821958150436314
48148,2,body,0.7811137636502584,0.3822369942700137
48152,1,body,0.9010258118311564,0.3822593516371866
48153,1,body,0.841069797674815,0.38215238912055904
48154,4,body,0.7811137636502584,0.38224887438559746
48160,2,body,0.9010258118311564,0.3822740162175344
48161,1,body,0.841069797674815,0.3822593516371866
48162,2,body,0.841069797674815,0.3822020165487981
48169,1,body,0.7611284057299298,0.3821592091653168
48171,1,body,0.7811137636502584,0.3822740162175344
48173,1,body,0.8810404737790427,0.3822152554915929
48176,1,body,0.7011723717053732,0.3821907248717827
48183,1,body,0.7611284057299298,0.3822421649627501
48192,1,body,0.841069797674815,0.38223681995183656
48193,4,body,0.7611284057299296,0.38216308694455364
48194,3,body,1.68045433362325,0.38224549419208437
48195,1,body,0.7611284057299298,0.38215510921776935
48201,1,body,0.581260283788045,0.3822369942700137
48207,1,head,0.25143995881080633,3.6251364284210843
48212,1,body,0.8810404737790427,0.38213265177760636
48217,1,body,1.92027842998505,0.38212773711914755
48221,1,body,0.821084459622701,0.38223930585557025
48225,1,body,1.8003663619359334,0.38217316434415155
48230,2,head,0.23741433024406433,0.7108035902544645
48235,1,body,1.72042500972748,0.38227759802448164
48237,1,body,0.8810404737790427,0.38225116044244956
48239,1,body,0.9010258118311564,0.382239839351269
48240,1,body,0.821084459622701,0.3821895672153976
48250,1,body,0.841069797674815,0.3821506262649265
48254,1,body,0.7211577097574869,0.382172571148953
48255,3,body,1.8603224356969201,0.38227072834839304
48256,1,body,0.821084459622701,0.38225114941740296
48257,1,body,0.821084459622701,0.38213265177856015
48259,1,body,0.841069797674815,0.3821895672153976
48261,1,body,0.841069797674815,0.38220257825246695
48263,1,body,0.841069797674815,0.3822365658865529
48265,1,body,0.821084459622701,0.38217074418965646
48267,1,body,0.841069797674815,0.3821135397785898
48268,1,body,0.7611284057299296,0.3821446018788723
48269,1,body,0.7611284057299298,0.3821475365427513
48270,1,body,0.821084459622701,0.38216308694455364
48271,1,body,0.821084459622701,0.38222601755721203
48272,1,body,0.821084459622701,0.3821849262440194
48273,1,body,0.841069797674815,0.3821857393389131
48276,2,body,0.821084459622701,0.38223983935031547
48277,1,body,0.7211577097574869,0.38225114941740296
48284,1,body,0.841069797674815,0.3822181368745365
48289,1,body,0.821084459622701,0.3821506262649265
48290,1,body,0.7611284057299296,0.38221941539529675
48298,1,body,0.821084459622701,0.382172571148953
48301,1,body,0.821084459622701,0.3822891073620205
48304,2,body,0.7611284057299296,0.3821823248860471
48305,1,body,0.5213042696317035,0.38224216496084307
48307,1,body,0.7811137636502584,0.38215510921872303
48309,1,body,0.821084459622701,0.3821693250375481
48311,1,body,0.7211577097574869,0.3821857393389131
48312,1,body,0.7611284057299296,0.3822530229175228
48315,1,body,0.841069797674815,0.3821842769470878
48317,2,body,0.821084459622701,0.3822365658865529
48318,1,body,0.821084459622701,0.3822101080101469
48320,1,body,0.7811137636502584,0.38217077375745484
48323,1,body,0.7611284057299298,0.3822034281433853
48325,1,body,0.841069797674815,0.38220598088870844
48326,1,body,0.841069797674815,0.38225869746483254
48329,1,body,0.4813335835933687,0.3822310848311816
48333,1,body,0.841069797674815,0.3821446018788723
48336,1,head,0.18290995061397566,0.28900003638322663
48342,1,body,0.7211577097574869,0.3822006642792747
48344,3,body,0.7811137636502584,0.38220628934316
48351,1,body,0.821084459622701,0.38227759802448164
48352,1,body,0.7611284057299298,0.38213390926954743
48353,4,head,0.1892816573381423,0.6390036850706575
48356,1,body,0.821084459622701,0.38220658363277404
48357,1,body,0.581260283788045,0.3822827536153674
48358,1,body,0.7611284057299298,0.38222089122458613
48363,1,body,0.7011723717053732,0.38223930585557025
48366,1,body,0.821084459622701,0.38213390926954743
48372,1,body,0.7611284057299298,0.38220658363277404
48376,1,body,0.7211577097574869,0.38224612313483575
48378,1,body,0.7211577097574869,0.38222601755721203
48390,1,body,0.821084459622701,0.3821958150436314
48391,1,body,0.7211577097574869,0.38223930585557025
48394,1,body,0.7611284057299298,0.3822020165487981
48398,1,body,0.841069797674815,0.3822707283493465
48400,1,body,0.821084459622701,0.3822369942700137
48402,1,body,0.7611284057299298,0.3822196320010867
48404,1,body,0.821084459622701,0.3822020165487981
48406,1,body,0.7011723717053732,0.3822188187637416
48407,1,body,0.7811137636502584,0.38217316434319787
48415,1,body,0.821084459622701,0.38216557734960743
48417,1,body,0.841069797674815,0.38217233181621346
48419,1,body,0.6412163178126017,0.38224955982126624
48422,1,body,0.821084459622701,0.38217945105308126
48423,1,body,0.7211577097574869,0.3822199186367371
48426,1,body,0.7811137636502584,0.38227072834839304
48432,1,body,0.821084459622701,0.3822629756657312
48433,1,body,0.7011723717053732,0.38217945105308126
48437,1,body,0.821084459622701,0.38218690925444776
48445,1,body,0.7811137636502584,0.38217233181621346
48447,1,body,0.821084459622701,0.38215105347340556
48448,1,body,0.7611284057299298,0.3821458023141061
48450,1,body,0.7211577097574869,0.3822707283493465
48454,1,body,0.7611284057299298,0.38229421641629946
48456,1,body,0.7611284057299298,0.38218690925540133
48463,1,body,0.821084459622701,0.38215337957368817
48466,1,body,0.841069797674815,0.38213364792439247
48467,1,body,0.821084459622701,0.3822889356789194
48468,1,body,0.7611284057299296,0.3822827536172742
48475,1,body,0.7811137636502584,0.3822867176404976
48477,2,body,0.7611284057299296,0.3821354011967071
48479,1,body,0.7811137636502584,0.3822084470545546
48481,1,body,0.821084459622701,0.3822095452714664
48482,1,body,0.7811137636502584,0.3822285006791836
48484,1,body,0.821084459622701,0.38219313227667445
48487,1,body,0.841069797674815,0.3822084470526474
48488,1,body,0.821084459622701,0.3822878600183449
48493,1,body,0.821084459622701,0.3821958486013197
48497,1,body,0.7211577097574869,0.3822267477614408
48499,1,body,0.7611284057299298,0.3822878600173915
48505,1,body,0.7811137636502584,0.3822059808906156
48507,1,body,0.7811137636502584,0.38221263034815856
48509,1,body,0.7211577097574869,0.38217233181621346
48514,1,body,0.7011723717053732,0.38223862667654745
48516,1,body,0.581260283788045,0.38218690925444776
48519,1,body,0.7811137636502584,0.3822194315399444
48520,1,body,0.7611284057299298,0.38216218782748207
48523,1,body,0.7011723717053732,0.3822020165487981
48524,3,body,1.66046897570292,0.3821135397785898
48527,1,body,0.7611284057299296,0.38226297566668466
48531,1,body,0.821084459622701,0.3822219589798983
48535,1,body,0.7211577097574869,0.3821830565527268
48538,1,body,0.821084459622701,0.3822451605274954
48539,2,body,0.7811137636502584,0.38214477166210814
48542,2,body,1.72042500972748,0.3821693696602548
48544,3,body,0.601245621840159,0.3822196320010867
48545,4,tail,2.29999995231628,0.0
48548,1,body,0.821084459622701,0.3821950239882213
48549,1,body,0.7211577097574869,0.38220598088870844
48551,1,body,0.7611284057299296,0.3822451605274954
48558,1,body,0.4613482356071474,0.38212773711914755
48564,4,body,1.8003663619359334,0.3821592091624557
48565,1,head,0.229233245054881,0.6432600120728736
48567,1,body,0.821084459622701,0.3822812769466028
48572,1,body,0.821084459622701,0.3821927661985369
48573,1,body,0.7011723717053732,0.3822451605274954
48576,1,body,0.7611284057299298,0.3822186847174455
48579,1,body,0.7211577097574869,0.3822290434506613
48581,1,body,0.821084459622701,0.38227394362894934
48584,1,body,0.821084459622701,0.38221868471553844
48586,2,body,1.68045433362325,0.38214477166210814
48589,1,body,0.821084459622701,0.3821752131079277
48592,1,head,0.11244848122199365,0.3448942318755857
48594,1,body,0.821084459622701,0.38217361361538316
48598,1,body,1.92027842998505,0.3821458023141061
48600,1,body,0.821084459622701,0.3822922954131428
48617,2,body,1.6005129019419366,0.3821389627775563
48626,2,body,1.7803810040156067,0.3822310848321352
48629,4,body,0.841069797674815,0.382146207689282
48630,1,body,0.821084459622701,0.38220329409550596
48633,4,head,0.004816308695202033,0.31470091471114414
48634,1,body,0.581260283788045,0.3821927661985369
48644,1,body,0.7611284057299298,0.38213676962499493
48655,2,body,0.7811137636502584,0.3821670004667546
48660,1,body,0.821084459622701,0.3821297058602288
48661,1,body,0.7611284057299298,0.3822546567115528
48666,1,body,0.841069797674815,0.3821752131079277
48673,2,body,0.841069797674815,0.38227394362894934
48674,1,body,0.7011723717053732,0.3821486536459745
48675,3,body,0.7611284057299296,0.3822529664443458
48680,2,body,0.7211577097574869,0.3821693696602548
48682,1,body,0.7611284057299298,0.38217599854244105
48693,1,body,0.7811137636502584,0.3821752131088813
48696,1,body,0.821084459622701,0.3822194315418515
48701,1,body,0.821084459622701,0.38228030910588184
48704,1,body,0.7811137636502584,0.3822690639235068
48708,1,body,0.821084459622701,0.38222690960908967
48713,2,body,0.7011723717053732,0.3822595666013801
48716,1,body,0.7611284057299298,0.38214137742703697
48717,1,body,0.821084459622701,0.38217701213887195
48723,1,body,0.7011723717053732,0.3822602968063583
48727,2,body,0.9010258118311564,0.3822126303500657
48729,1,body,0.821084459622701,0.38217599854244105
48731,4,head,0.15187268952528635,0.34750491702983816
48732,1,body,0.7011723717053732,0.38213896277660253
48738,1,body,0.821084459622701,0.3822602968063583
48739,1,body,0.7811137636502584,0.3822454941911309
48743,1,body,0.821084459622701,0.3821830565527268
48747,1,body,0.7211577097574869,0.3822025262995181
48752,2,body,0.821084459622701,0.38222767464901297
48754,1,body,0.841069797674815,0.3822889356789194
48759,1,body,0.7611284057299298,0.3822285006791836
48761,1,body,0.821084459622701,0.38220598088870844
48765,2,body,0.7811137636502584,0.38220954527337353
48766,2,head,0.0021762080335368333,0.1603598087842569
48767,1,body,0.821084459622701,0.3822084470526474
48769,2,body,0.7011723717053732,0.3822529664443458
48771,1,body,0.821084459622701,0.3822267477614408
48781,1,body,0.7211577097574869,0.38219313227667445
48800,1,body,0.7811137636502584,0.3821950239882213
48806,1,body,0.6412163178126017,0.38225772150353277
48809,2,body,0.841069797674815,0.38218690925444776
48821,1,body,0.7811137636502584,0.38216416553033455
48825,1,body,0.841069797674815,0.3822310848321352
48826,2,body,0.7611284057299296,0.3822006642802283
48832,2,body,0.841069797674815,0.38217945105308126
48833,2,body,0.7811137636502584,0.38226297566668466
48837,1,body,0.7811137636502584,0.3822310848321352
48842,1,body,0.841069797674815,0.38216557734960743
48843,1,body,0.7811137636502584,0.38217945105308126
48851,3,body,0.7811137636502584,0.38225935163814007
48853,1,body,0.7011723717053732,0.3822577215025793
48856,2,head,0.196033681432406,0.14008753520818268
48857,1,body,0.7811137636502584,0.38226705273043005
48862,1,body,0.821084459622701,0.38215510921776935
48863,1,body,0.7611284057299298,0.38225772150162585
48867,2,body,0.581260283788045,0.3822152554915929
48871,1,body,0.821084459622701,0.38226906392446025
48874,2,body,0.7211577097574869,0.38213390926954743
48880,1,head,0.22890290617942802,0.666633663714822
48883,1,body,0.821084459622701,0.38214753654179756
48887,2,head,0.24337559938430764,1.6838581496755807
48888,1,body,0.841069797674815,0.38222089122458613
48890,1,body,0.6412163178126017,0.38215510921776935
48899,1,body,1.7803810040156067,0.3822152554915929
48903,1,body,0.7011723717053732,0.3821927661985369
48904,1,body,0.841069797674815,0.3822196320010867
48907,1,body,0.821084459622701,0.3821842769470878
48909,4,body,1.72042500972748,0.38216218782748207
48913,1,head,0.17024738093217198,0.09439674706519645
48914,1,body,0.7611284057299296,0.3822879163147581
48917,1,head,0.2514745543400447,3.9260607903811864
48920,1,body,0.8810404737790427,0.38221190312739317
48922,1,body,1.7803810040156067,0.3822181368745365
48937,1,body,0.6412163178126017,0.3822922954140962
48940,1,head,0.21497124433517467,0.4702509817166844
48941,1,body,0.7211577097574869,0.3822034281433853
48955,1,body,1.8603224356969201,0.3821895672153976
48958,2,body,0.821084459622701,0.38217077375650116
48962,1,body,0.7611284057299296,0.3821375289892907
48965,1,body,0.7611284057299296,0.382251160443403
48968,1,body,0.821084459622701,0.38225116044435653
48973,1,body,0.7611284057299298,0.38217077375745484
48977,1,body,0.7611284057299298,0.3821707441887028
48979,1,body,0.40139219164848333,0.38216700046580093
48982,2,body,0.6412163178126017,0.3821958486003661
48985,1,body,0.841069797674815,0.38217074418965646
48987,1,head,0.08106127878030144,0.3211389790318161
48991,1,body,0.7611284057299298,0.38223983935031547
48993,1,body,0.5412896076838173,0.38223930585461674
48999,1,body,0.7211577097574869,0.38214477166210814
49001,1,body,0.7611284057299298,0.38223220414841597
49004,1,body,0.7611284057299298,0.38217316434319787
49006,1,body,0.7811137636502584,0.38213265177760636
49010,1,head,0.09149315704902013,0.23850647056118648
49013,1,body,0.7011723717053732,0.3821895672153976
49015,2,body,0.9010258118311564,0.3822761338932183
49018,1,body,0.6412163178126017,0.3822348595498227
49024,1,body,0.581260283788045,0.3822421649627501
49025,1,body,0.7611284057299296,0.3822365658855994
49027,1,body,0.6612016757329303,0.3821842769451805
49032,1,body,0.7611284057299298,0.38216932503659445
49037,1,head,0.14206207295258835,0.09093437455722096
49041,1,body,1.8403370777765897,0.3822398393522225
49042,1,body,0.7611284057299298,0.3821638971389976
49044,1,body,0.6412163178126017,0.38215337957273443
49045,3,body,0.7211577097574869,0.3822546567105993
49046,1,body,0.7011723717053732,0.3822421649627501
49047,1,body,0.7011723717053732,0.3822101080101469
49050,1,body,0.7811137636502584,0.3822586974629257
49052,1,body,0.7211577097574869,0.3821446018788723
49056,1,body,0.6412163178126017,0.3821506262649265
49062,1,body,0.7611284057299298,0.38227668318324004
49065,1,body,0.40139219164848333,0.38228531031288693
49066,2,body,0.841069797674815,0.38217944155944356
49069,1,body,0.7811137636502584,0.3822006642802283
49075,1,body,0.7611284057299298,0.38211353977668217
49079,1,body,0.601245621840159,0.3821842769470878
49088,1,head,0.0729598179459572,0.3899349331598854
49089,1,body,0.7211577097574869,0.38216308694455364
49092,1,body,0.7811137636502584,0.3822879163147581
49093,1,body,0.7011723717053732,0.3822669044786275
49095,2,body,0.6412163178126017,0.38215238911769783
49100,1,body,0.7211577097574869,0.38215510921776935
49105,1,body,0.7611284057299298,0.3822740162175344
49107,1,body,0.7011723717053732,0.3822196320010867
49111,1,body,0.841069797674815,0.38228030910588184
49113,2,body,1.0009525616963713,0.3822034281433853
49115,1,body,0.841069797674815,0.38216308694455364
49118,1,body,0.7611284057299298,0.38215238911769783
49123,1,body,0.7611284057299298,0.38219581504458505
49125,1,body,0.581260283788045,0.3821958486013197
49129,1,body,0.7011723717053732,0.38223681995183656
49131,1,body,0.7811137636502584,0.3821849262440194
49137,1,body,0.7811137636502584,0.3822027925076465
49140,4,head,0.005041621935864233,0.23200642651777734
49145,2,body,0.7611284057299296,0.38221582813226174
49148,1,body,0.6412163178126017,0.38224887438559746
49153,1,body,0.7611284057299298,0.38216557734960743
49154,1,body,0.7611284057299298,0.38216416553033455
49156,1,body,0.9010258118311564,0.38220844705550816
49157,2,body,0.7811137636502584,0.38223930585461674
49166,1,body,0.7611284057299298,0.3821510534724518
49169,1,body,0.7811137636502584,0.38223485955077624
49174,1,body,0.7211577097574869,0.38215920916436313
49176,2,body,0.7811137636502584,0.38225772150162585
49179,1,body,0.841069797674815,0.3822669044786275
49181,1,body,0.7011723717053732,0.3822310848321352
49182,3,body,1.8403370777765902,0.3821842769461341
49190,2,body,0.6612016757329303,0.38222674776048726
49198,1,body,0.7211577097574869,0.38212773711914755
49206,1,body,0.7611284057299298,0.38215337957368817
49207,1,body,0.7611284057299296,0.38224955982126624
49210,1,body,0.7211577097574869,0.38215337957368817
49211,1,body,0.7811137636502584,0.38212773711914755
49213,1,body,0.841069797674815,0.3822602968063583
49214,1,body,0.7811137636502584,0.38227613389417175
49220,1,body,0.7211577097574869,0.3822685037667485
49221,2,body,0.7611284057299296,0.382288935677966
49222,1,body,0.841069797674815,0.3822194315418515
49225,1,head,0.17551988363266002,0.22540684682354137
49228,1,body,0.7811137636502584,0.3821389627775563
49231,4,body,1.8403370777765902,0.3821907248717827
49233,1,head,0.06186574076612791,0.2818047541632739
49236,1,body,1.8403370777765897,0.3821857393389131
49237,1,body,0.7611284057299298,0.38220954527337353
49241,1,body,0.7611284057299298,0.38220252629856455
49252,1,head,0.0906130274136861,0.3179794454175793
49256,1,head,0.09248736252387367,0.1689023257633001
49264,1,body,0.7011723717053732,0.3822369942700137
49266,1,body,0.7211577097574869,0.38217599854244105
49272,1,body,0.7611284057299296,0.3821946910138565
49281,1,body,0.6612016757329303,0.3822059808915692
49284,1,body,0.7611284057299298,0.38223862667654745
49286,1,body,0.4813335835933687,0.3822219589798983
49289,1,body,0.7211577097574869,0.3822602968063583
49292,1,body,0.7611284057299296,0.3821950239882213
49296,1,body,0.42137753963470465,0.3822451605284489
49297,1,body,0.7811137636502584,0.38217701213887195
49300,1,body,0.40139219164848333,0.3822269096081361
49303,1,body,0.7011723717053732,0.3822290434506613
49311,1,body,0.841069797674815,0.382172571148953
49320,2,body,0.7811137636502584,0.38222690960908967
49321,1,body,0.6612016757329303,0.38227613389417175
49327,1,body,0.7611284057299298,0.38214156364672147
49328,2,body,0.7011723717053732,0.38214156364576773
49333,1,body,0.7811137636502584,0.38217944155848993
49339,1,body,0.7811137636502584,0.3821725711508603
49343,1,body,0.7011723717053732,0.3822424946729376
49345,1,body,0.841069797674815,0.38222690960908967
49355,1,body,0.7811137636502584,0.3822109319174772
49367,1,body,0.841069797674815,0.3821297058602288
49369,1,body,0.7211577097574869,0.3821486536459745
49372,1,body,0.581260283788045,0.38230811404878623
49373,1,body,1.8603224356969201,0.3822398393522225
49381,1,body,0.7811137636502584,0.3822080957172792
49385,1,body,0.5412896076838173,0.3822020165487981
49389,1,body,0.7611284057299296,0.38228531031288693
49391,4,head,0.048312541097402566,0.6530919811127568
49400,1,body,0.6612016757329303,0.38224887438559746
49413,1,body,0.6412163178126017,0.38217316434319787
49414,1,body,0.7811137636502584,0.38227571247350395
49415,1,body,0.6412163178126017,0.3823081140478329
49423,1,body,0.6612016757329303,0.3822461231367427
49426,1,body,0.7611284057299296,0.3822080957172792
49428,1,body,0.821084459622701,0.38224955982126624
49431,1,body,0.7011723717053732,0.3822842692388647
49434,1,body,0.7811137636502584,0.3822138672535496
49436,1,body,0.7611284057299296,0.3822842692388647
49437,1,body,0.7211577097574869,0.382146207689282
49438,1,body,0.7211577097574869,0.3822757124754108
49448,1,body,0.940996507803599,0.38215337957368817
49449,1,body,0.7211577097574869,0.38214156364576773
49450,1,body,0.7011723717053732,0.3822461776696276
49456,2,body,0.7211577097574869,0.38220329409550596
49460,1,body,0.9010258118311564,0.38213291800198296
49468,1,body,0.8810404737790427,0.38224955982126624
49472,1,body,0.7611284057299298,0.3822461776705811
49474,1,body,0.4613482356071474,0.3822842692407715
49475,2,body,0.7211577097574869,0.3821616852701198
49483,1,body,0.6612016757329303,0.38220809571918635
49485,1,body,0.7611284057299296,0.3822595666013801
49487,1,body,0.6412163178126017,0.38213752899024445
49489,1,body,0.7211577097574869,0.38221868471553844
49492,1,body,0.7611284057299298,0.3822290434506613
49494,1,body,0.7011723717053732,0.38220329409550596
49500,1,body,0.7211577097574869,0.3821927661985369
49505,1,body,0.7611284057299298,0.38224612313578926
49512,1,body,0.7611284057299298,0.38217944155848993
49513,1,body,0.7811137636502584,0.3822922954131428
49514,1,body,0.5213042696317036,0.3822879163128513
49516,1,body,0.7011723717053732,0.3822080957172792
49517,1,body,0.7611284057299298,0.3822803091068353
49522,1,body,0.7611284057299298,0.38222690960908967
49526,1,body,0.7011723717053732,0.38217944155944356
49530,1,body,0.7611284057299298,0.38217701213887195
49531,1,body,0.7011723717053732,0.3821413774251295
49535,1,body,0.7211577097574869,0.38218200983112394
49536,1,body,0.581260283788045,0.38217316434319787
49538,1,body,0.7611284057299298,0.3821993389328822
49540,2,head,0.22938460111618034,0.7558347172219082
49553,1,body,0.581260283788045,0.38216389714090504
49555,1,body,0.5412896076838173,0.3823081140478329
49560,4,head,0.037015919884045935,0.2428208728956961
49567,1,body,0.42137753963470465,0.38213896277660253
49576,3,body,0.7211577097574869,0.38219469101576375
49578,1,body,0.7811137636502584,0.38221323013901837
49584,1,body,0.4813335835933687,0.3821842769470878
49592,1,body,0.7011723717053732,0.3822267477614408
49598,1,body,1.50058615207672,0.38227571247636416
49611,1,body,0.7811137636502584,0.3822546567115528
49619,1,body,0.7611284057299298,0.38227613389417175
49623,2,body,0.7811137636502584,0.38224955982126624
49624,1,body,0.7611284057299298,0.38213291800293675
49632,1,body,0.6412163178126017,0.3821736136144295
49633,1,body,0.7611284057299298,0.3822199186367371
49641,1,body,0.581260283788045,0.3822348595498227
49644,1,body,0.6412163178126017,0.3821907248727363
49646,1,body,0.7611284057299298,0.3822669044776741
49648,1,body,0.601245621840159,0.38219313227667445
49650,1,body,0.6612016757329303,0.3821655773505611
49657,1,head,0.109195329248905,0.18219206303429597
49658,1,body,0.7611284057299298,0.38223485955077624
49675,1,body,0.7611284057299298,0.3821907248717827
49676,1,body,0.6612016757329303,0.38224955982126624
49679,1,body,0.7611284057299298,0.3822685037667485
49681,1,head,0.24010687569777167,1.1889563925328184
49687,1,body,0.7611284057299298,0.3822562411025129
49688,1,body,1.4206447998682667,0.38225114941644944
49690,1,body,0.40139219164848333,0.3821823248841398
49692,2,body,0.4613482356071474,0.3822109319174772
49695,2,body,0.7211577097574869,0.3822369942700137
49701,1,body,0.7211577097574869,0.3822020165487981
49702,1,body,0.7211577097574869,0.38229421641629946
49705,1,body,0.5213042696317035,0.3822593516371866
49713,1,body,0.6612016757329303,0.3822020165507053
49714,1,body,0.7011723717053732,0.38215510921776935
49720,1,head,0.16044034560521434,0.10311650057526704
49725,1,body,0.6612016757329303,0.3822369942700137
49734,1,body,1.6005129019419366,0.38216416553128824
49737,1,head,0.0998863478501635,0.08069023023774287
49741,1,body,0.7211577097574869,0.3822593516371866
49751,1,body,0.6612016757329303,0.3821523891167441
49753,2,body,1.4806008338928198,0.38217233181621346
49762,1,body,0.601245621840159,0.38216700046580093
49763,1,head,0.1848441859086357,0.13472550965439745
49765,1,body,0.601245621840159,0.38213896277660253
49767,1,body,0.4613482356071474,0.3821367696259487
49771,1,body,1.6005129019419366,0.38225302291847624
49773,1,head,0.18467173477013932,0.48150804451684365
49780,1,head,0.24035944541295398,1.2265678336558494
49781,1,body,0.841069797674815,0.3822034281433853
49786,1,head,0.18714089691638966,0.3262869393436671
49788,1,body,0.841069797674815,0.38214753654179756
49796,1,body,0.3014654517173767,0.38213390926859364
49799,1,head,0.18764971693356866,0.16486973530363902
49800,1,body,0.7611284057299296,0.3821857393370058
49801,1,body,0.3014654517173767,0.38222089122458613
49804,1,body,0.7611284057299296,0.38221813687549006
49806,4,head,0.17582372824351,0.281356426586741
49810,1,body,1.8603224356969201,0.38218200983303124
49811,1,body,0.7011723717053732,0.3822119031264396
49812,1,body,0.7811137636502584,0.38228910736106714
49814,1,body,0.36142149567604065,0.3822365658855994
49815,1,body,1.54055682818095,0.3822803091077887
49816,1,head,0.1007675677537918,0.39999413256710914
49829,1,body,0.7811137636502584,0.382150626266834
49834,1,body,0.7011723717053732,0.38224960680400494
49835,2,head,0.09470514456431067,0.0575687782171821
49837,1,body,0.34143614768981934,0.3821446018788723
49841,1,body,0.6412163178126017,0.3822386266746405
49848,1,head,0.0037971408261606664,0.29260161968980974
49849,1,body,0.7611284057299296,0.38218200983112394
49853,1,body,0.5213042696317035,0.3822155045362172
49859,1,body,0.4613482356071474,0.3821759985443484
49867,1,body,0.5213042696317036,0.3821958486013197
49870,1,body,0.4613482356071474,0.3821446018788723
49873,1,body,0.7211577097574869,0.38220257825246695
49877,1,body,0.601245621840159,0.38225116044435653
49880,1,body,0.5412896076838173,0.3822424946710306
49881,1,body,0.4813335835933687,0.38223681995279
49883,1,head,0.0029256873531266336,0.2482347469690428
49887,1,body,0.7011723717053732,0.3822194153943432
49890,1,head,0.12078324953714999,0.04909341429593238
49891,2,body,0.7211577097574869,0.38213265177856015
49892,1,body,0.6612016757329303,0.38214477166210814
49894,1,body,0.581260283788045,0.38217074418965646
49895,1,body,0.6612016757329303,0.3821446018798261
49896,1,body,0.7011723717053732,0.3822034281433853
49897,1,body,0.601245621840159,0.38218200983112394
49898,1,body,0.6612016757329303,0.3821823248860471
49900,1,body,0.6612016757329303,0.38225302291942975
49905,3,body,0.6412163178126017,0.3822739436308562
49906,1,head,0.06254871313770613,0.26486812693072637
49907,1,body,0.7211577097574869,0.3822119031264396
49909,1,body,0.841069797674815,0.38219933893383584
49913,1,body,0.7211577097574869,0.3822181368745365
49920,1,body,0.34143614768981934,0.38219469101576375
49921,2,body,0.6412163178126017,0.38226297566668466
49928,1,body,0.581260283788045,0.38229421641629946
49929,1,body,0.7011723717053732,0.38216389714090504
49933,1,body,0.7211577097574869,0.38225869746483254
49937,3,body,0.581260283788045,0.3821621878284358
49940,1,body,0.6412163178126017,0.3821367696259487
49941,2,body,0.7211577097574869,0.38230811404878623
49946,1,body,0.7211577097574869,0.3822027925076465
49947,1,body,0.5213042696317035,0.3822310848311816
49948,1,body,0.581260283788045,0.3822101080101469
49950,1,body,0.7011723717053732,0.3822740162165809
49953,1,body,0.7011723717053732,0.38220658363277404
49958,1,body,0.7211577097574869,0.3822152554915929
49959,1,head,0.12056874235471134,0.010249671936955418
49963,1,body,0.6412163178126017,0.3822365658855994
49968,1,body,0.6412163178126017,0.3822101080101469
49977,1,head,0.12062017867962567,0.20812070327982396
49980,1,body,0.7011723717053732,0.3822891073620205
49984,1,body,0.4613482356071474,0.382232204150323
49985,2,body,0.4613482356071474,0.3821506262649265
49987,1,body,0.7811137636502584,0.38230811404592624
49988,1,body,0.601245621840159,0.3822006642792747
49989,1,body,0.6412163178126017,0.38213390926859364
49994,1,body,0.7211577097574869,0.38226906392446025
49995,1,head,0.25220683713754005,2.783078812412074
50002,1,body,0.6412163178126017,0.3821458023141061
50003,1,body,0.7011723717053732,0.3821958150436314
50008,1,body,0.7211577097574869,0.3821849262440194
50009,1,body,0.6412163178126017,0.38227668318610025
50014,2,body,0.9010258118311564,0.3822267477614408
50021,1,body,0.6412163178126017,0.38221582813226174
50039,1,body,0.7011723717053732,0.3822629756657312
50040,4,body,0.6612016757329303,0.3821907248727363
50046,1,body,0.821084459622701,0.3822109319174772
50049,1,body,1.8403370777765902,0.3822454941911309
50055,1,body,0.5412896076838173,0.38215510921872303
50060,2,body,0.5213042696317035,0.3822126303500657
50061,1,body,0.841069797674815,0.38212773711914755
50068,1,body,0.841069797674815,0.38217316434319787
50072,1,body,0.7811137636502584,0.38221190312739317
50074,2,body,0.7211577097574869,0.3822669044786275
50075,2,body,0.7611284057299296,0.38226705273043005
50077,1,body,0.841069797674815,0.38215510921872303
50079,1,body,0.40139219164848333,0.38216168527202715
50080,1,head,0.131169448296229,0.06836849941905394
50083,1,body,0.34143614768981934,0.38221323013997194
50085,1,body,0.7011723717053732,0.38224955982126624
50090,1,body,0.841069797674815,0.38224612313483575
50094,1,body,0.841069797674815,0.3821907248727363
50098,3,body,0.7211577097574869,0.38213896277660253
50099,1,body,0.7011723717053732,0.3821354011947996
50103,1,body,0.7211577097574869,0.38213291800389054
50106,1,body,0.40139219164848333,0.3821725711508603
50108,2,body,0.7011723717053732,0.3821458023131523
