nose_axial_x_mm,old_L1800_convex_envelope_mm,L2300_Bezier_head_mm,new_minus_old_um
0.1542819143,0.3387390794679381,0.3368756811030504,-1.8633983648876917
0.15441266168499998,0.33884802965185956,0.3370095363130892,-1.8384933387703417
0.15454340907,0.33895697983578105,0.33714329894118233,-1.8136808945987126
0.154674156455,0.33906593001970253,0.3372769689889844,-1.788961030718128
0.15480490383999998,0.339174880203624,0.33741054645791185,-1.7643337457121655
0.154935651225,0.3392838303875455,0.33754403134914296,-1.7397990384025452
0.15506639861,0.339392780571467,0.3376774236636177,-1.715356907849297
0.15519714599499998,0.3395017307553884,0.3378107234020385,-1.691007353349927
0.15532789338,0.33961068093930996,0.33794393056486977,-1.6667503744401957
0.155458640765,0.3397196311232314,0.33807704505741587,-1.6425860658155211
0.15558938814999998,0.3398285813071529,0.3382100668897623,-1.6185144173905819
0.155720135535,0.33993753149107436,0.3383429961440434,-1.5945353470309676
0.15585088292,0.34004648167499585,0.3384758328197573,-1.5706488552385545
0.15598163030499998,0.34015543185891733,0.33860857691616497,-1.5468549427523626
0.15611237769,0.3402643820428388,0.33874122843228993,-1.5231536105488885
0.156243125075,0.3403733322267603,0.3388737873669188,-1.499544859841495
0.15637387245999998,0.3404822824106818,0.33900625371860116,-1.4760286920806331
0.156504619845,0.3405912325946033,0.33913862748564966,-1.4526051089536196
0.15663536723,0.34070018277852476,0.33927090866614,-1.4292741123847486
0.15676611461499998,0.3408091329624462,0.33940309725791146,-1.406035704534736
0.156896862,0.34091808314636773,0.33953519325856646,-1.3828898878012752
0.157027609385,0.34102703333028916,0.3396671966654708,-1.3598366648183702
0.15715835676999998,0.34113598351421065,0.3397991073505125,-1.336876163698153
0.157289104155,0.34124493369813214,0.3399309253475089,-1.3140083506232303
0.15741985154,0.3413538838820536,0.34006265073878167,-1.2912331432719526
0.15755059892499998,0.3414628340659751,0.3401942835207352,-1.2685505452398882
0.15768134631,0.3415717842498966,0.3403258236895376,-1.2459605603589718
0.157812093695,0.3416807344338181,0.3404572712411209,-1.2234631926971717
0.15794284107999998,0.34178968461773956,0.34058862617118113,-1.201058446558434
0.158073588465,0.34189863480166105,0.3407198884751784,-1.178746326482627
0.15820433585,0.34200758498558254,0.34085105814833705,-1.1565268372454862
0.15833508323499998,0.34211653516950397,0.34098213518564546,-1.1343999838585028
0.15846583062,0.3422254853534255,0.34111311958185636,-1.112365771569146
0.158596578005,0.34233443553734694,0.34124401120134457,-1.0904243360023713
0.15872732538999998,0.3424433857212684,0.34137481005427095,-1.0685756669974733
0.158858072775,0.3425523359051899,0.3415055162461137,-1.0468196590762147
0.15898882016,0.3426612860891114,0.34163612977066676,-1.025156318444631
0.15911956754499998,0.3427702362730329,0.34176665062148875,-1.0035856515441255
0.15925031493,0.34287918645695437,0.34189707879190284,-0.9821076650515237
0.159381062315,0.34298813664087585,0.342027414274997,-0.9607223658788522
