time_s,theta_tilt_deg,signed_rocking_deg,psi_robot_deg,psi_command_deg,plane_lag_deg,psi_plane_robot_deg,alpha_command_deg,u1,u2,COM_u1_um,COM_u2_um,COM_radial_um,COM_azimuth_deg,axial_mm,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,contact_state,contact_sector_deg,contact_sector_text,T_rock_Nmm,T_precess_Nmm,peak_normal_force_in_bin_N,peak_tangential_force_in_bin_N,com_x,com_y,com_z,ur1,ur2,ur3
0.12693379819393158,14.468395971637772,14.466992668525192,31.182868961663072,30.367570798575173,0.8152981630879026,31.182868961663075,14.23736641551412,0.2137479768678027,0.1293630423644518,-25.76874625062937,11.910758661736473,28.388280244274316,155.19280643427928,0.02152930557005251,22.15867643418845,2.4020782575975286,9.069177807539575,2.4020782575975286,FREE,,none,-4.360219637795498e-05,3.747209705854019e-05,0.0,0.0,-7.445509707608866,-3.7023422728878144,-9.561201511209818,-0.907217800617218,-0.179544597864151,-0.30503350496292114
0.12703320384025574,14.376624799700677,14.37535838287215,31.23380478007441,30.457035880266915,0.7767688998075073,31.233804780074422,14.22623062445754,0.21230649516600997,0.12874865005647998,-25.74246602166034,12.81921248885743,28.757725322264548,153.52765058508652,0.021545760579157486,23.970982313074487,3.4243046011750433,10.860548751162046,3.4243046011750433,FREE,,none,-2.8323347130145388e-05,3.548268513730074e-05,0.0,0.0,-7.445647249051976,-3.7030854589891318,-9.56069652948341,-0.9066316485404968,-0.17800500988960266,-0.3043222427368164
0.1271325945854187,14.281184386950043,14.280102652268349,31.26657836552767,30.546487550913582,0.7200908146140819,31.266578365527664,14.214541656459994,0.21085329017616317,0.12803240714230046,-25.71616760706559,13.7277197001087,29.150841575492155,151.90595569138836,0.021562200512390484,25.833185222672086,4.521532307782183,12.696904081662574,4.521532307782183,FREE,,none,-1.2463965691961081e-05,3.268256353084496e-05,0.0,0.0,-7.445784816572117,-3.703828678618062,-9.560191507710131,-0.9060772657394409,-0.1764393150806427,-0.3035128116607666
0.12723200023174286,14.18410559137787,14.183239691279717,31.28222809879535,30.635952632605324,0.6462754661900192,31.282228098795343,14.202296462586302,0.20941473748442221,0.12723720443726938,-25.689894788565418,14.636243477900036,29.566709613887237,150.32863892144655,0.021578641479469425,27.713682872574473,5.657650577901463,14.548794810590127,5.657650577901463,FREE,,none,3.598457439716199e-06,2.9140118069175766e-05,0.0,0.0,-7.445922382229614,-3.704571926186669,-9.559686498044046,-0.9055500030517578,-0.17487843334674835,-0.30262571573257446
0.12733140587806702,14.087450795309447,14.086812022012658,31.28224312801122,30.725417714297066,0.556825413714165,31.28224312801123,14.189497231410702,0.2080166631586003,0.12638783048184016,-25.663690574806314,15.544740874588072,30.00439939038093,148.79631279405538,0.021595098664864094,29.580549405017422,6.7957167038624755,16.3864989233925,6.7957167038624755,FREE,,none,1.9474177096689873e-05,2.4941877400593895e-05,0.0,0.0,-7.446059918084788,-3.705315190519083,-9.559181555433186,-0.9050445556640625,-0.1733529418706894,-0.30168330669403076
0.12743079662322998,13.99325906388469,13.992837681398711,31.268520274779718,30.814869384943734,0.4536508898359841,31.268520274779718,14.176146505307093,0.2066837458180573,0.1255102026120719,-25.637595935163702,16.453170111170984,30.462979697361394,147.30929695517696,0.02161158965124218,31.402339704109437,7.898932186796603,18.180784754372127,7.898932186796603,FREE,,none,3.477783256112887e-05,2.018958064689883e-05,0.0,0.0,-7.446197394335317,-3.706058460439432,-9.558676732031616,-0.9045549631118774,-0.17189235985279083,-0.3007090091705322
0.12753020226955414,13.903499258736074,13.903265316464744,31.243352442516287,30.904334466635476,0.3390179758808074,31.243352442516283,14.162240801889466,0.20543894963521306,0.1246308050578931,-25.611649132624496,17.361484938793556,30.94152114186729,145.8676540856018,0.02162812593050122,33.14884418612163,8.931460124838031,19.903552902058696,8.931460124838031,FREE,,none,4.914334817180155e-05,1.4994863294406413e-05,0.0,0.0,-7.446334786766815,-3.70680171918391,-9.558172081390383,-0.9040753245353699,-0.17052441835403442,-0.29972702264785767
0.1276295930147171,13.820017107876147,13.819922989504132,31.209416250816957,30.993786137282143,0.21563011353481443,31.209416250816957,14.147784832449918,0.20430285063623155,0.1237760999492056,-25.58588459294528,18.26964391940479,31.439105892906035,144.47120217883744,0.02164471845071628,34.79187277386531,9.859379505713694,21.528636026583058,9.859379505713694,FREE,,none,6.221788883081666e-05,9.4825658516827e-06,0.0,0.0,-7.446472073027539,-3.7075449518513564,-9.5576676514726,-0.9035992622375488,-0.16927434504032135,-0.2987615764141083
0.12772899866104126,13.744493197652286,13.744478155169386,31.169674053159103,31.083251218973885,0.08642283418521401,31.1696740531591,14.132774826312204,0.20329327776785464,0.12297176632897483,-25.560331506879674,19.17760206818954,31.954826987912377,143.11955443996308,0.021661382127732564,36.30589603143319,10.6514788077382,23.032357527736025,10.6514788077382,FREE,,none,7.369048297792665e-05,3.781520741916666e-06,0.0,0.0,-7.446609227040457,-3.7082881379526738,-9.557163486981752,-0.9031204581260681,-0.16816435754299164,-0.2978363335132599
0.12782840430736542,13.678397710934455,13.678393580905924,31.127331459183978,31.172716300665627,-0.04538484148164912,31.127331459183978,14.117213494939602,0.20242475081166075,0.12224215432837011,-25.5350149505203,20.085319948700995,32.48779872452089,141.81213449117723,0.021678123866475357,37.66876692257593,11.280087777199132,24.394207212598772,11.280087777199132,FREE,,none,8.328145794043617e-05,-1.9738594209139803e-06,0.0,0.0,-7.446746232041764,-3.709031258861411,-9.556659627964708,-0.9026327729225159,-0.16721300780773163,-0.29697391390800476
