time_s,gap_um,contact_node,wall_element,triangle_index,n_away_x,n_away_y,n_away_z,Vcontact_x_mm_s,Vcontact_y_mm_s,Vcontact_z_mm_s,vn_mm_s,vt_norm_mm_s,Vcom_x_mm_s,Vcom_y_mm_s,Vcom_z_mm_s,Fnormal_x_N,Fnormal_y_N,Fnormal_z_N,Fshear_x_N,Fshear_y_N,Fshear_z_N,Fwall_norm_N,contact_active,Wnormal_cumulative_J,Wtangential_combined_cumulative_J
0.0010035,-0.08392576070635079,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-812.3089232060543,-374.97839176114906,607.8889381839011,-887.8092940539763,617.8820272233917,-0.20082254730458565,-0.21966223422342593,0.11255532507393856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010035999999999999,-0.17271097530649032,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-804.412958102176,-368.78558282529616,599.8528793633255,-876.0005268589648,612.8046728654857,1.05333316303523,2.637702465020358,-3.0073583125637375,0.22935359179973602,0.5791540145874023,-0.624752938747406,0.021481718868017197,-0.007677322719246149,0.0007691960199736059,0.8825302678177641,1,-3.8641918274446473e-08,-6.993744013851887e-10
0.0010037,-0.25912823274317537,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-761.9349165897103,-335.5752491545798,557.2056590387468,-812.9556962226454,585.4372275553419,7.5189118383069715,17.905815124471037,-19.606319427444998,0.9903305768966675,2.5007407665252686,-2.6976335048675537,0.05195116251707077,-0.018597973510622978,0.0018312768079340458,3.809820694211354,1,-2.321283466962177e-07,-3.0148487701330767e-09
0.0010038,-0.3353056187460239,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-686.2704290582761,-276.54969899503726,481.37972812557575,-700.8412794228063,536.651452547492,19.00959014870425,45.036277770948885,-49.104923248241924,1.1771146059036255,2.972399950027466,-3.206428289413452,0.07873810827732086,-0.028460070490837097,0.002522764727473259,4.528681780071893,1,-5.456400668157012e-07,-6.878479682469572e-09
0.0010039,-0.3993010484085689,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-598.979695793523,-208.8714258062834,394.02883025385336,-571.8628355595823,480.2453173829237,32.358524322291665,76.14582061762094,-82.99044036859874,1.312784194946289,3.3149869441986084,-3.575988292694092,0.10114765912294388,-0.03702904284000397,0.002806006232276559,5.050924959184748,1,-8.486962248855599e-07,-1.171328329357967e-08
0.001004,-0.44968303019532424,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-503.7234739546163,-135.3704930121464,298.79368491250534,-431.40804452912255,418.60156933581925,47.000865936064926,109.9388504027688,-119.85493469232424,1.3958735466003418,3.5248005390167236,-3.802321434020996,0.11866068094968796,-0.04416453093290329,0.0026205391623079777,5.370881476776429,1,-1.1089050370570202e-06,-1.695108644122432e-08
0.0010041,-0.4855833014914202,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-404.2088994277851,-58.90434311459805,199.3543870122025,-284.9225001970025,354.1410686673938,62.36218643167427,145.10736083977164,-158.27655029290491,1.4267823696136475,3.6028504371643066,-3.8865163326263428,0.13094551861286163,-0.0497966893017292,0.00190935586579144,5.490070898709385,1,-1.3029116643969597e-06,-2.2082390663810288e-08
0.0010042,-0.5066645459680579,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-304.0616819263736,17.739239449543987,99.30346248104019,-137.72288849115685,289.24344535100386,77.87834167459808,180.3757171630048,-196.8685760497355,1.4076488018035889,3.554535150527954,-3.8343968391418457,0.13785207271575928,-0.05392873287200928,0.0006143655045889318,5.416706222386651,1,-1.4183847183494058e-06,-2.670372360827068e-08
0.0010042999999999999,-0.5131287323530165,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-206.70867946079198,91.93068933818465,2.0291959139135827,5.174297812172867,226.17929632224576,93.01367187479714,214.54154968252718,-234.32441711418335,1.3421703577041626,3.3891918659210205,-3.6560354232788086,0.13939423859119415,-0.05664144828915596,-0.0013342101592570543,5.165005186313856,1,-1.4543353124428195e-06,-3.0545472489689194e-08
0.0010044,-0.5056298217317815,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-115.27469709776538,161.27545053070133,-89.38758892888274,139.2030927384189,167.0648579487629,107.27700042704673,246.51155090322183,-269.45727539054553,1.235385537147522,3.1195433139801025,-3.365156650543213,0.13571614027023315,-0.05810004100203514,-0.0040366132743656635,4.754347270912611,1,-1.41992459250656e-06,-3.3479358138358014e-08
