time_s,increment,gap_um,contact_node,wall_element,triangle_index
0.0003227,3227,265.59687235898457,119,450,898
0.0003228,3228,265.5923660268069,119,450,898
0.0003229,3229,265.58785599175377,119,450,898
0.000323,3230,265.5833419147993,119,450,898
0.0003231,3231,265.57882413500903,119,450,898
0.0003232,3232,265.5743023983738,119,450,898
0.0003233,3233,265.56977662552896,119,450,898
0.0003234,3234,265.56524714989484,119,450,898
0.0003235,3235,265.5607137118909,119,450,898
0.0003236,3236,265.55617649149934,119,450,898
0.0003237,3237,265.5516349753687,119,450,898
0.0003238,3238,265.5470900955892,119,450,898
0.00032389999999999996,3239,265.5425409199346,119,450,898
0.00032399999999999996,3240,265.5379879564009,119,450,898
0.00032409999999999996,3241,265.53343103615174,119,450,898
0.00032419999999999997,3242,265.52887007398976,119,450,898
0.00032429999999999997,3243,265.5243054092663,119,450,898
0.00032439999999999997,3244,265.5197367878669,119,450,898
0.0003245,3245,265.5151641303807,119,450,898
0.0003246,3246,265.5105874252752,119,450,898
0.0003247,3247,265.50600701764716,119,450,898
0.0003248,3248,265.5014226590513,119,450,898
0.0003249,3249,265.496834421924,119,450,898
0.000325,3250,265.4922420592231,119,450,898
0.0003251,3251,265.4876459145884,119,450,898
0.0003252,3252,265.48304572246536,119,450,898
0.0003253,3253,265.47844183348644,119,450,898
0.0003254,3254,265.47383389718686,119,450,898
0.0003255,3255,265.46922166516026,119,450,898
0.0003256,3256,265.46460599018513,119,450,898
0.0003257,3257,265.45998609921395,119,450,898
0.0003258,3258,265.4553624261308,119,450,898
0.0003259,3259,265.45073445168407,119,450,898
0.000326,3260,265.4461026896823,119,450,898
0.0003261,3261,265.44146722525835,119,450,898
0.00032619999999999996,3262,265.4368274707161,119,450,898
0.00032629999999999996,3263,265.43218400829386,119,450,898
0.00032639999999999996,3264,265.42753650415204,119,450,898
0.00032649999999999997,3265,265.42288495839523,119,450,898
0.00032659999999999997,3266,265.4182294563716,119,450,898
0.00032669999999999997,3267,265.4135699126303,119,450,898
0.0003268,3268,265.40890657580684,119,450,898
0.0003269,3269,265.4042392030815,119,450,898
0.000327,3270,265.3995678740202,119,450,898
0.0003271,3271,265.3948924977398,119,450,898
0.0003272,3272,265.3902131708262,119,450,898
0.0003273,3273,265.3855299655786,119,450,898
0.0003274,3274,265.38084255010153,119,450,898
0.0003275,3275,265.3761513470622,119,450,898
0.0003276,3276,265.37145618785667,119,450,898
0.0003277,3277,265.36675690194414,119,450,898
0.0003278,3278,265.36205365985103,119,450,898
0.0003279,3279,265.35734637636546,119,450,898
0.000328,3280,265.3526350456909,119,450,898
0.0003281,3281,265.34791993341355,119,450,898
0.0003282,3282,265.34320060524647,119,450,898
0.0003283,3283,265.3384774897279,119,450,898
0.00032839999999999996,3284,265.3337502476887,119,450,898
0.00032849999999999996,3285,265.3290191289658,119,450,898
0.00032859999999999996,3286,265.3242838042601,119,450,898
0.00032869999999999997,3287,265.31954460293593,119,450,898
0.00032879999999999997,3288,265.31480128068426,119,450,898
0.00032889999999999997,3289,265.31005399675297,119,450,898
0.000329,3290,265.3053025807205,119,450,898
0.0003291,3291,265.3005472142743,119,450,898
0.0003292,3292,265.29578814575325,119,450,898
0.0003293,3293,265.2910246911681,119,450,898
0.0003294,3294,265.2862573641637,119,450,898
0.0003295,3295,265.281485827044,119,450,898
0.0003296,3296,265.27671058233057,119,450,898
0.0003297,3297,265.2719309629522,119,450,898
0.0003298,3298,265.267147465437,119,450,898
0.0003299,3299,265.26235975806185,119,450,898
0.00033,3300,265.25756834861096,119,450,898
0.0003301,3301,265.2527728073147,119,450,898
0.0003302,3302,265.24797305596593,119,450,898
0.0003303,3303,265.24316943234004,119,450,898
0.0003304,3304,265.23836185281425,119,450,898
0.0003305,3305,265.2335498873597,119,450,898
0.00033059999999999996,3306,265.2287340553655,119,450,898
0.00033069999999999996,3307,265.22391400212985,119,450,898
0.00033079999999999996,3308,265.21909025262937,119,450,898
0.00033089999999999997,3309,265.2142623713755,119,450,898
0.00033099999999999997,3310,265.20943010981534,119,450,898
0.00033109999999999997,3311,265.20459414645217,119,450,898
0.0003312,3312,265.1997539734182,119,450,898
0.0003313,3313,265.19490966834394,119,450,898
0.0003314,3314,265.190061491262,119,450,898
0.0003315,3315,265.18520909874155,119,450,898
0.0003316,3316,265.1803525800185,119,450,898
0.0003317,3317,265.1754919352306,119,450,898
0.0003318,3318,265.1706273347168,119,450,898
0.0003319,3319,265.1657587728159,119,450,898
0.000332,3320,265.16088608491185,119,450,898
0.0003321,3321,265.15600927085364,119,450,898
0.0003322,3322,265.1511284955552,119,450,898
0.0003323,3323,265.14624334018015,119,450,898
0.0003324,3324,265.1413543071212,119,450,898
0.0003325,3325,265.1364610643673,119,450,898
0.0003326,3326,265.13156411997534,119,450,898
0.0003327,3327,265.12666261974454,119,450,898
0.00033279999999999996,3328,265.1217571637223,119,450,898
0.00033289999999999996,3329,265.1168477522383,119,450,898
0.00033299999999999996,3330,265.1119339551009,119,450,898
0.00033309999999999997,3331,265.1070162860602,119,450,898
0.00033319999999999997,3332,265.102094655814,119,450,898
0.00033329999999999997,3333,265.09716865143054,119,450,898
0.00033339999999999997,3334,265.0922385096925,119,450,898
0.0003335,3335,265.08730441252976,119,450,898
0.0003336,3336,265.08236618951776,119,450,898
0.0003337,3337,265.077423840636,119,450,898
0.0003338,3338,265.0724772709274,119,450,898
0.0003339,3339,265.06752658115545,119,450,898
0.000334,3340,265.0625720138161,119,450,898
0.0003341,3341,265.05761298314104,119,450,898
0.0003342,3342,265.0526500750365,119,450,898
0.0003343,3343,265.04768304109336,119,450,898
0.0003344,3344,265.0427117922606,119,450,898
0.0003345,3345,265.0377364175339,119,450,898
0.0003346,3346,265.03275691153914,119,450,898
0.0003347,3347,265.0277732798036,119,450,898
0.0003348,3348,265.02278543300645,119,450,898
0.0003349,3349,265.0177934605679,119,450,898
0.000335,3350,265.0127975271966,119,450,898
0.00033509999999999996,3351,265.0077972978702,119,450,898
0.00033519999999999996,3352,265.00279311323646,119,450,898
0.00033529999999999996,3353,264.99778471368904,119,450,898
0.00033539999999999997,3354,264.9927720124458,119,450,898
0.00033549999999999997,3355,264.98775535603704,119,450,898
0.00033559999999999997,3356,264.9827343143207,119,450,898
0.0003357,3357,264.9777091471156,119,450,898
0.0003358,3358,264.9726800190597,119,450,898
0.0003359,3359,264.96764676542153,119,450,898
0.000336,3360,264.9626091265373,119,450,898
0.0003361,3361,264.9575673623514,119,450,898
0.0003362,3362,264.9525214668131,119,450,898
0.0003363,3363,264.9474713623209,119,450,898
0.0003364,3364,264.94241738060356,119,450,898
0.0003365,3365,264.9373587597689,119,450,898
0.0003366,3366,264.93229643787237,119,450,898
0.0003367,3367,264.92722956051233,119,450,898
0.0003368,3368,264.9221587281354,119,450,898
0.0003369,3369,264.9170835106718,119,450,898
0.000337,3370,264.912004416169,119,450,898
0.0003371,3371,264.90692085877123,119,450,898
0.0003372,3372,264.9018332596188,119,450,898
0.00033729999999999996,3373,264.89674144007864,119,450,898
0.00033739999999999996,3374,264.8916455009758,119,450,898
0.00033749999999999996,3375,264.886545171186,119,450,898
0.00033759999999999997,3376,264.8814407161593,119,450,898
0.00033769999999999997,3377,264.87633230045645,119,450,898
0.00033779999999999997,3378,264.8712193351639,119,450,898
0.0003379,3379,264.8661024093325,119,450,898
0.000338,3380,264.8609813526534,119,450,898
0.0003381,3381,264.8558559167622,119,450,898
0.0003382,3382,264.85072634992315,119,450,898
0.0003383,3383,264.84559256864645,119,450,898
0.0003384,3384,264.8404544918357,119,450,898
0.0003385,3385,264.83531220049446,119,450,898
0.0003386,3386,264.83016560805055,119,450,898
0.0003387,3387,264.8250150608937,119,450,898
0.0003388,3388,264.8198601288388,119,450,898
0.0003389,3389,264.8147010660363,119,450,898
0.000339,3390,264.80953762428595,119,450,898
0.0003391,3391,264.8043702220719,119,450,898
0.0003392,3392,264.79919851871875,119,450,898
0.0003393,3393,264.7940226066877,119,450,898
0.0003394,3394,264.788842134019,119,450,898
0.00033949999999999996,3395,264.7836577066311,119,450,898
0.00033959999999999996,3396,264.77846898400446,119,450,898
0.00033969999999999996,3397,264.77327604134393,119,450,898
0.00033979999999999997,3398,264.76807871973995,119,450,898
0.00033989999999999997,3399,264.7628775214244,119,450,898
0.00033999999999999997,3400,264.75767169033185,119,450,898
0.00034009999999999997,3401,264.7524617285851,119,450,898
0.0003402,3402,264.7472476305106,119,450,898
0.0003403,3403,264.7420291593689,119,450,898
0.0003404,3404,264.7368065519355,119,450,898
0.0003405,3405,264.73157973598944,119,450,898
0.0003406,3406,264.7263483596347,119,450,898
0.0003407,3407,264.72111285828055,119,450,898
0.0003408,3408,264.71587340252745,119,450,898
0.0003409,3409,264.7106293862788,119,450,898
0.000341,3410,264.705380991351,119,450,898
0.0003411,3411,264.7001286363063,119,450,898
0.0003412,3412,264.69487198041907,119,450,898
0.0003413,3413,264.68961068619586,119,450,898
0.0003414,3414,264.6843456915004,119,450,898
0.0003415,3415,264.67907588255497,119,450,898
0.0003416,3416,264.67380194877416,119,450,898
0.0003417,3417,264.6685240550605,119,450,898
0.00034179999999999996,3418,264.6632416067803,119,450,898
0.00034189999999999996,3419,264.65795477975286,119,450,898
0.00034199999999999996,3420,264.65266398714687,119,450,898
0.00034209999999999997,3421,264.64736864550304,119,450,898
0.00034219999999999997,3422,264.6420689140134,119,450,898
0.00034229999999999997,3423,264.63676505792625,119,450,898
0.0003424,3424,264.63145707152523,119,450,898
0.0003425,3425,264.62614444708225,119,450,898
0.0003426,3426,264.62082769797865,119,450,898
0.0003427,3427,264.6155068130521,119,450,898
0.0003428,3428,264.6101815496286,119,450,898
0.0003429,3429,264.6048518963869,119,450,898
0.000343,3430,264.59951769434457,119,450,898
0.0003431,3431,264.59417953248027,119,450,898
0.0003432,3432,264.58883698652267,119,450,898
0.0003433,3433,264.58349014007445,119,450,898
0.0003434,3434,264.5781389096444,119,450,898
0.0003435,3435,264.5727834654075,119,450,898
0.0003436,3436,264.56742346693835,119,450,898
0.0003437,3437,264.56205933824094,119,450,898
0.0003438,3438,264.55669083136496,119,450,898
0.0003439,3439,264.5513181887309,119,450,898
0.00034399999999999996,3440,264.545940997478,119,450,898
0.00034409999999999996,3441,264.54055958692766,119,450,898
0.00034419999999999996,3442,264.5351736277952,119,450,898
0.00034429999999999997,3443,264.5297837033273,119,450,898
0.00034439999999999997,3444,264.5243892303142,119,450,898
0.00034449999999999997,3445,264.5189903734206,119,450,898
0.0003446,3446,264.51358712693343,119,450,898
0.0003447,3447,264.508179585896,119,450,898
0.0003448,3448,264.5027678313694,119,450,898
0.0003449,3449,264.4973515170175,119,450,898
0.000345,3450,264.4919312487902,119,450,898
0.0003451,3451,264.4865061725165,119,450,898
0.0003452,3452,264.4810767903906,119,450,898
0.0003453,3453,264.47564345446136,119,450,898
0.0003454,3454,264.47020548085766,119,450,898
0.0003455,3455,264.46476320143677,119,450,898
0.0003456,3456,264.45931654401267,119,450,898
0.0003457,3457,264.45386550291164,119,450,898
0.0003458,3458,264.4484100723349,119,450,898
0.0003459,3459,264.44295034749365,119,450,898
0.000346,3460,264.4374861497537,119,450,898
0.0003461,3461,264.4320176518617,119,450,898
0.00034619999999999996,3462,264.42654503009436,119,450,898
0.00034629999999999996,3463,264.4210675946778,119,450,898
0.00034639999999999996,3464,264.4155859460669,119,450,898
0.00034649999999999997,3465,264.4100999975776,119,450,898
0.00034659999999999997,3466,264.40460966544134,119,450,898
0.00034669999999999997,3467,264.3991149498014,119,450,898
0.00034679999999999997,3468,264.39361568033564,119,450,898
0.0003469,3469,264.38811202727123,119,450,898
0.000347,3470,264.3826042390668,119,450,898
0.0003471,3471,264.37709181909827,119,450,898
0.0003472,3472,264.37157509370223,119,450,898
0.0003473,3473,264.3660541608105,119,450,898
0.0003474,3474,264.3605284981433,119,450,898
0.0003475,3475,264.3549986224525,119,450,898
0.0003476,3476,264.3494641929643,119,450,898
0.0003477,3477,264.3439256341679,119,450,898
0.0003478,3478,264.3383824323088,119,450,898
0.0003479,3479,264.3328351067577,119,450,898
0.000348,3480,264.3272829679468,119,450,898
0.0003481,3481,264.32172652946304,119,450,898
0.0003482,3482,264.31616587795526,119,450,898
0.0003483,3483,264.3106006728786,119,450,898
0.00034839999999999996,3484,264.3050310846655,119,450,898
0.00034849999999999996,3485,264.2994571073745,119,450,898
0.00034859999999999996,3486,264.29387858233343,119,450,898
0.00034869999999999996,3487,264.2882956683427,119,450,898
0.00034879999999999997,3488,264.28270845475726,119,450,898
0.00034889999999999997,3489,264.2771166041469,119,450,898
0.00034899999999999997,3490,264.2715203647096,119,450,898
0.0003491,3491,264.2659199960004,119,450,898
0.0003492,3492,264.26031482562104,119,450,898
0.0003493,3493,264.2547052665227,119,450,898
0.0003494,3494,264.2490914022235,119,450,898
0.0003495,3495,264.2434729066179,119,450,898
0.0003496,3496,264.23785027618715,119,450,898
0.0003497,3497,264.23222283843256,119,450,898
0.0003498,3498,264.2265912716943,119,450,898
0.0003499,3499,264.22095489196727,119,450,898
0.00035,3500,264.2153143831,119,450,898
0.0003501,3501,264.2096694914118,119,450,898
0.0003502,3502,264.2040197924756,119,450,898
0.0003503,3503,264.1983657048708,119,450,898
0.0003504,3504,264.1927074883797,119,450,898
0.0003505,3505,264.18704446471975,119,450,898
0.0003506,3506,264.1813771416548,119,450,898
0.00035069999999999996,3507,264.1757053466516,119,450,898
0.00035079999999999996,3508,264.1700288279601,119,450,898
0.00035089999999999996,3509,264.16434835083214,119,450,898
0.00035099999999999997,3510,264.15866306090675,119,450,898
0.00035109999999999997,3511,264.1529732179009,119,450,898
0.00035119999999999997,3512,264.14727899206787,119,450,898
0.0003513,3513,264.1415803835243,119,450,898
0.0003514,3514,264.13587721616125,119,450,898
0.0003515,3515,264.13016949019675,119,450,898
0.0003516,3516,264.1244571331763,119,450,898
0.0003517,3517,264.1187406417143,119,450,898
0.0003518,3518,264.1130193433962,119,450,898
0.0003519,3519,264.1072939106942,119,450,898
0.000352,3520,264.10156367097585,119,450,898
0.0003521,3521,264.0958290488019,119,450,898
0.0003522,3522,264.0900898679335,119,450,898
0.0003523,3523,264.08434630445447,119,450,898
0.0003524,3524,264.07859818824045,119,450,898
0.0003525,3525,264.0728456836139,119,450,898
0.0003526,3526,264.0670883722992,119,450,898
0.0003527,3527,264.0613269267216,119,450,898
0.0003528,3528,264.0555606743727,119,450,898
0.00035289999999999996,3529,264.0497900395227,119,450,898
0.00035299999999999996,3530,264.0440148463359,119,450,898
0.00035309999999999996,3531,264.0382351002233,119,450,898
0.00035319999999999997,3532,264.03245071218186,119,450,898
0.00035329999999999997,3533,264.026662195681,119,450,898
0.00035339999999999997,3534,264.02086886682787,119,450,898
0.0003535,3535,264.0150709852491,119,450,898
0.0003536,3536,264.00926872135454,119,450,898
0.0003537,3537,264.0034618990742,119,450,898
0.0003538,3538,263.99765044065566,119,450,898
0.0003539,3539,263.9918344238747,119,450,898
0.000354,3540,263.9860138545519,119,450,898
0.0003541,3541,263.98018889723727,119,450,898
0.0003542,3542,263.97435955763325,119,450,898
0.0003543,3543,263.9685252356159,119,450,898
0.0003544,3544,263.9626867017178,119,450,898
0.0003545,3545,263.95684344499807,119,450,898
0.0003546,3546,263.95099580038413,119,450,898
0.0003547,3547,263.94514334381034,119,450,898
0.0003548,3548,263.93928650494877,119,450,898
0.0003549,3549,263.93342511380916,119,450,898
0.000355,3550,263.92755932904294,119,450,898
0.00035509999999999996,3551,263.92168874373317,119,450,898
0.00035519999999999996,3552,263.9158136003447,119,450,898
0.00035529999999999996,3553,263.90993389892276,119,450,898
0.00035539999999999997,3554,263.90404956159443,119,450,898
0.00035549999999999997,3555,263.8981610903836,119,450,898
0.00035559999999999997,3556,263.8922673888872,119,450,898
0.00035569999999999997,3557,263.88636955340826,119,450,898
0.0003558,3558,263.88046691198855,119,450,898
0.0003559,3559,263.8745598828166,119,450,898
0.000356,3560,263.86864829573534,119,450,898
0.0003561,3561,263.86273190257384,119,450,898
0.0003562,3562,263.8568111275015,119,450,898
0.0003563,3563,263.85088578893317,119,450,898
0.0003564,3564,263.8449556499566,119,450,898
0.0003565,3565,263.83902111776507,119,450,898
0.0003566,3566,263.83308186316106,119,450,898
0.0003567,3567,263.8271381431435,119,450,898
0.0003568,3568,263.82118968935686,119,450,898
0.0003569,3569,263.81523685963106,119,450,898
0.000357,3570,263.8092792124398,119,450,898
0.0003571,3571,263.8033170132818,119,450,898
0.0003572,3572,263.79735017858025,119,450,898
0.00035729999999999996,3573,263.791378610103,119,450,898
0.00035739999999999996,3574,263.78540265994485,119,450,898
0.00035749999999999996,3575,263.77942207440105,119,450,898
0.00035759999999999996,3576,263.77343676074,119,450,898
0.00035769999999999997,3577,263.76744705986795,119,450,898
0.00035779999999999997,3578,263.761452547529,119,450,898
0.00035789999999999997,3579,263.75545339986127,119,450,898
0.000358,3580,263.7494497779995,119,450,898
0.0003581,3581,263.74344152077543,119,450,898
0.0003582,3582,263.73742844662706,119,450,898
0.0003583,3583,263.73141082615723,119,450,898
0.0003584,3584,263.72538855916105,119,450,898
0.0003585,3585,263.71936156981957,119,450,898
0.0003586,3586,263.7133301935707,119,450,898
0.0003587,3587,263.70729400601607,119,450,898
0.0003588,3588,263.7012534370591,119,450,898
0.0003589,3589,263.6952078862881,119,450,898
0.000359,3590,263.68915794865825,119,450,898
0.0003591,3591,263.68310319983743,119,450,898
0.0003592,3592,263.67704389932635,119,450,898
0.0003593,3593,263.67097978765247,119,450,898
0.0003594,3594,263.66491111869504,119,450,898
0.0003595,3595,263.65883781481256,119,450,898
0.00035959999999999996,3596,263.65275978307085,119,450,898
0.00035969999999999996,3597,263.64667711061827,119,450,898
0.00035979999999999996,3598,263.6405898809291,119,450,898
0.00035989999999999997,3599,263.6344978401482,119,450,898
0.00035999999999999997,3600,263.62840141841997,119,450,898
0.00036009999999999997,3601,263.62230001514547,119,450,898
0.0003602,3602,263.61619422505083,119,450,898
0.0003603,3603,263.61008345955855,119,450,898
0.0003604,3604,263.6039680475323,119,450,898
0.0003605,3605,263.5978480841008,119,450,898
0.0003606,3606,263.59172356383897,119,450,898
0.0003607,3607,263.5855942324389,119,450,898
0.0003608,3608,263.5794602662011,119,450,898
0.0003609,3609,263.5733215670974,119,450,898
0.000361,3610,263.5671782330372,119,450,898
0.0003611,3611,263.5610299177833,119,450,898
0.0003612,3612,263.5548772161763,119,450,898
0.0003613,3613,263.5487199573893,119,450,898
0.0003614,3614,263.5425577232127,119,450,898
0.0003615,3615,263.5363908429567,119,450,898
0.0003616,3616,263.5302191579024,119,450,898
0.0003617,3617,263.524042915793,119,450,898
0.00036179999999999996,3618,263.5178621168422,119,450,898
0.00036189999999999996,3619,263.51167625339184,119,450,898
0.00036199999999999996,3620,263.5054862573448,119,450,898
0.00036209999999999997,3621,263.49929103220705,119,450,898
0.00036219999999999997,3622,263.493091244621,119,450,898
0.00036229999999999997,3623,263.48688665220345,119,450,898
0.00036239999999999997,3624,263.4806776676884,119,450,898
0.0003625,3625,263.47446345419286,119,450,898
0.0003626,3626,263.4682449378903,119,450,898
0.0003627,3627,263.4620215273262,119,450,898
0.0003628,3628,263.4557933900738,119,450,898
0.0003629,3629,263.44956061251304,119,450,898
0.000363,3630,263.44332311392066,119,450,898
0.0003631,3631,263.43708079902865,119,450,898
0.0003632,3632,263.43083384432197,119,450,898
0.0003633,3633,263.4245819144177,119,450,898
0.0003634,3634,263.41832559262554,119,450,898
0.0003635,3635,263.4120642959042,119,450,898
0.0003636,3636,263.4057981832057,119,450,898
0.0003637,3637,263.3995276900951,119,450,898
0.0003638,3638,263.39325221639643,119,450,898
0.0003639,3639,263.3869719265711,119,450,898
0.00036399999999999996,3640,263.3806868324933,119,450,898
0.00036409999999999996,3641,263.3743973521305,119,450,898
0.00036419999999999996,3642,263.3681028858216,119,450,898
0.00036429999999999996,3643,263.361803614855,119,450,898
0.00036439999999999997,3644,263.3554995337533,119,450,898
0.00036449999999999997,3645,263.3491908964065,119,450,898
0.00036459999999999997,3646,263.34287727294594,119,450,898
0.0003647,3647,263.3365590154485,119,450,898
0.0003648,3648,263.3302359477553,119,450,898
0.0003649,3649,263.3239081480487,119,450,898
0.000365,3650,263.3175757141362,119,450,898
0.0003651,3651,263.3112382999431,119,450,898
0.0003652,3652,263.3048962406669,119,450,898
0.0003653,3653,263.2985492064259,119,450,898
0.0003654,3654,263.29219761058994,119,450,898
0.0003655,3655,263.2858409567871,119,450,898
0.0003656,3656,263.2794797410147,119,450,898
0.0003657,3657,263.2731135452963,119,450,898
0.0003658,3658,263.2667429694083,119,450,898
0.0003659,3659,263.26036715385357,119,450,898
0.000366,3660,263.253986952717,119,450,898
0.0003661,3661,263.24760177129383,119,450,898
0.00036619999999999996,3662,263.2412115265217,119,450,898
0.00036629999999999996,3663,263.23481697945704,119,450,898
0.00036639999999999996,3664,263.2284173632244,119,450,898
0.00036649999999999996,3665,263.22201277270227,119,450,898
0.00036659999999999997,3666,263.21560353718075,119,450,898
0.00036669999999999997,3667,263.20918958096837,119,450,898
0.00036679999999999997,3668,263.20277080974626,119,450,898
0.0003669,3669,263.19634722870705,119,450,898
0.000367,3670,263.1899188380857,119,450,898
0.0003671,3671,263.18348546746597,119,450,898
0.0003672,3672,263.1770472875355,119,450,898
0.0003673,3673,263.170604462526,119,450,898
0.0003674,3674,263.1641564931085,119,450,898
0.0003675,3675,263.1577041327179,119,450,898
0.0003676,3676,263.15124670908756,119,450,898
0.0003677,3677,263.1447845593135,119,450,898
0.0003678,3678,263.1383173466017,119,450,898
0.0003679,3679,263.13184557241715,119,450,898
0.000368,3680,263.12536857032154,119,450,898
0.0003681,3681,263.1188871774787,119,450,898
0.0003682,3682,263.11240080489915,119,450,898
0.0003683,3683,263.1059096229877,119,450,898
0.0003684,3684,263.0994134558517,119,450,898
0.00036849999999999996,3685,263.09291265558164,119,450,898
0.00036859999999999996,3686,263.08640686984313,119,450,898
0.00036869999999999996,3687,263.07989627490696,119,450,898
0.00036879999999999997,3688,263.0733806948262,119,450,898
0.00036889999999999997,3689,263.06686022764126,119,450,898
0.00036899999999999997,3690,263.0603350293563,119,450,898
0.00036909999999999997,3691,263.0538048514328,119,450,898
0.0003692,3692,263.0472700346059,119,450,898
0.0003693,3693,263.04073023860406,119,450,898
0.0003694,3694,263.03418562769036,119,450,898
0.0003695,3695,263.027636207793,119,450,898
0.0003696,3696,263.02108180839474,119,450,898
0.0003697,3697,263.0145225945804,119,450,898
0.0003698,3698,263.0079584013101,119,450,898
0.0003699,3699,263.00138931566727,119,450,898
0.00037,3700,262.9948155044382,119,450,898
0.0003701,3701,262.98823670829915,119,450,898
0.0003702,3702,262.9816530198919,119,450,898
0.0003703,3703,262.9750646061048,119,450,898
0.0003704,3704,262.9684709535608,119,450,898
0.0003705,3705,262.9618729163825,119,450,898
0.0003706,3706,262.9552696461168,119,450,898
0.00037069999999999996,3707,262.94866139704374,119,450,898
0.00037079999999999996,3708,262.9420483333703,119,450,898
0.00037089999999999996,3709,262.9354304551324,119,450,898
0.00037099999999999996,3710,262.92880777396647,119,450,898
0.00037109999999999997,3711,262.92218010812456,119,450,898
0.00037119999999999997,3712,262.9155474633662,119,450,898
0.00037129999999999997,3713,262.9089101744634,119,450,898
0.0003714,3714,262.90226765289185,119,450,898
0.0003715,3715,262.89562015247594,119,450,898
0.0003716,3716,262.8889680914169,119,450,898
0.0003717,3717,262.88231097383596,119,450,898
0.0003718,3718,262.8756486123027,119,450,898
0.0003719,3719,262.8689816959119,119,450,898
0.000372,3720,262.8623099710477,119,450,898
0.0003721,3721,262.85563300213073,119,450,898
0.0003722,3722,262.84895149000977,119,450,898
0.0003723,3723,262.8422647340995,119,450,898
0.0003724,3724,262.8355731696385,119,450,898
0.0003725,3725,262.82887637276656,119,450,898
0.0003726,3726,262.82217502145534,119,450,898
0.0003727,3727,262.81546842615137,119,450,898
0.0003728,3728,262.80875728782564,119,450,898
0.00037289999999999996,3729,262.8020408223502,119,450,898
0.00037299999999999996,3730,262.7953196205172,119,450,898
0.00037309999999999996,3731,262.7885934513902,119,450,898
0.00037319999999999996,3732,262.78186220923425,119,450,898
0.00037329999999999997,3733,262.7751261587448,119,450,898
0.00037339999999999997,3734,262.76838512965065,119,450,898
0.00037349999999999997,3735,262.7616392924504,119,450,898
0.0003736,3736,262.75488821181256,119,450,898
0.0003737,3737,262.7481323229037,119,450,898
0.0003738,3738,262.74137145573405,119,450,898
0.0003739,3739,262.7346056100145,119,450,898
0.000374,3740,262.72783469120753,119,450,898
0.0003741,3741,262.7210589759319,119,450,898
0.0003742,3742,262.71427825941157,119,450,898
0.0003743,3743,262.70749274621517,119,450,898
0.0003744,3744,262.7007020013012,119,450,898
0.0003745,3745,262.69390626646094,119,450,898
0.0003746,3746,262.6871057239863,119,450,898
0.0003747,3747,262.68029993809955,119,450,898
0.0003748,3748,262.67348960940495,119,450,898
0.0003749,3749,262.6666737837848,119,450,898
0.000375,3750,262.6598533927731,119,450,898
0.00037509999999999996,3751,262.6530277812518,119,450,898
0.00037519999999999996,3752,262.6461973503981,119,450,898
0.00037529999999999996,3753,262.6393616879144,119,450,898
0.00037539999999999996,3754,262.63252104749427,119,450,898
0.00037549999999999997,3755,262.62567558789834,119,450,898
0.00037559999999999997,3756,262.6188251504062,119,450,898
0.00037569999999999997,3757,262.6119699052038,119,450,898
0.0003758,3758,262.6051091746409,119,450,898
0.0003759,3759,262.5982436250326,119,450,898
0.000376,3760,262.59137292731185,119,450,898
0.0003761,3761,262.5844975811025,119,450,898
0.0003762,3762,262.5776170978085,119,450,898
0.0003763,3763,262.5707312884884,119,450,898
0.0003764,3764,262.56384065991693,119,450,898
0.0003765,3765,262.55694540253586,119,450,898
0.0003766,3766,262.550044311265,119,450,898
0.0003767,3767,262.54313891996185,119,450,898
0.0003768,3768,262.53622853964964,119,450,898
0.0003769,3769,262.52931267416596,119,450,898
0.000377,3770,262.5223918311013,119,450,898
0.0003771,3771,262.5154661692883,119,450,898
0.0003772,3772,262.5085350336552,119,450,898
0.0003773,3773,262.501599575794,119,450,898
0.00037739999999999996,3774,262.4946584736994,119,450,898
0.00037749999999999996,3775,262.48771272345294,119,450,898
0.00037759999999999996,3776,262.4807618254944,119,450,898
0.00037769999999999997,3777,262.4738056014482,119,450,898
0.00037779999999999997,3778,262.4668449072619,119,450,898
0.00037789999999999997,3779,262.45987872834274,119,450,898
0.00037799999999999997,3780,262.4529072235967,119,450,898
0.0003781,3781,262.44593124867725,119,450,898
0.0003782,3782,262.4389497892108,119,450,898
0.0003783,3783,262.4319635110835,119,450,898
0.0003784,3784,262.42497208541465,119,450,898
0.0003785,3785,262.41797602326295,119,450,898
0.0003786,3786,262.41097429460524,119,450,898
0.0003787,3787,262.40396758859356,119,450,898
0.0003788,3788,262.3969560644307,119,450,898
0.0003789,3789,262.3899395630372,119,450,898
0.000379,3790,262.38291774745426,119,450,898
0.0003791,3791,262.37589078435866,119,450,898
0.0003792,3792,262.3688589915877,119,450,898
0.0003793,3793,262.3618217257754,119,450,898
0.0003794,3794,262.35478014925803,119,450,898
0.0003795,3795,262.34773291800605,119,450,898
0.00037959999999999996,3796,262.34068036117486,119,450,898
0.00037969999999999996,3797,262.33362333495074,119,450,898
0.00037979999999999996,3798,262.3265608240435,119,450,898
0.00037989999999999996,3799,262.3194933250826,119,450,898
0.00037999999999999997,3800,262.31242051189264,119,450,898
0.00038009999999999997,3801,262.30534271049777,119,450,898
0.00038019999999999997,3802,262.2982599324093,119,450,898
0.0003803,3803,262.2911721771962,119,450,898
0.0003804,3804,262.28407892646806,119,450,898
0.0003805,3805,262.27698086941643,119,450,898
0.0003806,3806,262.26987782410663,119,450,898
