t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,rocking_phase_rad,precession_phase_rad,precession_frequency_Hz,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.0002008,-7.468170911630335,-3.6769182302514616,-9.550744558995742,-6.950763978991936e-07,2.8816587485543433e-07,3.359035307882085e-06,8.515698321753232e-06,-5.393359392689378e-07,1.8098969836891655e-06,-1.4536374473736787e-06,6.023325252207261e-07,7.018961665225274e-06,18.901165426,53.799885241870044,8.325541085948835e-05,7.724630882675041e-19,-1.4895410240093945,4.29671349441237,-0.034883172801571084,7.955937550838631e-07,-3.3532138631739805e-06,6.313847996423194e-06,0.10476915097600001,False,,,,,,,,,,,,,,,,,,20.0,0.025233272193633218,0.025233272193633218,,,,0.010000000000000002,0.009767513038588546,-0.0005554905502822228,0.0020705359908849536
0.0002209,-7.468169423137021,-3.6769183279471487,-9.550744242342825,-1.1091133183768927e-06,4.5982329594386177e-07,5.359917132930662e-06,1.0146404659903982e-05,-6.426156118604004e-07,2.156481652519261e-06,-1.904862422420246e-06,7.893031571823036e-07,9.197724200936551e-06,18.901286025999998,53.7998867668009,8.325529764014476e-05,7.692464022925868e-19,-1.4895395395754578,4.296713843524186,-0.03488317444241157,1.0425547612537885e-06,-4.394088134676203e-06,8.273735542864872e-06,0.124831999342,False,,,,,,,,,,,,,,,,,,20.0,0.027759112687119412,0.027759112687119412,,,,0.01,0.009767963290444534,-0.0005492016034161068,0.002070089552491189
0.00024099999999999998,-7.468167489554685,-3.676918455273228,-9.550743830968582,-1.6974518048068395e-06,7.037472364843338e-07,8.203132255302825e-06,1.1887087927050332e-05,-7.528605981650372e-07,2.526440436371266e-06,-2.433879724354526e-06,1.0085080140199546e-06,1.1752110911820742e-05,18.901406626,53.799888747749584,8.325518485207722e-05,7.662559458328523e-19,-1.4895376111493555,4.296714296678332,-0.034883176773998596,1.3320924668791526e-06,-5.6144117527995655e-06,1.0571512670399284e-05,0.14624795799999996,False,,,,,,,,,,,,,,,,,,20.0,0.030284953180605603,0.030284953180605603,,,,0.01,0.009768409608551283,-0.0005429128781992643,0.0020696423184329185
0.000261,-7.468165048233362,-3.676918616558203,-9.550743311526661,-2.5037129779376894e-06,1.0380238399370798e-06,1.209948515085235e-05,1.3720419754158685e-05,-8.689734177607351e-07,2.916090423796091e-06,-3.0410833035830844e-06,1.260110341937514e-06,1.4684024009154847e-05,18.901526626,53.79989124891693,8.325507312600521e-05,7.75843806528279e-19,-1.4895351761913003,4.296714868387711,-0.03488317996919179,1.6644224844780372e-06,-7.015093466812904e-06,1.3208890501464099e-05,0.16880383799999998,False,,,,,,,,,,,,,,,,,,20.0,0.03279822730347744,0.03279822730347744,,,,0.010000000000000002,0.009768849799580573,-0.0005366557024635995,0.0020691965228677362
0.0002811,-7.468161994345766,-3.67691881896649,-9.550742661692366,-3.5914336746145724e-06,1.488996531446531e-06,1.735602541803098e-05,1.565684537731195e-05,-9.916156125435098e-07,3.3276516090403726e-06,-3.735551800351511e-06,1.547871998270158e-06,1.8037300167462877e-05,18.901647225999998,53.79989437771897,8.325496142153791e-05,7.757475763935007e-19,-1.4895321300802522,4.296715583000947,-0.034883184279776644,2.044513664151675e-06,-8.617075645192705e-06,1.6225301954337197e-05,0.19262815453800003,False,,,,,,,,,,,,,,,,,,20.0,0.035324067796963635,0.035324067796963635,,,,0.010000000000000002,0.009769288263385,-0.0005303675469577337,0.002068747711061489
0.0003012,-7.468158253871746,-3.676919067681731,-9.55074186569118,-5.02056831969463e-06,2.0815236953087134e-06,2.426249028845274e-05,1.7679524670466905e-05,-1.1197206246277053e-06,3.757544850126676e-06,-4.516840549051141e-06,1.8716087431619722e-06,2.180979229932075e-05,18.901767825999997,53.79989821001376,8.325485037884242e-05,7.725445675655387e-19,-1.4895283989067387,4.296716457606682,-0.03488318994333358,2.4721226326123912e-06,-1.0419332535781947e-05,1.961881564138531e-05,0.217513724544,False,,,,,,,,,,,,,,,,,,20.0,0.037849908290449825,0.037849908290449825,,,,0.01,0.009769722787251696,-0.0005240797409366587,0.0020682981132792992
0.0003213,-7.468153738166068,-3.6769193689077113,-9.550740904632164,-6.8624273973004094e-06,2.8451721783696193e-06,3.316349656309826e-05,1.9780536853308496e-05,-1.2527867967998363e-06,4.204086691880916e-06,-5.386686120845634e-06,2.2320401619599224e-06,2.600988552956024e-05,18.901888426,53.79990283664722,8.32547400803437e-05,7.761912882064318e-19,-1.489523894159209,4.296717512673367,-0.034883197242442716,2.948199833879434e-06,-1.2425870005803308e-05,2.3396974339609195e-05,0.243363100806,False,,,,,,,,,,,,,,,,,,20.0,0.04037574878393602,0.04037574878393602,,,,0.01,0.009770153369316874,-0.0005177923270846728,0.0020678477327981315
0.0003414,-7.468148355151234,-3.676919729132382,-9.550739758889172,-9.19640114282282e-06,3.8128589469572128e-06,4.444270746904865e-05,2.1951961200302498e-05,-1.3903124753159277e-06,4.6655936907719406e-06,-6.346160635381102e-06,2.6296105192856457e-06,3.064275664591166e-05,18.902009025999998,53.79990835198627,8.325463060966083e-05,7.761912396812428e-19,-1.489518523886705,4.296718769425213,-0.03488320649169793,3.473332048873631e-06,-1.4639161180555918e-05,2.756443479488984e-05,0.27007883611199995,False,,,,,,,,,,,,,,,,,,20.0,0.042901589277422214,0.042901589277422214,,,,0.01,0.009770580007818093,-0.0005115053480862084,0.002067396572915947
0.0003615,-7.4681420096651,-3.676920155106651,-9.550738408174652,-1.211005752739967e-05,5.020891722113072e-06,5.852330618357346e-05,2.4185877040486757e-05,-1.531796009888284e-06,5.140382414867151e-06,-7.395657073447486e-06,3.06448267335165e-06,3.571030318045347e-05,18.902129625999997,53.79991485356279,8.325452205037404e-05,7.79032957720045e-19,-1.4895121930450805,4.296720249759322,-0.03488321803809423,4.047734356807374e-06,-1.7060112562882974e-05,3.2122903927909366e-05,0.29756348325000004,False,,,,,,,,,,,,,,,,,,20.0,0.04542742977090841,0.04542742977090841,,,,0.01,0.009771002701094255,-0.0005052188466254214,0.0020669446369516718
0.0003816,-7.468134603808441,-3.676920653822667,-9.550736831613502,-1.5699178238361482e-05,6.508983906619206e-06,7.586816971600153e-05,2.647436375682899e-05,-1.6767357536448265e-06,5.6267694436960174e-06,-8.534875275847235e-06,3.5365322745812814e-06,4.1211075804436684e-05,18.902250226,53.79992244171766,8.325441448452487e-05,7.757473328198043e-19,-1.4895048038433145,4.296721976163258,-0.03488323226117061,4.6712424721492965e-06,-1.968803173558703e-05,3.7071078020572273e-05,0.325719595008,False,,,,,,,,,,,,,,,,,,20.0,0.0479532702643946,0.0479532702643946,,,,0.010000000000000004,0.009771421447585587,-0.0004989328653857701,0.0020664919282451567
0.0004017,-7.468126037292454,-3.6769212324915843,-9.550735007816936,-2.0067731380850624e-05,8.3202432753652e-06,9.697973698682421e-05,2.8809500785063172e-05,-1.8246300630553862e-06,6.123071368002773e-06,-9.762809056220794e-06,4.045342425764812e-06,4.714021610189198e-05,18.902370826,53.799931219244776,8.325430799079919e-05,7.791433635979243e-19,-1.4894962560899028,4.2967239716330505,-0.03488324957289875,5.343305691278283e-06,-2.252059763352226e-05,4.2404586740841374e-05,0.35444972417400006,False,,,,,,,,,,,,,,,,,,20.0,0.050479110757880793,0.050479110757880793,,,,0.01,0.009771836245833625,-0.0004926474470495971,0.0020660384501571404
