case,factor,time_s,theta_deg,omega_rock_rad_s,command_theta_deg
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022580000000000003,8.587494006707187,-41.7111936079766,14.481685870787253
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022590000000000002,8.564219514004076,-39.51611298441736,14.476822476580137
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022600000000000002,8.542203924623962,-37.31467904543574,14.471387562209937
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02261,8.52144738144076,-35.10697375417315,14.465381342237766
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02262,8.501961564941762,-32.89452372968905,14.458804053778902
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02263,8.48374296361534,-30.677735199662923,14.45165595649343
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02264,8.466792850385984,-28.456684528060002,14.443937332576
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022650000000000003,8.451119017921451,-26.23301015471806,14.435648486744658
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022660000000000003,8.436719302986955,-24.007007001062988,14.426789746228849
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022670000000000003,8.42359566074114,-21.77918369230669,14.417361460756482
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022680000000000002,8.411746571544809,-19.55002016973649,14.40736400254012
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022690000000000002,8.401175955108453,-17.320947572588498,14.396797766262297
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0227,8.39188233097129,-15.09211764137818,14.385663169059928
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02271,8.383863381462392,-12.864026199889524,14.373960650507845
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02272,8.377122049389262,-10.638029954562134,14.361690672601444
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02273,8.37165561891845,-8.414366644468831,14.34885371973844
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022740000000000003,8.367462441853455,-6.1939007011112315,14.335450298699747
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022750000000000003,8.364539152415844,-3.9767081505006026,14.321480938629493
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022760000000000002,8.362885458482646,-1.7643720433766843,14.306946191014083
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022770000000000002,8.362497423322221,0.4427579370174025,14.29184662966047
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02278,8.3633725360058,2.644605726246455,14.276182850673475
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02279,8.365506974586804,4.839496871565772,14.25995547243228
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0228,8.368897794391993,7.027197977037933,14.243165135565985
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02281,8.373538596511816,9.20718726155233,14.225812502928344
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022820000000000003,8.3794280550224,11.378970414566846,14.207898259571571
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022830000000000003,8.386557733519163,13.541192151436467,14.18942311271934
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022840000000000003,8.394923618520641,15.693668629198232,14.170387791738799
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022850000000000002,8.404521009287834,17.83591990181665,14.150793048111831
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022860000000000002,8.415341530589338,19.966665591099098,14.130639655405364
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02287,8.427379587267776,22.085624620136056,14.109928409240831
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02288,8.440630143186505,24.19238926793949,14.08866012726277
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02289,8.455081814389924,26.285724577615262,14.066835649106533
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0229,8.470729521324426,28.365233462937407,14.044455836365152
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022910000000000003,8.487564193709444,30.43024980958919,14.021521572555297
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022920000000000003,8.505581961916901,32.48067724300778,13.99803376308246
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022930000000000002,8.524766769823316,34.51491000306663,13.973993335205133
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022940000000000002,8.54511192615142,36.53276913868619,13.949401237998238
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02295,8.566613584116364,38.53411021228768,13.92425844231567
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02296,8.589252556433735,40.51733343510665,13.898565940751947
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02297,8.613022191581232,42.48234064255316,13.87232474760304
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02298,8.637914153646792,44.428537653040436,13.845535898826324
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.022990000000000003,8.663919805703491,46.35548777108059,13.818200451999665
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023000000000000003,8.691018995364644,48.26205033626928,13.79031948627972
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023010000000000003,8.719205435674112,50.147896935298775,13.76189410235926
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023020000000000002,8.748472154991406,52.01268884086727,13.732925422423781
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023030000000000002,8.778795922233822,53.85532091711318,13.703414590107162
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02304,8.810169364344654,55.67537638712767,13.673362770446527
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02305,8.842578357552918,57.472290137586384,13.642771149836264
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02306,8.87601829677325,59.24595870672996,13.611640935981171
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02307,8.910460333015054,60.99492750751513,13.579973357848788
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023080000000000003,8.945898609102418,62.71906343722333,13.547769665620866
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023090000000000003,8.982324109687212,64.4181950938118,13.515031130644052
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023100000000000002,9.019710226576706,66.09092725027585,13.481759045379642
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023110000000000002,9.058046544767114,67.7371909899295,13.447954723352577
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02312,9.097326603941076,69.35671575715375,13.413619499099632
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02313,9.137519554257652,70.9482181079776,13.378754728116656
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02314,9.178617089518276,72.51166493665109,13.343361786805113
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02315,9.220602365549597,74.04638113437365,13.307442072417723
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023160000000000004,9.263466601899903,75.55211340896604,13.270997003003293
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023170000000000003,9.307178093068455,77.02794686895038,13.23402801735078
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023180000000000003,9.351726413463751,78.47345685243825,13.196536574932429
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023190000000000002,9.39710311640112,79.88846768639968,13.15852415584619
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023200000000000002,9.443273273939006,81.27207440589955,13.11999226075728
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02321,9.490227494632297,82.62384417695085,13.08094241083893
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02322,9.537947413273326,83.94342822876007,13.041376147712372
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02323,9.586423863626754,85.23061930302322,13.001295033385912
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02324,9.63561950552474,86.48431330435801,12.96070065019332
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023250000000000003,9.685523188870139,87.70446492545543,12.91959460073132
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023260000000000003,9.736127031190753,88.89077072085611,12.877978507796383
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023270000000000002,9.787391223871905,90.04225852301576,12.835854014320592
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023280000000000002,9.839305291116647,91.15890263785445,12.793222783306817
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02329,9.89184976642249,92.2400999756413,12.750086497763062
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0233,9.945013086706624,93.28566841806274,12.70644686063602
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02331,9.998755387454548,94.2949278311114,12.662305594743843
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02332,10.05306577999727,95.26747235013092,12.617664442708115
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023330000000000004,10.107932816482473,96.20319317485537,12.572525166885088
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023340000000000003,10.163316000039005,97.10142686975772,12.526889549296097
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023350000000000003,10.219202339685953,97.9617788015975,12.48075939155717
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023360000000000002,10.275570877187567,98.78403344304168,12.434136514807948
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023370000000000002,10.332410765424296,99.56796884426832,12.387022759639773
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02338,10.389678189026307,100.31280918053271,12.339419986023028
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02339,10.447360540940192,101.01853374403532,12.291330073233706
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0234,10.505447144495747,101.68482242000644,12.24275491977922
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02341,10.563893692242003,102.31108195023086,12.193696443323455
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023420000000000003,10.622687153695992,102.89727014098845,12.144156580611035
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023430000000000003,10.681815982590619,103.44300668801358,12.094137287390966
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023440000000000003,10.741234129256458,103.94785911947488,12.04364053833927
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023450000000000002,10.800930433170041,104.41174725491462,11.992668326981136
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02346,10.860880425001916,104.83420250644674,11.941222665612191
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02347,10.921071709784789,105.21515341468891,11.889305585219054
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02348,10.981458470130418,105.55423562096611,11.836919135399166
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02349,11.042026235096866,105.85111707277237,11.784065384279863
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023500000000000004,11.102764111801202,106.10577217851989,11.730746418436713
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023510000000000003,11.163623780690182,106.31780764199722,11.676964342811246
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023520000000000003,11.224592681823468,106.48698281774297,11.622721280627692
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023530000000000002,11.28564597092421,106.61326798390226,11.568019373309264
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023540000000000002,11.346770127296502,106.69631445243972,11.5128607803936
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02355,11.407918022079933,106.73593854279466,11.457247679447502
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02356,11.469075930516228,106.73210681784973,11.401182265980967
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02357,11.530230653523224,106.68444714215961,11.344666753360526
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02358,11.591333016398115,106.59293137736132,11.287703372721841
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023590000000000003,11.65237089461481,106.45746451865706,11.230294372881612
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023600000000000003,11.713318261394107,106.27774864179801,11.17244202024892
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023610000000000003,11.774160635879909,106.05375460199203,11.114148598735552
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023620000000000002,11.834850390235383,105.78542888160372,11.055416409665977
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02363,11.895373565667423,105.47252844412233,10.996247771686452
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02364,11.955715897309572,105.11503858001069,10.936645020673495
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02365,12.015828892318755,104.71290903048963,10.876610509641658
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02366,12.075699079690938,104.26598711419082,10.816146608650637
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023670000000000004,12.135310509493724,103.77424954290558,10.755255704711702
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023680000000000003,12.194615618607202,103.23767221018484,10.69394020169351
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023690000000000003,12.25360120973938,102.65619371169284,10.632202520227093
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023700000000000002,12.312240204899284,102.02986240389424,10.570045097610445
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023710000000000002,12.370517198742354,101.35836745947671,10.507470387712157
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02372,12.428387145811264,100.64206742170788,10.444480860874634
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02373,12.48583229904134,99.88085960922666,10.381079003816541
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02374,12.542838844951358,99.07448553312142,10.317267319534631
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02375,12.599360994638435,98.22339929251486,10.253048327204937
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023760000000000003,12.655382085823486,97.32743538809406,10.188424562083295
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023770000000000003,12.710875941934646,96.38658110199526,10.12339857540534
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023780000000000003,12.765828410612029,95.40084391396034,10.057972934285662
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023790000000000002,12.820193119747653,94.37052205767787,9.992150221616528
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0238,12.873954630722375,93.29555490343445,9.925933035965965
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02381,12.927096715410816,92.17591001099825,9.859323991475062
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02382,12.979575415649466,91.01195105375736,9.792325717754842
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02383,13.031374956777961,89.80366164829732,9.724940859782432
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023840000000000004,13.082469369331882,88.55122778688157,9.657172077796625
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023850000000000003,13.132842089774416,87.25438604423705,9.589022047192934
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023860000000000003,13.18245066661271,85.91387906785319,9.520493458417853
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023870000000000002,13.23127841273503,84.52961134703868,9.451589016862732
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023880000000000002,13.279308499267843,83.10137957753281,9.382311442756937
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02389,13.326500988173313,81.6300211586471,9.312663471060471
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0239,13.372837233418679,80.11537071671947,9.242647851355983
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02391,13.418293306160882,78.55760739536554,9.172267347740291
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02392,13.462853640962415,76.95674697280526,9.101524738715149
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023930000000000003,13.506475821330529,75.31346300521419,9.030422817077607
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023940000000000003,13.549144498806127,73.62774052966492,8.958964389809829
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023950000000000003,13.590843254442365,71.8995576007606,8.887152277968143
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.023960000000000002,13.631533010346544,70.12967228093927,8.814989316571767
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02397,13.671195766476735,68.31811542328502,8.742478354490851
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02398,13.709816767855513,66.46481114338273,8.669622254334021
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02399,13.747357597495569,64.5706250507867,8.596423892335363
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024,13.783800283105455,62.635610353013796,8.522886158240846
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024010000000000004,13.819124227374324,60.66001568523629,8.449011955194322
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024020000000000003,13.853310453205765,58.64372641008234,8.374804199622854
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024030000000000003,13.886324268070155,56.58790959470422,8.300265821121547
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024040000000000002,13.91815006677605,54.49241657134877,8.225399762337952
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024050000000000002,13.948767977800266,52.3572034829335,8.150208978855883
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02406,13.97814825366067,50.183479850152835,8.07469643907872
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02407,14.006269471827364,47.97109166142981,7.998865124112236
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02408,14.033114931576252,45.720461324938626,7.922718027646904
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02409,14.058662235874095,43.431569795596424,7.846258155839707
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024100000000000003,14.082885075492637,41.105540025707384,7.76948852719542
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024110000000000003,14.105763322489846,38.74243120056041,7.692412172447616
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024120000000000003,14.127282051330125,36.34217783885571,7.615032134438765
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024130000000000002,14.147409984001955,33.906007571361485,7.537351468000269
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02414,14.16613262565092,31.43399733258027,7.45937323983183
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02415,14.183428553464553,28.926499178636806,7.381100528380376
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02416,14.199280370971213,26.383462174749976,7.302536423718529
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02417,14.213662054761782,23.806354307997886,7.223684027422618
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024180000000000004,14.226556701135042,21.195056874569293,7.144546452450189
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024190000000000003,14.23794781254482,18.549569569470755,7.065126823017285
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024200000000000003,14.247809953273492,15.871397093096459,6.9854282744748435
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024210000000000002,14.256128368546479,13.16041770802666,6.905453953185093
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024220000000000002,14.26288426843027,10.416674675723261,6.825207016397303
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02423,14.268058713640832,7.641688066801197,6.744690632123132
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02424,14.271631600777411,4.835368610797919,6.663907979011565
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02425,14.273587799982089,1.9983052061174937,6.582862246223424
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02426,14.273907558603568,-0.86955895532852,6.501556633305469
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024270000000000003,14.2725743870907,-3.7666760452973453,6.419994350064032
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024280000000000003,14.269571764921237,-6.692966058633022,6.338178616438492
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024290000000000003,14.264882323433563,-9.648519899751806,6.256112662373876
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024300000000000002,14.25848964159144,-12.631688889270386,6.173799727693528
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024310000000000002,14.250378511762435,-15.642408101277756,6.091243061971172
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02432,14.240532257303549,-18.68021238888789,6.008445924402605
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02433,14.22893227817785,-21.745064254565754,5.925411583677051
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02434,14.215570013231849,-24.835226949687655,5.842143317848104
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024350000000000004,14.200426859057444,-27.95077390830369,5.758644414204296
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024360000000000003,14.18348525644164,-31.091641954423082,5.674918169139417
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024370000000000003,14.164738112423501,-34.25608578449451,5.590967888022213
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024380000000000002,14.144166596471303,-37.444145402001254,5.506796885066085
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024390000000000002,14.12175901382664,-40.65514589846393,5.4224084831980806
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0244,14.097495054728778,-43.88913390758712,5.33780601392781
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02441,14.071373640059102,-47.14430706374529,5.2529928172158975
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02442,14.043377719584026,-50.42058929371392,5.167972241342126
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02443,14.013487394611847,-53.71803698382538,5.082747642773251
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024440000000000003,13.98170229352542,-57.03477484860948,4.997322386030473
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024450000000000003,13.948007410801685,-60.3707446855366,4.911699843556707
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024460000000000003,13.912388792576571,-63.72537917729699,4.825883395583293
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024470000000000002,13.874831325265985,-67.098616657457,4.7398764299966585
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024480000000000002,13.835336056661195,-70.48854655851041,4.653682342204511
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02449,13.793887178001535,-73.89519880809,4.567304535001898
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0245,13.750468311928058,-77.31849090217733,4.480746418436721
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02451,13.70508311237641,-80.75651609282525,4.394011409675212
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024520000000000004,13.657717778609026,-84.20927674604745,4.307102932866977
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024530000000000003,13.60835198303282,-87.67667676230707,4.220024419009917
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024540000000000003,13.556998105602498,-91.1568212140628,4.132779305814634
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024550000000000002,13.503636222195517,-94.64965581687107,4.04537103756881
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.024560000000000002,13.448262064326855,-98.15446503833523,3.9578030650012077
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02457,13.39085550435922,-101.67126709297268,3.8700788451454424
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02458,13.331433738082072,-105.19805004830812,3.782201841203483
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.02459,13.269977226848125,-108.73475721885067,3.6941755224090245
TRUECEL_B0P11_G2P20_F100_NOFLUID_CONTROL,0.0,0.0246,13.206469783836413,-112.28138048489308,3.606003363890383
