time_s,rp_x_mm,rp_y_mm,rp_z_mm,v_x_mm_s,v_y_mm_s,v_z_mm_s,s_displacement_mm,v_s_mm_s,rocking_angle_deg,omega_rock_rad_s,command_rocking_deg,Fmag1_N,Fmag2_N,Fmag3_N,Mmag1_Nmm,Mmag2_Nmm,Mmag3_Nmm
0.026070000000000003,-9.68819549652021,-3.5207026723038504,-10.02379900735464,71.63574053873698,-3.5375856840388007,15.381493978231926,0.9248222286270804,73.34685950989946,-13.389312922535254,-378.95698010907563,-9.030422817077634,2.8003671470999994e-05,-1.7735934135999996e-06,5.951803200799998e-06,-9.309867166000268e-05,0.000585765561559999,0.0008586447234100104
0.026080000000000002,-9.687478895159042,-3.5207380970114044,-10.023645117809128,71.66326337158203,-3.54643193699731,15.390534086337622,0.9255559538921859,73.37615226043255,-13.607245654439765,-377.31539267030865,-9.101524738715195,2.7979826660999993e-05,-1.7720832188999997e-06,5.946735307599998e-06,-0.00010079006409000268,0.0005827914248899989,0.0008885327070400103
0.026090000000000002,-9.686762187834061,-3.5207736045721743,-10.023491182154435,71.69059038330079,-3.555386938705446,15.399496234673396,0.9262897972980524,73.40524438260498,-13.824152835305823,-375.6197839229387,-9.172267347740338,2.7955701438999992e-05,-1.7705552643999994e-06,5.941607816599999e-06,-0.00010849352491000266,0.0005797230947599989,0.0009183551088300103
0.0261,-9.686045182485856,-3.5208092015263346,-10.023337142297843,71.71773431735569,-3.5644501696056805,15.40838209253947,0.9270239588067838,73.43414863185016,-14.040044931784925,-373.8700450902438,-9.24264785135603,2.7931304511e-05,-1.7690101016e-06,5.936422578e-06,-0.00011619258461,0.00057654237227,0.00094804061502
0.02611,-9.685327879652721,-3.520844891606262,-10.023183027800869,71.74469515923394,-3.5736185345628537,15.417189759385852,0.9277584319897608,73.46286440826614,-14.254889957344181,-372.0664996144584,-9.312663471060498,2.7906644762e-05,-1.7674482933e-06,5.9311814806e-06,-0.00012387122503,0.000573231169,0.00097751817703
0.02612,-9.684610204869651,-3.520880677715895,-10.023028795467544,71.77147021122686,-3.5828916080926976,15.425920842330369,0.9284932986881914,73.49138938529461,-14.468697912391068,-370.2090267789181,-9.382311442756961,2.7881731247e-05,-1.7658704128e-06,5.9258864485e-06,-0.00013156756971,0.00056984059449,0.0010069576281
0.02613,-9.683892424661064,-3.520916550335047,-10.02287450227205,71.79804958337854,-3.5922631006382133,15.434570202128093,0.9292282862891056,73.51971245230536,-14.681357308335645,-368.2985338223649,-9.451589016862757,2.7856573199e-05,-1.764277045e-06,5.9205394442e-06,-0.00013924519783,0.00056632752002,0.0010361983154
0.026140000000000004,-9.683174346826968,-3.5209525197868894,-10.02272011970791,71.82443822066696,-3.601731857689755,15.44314041723181,0.9299635889867597,73.54783890061205,-14.892878336732933,-366.3350707244154,-9.52049345841788,2.783118001099999e-05,-1.7626687847999995e-06,5.915142464099998e-06,-0.00014690287361000267,0.0005626928580299987,0.0010652344920000101
0.026150000000000003,-9.682455896939093,-3.520988589067505,-10.022565619115362,71.85064101878979,-3.611297512789129,15.45163208810312,0.9306992855760038,73.57577361172025,-15.103269640906657,-364.3184808869799,-9.589022047192959,2.780556123399999e-05,-1.7610462369999994e-06,5.909697538099999e-06,-0.00015457404673000267,0.0005589812164099987,0.00109421719410001
0.026160000000000003,-9.681737282586548,-3.521024748513943,-10.022411072523038,71.87664822744864,-3.620953663955974,15.460040182483816,0.9314351578486733,73.60350562659242,-15.312422864012186,-362.24976943472404,-9.65717207779665,2.777972658099999e-05,-1.7594100168999994e-06,5.904206730499998e-06,-0.00016221698882000265,0.0005551435901499987,0.00112296030470001
0.026170000000000002,-9.681018429815426,-3.521061004801858,-10.022256436619998,71.90245710476346,-3.6306989744257065,15.468366269101745,0.9321712874040692,73.63103251123461,-15.520347030231282,-360.1290121723971,-9.72494085978244,2.775368590699999e-05,-1.7577607485999994e-06,5.898672136099999e-06,-0.00016984561722000266,0.0005511996109099986,0.00115152653900001
0.026180000000000002,-9.680299205067167,-3.5210973647040364,-10.022101697512618,71.92808754720052,-3.6405333639526387,15.47661281426324,0.932907807934368,73.65837419695292,-15.727051523269296,-357.95602527480185,-9.792325717754885,2.772744921299999e-05,-1.7560990654999994e-06,5.893095880099998e-06,-0.00017747338881000263,0.0005471688428899986,0.0011799784401000098
0.02619,-9.679579815854241,-3.5211338184283414,-10.021946897696804,71.95351496297201,-3.6504500947486043,15.484773913998076,0.9336445074261444,73.68550503362148,-15.932429690844431,-355.7319358629939,-9.859323991475106,2.7701026642e-05,-1.75442561e-06,5.8874801185e-06,-0.0001850683916,0.00054301510678,0.0012081723645
0.0262,-9.678860188222735,-3.521170369010194,-10.021792008474023,71.97874401448568,-3.6604483548906126,15.492852054341634,0.9343814642216126,73.71243003869296,-16.13649031242691,-353.4568191380743,-9.92593303596601,2.7674428463e-05,-1.7527410325e-06,5.8818270337e-06,-0.00019265492103,0.00053877028721,0.0012362192213
0.02621,-9.678140322172652,-3.5212070238728232,-10.021637059646597,72.00378238715278,-3.6705257605446717,15.50084722829183,0.9351186725959285,73.73915656643018,-16.339205136614584,-351.13083942126343,-9.992150221616573,2.7647665075e-05,-1.7510459916e-06,5.876138836e-06,-0.00020022604727,0.00053442923946,0.0012640895218
0.026220000000000004,-9.677420024885876,-3.5212437824299836,-10.021481992713673,72.02863453115958,-3.680681341212241,15.508759003199827,0.935856332895946,73.7656888116804,-16.540582212115865,-348.7540565286777,-10.057972934285687,2.762074700099999e-05,-1.7493411537999993e-06,5.870417762099999e-06,-0.0002077598893700026,0.0005299684486099985,0.0012916839071000095
0.026230000000000003,-9.676699681653545,-3.521280638467075,-10.021326865072313,72.0532837897859,-3.690908711737177,15.516585381164553,0.9365940566757767,73.79200970345954,-16.740518668801496,-346.3277333167256,-10.123398575405364,2.759368487199999e-05,-1.7476271922999993e-06,5.864666071099998e-06,-0.0002152912945200026,0.0005254318552599984,0.0013191632095000095
0.026240000000000003,-9.675979040743078,-3.5213175988092926,-10.021171677826308,72.07773468415438,-3.701207360523368,15.524325944236475,0.9373320898898773,73.81812353729356,-16.939023291069365,-343.8516579611366,-10.18842456208332,2.756648943599999e-05,-1.7459047878999994e-06,5.858886047399998e-06,-0.0002227925838300026,0.0005207899679199984,0.0013464024341000094
0.026250000000000002,-9.67525808746012,-3.521354666595902,-10.021016372474802,72.10199936478227,-3.7115763551217564,15.531983997203687,0.9380704592168037,73.84404280356122,-17.136104379471128,-341.32595659163354,-10.253048327204942,2.753917153999999e-05,-1.7441746275999993e-06,5.853079996599998e-06,-0.00023025210604000262,0.0005160317607299983,0.0013733482849000093
0.026260000000000002,-9.674536969712497,-3.5213918318105204,-10.020861021316025,72.12606116002966,-3.722009232590289,15.53955480399803,0.9388090046362481,73.86974984374662,-17.331660811863774,-338.7518547137425,-10.317267319534636,2.751174212499999e-05,-1.7424374043999994e-06,5.847250243899999e-06,-0.00023771541807000258,0.0005112130196999983,0.0014002132127000093
0.02627,-9.673815613546292,-3.521429105048777,-10.020705595651442,72.14993224044235,-3.732505998532332,15.547039790378149,0.9395478049578876,73.89525683589416,-17.52570353320872,-336.1292384068886,-10.381079003816547,2.7484212231e-05,-1.7406938173e-06,5.8413991357e-06,-0.000245133761,0.00050628029576,0.0014267733073
0.02628,-9.673094078566155,-3.521466478889432,-10.020550095600438,72.17360497766566,-3.7430633169979535,15.55443895634404,0.9402868015072595,73.92055612632551,-17.718202657018868,-333.45870521473495,-10.444480860874677,2.7456592977e-05,-1.7389445707e-06,5.8355290352e-06,-0.00025251645497,0.00050124690035,0.0014530724145
0.02629,-9.672372112004236,-3.5215039676714843,-10.020394492106323,72.19709132080078,-3.7536810120391855,15.561753644104005,0.9410262479722781,73.94565964833123,-17.90916738870096,-330.74003396744865,-10.507470387712198,2.7428895558e-05,-1.7371903736e-06,5.8296423219e-06,-0.00025988823208,0.00049614412889,0.0014792282608
0.0263,-9.671650040582296,-3.5215415575491296,-10.020238857825483,72.220375,-3.7643527699152632,15.568981151580811,0.9417658094490775,73.97055056692572,-18.0985008610841,-327.97470486677054,-10.570045097610485,2.7401131252e-05,-1.7354319402e-06,5.8237413925e-06,-0.00026721063043,0.00049093110267,0.001505062682
0.026310000000000004,-9.67092779034642,-3.521579251734903,-10.020083134137675,72.24346794433595,-3.7750774517059362,15.576122833251956,0.9425055704994335,73.9952407388493,-18.2862115128368,-325.16275839181145,-10.632202520227136,2.737331138999999e-05,-1.7336699882999994e-06,5.817828655599998e-06,-0.00027450369792000255,0.00048563301802999814,0.001530670708000009
0.026320000000000003,-9.670205108528766,-3.5216170609496276,-10.019927322035251,72.26636676296658,-3.785855624143816,15.583179040843824,0.9432457783525094,74.0197269617146,-18.472307896212946,-322.3039458555698,-10.693940201693533,2.734544736899999e-05,-1.7319052394999995e-06,5.811906533299998e-06,-0.0002817710238500025,0.0004802570798399981,0.0015560719654000086
0.026330000000000003,-9.669482381455731,-3.5216549711821714,-10.01977146431726,72.28907060818143,-3.7966799621087564,15.590147164063632,0.94398604609865,74.04400741336872,-18.65669426427756,-319.39989522195293,-10.755255704711725,2.731755064399999e-05,-1.7301384194999994e-06,5.805977460099998e-06,-0.0002889846189700025,0.0004747747848399981,0.0015811357630000087
0.026340000000000002,-9.668759415964118,-3.521692989448134,-10.019615532093464,72.31158374367044,-3.8075505481409166,15.59703041341146,0.9447265687475903,74.06808692763356,-18.83937931646861,-316.45061419444056,-10.816146608650644,2.728963270599999e-05,-1.7283702559999993e-06,5.800043878399998e-06,-0.0002961753952900025,0.00046922298511999804,0.0016060099538000086
0.026350000000000002,-9.668036212571383,-3.5217311194404646,-10.019459540135658,72.33390616025572,-3.8184649980545062,15.603826888670746,0.9454673429574143,74.09196495384421,-19.02033940575359,-313.4564528312296,-10.876610509641662,2.726170509499999e-05,-1.7266014796999993e-06,5.794108240599999e-06,-0.0003033255118800025,0.00046358522150999803,0.0016306127583000085
0.02636,-9.667312695771244,-3.521769364567555,-10.019303444956295,72.35604193924516,-3.829422723572344,15.610537826085976,0.9462084516775942,74.11564569664009,-19.199581308809314,-310.41741279896615,-10.9366450206735,2.7233779383e-05,-1.7248328239e-06,5.7881730069e-06,-0.000310417612,0.00045784515773,0.0016548626502
0.02637,-9.66658907462854,-3.521807710655576,-10.01914731900345,72.37798288610388,-3.840417520387439,15.617162642856174,0.9469496748932977,74.13912065130779,-19.377012239907312,-307.33515501757245,-10.996247771686459,2.7205867165e-05,-1.7230650226e-06,5.7822406408e-06,-0.00031749359344,0.00045205105986,0.0016789619068
