time_s,magnetic_N,wall_N,fluid_N,reaction_N,no_fluid_wall_N,inertia_N,closure_residual_N,magnetic_J_Ns,wall_J_Ns,fluid_J_Ns,reaction_J_Ns,no_fluid_wall_J_Ns,inertia_J_Ns,closure_residual_J_Ns
0.02690264768898487,2.8998991607606467e-05,0.0,0.003865609466659736,-0.003865750872929618,0.0,2.8858020546067716e-05,4.3520834349118675e-10,7.627460506078704e-07,-1.64492848828708e-05,-1.929829186412695e-05,3.5560125185040426e-05,-1.873975532021564e-07,5.752924240660473e-07,-2.0645844450519508e-12
0.026911316439509392,2.8996822100196917e-05,0.0,0.005403733010363883,-0.005404026667812491,0.0,2.870290989839446e-05,-2.547531944917898e-10,7.629974262560093e-07,-1.64492848828708e-05,-1.924991933506789e-05,3.55117530986744e-05,-1.873975532021564e-07,5.755442417161178e-07,-2.0652755399435025e-12
0.026920830830931664,2.8994392744916887e-05,0.0,0.006994048240866463,-0.006994178345127623,0.0,2.8864618221311167e-05,3.297375543453735e-10,7.632733018898211e-07,-1.64492848828708e-05,-1.920025875900183e-05,3.54620921468268e-05,-1.873975532021564e-07,5.758197409646412e-07,-2.0658793007406906e-12
0.026929238811135292,2.8992188139934e-05,0.0,0.005783633823017081,-0.0057837700237282205,0.0,2.885631498199353e-05,3.2755319904524617e-10,7.635170769209067e-07,-1.64492848828708e-05,-1.914332198190149e-05,3.540515559074006e-05,-1.873975532021564e-07,5.760637369418392e-07,-2.065946802870949e-12
0.02693871781229973,2.8989655898843017e-05,0.0,0.010718388251321334,-0.010718515665762816,0.0,2.8861370190555853e-05,-8.712668044881966e-10,7.637918819716772e-07,-1.64492848828708e-05,-1.9068907538084167e-05,3.533074099837853e-05,-1.873975532021564e-07,5.763383933270806e-07,-2.0660681260620705e-12
0.026947885751724243,2.8987154957297416e-05,-0.023855417405448318,0.005575127995523923,0.018078702269984308,-0.00020258309308043843,-0.00017260284471366726,-2.859730878506826e-09,7.640576458952747e-07,-1.6481131331452075e-05,-1.9018776908135566e-05,3.531218782749535e-05,-1.8766857215671252e-07,5.763351634111431e-07,-2.0703918001120222e-12
0.02695608325302601,2.8985075853061883e-05,0.0,0.008076320414958945,-0.008076785436453073,0.0,2.851965918427139e-05,-3.9517466325950817e-10,7.642952596205616e-07,-1.6521926845887992e-05,-1.896202797512383e-05,3.529588746379064e-05,-1.8801542496751206e-07,5.762258318365322e-07,-2.070562753322128e-12
0.02696545049548149,2.8982628406122682e-05,0.0,0.007220975070278297,-0.007221433510455748,0.0,2.8524928854576597e-05,7.406259049752247e-10,7.645667584945493e-07,-1.6521926845887992e-05,-1.889705239007122e-05,3.523091199849441e-05,-1.8801542496751206e-07,5.764974500117527e-07,-2.0710179021864865e-12
0.026972917839884758,2.8980651388604226e-05,-0.005413540040706752,0.0034767005808045265,0.0018906690821759923,-4.585139421755542e-05,-1.719672229399632e-05,-6.9959563674702535e-09,7.647831744016855e-07,-1.652622388765209e-05,-1.8852361443808106e-05,3.519048161552165e-05,-1.8805205508842316e-07,5.766773891657734e-07,-2.0692972604122314e-12
0.026981230825185776,2.897845763427848e-05,-0.001065417640870413,0.008716128433023801,-0.007659990037933525,-9.314049204545719e-06,1.9698953366710416e-05,-2.584874312105978e-10,7.650240810323983e-07,-1.6543669864056047e-05,-1.8789090951185496e-05,3.5144507888210486e-05,-1.882014185865972e-07,5.767690862686373e-07,-2.0677325997374723e-12
0.026989689096808434,2.897619927352725e-05,-0.0011183025459899883,0.009507172057121427,-0.008398880160967312,-9.753019237600895e-06,1.8965781190194376e-05,2.3175254002034853e-10,7.65269179173226e-07,-1.655417368769895e-05,-1.8715093508346763e-05,3.5080923308600145e-05,-1.8829269003252772e-07,5.769232238172814e-07,-2.067910295161214e-12
0.02699817158281803,2.8973919282228677e-05,-0.0011556172829883561,0.0074495861638821485,-0.006303789602455383,-1.0066108372399379e-05,1.9153292208637103e-05,9.448799944574674e-11,7.655149597482128e-07,-1.6564036263051175e-05,-1.8643432391845525e-05,3.50190387308061e-05,-1.8837858170986156e-07,5.770829677017061e-07,-2.0679558544634428e-12
0.027006415650248528,2.89716845502608e-05,-0.0011582781581368747,0.008159898485772702,-0.007011213943582042,-1.0088282525654238e-05,1.9378418481891606e-05,3.4987784510023346e-10,7.657538135120152e-07,-1.6573590866666425e-05,-1.856533432295437e-05,3.4950411844221706e-05,-1.8846179855668018e-07,5.772384002598603e-07,-2.0678530483183536e-12
0.027014434337615967,2.8969495973969468e-05,-0.0011566413846995712,0.006561107781316452,-0.005414112556252566,-1.0074162243107716e-05,1.932334394259902e-05,7.604314628749083e-12,7.659861196355153e-07,-1.658287226617878e-05,-1.849844461178012e-05,3.48927226584031e-05,-1.8854263718576325e-07,5.773898324934087e-07,-2.0675862926009485e-12
0.027020592242479324,2.8967792689337532e-05,-0.0011551272273827454,0.006759547869349627,-0.005614468024385046,-1.0061174058640035e-05,1.89202737248432e-05,-1.3654633013407305e-10,7.661645057754767e-07,-1.658999000161105e-05,-1.8451490562435576e-05,3.4852824359013016e-05,-1.8860463207436312e-07,5.775062333967715e-07,-2.067345062369573e-12
0.02702689729630947,2.896605238965113e-05,-0.0011535440618115525,0.0053303735790499246,-0.004186746319353459,-1.004755832992318e-05,1.9049202391921568e-05,-4.7882641807713705e-11,7.663471437840396e-07,-1.6597268195674725e-05,-1.8406547905093796e-05,3.4815096543589086e-05,-1.8866802578391662e-07,5.77625519303051e-07,-2.0673014947756564e-12
0.027035078033804893,2.8963781884494165e-05,-0.001148951805802741,0.007476032060742554,-0.006337201585654659,-1.0026295319081496e-05,1.8842452898742313e-05,1.7290939798128742e-12,7.665840981921919e-07,-1.6606694901311078e-05,-1.8353697997388504e-05,3.47715908097631e-05,-1.8875013969581212e-07,5.77779942164701e-07,-2.067090970557984e-12
0.027043314650654793,2.896146059779213e-05,-0.0009109501548412116,0.007702271993639109,-0.006801676282932632,-1.0003154986978842e-05,1.8607320257001955e-05,3.0379394499687774e-10,7.668226522287494e-07,-1.661499763597209e-05,-1.8294575924172273e-05,3.4720689105474465e-05,-1.888326278960523e-07,5.779361305261185e-07,-2.067032698020119e-12
0.027050534263253212,2.8959420345410868e-05,-0.0009089887797546197,0.005432682959026651,-0.004533385789169852,-9.982071653503952e-06,1.9267781198983872e-05,-2.9248606137841906e-11,7.670317353873161e-07,-1.6621567329198457e-05,-1.82487424414621e-05,3.468135304089861e-05,-1.8890477109242392e-07,5.78072938486521e-07,-2.0671387973424308e-12
0.027059590443968773,2.8956841859943423e-05,-0.0009063272923621433,0.007153758514242941,-0.0062573529132941026,-9.9535364171725e-06,1.9035187994480592e-05,3.754784222597036e-11,7.672939855004841e-07,-1.6629787633743664e-05,-1.8180555414588205e-05,3.46212958542134e-05,-1.8899504578296307e-07,5.782447246175723e-07,-2.06676441883173e-12
0.02706834301352501,2.8954324387933447e-05,-0.0009033618975500497,0.004227883564808325,-0.0033343282645841256,-9.921786493286603e-06,1.9147765529057417e-05,3.846697439407825e-11,7.675474212587792e-07,-1.6637707312970286e-05,-1.8127396807447565e-05,3.45759699845183e-05,-1.8908202561816418e-07,5.784112186085346e-07,-2.0667506774585325e-12
0.027077483013272285,2.8951672221723033e-05,-0.0009001794746556191,0.00492666509903836,-0.004036548557315828,-9.887736220009166e-06,1.8888751616432568e-05,1.2327796291791314e-11,7.678120516667464e-07,-1.6645949565511003e-05,-1.807759329637652e-05,3.453431822571821e-05,-1.8917255591557022e-07,5.785853484402078e-07,-2.0670572371461027e-12
0.027086958289146423,2.894889832116819e-05,-0.0008966869728832817,0.004910486693410539,-0.004023387540362431,-9.850404302394636e-06,1.9360876732787323e-05,-2.0175320801553713e-10,7.680863636215728e-07,-1.6654462899809877e-05,-1.8026587575527634e-05,3.4491732361551576e-05,-1.8926607226298416e-07,5.78766182194078e-07,-2.0676415817332825e-12
0.027096515521407127,2.8946073461258656e-05,-0.0008842474303328005,0.005307164552338791,-0.004432399000035669,-9.807813746665479e-06,1.946410387004782e-05,-9.156153310855512e-11,7.683630214754528e-07,-1.6662984355838527e-05,-1.7973987371424763e-05,3.4447559871779076e-05,-1.8936001113117558e-07,5.789490983114324e-07,-2.0676798311644434e-12
0.027106357738375664,2.8943135142890823e-05,-0.0008657159809476905,0.006137182652448836,-0.00528121586352819,-9.762930465973532e-06,1.9194090830297988e-05,1.4771445146970295e-10,7.686479005732818e-07,-1.6671577053434242e-05,-1.791504872203213e-05,3.439711768465016e-05,-1.8945632181943185e-07,5.791377420719133e-07,-2.0676851680994054e-12
0.027115296572446823,2.894043641178724e-05,-0.0008618112223558538,0.007294036981991545,-0.006442253847186448,-9.719891525692219e-06,1.8912178858296864e-05,-1.7000273374635517e-10,7.689066064037655e-07,-1.6679298554863158e-05,-1.7862603972910523e-05,3.435230747659477e-05,-1.895434032450402e-07,5.793094872577147e-07,-2.067967134266157e-12
0.02712414599955082,2.8937744718509907e-05,-0.0008575500740382019,0.008960865024526617,-0.008113398453689157,-9.67315875514203e-06,1.885453153262396e-05,2.9001485419313756e-10,7.691627008211829e-07,-1.6686906243693016e-05,-1.780610196697637e-05,3.430332723829926e-05,-1.8962921170358332e-07,5.794796602994453e-07,-2.0681515913439183e-12
0.027131790295243263,2.8935400236961273e-05,-0.0008538264796786121,0.00742582772211583,-0.006581232748649496,-9.632135903056761e-06,1.970419720835171e-05,3.0318366817688627e-10,7.693839005472202e-07,-1.669344741417344e-05,-1.7752993520101975e-05,3.425668604728401e-05,-1.897029998286886e-07,5.796269454666293e-07,-2.0680891593353688e-12
0.02713887393474579,2.893321413087936e-05,-0.0008503029893209998,0.007171706228206428,-0.0063310993704372666,-9.593478779787075e-06,1.9236831241712497e-05,-2.513373284046246e-10,7.695888607495273e-07,-1.6699483183663023e-05,-1.7708499678766758e-05,3.4218159773829004e-05,-1.897710938657565e-07,5.797637041417862e-07,-2.068006924684474e-12
0.027146726846694946,2.8930780709085185e-05,-0.000846037633351021,0.006329257931597453,-0.005492447855749146,-9.546683647390791e-06,1.9703249456011526e-05,2.6249640349952858e-11,7.698160611886668e-07,-1.6706144091781488e-05,-1.766085697915835e-05,3.417710282025655e-05,-1.8984625016051023e-07,5.79915742675351e-07,-2.0678300024673223e-12
0.027156319469213486,2.8927781818806217e-05,-0.0008406788802166212,0.0070897600688269715,-0.006258398122272332,-9.48796249047998e-06,1.9610702085344387e-05,-1.4607148053380785e-10,7.700935689035249e-07,-1.671423423215858e-05,-1.7588606368451617e-05,3.4112851147017506e-05,-1.8993754739084365e-07,5.80102047721474e-07,-2.0675893562563952e-12
0.027165943756699562,2.8924739941577675e-05,-0.0007980405960761837,0.007914099719947276,-0.007125116631401088,-9.42783175361996e-06,1.9867092392209824e-05,-1.400193730119383e-10,7.703719635525682e-07,-1.672221896958231e-05,-1.7512762649955417e-05,3.404490156229242e-05,-1.9002857380378927e-07,5.802898387474847e-07,-2.0675597754370684e-12
0.02717549353837967,2.892168709832978e-05,-0.0007924331560446816,0.004611692016623018,-0.0038284060051535637,-9.363363808390628e-06,1.9774530062780822e-05,-1.246032132183085e-11,7.706481739296246e-07,-1.672981375982026e-05,-1.7467894569631252e-05,3.4007538785083234e-05,-1.9011830492176915e-07,5.804765618611502e-07,-2.067700189293632e-12
0.027185318991541862,2.89185216492682e-05,-0.0007864847644730821,0.003203445009190335,-0.002425870800341038,-9.295099415232452e-06,2.0007962514337875e-05,-3.5111455267496008e-12,7.709323270946359e-07,-1.6737570614948154e-05,-1.7434347677724816e-05,3.39816571922544e-05,-1.9020997012318117e-07,5.806691589375296e-07,-2.067738543052987e-12
0.027195004746317863,2.8915370541477154e-05,-0.0007805187173255639,0.004028670798212221,-0.0032575439680054713,-9.22660360259583e-06,1.9523570658321947e-05,8.7235658478938e-11,7.712124095682418e-07,-1.6745159545173002e-05,-1.73985818630441e-05,3.395339019868422e-05,-1.9029966944861614e-07,5.808591324735948e-07,-2.0675617838231688e-12
0.027204692363739014,2.891218974750209e-05,-0.0007740756145424057,0.0019825641444356367,-0.0012178329472987168,-9.152672261461659e-06,1.9567880115548557e-05,1.0777353241138714e-10,7.71492515238197e-07,-1.675268992687192e-05,-1.7371150880309393e-05,3.393340039168175e-05,-1.9038869808626553e-07,5.810500321170109e-07,-2.067621638874685e-12
0.027213944122195244,2.8909122104837282e-05,-0.0007678096788442501,0.0013606543289259316,-0.000602103272102527,-9.08080368777465e-06,1.965050742541179e-05,7.341420033739679e-12,7.717599896599789e-07,-1.6759822594121942e-05,-1.73508262511954e-05,3.392012401280264e-05,-1.9047304487830462e-07,5.812330893677468e-07,-2.067777581230993e-12
0.02722378633916378,2.89058374284101e-05,-0.0007610351463836299,0.002342195269788575,-0.001589971260242838,-9.00312073366839e-06,2.0094662029886533e-05,-3.8560630938864505e-11,7.72044503382936e-07,-1.676734636114817e-05,-1.7323577071045273e-05,3.3900309657089505e-05,-1.9056203929999913e-07,5.814286604009233e-07,-2.067878129193633e-12
0.027234161272644997,2.890233683059355e-05,-0.0007362457113371632,0.002451994837144512,-0.001724892637268254,-8.915161680325478e-06,1.975900786821202e-05,1.824985236987143e-10,7.723443813963302e-07,-1.6775100720302593e-05,-1.7298840720095147e-05,3.388323451366348e-05,-1.906549909659939e-07,5.816353868166892e-07,-2.067845489464465e-12
0.027244428172707558,2.8898836152763595e-05,-0.0007258228732508446,0.001990993311686633,-0.0012739289091274956,-8.826972913874588e-06,2.0140430792174797e-05,6.533111832619201e-11,7.726411008517507e-07,-1.6782592298407782e-05,-1.727006638623926e-05,3.3861860572117785e-05,-1.9074607025878968e-07,5.818409203289389e-07,-2.0679936772275425e-12
0.027254067361354828,2.889551134579992e-05,-0.0007186070434005819,0.0013598981180956032,-0.0006501715946451455,-8.741951857914517e-06,2.0015049271724756e-05,5.7876049076546103e-11,7.729196461885822e-07,-1.678955429255499e-05,-1.724490376710814e-05,3.3843575118896254e-05,-1.9083075028557132e-07,5.820346372816949e-07,-2.0681401269400017e-12
0.02726377360522747,2.8892149078725852e-05,-0.0007109254503963357,0.0024209078215226268,-0.0017188346994583563,-8.65163101393933e-06,2.0039940680135934e-05,1.199334752875498e-10,7.732000967824597e-07,-1.679649195001809e-05,-1.7221342557185265e-05,3.3826867038654216e-05,-1.9091516316695024e-07,5.822305598698693e-07,-2.068363593711112e-12
0.027273673564195633,2.888866514617046e-05,-0.0007030290254472826,0.0014713294251698155,-0.0007765318903453477,-8.558677081705786e-06,2.0657146832639403e-05,-2.769071631402429e-11,7.734861107051068e-07,-1.6803491044821092e-05,-1.7201621585666975e-05,3.3814060233874236e-05,-1.9100035465607608e-07,5.824316458623272e-07,-2.068229107211061e-12
0.027283187955617905,2.8885296027967905e-05,-0.0006951928566533986,0.001986801675522651,-0.0012998268668527283,-8.466396258700288e-06,2.0667011734675772e-05,-2.363098165464436e-10,7.737609528897503e-07,-1.6810143221966296e-05,-1.7186451877208738e-05,3.3805461642529534e-05,-1.910813528460237e-07,5.826254279437145e-07,-2.068300691204922e-12
0.02729259431362152,2.8881956400838947e-05,-0.0006871389850256796,0.0019976552840530832,-0.0013190613522920532,-8.371620149917592e-06,2.033682137206402e-05,-8.176412521828801e-11,7.740326426975809e-07,-1.681664456013833e-05,-1.7168706487466265e-05,3.3794138091783155e-05,-1.9116054528198764e-07,5.828176185294703e-07,-2.068346798394909e-12
0.027302339673042297,2.8878439501499576e-05,-0.0006787225382569231,0.0025033508467646876,-0.001832571308644352,-8.272526409989678e-06,2.0935547651985324e-05,1.0828707311196536e-10,7.743140906784621e-07,-1.682330005913509e-05,-1.7149426479774034e-05,3.378143269481416e-05,-1.9124164760979988e-07,5.83018178071132e-07,-2.0685125017251666e-12
0.02731217071413994,2.8874875745015627e-05,-0.0006699311759498027,0.001997143059345656,-0.0013356716555658163,-8.16893520936547e-06,2.0415084348596565e-05,-1.922645580544331e-11,7.745979783757226e-07,-1.6829930007676837e-05,-1.712873926364774e-05,3.376729449643478e-05,-1.9132247342140468e-07,5.83221134828883e-07,-2.06865716932271e-12
0.027322225272655487,2.8871198396380828e-05,-0.0006542279484950443,0.0017757414306698444,-0.0011297927791135553,-8.059906059035905e-06,2.059202118316981e-05,1.1972554410822223e-10,7.748882840521251e-07,-1.683661882086581e-05,-1.7111621425890698e-05,3.3756783971312476e-05,-1.9140406121312383e-07,5.834299401343734e-07,-2.0684738384685943e-12
0.027332386001944542,2.8867440342031613e-05,-0.0006420830414440026,0.001899788213927252,-0.001265780984926522,-7.948725416719885e-06,2.079157752859016e-05,-5.037016868869853e-11,7.751816173954057e-07,-1.684321679222549e-05,-1.7091420618985466e-05,3.374309963635994e-05,-1.9148539173877082e-07,5.836417740511198e-07,-2.0684934063298835e-12
0.02734249271452427,2.886366460005047e-05,-0.000632408364391351,0.0024346835325367157,-0.0018103567826573633,-7.833220599998595e-06,2.0782000142610467e-05,-4.9945441300158116e-11,7.754733532531129e-07,-1.6849657696224746e-05,-1.707108662372244e-05,3.3729126997399774e-05,-1.915651492642416e-07,5.838539625504467e-07,-2.0681554020099824e-12
0.02735248953104019,2.8859897253807534e-05,-0.0006226874910956887,0.001430429825484612,-0.0008158011955900917,-7.717154597989683e-06,2.080104354988092e-05,7.49724176648094e-12,7.757618792129945e-07,-1.685593127604787e-05,-1.7054469390721146e-05,3.37187057069609e-05,-1.916428773836977e-07,5.840648511225832e-07,-2.0682824264827894e-12
0.02736205980181694,2.8856262070500354e-05,-0.0006132955746740176,0.0011045106030429432,-0.0004989360999891067,-7.60510272635565e-06,2.1135178456106168e-05,-1.1994213226242632e-11,7.76038058853178e-07,-1.6861845690438278e-05,-1.7037917071870832e-05,3.370799435410711e-05,-1.9171619719458625e-07,5.842675825150967e-07,-2.0681362037476096e-12
0.027372023090720177,2.885244441403244e-05,-0.0006030720262334976,0.0008870426666925577,-0.00029105589120602057,-7.4829202053347155e-06,2.1766925176237783e-05,-2.6849083418987985e-10,7.763255431282559e-07,-1.6867905360862926e-05,-1.703287422010382e-05,3.370893594563334e-05,-1.917913622764768e-07,5.844798399842963e-07,-2.0678107000407013e-12
0.027381671592593193,2.884870835978323e-05,-0.0005930779646211115,0.0007319061818955835,-0.00014575439906045412,-7.363651225183186e-06,2.192259222256263e-05,6.564876150899905e-11,7.766039079856377e-07,-1.6873675976340244e-05,-1.7022205739920486e-05,3.370396642917668e-05,-1.9186298654617823e-07,5.846865532244032e-07,-2.067677320855737e-12
0.027390489354729652,2.8845263583405623e-05,-0.0005838702211909705,0.000318636362439578,0.0002579461584188445,-7.253844382810456e-06,2.1557353932801372e-05,-2.0931805626896866e-10,7.768582738695987e-07,-1.6878865092510207e-05,-1.701578305983428e-05,3.3702668466483464e-05,-1.9192743429009744e-07,5.848765204924543e-07,-2.0675162499212514e-12
0.027399620041251183,2.884167887782162e-05,-0.0005739122902636212,0.0006571858861559927,-9.074784001867401e-05,-7.135046220572272e-06,2.1367472481690458e-05,3.7730171383845625e-11,7.771216346367364e-07,-1.6884150808365466e-05,-1.700968077278576e-05,3.370178639731538e-05,-1.9199312524868977e-07,5.850743833010781e-07,-2.0674999393903155e-12
0.027409523725509644,2.883776407645855e-05,-0.0005630639804569522,0.0015302341806988993,-0.000974464071325946,-7.005558109240791e-06,2.1543772952163785e-05,-1.2004029587630118e-10,7.774072542074264e-07,-1.688978101395339e-05,-1.6999836294183018e-05,3.369750212935418e-05,-1.9206314806596248e-07,5.852900078952176e-07,-2.0675301135339607e-12
0.027419563382864,2.8833745138664302e-05,-0.0005519460701558025,0.0020003210478840776,-0.001455325851043492,-6.872937637663943e-06,2.1882989909813837e-05,1.1808636622313439e-10,7.776967553890456e-07,-1.6895378465697187e-05,-1.6987729197402803e-05,3.369092273471211e-05,-1.921328187374077e-07,5.85509759628692e-07,-2.067372625689933e-12
0.02742939628660679,2.8829792820177142e-05,-0.0005406262244526719,0.00045371127349029354,7.993968288335102e-05,-6.73779975696361e-06,2.1854386636500893e-05,-1.3810464886149384e-10,7.779802554567974e-07,-1.6900749949185374e-05,-1.6973249432281878e-05,3.368174756986968e-05,-1.9219973470232102e-07,5.857263765656877e-07,-2.0672936999807708e-12
0.027439210563898087,2.8825804057755892e-05,-0.0005292851400088072,0.0008632207087523173,-0.0003407250162269964,-6.602441127126539e-06,2.203645839754846e-05,1.0182327887347771e-10,7.782631794803549e-07,-1.6906000252047414e-05,-1.6964355408485498e-05,3.367803845860998e-05,-1.9226519766090464e-07,5.859439102450376e-07,-2.067312516809604e-12
0.027449242770671844,2.88216939552424e-05,-0.0005174932696272489,0.0006985719702578625,-0.00018757192491232843,-6.461771838808696e-06,2.2328472876616567e-05,3.2030890052413448e-12,7.785523453275207e-07,-1.6911251503281164e-05,-1.695970493352467e-05,3.367857382507356e-05,-1.9233073535776183e-07,5.861676660360255e-07,-2.067559358776263e-12
0.02745935693383217,2.881751560934693e-05,-0.0005052552639680974,0.00043601207701837,6.27788213406528e-05,-6.315802509654535e-06,2.2352984463118697e-05,-1.6553715361899805e-10,7.788438315522291e-07,-1.691642357025404e-05,-1.695108599296936e-05,3.367506210522161e-05,-1.9239535233373117e-07,5.863943060118147e-07,-2.067538740982228e-12
0.027469642460346222,2.8813229369054677e-05,-0.0004927638912499566,0.0010978472035386502,-0.000611408256844432,-6.166794641434239e-06,2.248826356009852e-05,-2.1253217837301523e-11,7.79140212882272e-07,-1.6921556199205212e-05,-1.694916555829121e-05,3.367821020652336e-05,-1.9245954798105173e-07,5.866265943745546e-07,-2.0675347619719317e-12
0.027479462325572968,2.880910226279429e-05,-0.0004805252916243497,0.0003735294515509624,0.0001012613616350012,-6.020870861207482e-06,2.3074714504855394e-05,9.068044720404234e-11,7.794231346724364e-07,-1.6926335532351825e-05,-1.694464198612965e-05,3.36784061741645e-05,-1.925193957269341e-07,5.868497229569149e-07,-2.067398683782234e-12
0.02748953178524971,2.880484169164837e-05,-0.0004677906069223928,0.0009412375710309748,-0.00047949383363874343,-5.868875682791449e-06,2.2757945662982162e-05,-2.6498504769150973e-11,7.797132053443065e-07,-1.693111013574741e-05,-1.693387765647317e-05,3.367235625745164e-05,-1.925792581146659e-07,5.870796031420204e-07,-2.0674334751761347e-12
0.0274992436170578,2.8800689170712335e-05,-0.0004554512926697738,-0.000505856245269649,0.0009558560316079159,-5.721629172942629e-06,2.334937125835266e-05,1.8841914731262109e-10,7.799929329687889e-07,-1.6935593352414565e-05,-1.6929765506198825e-05,3.367267092476706e-05,-1.9263554108141345e-07,5.873029317471985e-07,-2.0673753928776597e-12
0.027507934719324112,2.879693867991846e-05,-0.0004440716816172091,0.0005178372344953419,-7.933229277191033e-05,-5.586010626210464e-06,2.323021095649849e-05,1.2170357559601217e-11,7.802432264292536e-07,-1.693950268049455e-05,-1.6930126985598346e-05,3.3676893005503604e-05,-1.9268468356604723e-07,5.875044984912688e-07,-2.067348799353689e-12
0.027517277747392654,2.8792905990779236e-05,-0.0004317383250197129,-0.0007083897101519077,0.0011347239362942683,-5.438919050058529e-06,2.3388914942865734e-05,1.0782943869671203e-10,7.805122582613867e-07,-1.6943594113575665e-05,-1.693462661833083e-05,3.368543261875152e-05,-1.927361873917535e-07,5.877220777564536e-07,-2.067350078675381e-12
0.02752690762281418,2.8788695135877265e-05,-0.00041897311988102113,0.0003570294810016792,5.652150547974065e-05,-5.286735673074089e-06,2.336649321919747e-05,-6.851707854647069e-11,7.807895101344163e-07,-1.694769029677021e-05,-1.6929166127535566e-05,3.368401705110713e-05,-1.9278783114531977e-07,5.87948069554215e-07,-2.0673816921500138e-12
0.027536094188690186,2.8784658390365055e-05,-0.0004064520161010724,0.0004941174226061341,-9.2791914061655e-05,-5.137546920176308e-06,2.3658203905085778e-05,5.307131406703195e-11,7.810539608818066e-07,-1.6951482112347966e-05,-1.692268510763231e-05,3.368127983545787e-05,-1.9283571771856216e-07,5.881645090512643e-07,-2.0673082828841785e-12
0.02754560485482216,2.878045210294133e-05,-0.0003933938496130576,-0.0007959063894805826,0.0011839699168243055,-4.981777971067024e-06,2.3450117247023936e-05,-1.2586582766842139e-11,7.813277021875333e-07,-1.69552857221001e-05,-1.6932811928962157e-05,3.369516256607955e-05,-1.9288383920940726e-07,5.883905501755809e-07,-2.0670294318685225e-12
0.027555491775274277,2.877604091596765e-05,-0.00037975231670933955,0.0008076849830529846,-0.00043251239750935055,-4.8193281948326505e-06,2.4196325727556815e-05,1.5977294608052282e-11,7.816122304599642e-07,-1.695910777843342e-05,-1.693230962389424e-05,3.3698433885584005e-05,-1.929322911049432e-07,5.886266468016515e-07,-2.0669148503199195e-12
0.02756528928875923,2.877164029821691e-05,-0.00036585864543442617,0.000357394743717653,3.760703623832161e-06,-4.653732347966357e-06,2.4068485961418486e-05,4.375614258943228e-11,7.818941425701562e-07,-1.696276072281287e-05,-1.6935805077402103e-05,3.370553579152759e-05,-1.9297870103781128e-07,5.888620667963028e-07,-2.067086665000824e-12
0.027575373649597168,2.876707399959801e-05,-0.00035147376857279014,-0.0007064284886215192,0.0010532927216858425,-4.482295744586209e-06,2.415740520246629e-05,-1.33288664864805e-10,7.821842631744472e-07,-1.6966377679794885e-05,-1.6942193511185694e-05,3.3715495443134935e-05,-1.9302476711500203e-07,5.891064482555511e-07,-2.0670734361130402e-12
0.027585212141275406,2.8763613976237655e-05,0.0,-0.0007868763645334933,0.0007868259947665895,0.0,2.871326022715314e-05,1.6017819198571506e-11,7.824672698338196e-07,-1.743657470846998e-05,-1.6944136719352893e-05,3.418506098771892e-05,-1.9559727712644132e-07,5.868147940488813e-07,-2.035681130223854e-12
0.027594899758696556,2.876040420330181e-05,0.0,-0.0007913519418017484,0.0007911454707193537,0.0,2.855388368157181e-05,-4.943933529236101e-11,7.82745905217976e-07,-1.743657470846998e-05,-1.694926641541618e-05,3.4190191305125566e-05,-1.9559727712644132e-07,5.870940508071705e-07,-2.0356503855060766e-12
0.027604106813669205,2.875730684684275e-05,0.0,-0.0017319926290688477,0.0017318147843392293,0.0,2.8579435759430837e-05,-2.6357793572252038e-11,7.830106896063209e-07,-1.743657470846998e-05,-1.6960678922284694e-05,3.420160372671347e-05,-1.9559727712644132e-07,5.873587498940146e-07,-2.035671274452074e-12
0.027613261714577675,2.8754193238864908e-05,0.0,-0.0031398844719682127,0.003139736226826989,0.0,2.8605839040366148e-05,-1.0905727473634031e-10,7.832739456837016e-07,-1.743657470846998e-05,-1.6975847061224595e-05,3.4216771754601576e-05,-1.9559727712644132e-07,5.876218948791232e-07,-2.035711747143987e-12
0.027622440829873085,2.875102578265441e-05,0.0,-0.0004301240529227711,0.0004300046251763943,0.0,2.8631599468888216e-05,1.4326105541662484e-12,7.835378692648375e-07,-1.743657470846998e-05,-1.6985404806386793e-05,3.422632916933585e-05,-1.9559727712644132e-07,5.878854879562081e-07,-2.035787879066756e-12
0.027629615738987923,2.874852178354706e-05,0.0,-0.0003411790808887454,0.000341648304381594,0.0,2.9217739280377148e-05,-5.996018517985405e-12,7.837441462805104e-07,-1.743657470846998e-05,-1.6991789535859774e-05,3.423271396096502e-05,-1.9559727712644132e-07,5.880918271761952e-07,-2.0357397742873946e-12
0.027638809755444527,2.874530087484311e-05,0.0,-0.0015594464674479507,0.0015600839417841796,0.0,2.9382806452580674e-05,3.124150858328724e-11,7.840084459467744e-07,-1.743657470846998e-05,-1.6993392593704868e-05,3.4234317273065694e-05,-1.9559727712644132e-07,5.883563810920191e-07,-2.0357457935472498e-12
0.02764764241874218,2.8742156795828722e-05,0.0,-0.0007000964963750968,0.000699874775659585,0.0,2.8520418818064124e-05,-1.726225278442673e-11,7.842623296448634e-07,-1.743657470846998e-05,-1.6998726581762657e-05,3.423965046124836e-05,-1.9559727712644132e-07,5.886094649883257e-07,-2.0356724787868043e-12
