time_s,s_relative_mm,v_s_mm_s,delta_s_backtrack_mm,F_mag_s_N,whole_general_contact_force_s_N,pipe_surface_reaction_on_robot_proxy_s_N
0.01448,0.15132346996464635,10.145812582780618,0.0,2.617112688895247e-05,-0.00015528758189130282,-1.0475677185292156e-05
0.014485,0.1513741493980019,10.080409693572262,0.0,2.617354368893735e-05,-0.0003545857666631574,-1.334169706029009e-05
0.014490000000000001,0.15142433537180663,10.022478301703424,0.0,2.6175974435253162e-05,-0.00011404671760727525,-9.222474575225715e-06
0.014495000000000001,0.15147451461440195,10.02596128102734,0.0,2.6178423799652387e-05,-9.271148535337935e-05,-1.0501139712230644e-05
0.0145,0.15152455129208398,9.985132698079996,0.0,2.6180887252749207e-05,-9.707505317818033e-06,-9.561376324963571e-06
0.014505,0.15157464975263643,10.05713498620495,0.0,2.6183362157814666e-05,3.0833021134580517e-05,-1.0948904564798798e-05
0.01451,0.1516251323875706,10.072271825558982,0.0,2.618584861375636e-05,-0.0002507302246191716,-5.5477738758895725e-06
0.014515,0.15167519709548344,9.95354113775309,0.0,2.6188345890560017e-05,-0.00023268025662428085,-3.835449363527614e-06
0.01452,0.15172501873545458,10.000727910319462,0.0,2.619085639295541e-05,0.0002469103883712943,-4.682289425804081e-06
0.014525,0.1517749946813107,9.967164582370073,0.0,2.6193375705094292e-05,-0.00011927385232868591,-5.74067813185816e-06
0.014530000000000001,0.15182501221388547,10.065726906111461,0.0,2.619590480780133e-05,5.2798370310349176e-05,-6.0846137503094434e-06
0.014535000000000001,0.15187529356311635,10.030241947001402,0.0,2.619844268451503e-05,-0.00034724033831104196,-7.400637778317476e-06
0.01454,0.15192510261976067,9.933944573496442,0.0,2.6200998252833212e-05,6.760315416256155e-05,-4.3838912507909e-06
0.014545,0.1519746614103595,9.865023625140699,0.0,2.620356559431347e-05,-0.0002543176241385184,-4.101212844928981e-06
0.01455,0.15202409450783444,9.968942985109093,0.0,2.6206139352617776e-05,0.00011304969144753472,-3.0987234471554578e-06
0.014555,0.15207448905716853,10.184049335256926,0.0,2.6208726805618857e-05,0.0001723574359302165,-5.642677913515838e-06
0.01456,0.15212582981587733,10.3490931501142,0.0,2.6211324258460408e-05,0.00024323446802981553,-4.218294335963857e-06
0.014565,0.1521778778758688,10.510518021307135,0.0,2.621392562204513e-05,0.0005556886896449072,-7.997927733367547e-06
0.01457,0.15223087244759945,10.66261484188113,0.0,2.621654498360371e-05,0.0003236502780529627,-7.226431941509075e-06
0.014575000000000001,0.152284809027463,10.896255024748065,0.0,2.6219165533879943e-05,0.00032622458910552794,-6.55618134877063e-06
0.014580000000000001,0.1523398942333815,11.149636521328985,0.0,2.6221795382373742e-05,0.00028649453688393036,-1.8697905799215963e-06
0.014585,0.152395970883339,11.260446212616264,0.0,2.6224434517506016e-05,7.691094268133544e-05,-1.2759003435675237e-06
0.01459,0.15245251311322608,11.341923473497005,0.0,2.6227080032922904e-05,-6.973927730541141e-05,-4.899417887679576e-06
0.014595,0.1525094696221772,11.453546825853165,0.0,2.62297315606929e-05,3.361067296898145e-05,-9.052713271263493e-06
0.0146,0.15256698729966256,11.562624035538853,0.0,2.623238711307754e-05,0.0002071993692719303,-7.3848356912234e-06
0.014605,0.15262503423984547,11.677453626467576,0.0,2.6235054608535354e-05,0.00019104942732509018,-6.530864460453606e-06
0.01461,0.15268400263145637,11.912057283494466,0.0,2.623773095679573e-05,0.0006585754908002131,-9.127212337199226e-06
0.014615,0.15274382688991,11.950052177130775,0.0,2.624041673594499e-05,-6.707217603200306e-05,-9.445132300889686e-06
0.014620000000000001,0.15280380270042118,12.06714664130915,0.0,2.6243109813673118e-05,0.0005154389172357194,-1.0822562410513916e-05
0.014625,0.15286441442116622,12.134962849981802,0.0,2.6245807203545972e-05,-3.57492927407134e-05,-7.809286451916826e-06
0.01463,0.15292501342739814,12.10989882424142,0.0,2.6248510705272644e-05,0.00013927139260338096,-1.1597720441598618e-05
0.014635,0.15298574419747465,12.190461297029815,0.0,2.625122368682197e-05,0.0003104985717125491,-8.408610596847768e-06
0.01464,0.15304706391537998,12.328208677327233,0.0,2.6253948237701457e-05,0.0001688455446830787,-9.709712469168066e-06
0.014645,0.1531086899877387,12.310295795193774,0.0,2.625668044059301e-05,9.624259207919136e-05,-1.0528389171025814e-05
0.01465,0.1531703793746841,12.341442572884626,0.0,2.6259416945643952e-05,-0.000303747578848306,-7.651629591765578e-06
0.014655,0.15323173483523342,12.213432548948218,0.0,2.6262164274251215e-05,4.799581330905203e-06,-8.014936998924654e-06
0.014660000000000001,0.15329293875029387,12.248349553952275,0.0,2.6264921407902157e-05,-4.7917675000169713e-05,-9.013496537282783e-06
0.014665000000000001,0.15335428486273425,12.263307862767691,0.0,2.626768851927139e-05,1.2721584100337544e-05,-9.812120865859303e-06
0.01467,0.15341602364412943,12.42970737135217,0.0,2.627046545951194e-05,0.00034717743197037494,-1.014921754303535e-05
0.014675,0.15347854811878303,12.588670477680832,0.0,2.6273252288174622e-05,0.00018757464958103434,-1.1733338137372986e-05
0.01468,0.15354183281368836,12.715033448513353,0.0,2.627604695605604e-05,6.893215942939202e-05,-1.1965783831686447e-05
0.014685,0.15360573182442402,12.863210455700806,0.0,2.6278856424449348e-05,0.00045448626095347013,-1.2246245053669862e-05
0.01469,0.1536707413370373,13.15762609927559,0.0,2.6281675346394182e-05,0.0006097952416542103,-4.123533548479797e-06
0.014695,0.15373729584107462,13.483433242223219,0.0,2.628449883347104e-05,0.0009559219343986848,-5.65546564208699e-06
0.014700000000000001,0.15380583832072173,13.937169037822033,0.0,2.6287328452241405e-05,0.0005972267136783063,-1.7373316943663627e-05
0.014705000000000001,0.1538764685446901,14.26063449972024,0.0,2.6290166089917082e-05,0.00014544745761577578,-8.154237421581261e-06
0.01471,0.15394814425058423,14.437181211249419,0.0,2.629300466489916e-05,0.0007243537781127865,-5.445402361314074e-06
0.014715,0.1540209829632188,14.682256687056707,0.0,2.629585127662741e-05,0.00020192480853452498,-7.028535796975929e-06
0.01472,0.15409467979992486,14.803060527169471,0.0,2.6298697854192044e-05,5.1359365528429174e-05,-6.822033653321062e-06
0.014725,0.15416874244650264,14.766182862946748,0.0,2.630154489616635e-05,-0.00031294846601927565,-9.471126532327264e-06
0.01473,0.15424215895462806,14.60071223641366,0.0,2.6304398516509656e-05,-0.00039676169464871087,-7.362192456459731e-06
0.014735,0.15431452716339553,14.370455383908176,0.0,2.6307251718103186e-05,-8.948010252961779e-05,-1.1944139563485564e-05
0.01474,0.15438630096129835,14.352294144635739,0.0,2.631010747500304e-05,-0.0001596554824477979,-6.3280249677989925e-06
0.014745000000000001,0.15445818894915456,14.433780959483466,0.0,2.6312964624013826e-05,0.0001321629721693407,-1.0363059451190602e-05
0.014750000000000001,0.15453068871129758,14.53999945892713,0.0,2.6315830456821028e-05,0.00011462522308154643,-8.279057430391245e-06
0.014755,0.1546034792805256,14.515121546439559,0.0,2.631870597521711e-05,-0.0008035702151146064,-1.486336217468046e-05
0.01476,0.1546754573573476,14.29687720842764,0.0,2.632158856969824e-05,-0.0003514974011795318,-1.4992871085860124e-05
0.014765,0.15474714570568923,14.406950482979118,0.0,2.632447717039603e-05,-0.00028857388640271265,-1.378490840997031e-05
0.01477,0.15481876369179784,14.221503483324202,0.0,2.632736817909091e-05,-0.0001689726999472401,-8.493845802503937e-06
0.014775,0.15488981451756276,14.22348775048387,0.0,2.6330266142999387e-05,5.961763933828893e-05,-4.350980725821602e-06
0.01478,0.1549607824975674,14.139216196137248,0.0,2.6333173211188946e-05,-9.434773409666053e-05,-1.1197639177066955e-05
0.014785,0.1550313067406699,14.081657009938427,0.0,2.633608908772335e-05,-7.614061235775054e-05,-1.064301565899566e-05
0.014790000000000001,0.1551017518206042,14.117618330762728,0.0,2.633901332218344e-05,0.00031902215251974447,-1.3295016095463943e-05
0.014795,0.15517291700822103,14.346774372084056,0.0,2.6341946855343267e-05,0.0007183273829409914,-1.3692928929844715e-05
0.0148,0.155245387798378,14.625256031424174,0.0,2.634488779476344e-05,0.00038459424435807336,-1.0429725443445618e-05
0.014805,0.1553189664763443,14.829435502191352,0.0,2.634783531910804e-05,0.0004044775092120833,-1.6614540035449065e-05
0.01481,0.15539359997172306,15.019501721571851,0.0,2.6350788668901968e-05,0.00028607424484949483,-1.8252172854851696e-05
0.014815,0.15546913190711587,15.284650309381634,0.0,2.6353741454907705e-05,0.0007769705270628135,-1.576473193510763e-05
0.01482,0.15554649342898996,15.595384674663054,0.0,2.6356695566044178e-05,0.00023610337704742734,-1.7019007937641234e-05
0.014825,0.15562494225945517,15.74985276235408,0.0,2.6359645359775487e-05,0.0002080711406862117,-1.5885410436980797e-05
0.014830000000000001,0.15570396781158644,15.867003962628859,0.0,2.636259945654625e-05,0.00044308683492760885,-1.4884150948787178e-05
0.014835000000000001,0.15578334324167614,15.811568022500987,0.0,2.63655489378129e-05,-0.00026231731683961696,-1.731401570228147e-05
0.01484,0.155862324834274,15.801022166688087,0.0,2.6368499625426395e-05,0.0002601845660262431,-1.7151143543136567e-05
0.014845,0.15594163890539997,15.893536037520107,0.0,2.6371448695782852e-05,-9.224357952456907e-05,-1.8233049144773096e-05
0.01485,0.1560209887233101,15.855677755775174,0.0,2.6374396691673473e-05,0.00014359139441731623,-1.7020998810075822e-05
0.014855,0.15610075971924767,16.106605942033603,0.0,2.637734510081866e-05,0.000514888569352705,-1.8737723554345098e-05
0.01486,0.15618179109369293,16.281400420738528,0.0,2.638029203360317e-05,0.00019589103868099933,-1.794899944813772e-05
0.014865,0.15626351581504017,16.33533082820603,0.0,2.6383236231849486e-05,-0.00013114383051126036,-1.192656585067336e-05
0.014870000000000001,0.1563448916487687,16.260816727060078,0.0,2.63861811714163e-05,4.2831967034209556e-05,-8.246216355129957e-06
0.014875000000000001,0.15642601127547398,16.193168826668266,0.0,2.638912047720476e-05,-6.503517934321786e-05,-6.151532207064559e-06
0.01488,0.15650723910824899,16.296285281000387,0.0,2.6392058152246684e-05,0.0002306982011384261,-8.123229075945402e-06
0.014885,0.15658883381784441,16.379350655524085,0.0,2.6394990269530658e-05,0.00048432563250949635,-9.219118147885678e-06
0.01489,0.15667087214030695,16.43826592010315,0.0,2.6397918677706974e-05,0.0004151219189392299,-1.192382351564037e-05
0.014895,0.15675341061188577,16.583045434855464,0.0,2.64008407210189e-05,0.0002348788012918556,-1.322397513878875e-05
0.0149,0.1568367212502673,16.689538076674395,0.0,2.6403761665030852e-05,3.6748226333740627e-07,-1.2965680173724373e-05
0.014905,0.1569205994696725,16.87699113805963,0.0,2.6406681911612274e-05,0.0005930984806047277,-9.376493067905598e-06
0.01491,0.15700566084310172,17.115788325372524,0.0,2.6409596876996607e-05,4.95694142181586e-05,-8.38895809306987e-06
0.014915000000000001,0.15709119316915438,17.05890820856989,0.0,2.641250075437151e-05,0.0001795592410662212,-8.872917758899094e-06
0.014920000000000001,0.15717681302001912,17.18674026244197,0.0,2.641539732639553e-05,0.00010799498903155825,-1.2983005788164259e-05
0.014925,0.1572630078153067,17.325036236877924,0.0,2.641828362174109e-05,-1.800031401663258e-05,-1.2730935827555241e-05
0.01493,0.1573495358412839,17.29978676658492,0.0,2.6421158876267495e-05,0.00034675354454532544,-1.3342248508235884e-05
0.014935,0.15743590882532757,17.19833549816068,0.0,2.6424025563841062e-05,6.007818517139314e-05,-1.4623899748870222e-05
0.01494,0.1575222221603192,17.38122820630322,0.0,2.6426881644056874e-05,0.0007787243622895813,-1.3670359556983658e-05
0.014945,0.15761007381919317,17.759777711336923,0.0,2.6429726798558055e-05,0.0005469620058242,-1.0103983101683634e-05
0.01495,0.15769897548287187,17.728177101169706,0.0,2.6432563258427882e-05,-0.00033665019822186554,-1.1968369410025677e-05
0.014955,0.15778725080216696,17.483224234292493,0.0,2.6435392266674492e-05,-0.0008189853595166352,-1.2138228822238123e-05
0.014960000000000001,0.1578741030812272,17.384503784292768,0.0,2.643821125354689e-05,0.0004912577812127456,-1.2579553551455986e-05
0.014965000000000001,0.15796146110501377,17.43054932034562,0.0,2.6441018071885527e-05,-0.0006688002199003593,-1.2958181428511265e-05
0.01497,0.15804742611734596,16.97427598284932,0.0,2.64438178259941e-05,-0.00018120980722745677,-9.792023294968692e-06
0.014975,0.1581321388121898,16.892239991241773,0.0,2.6446602013921194e-05,-0.0003035534432496151,-1.2967761133844995e-05
0.01498,0.15821625666811867,16.696599072898337,0.0,2.644937103111433e-05,-0.0006001142035077651,-1.0533044261909154e-05
0.014985,0.1582991694040632,16.588121847559904,0.0,2.6452132380366794e-05,0.0004742681988441475,-8.97022686551462e-06
0.01499,0.15838222113543945,16.560954067404126,0.0,2.6454881369810832e-05,-0.0004176798404001289,-1.1110140379510605e-05
0.014995,0.15846433292822343,16.26900055752908,0.0,2.645762018101586e-05,-0.0006810215482386549,-1.192354137537064e-05
0.015,0.15854496849877261,15.993529333638417,0.0,2.64603630760678e-05,-0.0009444841334390352,-1.1798537073435172e-05
0.015005000000000001,0.1586239603483286,15.622466147864504,0.0,2.6463057015898588e-05,-0.0004425141615778162,-9.094428022894318e-06
0.01501,0.1587017806608807,15.48666709910622,0.0,2.6465754985203337e-05,-0.0004996202767747615,-8.148510844898164e-06
0.015015,0.1587786970614661,15.299614179015668,0.0,2.6468439828913434e-05,-8.491580398328508e-05,-8.356996585154259e-06
0.01502,0.1588547045384352,15.05678564388491,0.0,2.647110671698611e-05,-0.0009218462269859582,-1.3537614415945238e-05
0.015025,0.1589293126687522,14.766667341559316,0.0,2.6473756569818878e-05,-0.0008815983183410399,-1.2261425037331496e-05
0.01503,0.15900213914797445,14.384929844667683,0.0,2.6476389064739825e-05,-0.0007361069449391998,-1.5067570169204215e-05
0.015035,0.15907325787039947,14.050546462738827,0.0,2.647900532301222e-05,-0.0006295180421844557,-1.2642192520998823e-05
0.015040000000000001,0.15914243978057951,13.613307853574197,0.0,2.6481604626924092e-05,-0.00038807504810363673,-1.0290104150945183e-06
0.015045000000000001,0.1592102358004573,13.546091979644938,0.0,2.6484187334092712e-05,0.00012813588488648058,-2.1375386768518194e-05
0.015050000000000001,0.15927797690677903,13.497184534849088,0.0,2.6486752439886016e-05,-0.00013999209860816062,-6.985089519630664e-06
0.015055,0.15934493569856545,13.268081296239668,0.0,2.6489297545649306e-05,-0.0005373160394182518,-9.701527923900717e-06
0.01506,0.15941046709070278,12.977439097412512,0.0,2.649182901698158e-05,-0.0003813127643746064,-7.200660467036534e-06
0.015065,0.159475281178707,12.917028998345483,0.0,2.6494339444487862e-05,-0.0003452473669288918,-7.311010714692484e-06
0.01507,0.1595391473926561,12.607138284518962,0.0,2.6496829624173733e-05,-0.0007226106166415312,-1.0614747700305474e-05
0.015075,0.159601259584035,12.258126578148177,0.0,2.6499299427510755e-05,-0.0004757648497712795,-9.098976046777005e-06
