time_ms,target_U1,target_U2,target_U3,target_UR1,target_UR2,target_UR3,target_V1,target_V2,target_V3,target_VR1,target_VR2,target_VR3,replay_U1,replay_U2,replay_U3,replay_UR1,replay_UR2,replay_UR3,replay_V1,replay_V2,replay_V3,replay_VR1,replay_VR2,replay_VR3,error_U1,error_U2,error_U3,error_UR1,error_UR2,error_UR3,error_V1,error_V2,error_V3,error_VR1,error_VR2,error_VR3,position_error_mm,orientation_error_deg,v_s_error_mm_s,omega_rock_error_rad_s
2.5949999690055847,0.0063916864095901575,0.03411430671773664,-0.005017762015054199,-0.023777507030260023,0.023926753035966475,0.19058893491799508,6.35510279605137,40.49955539128289,-6.870841680459641,25.24164622033661,-70.66058620855436,-15.068364629793408,0.006391687318682671,0.03411431238055229,-0.005017762538045645,-0.02377750352025032,0.0239267461001873,0.19058893620967865,6.3550496101379395,40.50001525878906,-6.870526313781738,25.240779876708984,-70.6608657836914,-15.066503524780273,9.090925130739169e-10,5.662815653895148e-09,-5.229914461571394e-10,3.510009703028283e-09,-6.9357791732116425e-09,1.2916835656628933e-09,-5.318591343073109e-05,0.0004598675061728841,0.00031536667790277306,-0.0008663436276243885,-0.0002795751370427979,0.001861105013134079,5.759118889212179e-09,4.5078360415190346e-07,-1.4921822310121725e-05,0.0019676968371389043
2.601000014692545,0.00642984806227699,0.03435735176106793,-0.005058741393550556,-0.02366595845388707,0.02348996912264944,0.19049698361499826,6.3710668170871445,40.52778617820548,-6.798431338976376,25.20793542909862,-70.890418622961,-14.428375239348291,0.0064298477955162525,0.03435735031962395,-0.005058741196990013,-0.023665959015488625,0.023489974439144135,0.19049698114395142,6.371698379516602,40.52724838256836,-6.799971103668213,25.20798683166504,-70.8892822265625,-14.42844295501709,-2.667607376313774e-10,-1.441443985006341e-09,1.9656054301570025e-10,-5.616015534559704e-10,5.316494695872809e-09,-2.471046839369606e-09,0.0006315624294570554,-0.0005377956371219739,-0.0015397646918371422,5.140256642022223e-05,0.001136396398493389,-6.771566879848478e-05,1.4790395870710237e-09,3.369645340257616e-07,0.00033034102108492303,1.8694690043645167e-05
2.606000052765012,0.006461807131275254,0.03456008413209105,-0.005092791791232127,-0.023573442274388276,0.023125061484159163,0.19042321364834625,6.410135539072864,40.560690106086014,-6.8201590394074065,25.09778386241985,-71.03088537252174,-13.927687465019947,0.006461806129664183,0.034560080617666245,-0.00509279128164053,-0.023573443293571472,0.023125071078538895,0.19042322039604187,6.410006046295166,40.559810638427734,-6.820024490356445,25.100324630737305,-71.03131103515625,-13.927139282226562,-1.0016110709928916e-09,-3.5144248067275896e-09,5.095915972183618e-10,-1.019183196171447e-09,9.594379731664437e-09,6.74769562447608e-09,-0.00012949277769802592,-0.0008794676582795091,0.00013454905096121905,0.002540768317455644,-0.0004256626345124914,0.0005481827933841998,3.6897276397633123e-09,6.740145340746786e-07,-4.4123661479149156e-05,-1.4190183183118591e-05
2.6110000908374786,0.006493914970255728,0.034762955579576614,-0.005126873304760909,-0.023481709321465673,0.022759445978305006,0.1903518438716478,6.438209198094621,40.58609915624691,-6.801780072948601,25.005203628540038,-71.21523528280137,-13.443733570243738,0.006493914872407913,0.03476295247673988,-0.005126873031258583,-0.023481709882616997,0.02275944873690605,0.19035184383392334,6.438318252563477,40.58625030517578,-6.802138805389404,25.00218963623047,-71.21388244628906,-13.442930221557617,-9.78478149199491e-11,-3.1028367306062954e-09,2.735023258218505e-10,-5.611513233250154e-10,2.7586010455105114e-09,-3.7724462442767503e-11,0.00010905446885534076,0.00015114892887169162,-0.00035873244080342204,-0.0030139923095688914,0.0013528365123107733,0.0008033486861211969,3.11640393625636e-09,1.6106106203378452e-07,2.2686604291707557e-05,0.0015062599205727621
2.615999896079302,0.0065262794392195195,0.03496590079610176,-0.0051607929291403775,-0.02339016547245262,0.022392723909502688,0.19028297036547123,6.512437766782854,40.59094444689648,-6.7617725391604955,25.044001110284277,-71.46032469854343,-12.935230074278474,0.00652628019452095,0.03496590256690979,-0.005160793196409941,-0.023390164598822594,0.022392718121409416,0.19028297066688538,6.512642860412598,40.59048843383789,-6.762567043304443,25.043519973754883,-71.45936584472656,-12.935770988464355,7.553014307742911e-10,1.7708080279899008e-09,-2.67269563251904e-10,8.736300259604146e-10,-5.788093272035555e-09,3.01414143644152e-10,0.00020509362974330259,-0.0004560130585886668,-0.0007945041439478828,-0.00048113652939463236,0.0009588538168685545,-0.0005409141858816469,1.9436240229951975e-09,3.353163547565221e-07,6.356924979141366e-05,-0.0003502919018033986
2.6209999341517687,0.006559054217087467,0.035168831758995725,-0.005194532363634636,-0.02329860763668715,0.022024777599866298,0.19021657098042621,6.587526643291172,40.580102578310324,-6.7364879892940355,25.006649227932076,-71.67128053902084,-12.460581841702144,0.006559054832905531,0.035168834030628204,-0.00519453315064311,-0.023298606276512146,0.022024771198630333,0.1902165710926056,6.587325096130371,40.58082962036133,-6.737804412841797,24.999610900878906,-71.67051696777344,-12.461597442626953,6.158180640772337e-10,2.2716324793448095e-09,-7.870084740152494e-10,1.3601750038783056e-09,-6.4012359649034956e-09,1.1217937689877999e-10,-0.00020154716080078572,0.0007270420510039344,-0.0013164235477614028,-0.007038327053169979,0.0007635712474041156,-0.0010156009248092346,2.4817188292451443e-09,3.744344598809369e-07,-0.0005148724461784325,0.0004952803538952008
2.6259999722242355,0.006592081149515869,0.03537176514334565,-0.005228215305546495,-0.023208047179084028,0.021655938386842235,0.1901523072890301,6.62422921969064,40.59791267337511,-6.733680369865954,24.72791395474918,-71.8468390613345,-12.047236636655414,0.006592081859707832,0.03537176921963692,-0.005228215828537941,-0.023208044469356537,0.021655932068824768,0.19015231728553772,6.625423431396484,40.59843444824219,-6.734549522399902,24.729764938354492,-71.84589385986328,-12.045171737670898,7.101919633975551e-10,4.0762912698055764e-09,-5.229914461571394e-10,2.7097274910015123e-09,-6.318017466838688e-09,9.99650762167903e-09,0.001194211705844772,0.0005217748670744982,-0.0008691525339479256,0.0018509836053119955,0.0009452014712252321,0.002064898984516006,4.170616644325054e-09,6.946169681306779e-07,0.0009532776192326504,0.0017199807499150676
2.6310000102967024,0.0066253768642787385,0.03557482877023301,-0.0052618492746728035,-0.023118674010980295,0.021286317975026014,0.19009021005573223,6.694852086295069,40.622138162026964,-6.718850037542215,24.59570006986635,-72.01075276834172,-11.588776443761157,0.006625376641750336,0.03557482734322548,-0.005261849146336317,-0.023118672892451286,0.021286319941282272,0.19009022414684296,6.695328235626221,40.6217041015625,-6.719759464263916,24.596017837524414,-72.00953674316406,-11.58930492401123,-2.2252840282260822e-10,-1.4270075329725351e-09,1.2833648640325768e-10,1.1185290089976707e-09,1.966256258506549e-09,1.4091110722702638e-08,0.00047614933115180946,-0.00043406046446392565,-0.0009094267217006902,0.00031776765806412755,0.0012160251776549558,-0.0005284802500735708,1.44994470341647e-09,8.176485032359698e-07,0.00030299224759709406,-0.00047807160313391905
2.6360000483691692,0.006658979063395051,0.03577798890035013,-0.00529545541559606,-0.023030121153608193,0.020915977630839886,0.19003034721549392,6.740541614251693,40.63885178057676,-6.722677984213466,24.439632234234494,-72.16199051910246,-11.150184760844041,0.006658978294581175,0.0357779860496521,-0.005295454990118742,-0.023030120879411697,0.020915985107421875,0.19003033638000488,6.74040412902832,40.63866424560547,-6.721902847290039,24.44146156311035,-72.1633071899414,-11.152233123779297,-7.688138762770858e-10,-2.850698031797716e-09,4.2547731830822055e-10,2.741964953700826e-10,7.476581988935527e-09,-1.0835489033800272e-08,-0.00013748522337309055,-0.0001875349712889829,0.0007751369234272332,0.0018293288758570725,-0.0013166708389462656,-0.0020483629352554544,2.983049612937459e-09,7.539360905634752e-07,3.820875574849098e-05,-0.0024786897073497244
2.641000086441636,0.006692782587292207,0.03598118552835143,-0.005329023816753834,-0.02294206630026725,0.0205447465279631,0.18997263475953036,6.779474012815773,40.63561163475765,-6.700664446581548,24.436268128342366,-72.38118175525761,-10.708530367319309,0.006692781578749418,0.035981178283691406,-0.005329022649675608,-0.022942068055272102,0.020544759929180145,0.1899726390838623,6.7783894538879395,40.635108947753906,-6.700221538543701,24.433252334594727,-72.38040924072266,-10.709921836853027,-1.0085427883457787e-09,-7.244660024663396e-09,1.1670782265951751e-09,-1.755004853248865e-09,1.3401217045794223e-08,4.324331948080129e-09,-0.0010845589278334344,-0.0005026870037454501,0.00044290803784718946,-0.0030157937476396057,0.0007725145349581908,-0.0013914695337184924,7.407045903453863e-09,8.120236193841591e-07,-0.0009358497191035281,-0.0006836332595121635
2.6459998916834593,0.006726781089779648,0.03618433563461716,-0.005362453971553589,-0.022854251716954346,0.020172426458378058,0.18991714282197367,6.823862631617107,40.63366476654857,-6.67680178262957,24.35310730401665,-72.58543655414653,-10.261119849708777,0.006726781837642193,0.036184340715408325,-0.005362455267459154,-0.02285424806177616,0.020172417163848877,0.18991714715957642,6.823639392852783,40.6332893371582,-6.677434921264648,24.350948333740234,-72.5852279663086,-10.263693809509277,7.47862544461797e-10,5.080791162792586e-09,-1.2959055651490248e-09,3.6551781844307296e-09,-9.294529181025357e-09,4.337602749204805e-09,-0.00022323876432395195,-0.00037542939036683265,-0.0006331386350781898,-0.0021589702764153174,0.00020858783793187285,-0.0025739598005003472,5.296518522492329e-09,6.229812289627749e-07,-0.0003261031727248422,-0.0020578585914304225
2.6499999221414328,0.006754169425454422,0.036346904596491675,-0.005389138911125349,-0.02278466415989339,0.01987391407952536,0.18987434443516946,6.8724165106538555,40.653102529707866,-6.6673723561080855,24.17051819461075,-72.72730385478417,-9.89393817479886,0.0067541697062551975,0.036346904933452606,-0.0053891390562057495,-0.02278466336429119,0.019873913377523422,0.18987435102462769,6.871581554412842,40.65299606323242,-6.666774749755859,24.171764373779297,-72.72848510742188,-9.893855094909668,2.8080077586062346e-10,3.3696093137969285e-10,-1.4508040081795404e-10,7.956021987054473e-10,-7.020019392178778e-10,6.589458229067091e-09,-0.0008349562410137068,-0.0001064664754437672,0.0005976063522261654,0.001246179168546746,-0.0011812526377070753,8.307988919220577e-05,4.61995744246304e-10,3.8235387554203857e-07,-0.0006845675845083016,-0.0002696815285337482
