region,parameter,x_mm,radius_mm
HEAD,0.1615,0.0066257778735196735,0.08029556198699535
HEAD,0.162,0.006679552269311001,0.08056037146584714
HEAD,0.1625,0.006733587816185032,0.08082531206666507
HEAD,0.163,0.006787884833037709,0.08109038385620632
HEAD,0.1635,0.0068424436365227504,0.08135558689879822
HEAD,0.164,0.006897264541054215,0.08162092125634228
HEAD,0.1645,0.00695234785880911,0.08188638698831842
HEAD,0.165,0.007007693899729944,0.08215198415178866
HEAD,0.1655,0.007063302971527342,0.08241771280140157
HEAD,0.166,0.007119175379682593,0.08268357298939592
HEAD,0.1665,0.007175311427450265,0.08294956476560508
HEAD,0.167,0.0072317114158607625,0.08321568817746075
HEAD,0.1675,0.007288375643722928,0.08348194326999732
HEAD,0.168,0.007345304407626606,0.08374833008585554
HEAD,0.1685,0.007402498001945247,0.08401484866528701
HEAD,0.169,0.007459956718838471,0.08428149904615773
HEAD,0.1695,0.007517680848254662,0.08454828126395263
HEAD,0.17,0.00757567067793354,0.08481519535177924
HEAD,0.1705,0.007633926493408758,0.08508224134037197
HEAD,0.171,0.007692448578010468,0.08534941925809597
HEAD,0.1715,0.007751237212867922,0.08561672913095136
HEAD,0.172,0.007810292676912031,0.08588417098257711
HEAD,0.1725,0.007869615246877976,0.0861517448342552
HEAD,0.173,0.007929205197307764,0.08641945070491461
HEAD,0.1735,0.007989062800552834,0.08668728861113537
HEAD,0.174,0.008049188326776613,0.08695525856715268
HEAD,0.1745,0.00810958204395712,0.08722336058486065
HEAD,0.175,0.008170244217889549,0.08749159467381688
HEAD,0.1755,0.008231175112188835,0.08775996084124602
HEAD,0.176,0.008292374988292248,0.08802845909204406
HEAD,0.1765,0.008353844105461975,0.08829708942878225
HEAD,0.177,0.008415582720787698,0.08856585185171124
HEAD,0.1775,0.008477591089189189,0.08883474635876519
HEAD,0.178,0.008539869463418873,0.08910377294556551
HEAD,0.1785,0.00860241809406442,0.08937293160542527
HEAD,0.179,0.008665237229551339,0.08964222232935301
HEAD,0.1795,0.008728327116145544,0.08991164510605688
HEAD,0.18,0.008791687997955936,0.09018119992194866
HEAD,0.1805,0.008855320116937002,0.09045088676114775
HEAD,0.181,0.00891922371289138,0.09072070560548534
HEAD,0.1815,0.00898339902347246,0.09099065643450845
HEAD,0.182,0.00904784628418694,0.09126073922548374
HEAD,0.1825,0.009112565728397436,0.0915309539534017
HEAD,0.183,0.009177557587325049,0.09180130059098099
HEAD,0.1835,0.009242822090051957,0.09207177910867198
HEAD,0.184,0.00930835946352398,0.09234238947466107
HEAD,0.1845,0.00937416993255318,0.09261313165487464
HEAD,0.185,0.009440253719820445,0.0928840056129833
HEAD,0.1855,0.009506611045878055,0.09315501131040563
HEAD,0.186,0.00957324212915228,0.09342614870631244
HEAD,0.1865,0.009640147185945953,0.09369741775763069
HEAD,0.187,0.009707326430441055,0.09396881841904765
HEAD,0.1875,0.00977478007470131,0.09424035064301492
HEAD,0.188,0.00984250832867474,0.0945120143797523
HEAD,0.1885,0.009910511400196276,0.09478380957725206
HEAD,0.189,0.009978789494990325,0.09505573618128292
HEAD,0.1895,0.010047342816673353,0.09532779413539408
HEAD,0.19,0.010116171566756475,0.09559998338091918
HEAD,0.1905,0.010185275944648029,0.0958723038569804
HEAD,0.191,0.010254656147656166,0.09614475550049265
HEAD,0.1915,0.010324312370991434,0.09641733824616744
HEAD,0.192,0.010394244807769347,0.09669005202651697
HEAD,0.1925,0.01046445364901297,0.09696289677185806
HEAD,0.193,0.010534939083655529,0.09723587241031646
HEAD,0.1935,0.01060570129854296,0.09750897886783076
HEAD,0.194,0.010676740478436503,0.09778221606815636
HEAD,0.1945,0.010748056806015286,0.09805558393286945
HEAD,0.195,0.010819650461878908,0.0983290823813714
HEAD,0.1955,0.010891521624550034,0.09860271133089252
HEAD,0.196,0.010963670470476944,0.09887647069649609
HEAD,0.1965,0.011036097174036133,0.09915036039108246
HEAD,0.197,0.011108801907534922,0.09942438032539327
HEAD,0.1975,0.011181784841214001,0.09969853040801525
HEAD,0.198,0.011255046143250017,0.09997281054538434
HEAD,0.1985,0.011328585979758174,0.10024722064178972
HEAD,0.199,0.011402404514794812,0.10052176059937794
HEAD,0.1995,0.011476501910359975,0.10079643031815695
HEAD,0.2,0.011550878326400005,0.10107122969600003
HEAD,0.2005,0.01162553392081012,0.10134615862864986
HEAD,0.201,0.011700468849437005,0.1016212170097227
HEAD,0.2015,0.01177568326608139,0.10189640473071236
HEAD,0.202,0.011851177322500623,0.10217172168099417
HEAD,0.2025,0.011926951168411257,0.10244716774782903
HEAD,0.203,0.012003004951491654,0.1027227428163676
HEAD,0.2035,0.012079338817384535,0.1029984467696543
HEAD,0.204,0.012155952909699584,0.10327427948863119
HEAD,0.2045,0.012232847370016016,0.10355024085214211
HEAD,0.205,0.012310022337885175,0.1038263307369369
HEAD,0.2055,0.012387477950833102,0.10410254901767511
HEAD,0.206,0.012465214344363143,0.10437889556693034
HEAD,0.2065,0.01254323165195848,0.10465537025519413
HEAD,0.207,0.012621530005084784,0.10493197295088011
HEAD,0.2075,0.012700109533192724,0.10520870352032777
HEAD,0.208,0.012778970363720615,0.105485561827807
HEAD,0.2085,0.012858112622096953,0.10576254773552153
HEAD,0.209,0.01293753643174303,0.10603966110361364
HEAD,0.2095,0.013017241914075486,0.1063169017901675
HEAD,0.21,0.01309722918850893,0.10659426965121387
HEAD,0.2105,0.013177498372458468,0.10687176454073356
HEAD,0.211,0.013258049581342359,0.10714938631066204
HEAD,0.2115,0.013338882928584516,0.10742713481089293
HEAD,0.212,0.013419998525617162,0.10770500988928255
HEAD,0.2125,0.013501396481883357,0.10798301139165353
HEAD,0.213,0.01358307690483962,0.10826113916179922
HEAD,0.2135,0.013665039899958483,0.10853939304148745
HEAD,0.214,0.013747285570731089,0.10881777287046475
HEAD,0.2145,0.013829814018669772,0.10909627848646027
HEAD,0.215,0.01391262534331064,0.10937490972519001
HEAD,0.2155,0.013995719642216154,0.10965366642036059
HEAD,0.216,0.014079097010977716,0.10993254840367361
HEAD,0.2165,0.014162757543218234,0.11021155550482939
HEAD,0.217,0.014246701330594743,0.11049068755153126
HEAD,0.2175,0.014330928462800943,0.1107699443694894
HEAD,0.218,0.014415439027569813,0.11104932578242513
HEAD,0.2185,0.01450023311067617,0.11132883161207462
HEAD,0.219,0.014585310795939289,0.11160846167819335
HEAD,0.2195,0.014670672165225428,0.11188821579855968
HEAD,0.22,0.014756317298450464,0.11216809378897938
HEAD,0.2205,0.014842246273582455,0.11244809546328922
HEAD,0.221,0.014928459166644217,0.11272822063336144
HEAD,0.2215,0.015014956051715902,0.11300846910910739
HEAD,0.222,0.015101737000937612,0.11328884069848194
HEAD,0.2225,0.01518880208451194,0.1135693352074872
HEAD,0.223,0.015276151370706589,0.11384995244017687
HEAD,0.2235,0.015363784925856924,0.11413069219865997
HEAD,0.224,0.015451702814368579,0.11441155428310523
HEAD,0.2245,0.01553990509872002,0.11469253849174475
HEAD,0.225,0.01562839183946514,0.11497364462087843
HEAD,0.2255,0.01571716309523584,0.11525487246487769
HEAD,0.226,0.015806218922744624,0.1155362218161898
HEAD,0.2265,0.015895559376787122,0.11581769246534153
HEAD,0.227,0.015985184510244783,0.11609928420094377
HEAD,0.2275,0.016075094374087343,0.11638099680969498
HEAD,0.228,0.01616528901737547,0.11666283007638566
HEAD,0.2285,0.016255768487263334,0.11694478378390212
HEAD,0.229,0.016346532829001198,0.11722685771323071
HEAD,0.2295,0.016437582085937985,0.11750905164346179
HEAD,0.23,0.01652891629952386,0.11779136535179378
