time_s,gap_um,contact_node,wall_element,triangle_index
0.0010466,33.235760826146205,130,441,880
0.0010467,33.31314749280412,130,441,880
0.0010467999999999999,33.39052264571859,130,441,880
0.0010469,33.467865574609384,130,441,880
0.001047,33.54520219074011,130,441,880
0.0010471,33.622522121906705,130,441,880
0.0010471999999999999,33.69982402121032,130,441,880
0.0010473,33.77711550157978,130,441,880
0.0010474,33.854385249881446,130,441,880
0.0010475,33.931654802876835,130,441,880
0.0010475999999999999,34.008891051485634,130,441,880
0.0010477,34.08611565497159,130,441,880
0.0010478,34.16332366425352,130,441,880
0.0010479,34.240526456582884,130,441,880
0.0010479999999999999,34.31769581968633,130,441,880
0.0010481,34.39486522827666,130,441,880
0.0010482,34.47201770013803,130,441,880
0.0010483,34.5491406836608,130,441,880
0.0010484,34.62625988666646,130,441,880
0.0010485,34.70336731859167,130,441,880
0.0010486,34.780453130476694,130,441,880
0.0010486999999999998,34.85752200358061,130,441,880
0.0010488,34.93457295647264,130,441,880
0.0010489,35.01161359696847,130,441,880
0.001049,35.08863225312346,130,441,880
0.0010490999999999999,35.16563937474831,130,441,880
0.0010492,35.24263632564263,130,441,880
0.0010493,35.3196100197309,130,441,880
0.0010494,35.396566793374866,130,441,880
0.0010494999999999999,35.47351880413685,130,441,880
0.0010496,35.55043712892266,130,441,880
0.0010497,35.62735402411541,130,441,880
0.0010498,35.704244224365816,130,441,880
0.0010498999999999999,35.781128932249715,130,441,880
0.00105,35.858001976306426,130,441,880
0.0010501,35.934852048549836,130,441,880
0.0010502,36.01168687810038,130,441,880
0.0010502999999999999,36.08850463583617,130,441,880
0.0010504,36.16530950361412,130,441,880
0.0010505,36.242093842484195,130,441,880
0.0010506,36.31886675451638,130,441,880
0.0010507,36.39561767140795,130,441,880
0.0010508,36.47235557381194,130,441,880
0.0010509,36.54908956679342,130,441,880
0.0010509999999999999,36.62579550773456,130,441,880
0.0010511,36.702478228194515,130,441,880
0.0010512,36.77916195835522,130,441,880
0.0010513,36.85582897327414,130,441,880
0.0010513999999999999,36.93246670908001,130,441,880
0.0010515,37.009105331589495,130,441,880
0.0010516,37.08572219570834,130,441,880
0.0010517,37.162320998289104,130,441,880
0.0010517999999999999,37.23889272085057,130,441,880
0.0010519,37.315463028444995,130,441,880
0.001052,37.3920119134765,130,441,880
0.0010521,37.46854997781595,130,441,880
0.0010521999999999999,37.54508290518372,130,441,880
0.0010523,37.62158126215367,130,441,880
0.0010524,37.6980691582781,130,441,880
0.0010525,37.77454032998478,130,441,880
0.0010525999999999999,37.85100502036438,130,441,880
0.0010527,37.927442863643975,130,441,880
0.0010528,38.003875325382985,130,441,880
0.0010529,38.080278250198454,130,441,880
0.001053,38.15667725748687,130,441,880
0.0010531,38.23305819426076,130,441,880
0.0010532,38.3094170755305,130,441,880
0.0010532999999999999,38.38576445716575,130,441,880
0.0010534,38.46210012422735,130,441,880
0.0010535,38.53841536338128,130,441,880
0.0010536,38.6147175673453,130,441,880
0.0010536999999999999,38.69099922277907,130,441,880
0.0010538,38.76726918342972,130,441,880
0.0010539,38.84352106806151,130,441,880
0.001054,38.91976927388342,130,441,880
0.0010540999999999999,38.99598780730771,130,441,880
0.0010542,39.07219058929579,130,441,880
0.0010543,39.148387026225734,130,441,880
0.0010544,39.22455511099768,130,441,880
0.0010544999999999999,39.30072442931595,130,441,880
0.0010546,39.37685903651117,130,441,880
0.0010547,39.452989601432186,130,441,880
0.0010548,39.52910735959822,130,441,880
0.0010549,39.60519284951549,130,441,880
0.001055,39.681275805659446,130,441,880
0.0010551,39.75734432449594,130,441,880
0.0010551999999999998,39.83339499575833,130,441,880
0.0010553,39.90942510886448,130,441,880
0.0010554,39.985441931459846,130,441,880
0.0010555,40.06144347364754,130,441,880
0.0010555999999999999,40.13744358397693,130,441,880
0.0010557,40.21341029295424,130,441,880
0.0010558,40.2893615951256,130,441,880
0.0010559,40.36530640600259,130,441,880
0.0010559999999999999,40.44122912990389,130,441,880
0.0010561,40.51714044317535,130,441,880
0.0010562,40.593028230519906,130,441,880
0.0010563,40.66890592576644,130,441,880
0.0010563999999999999,40.74476042415646,130,441,880
0.0010565,40.82061075722532,130,441,880
0.0010566,40.8964429901237,130,441,880
0.0010567,40.972258615381264,130,441,880
0.0010567999999999999,41.048057465499184,130,441,880
0.0010569,41.123840783538995,130,441,880
0.001057,41.199606123249126,130,441,880
0.0010571,41.27535449337971,130,441,880
0.0010572,41.35108620286385,130,441,880
0.0010573,41.42680728720038,130,441,880
0.0010574,41.50251708291505,130,441,880
0.0010574999999999998,41.57820465820147,130,441,880
0.0010576,41.65387304844329,130,441,880
0.0010577,41.729532449136755,130,441,880
0.0010578,41.805169742779235,130,441,880
0.0010578999999999999,41.880800413504,130,441,880
0.001058,41.95641446786186,130,441,880
0.0010581,42.032000134441326,130,441,880
0.0010582,42.10758064189526,130,441,880
0.0010582999999999999,42.183145607829715,130,441,880
0.0010584,42.25869102486015,130,441,880
0.0010585,42.33422749383923,130,441,880
0.0010586,42.4097408236726,130,441,880
0.0010586999999999999,42.48524110099735,130,441,880
0.0010588,42.56072187651411,130,441,880
0.0010589,42.63618993625209,130,441,880
0.001059,42.71164233351523,130,441,880
0.0010590999999999999,42.787087026980544,130,441,880
0.0010592,42.862499385807084,130,441,880
0.0010593,42.93790147118992,130,441,880
0.0010594,43.01330088445752,130,441,880
0.0010595,43.08866784457209,130,441,880
0.0010596,43.16403122108947,130,441,880
0.0010597,43.239376485780085,130,441,880
0.0010597999999999998,43.31469794463416,130,441,880
0.0010599,43.390009659590746,130,441,880
0.00106,43.465309515896905,130,441,880
0.0010601,43.540587225097354,130,441,880
0.0010601999999999999,43.61585352766537,130,441,880
0.0010603,43.69110305223378,130,441,880
0.0010604,43.76633534480792,130,441,880
0.0010605,43.84155131129137,130,441,880
0.0010605999999999999,43.91675038286177,130,441,880
0.0010607,43.99193111255154,130,441,880
0.0010608,44.0671093436332,130,441,880
0.0010609,44.14225807123708,130,441,880
0.0010609999999999999,44.21739337154211,130,441,880
0.0010611,44.29252125549968,130,441,880
0.0010612,44.367622988177416,130,441,880
0.0010613,44.44272099778971,130,441,880
0.0010613999999999999,44.51779852856151,130,441,880
0.0010615,44.59284979044276,130,441,880
0.0010616,44.66789744254812,130,441,880
0.0010617,44.742927951314755,130,441,880
0.0010618,44.817941932179345,130,441,880
0.0010619,44.892938864687316,130,441,880
0.001062,44.967917931123154,130,441,880
0.0010620999999999998,45.04288655682225,130,441,880
0.0010622,45.11783434238708,130,441,880
0.0010623,45.19276795321515,130,441,880
0.0010624,45.26768093272462,130,441,880
0.0010624999999999999,45.3425809587617,130,441,880
0.0010626,45.41747799692501,130,441,880
0.0010627,45.49234575473398,130,441,880
0.0010628,45.56720666322189,130,441,880
0.0010628999999999999,45.64204083095928,130,441,880
0.001063,45.71686925826732,130,441,880
0.0010631,45.79166972002018,130,441,880
0.0010632,45.86646476346272,130,441,880
0.0010632999999999999,45.941241819333726,130,441,880
0.0010634,46.01600818268638,130,441,880
0.0010635,46.09074124182968,130,441,880
0.0010636,46.16547400609048,130,441,880
0.0010636999999999999,46.24018853804905,130,441,880
0.0010638,46.31488794282651,130,441,880
0.0010639,46.38956887192083,130,441,880
0.001064,46.46424226568549,130,441,880
0.0010641,46.538895936732175,130,441,880
0.0010642,46.61352658643867,130,441,880
0.0010643,46.688141621071345,130,441,880
0.0010643999999999999,46.76275004432905,130,441,880
0.0010645,46.83733651335868,130,441,880
0.0010646,46.91191254803722,130,441,880
0.0010647,46.98646540362232,130,441,880
0.0010647999999999999,47.06101162871951,130,441,880
0.0010649,47.135525598710274,130,441,880
0.001065,47.21003822491915,130,441,880
0.0010651,47.28453523070683,130,441,880
0.0010651999999999999,47.35901399557194,130,441,880
0.0010653,47.43347751096896,130,441,880
0.0010654,47.507928903319566,130,441,880
0.0010655,47.58235855320891,130,441,880
0.0010655999999999999,47.65677020192525,130,441,880
0.0010657,47.73117125217303,130,441,880
0.0010658,47.80555405768372,130,441,880
0.0010659,47.87991647201645,130,441,880
0.0010659999999999999,47.95426564739313,130,441,880
0.0010661,48.02861095628023,130,441,880
0.0010662,48.102926629854466,130,441,880
0.0010662999999999998,48.17723941698289,130,441,880
0.0010664,48.25152121325802,130,441,880
0.0010665,48.325797953797675,130,441,880
0.0010666,48.400052456632416,130,441,880
0.0010666999999999999,48.474295316516326,130,441,880
0.0010668,48.54852770054212,130,441,880
0.0010669,48.62272541770504,130,441,880
0.001067,48.69692415903814,130,441,880
0.0010670999999999999,48.77110464842368,130,441,880
0.0010672,48.845269633999685,130,441,880
0.0010673,48.91941671915064,130,441,880
0.0010674,48.993546738002884,130,441,880
0.0010674999999999999,49.06766125102372,130,441,880
0.0010676,49.14175750916879,130,441,880
0.0010677,49.21585492020278,130,441,880
0.0010678,49.28991776784333,130,441,880
0.0010678999999999999,49.36396977883094,130,441,880
0.001068,49.43801036549584,130,441,880
0.0010681,49.51202740078613,130,441,880
0.0010682,49.58604056291524,130,441,880
0.0010683,49.660023938814945,130,441,880
0.0010684,49.73400368296468,130,441,880
0.0010685,49.80796492533293,130,441,880
0.0010685999999999998,49.88189769767654,130,441,880
0.0010687,49.9558316183482,130,441,880
0.0010688,50.02974236400041,130,441,880
0.0010689,50.10364129912778,130,441,880
0.0010689999999999999,50.1775195867481,130,441,880
0.0010691,50.25138498551314,130,441,880
0.0010692,50.325234625681006,130,441,880
0.0010693,50.39906611064872,130,441,880
0.0010693999999999999,50.4728806496043,130,441,880
0.0010695,50.5466797793329,130,441,880
0.0010696,50.620472284573296,130,441,880
0.0010697,50.69423630968949,130,441,880
0.0010697999999999999,50.76798983641499,130,441,880
0.0010699,50.84173171589362,130,441,880
0.00107,50.91545013416992,130,441,880
0.0010701,50.98916467337859,130,441,880
0.0010701999999999999,51.062856030617645,130,441,880
0.0010703,51.13652416552789,130,441,880
0.0010704,51.21018817822805,130,441,880
0.0010705,51.28383392000722,130,441,880
0.0010706,51.357462817843555,130,441,880
0.0010707,51.43106834310855,130,441,880
0.0010708,51.50466344238686,130,441,880
0.0010708999999999998,51.578246824854205,130,441,880
0.001071,51.65180955078763,130,441,880
0.0010711,51.725370777585354,130,441,880
0.0010712,51.79890351029023,130,441,880
0.0010712999999999999,51.87241939439989,130,441,880
0.0010714,51.94591964037423,130,441,880
0.0010715,52.019401717549115,130,441,880
0.0010716,52.092878592323196,130,441,880
0.0010716999999999999,52.16632682248068,130,441,880
0.0010718,52.23977501515876,130,441,880
0.0010719,52.31318957968771,130,441,880
0.001072,52.386603960130856,130,441,880
0.0010720999999999999,52.459997787062505,130,441,880
0.0010722,52.53336681083787,130,441,880
0.0010723,52.60673052243388,130,441,880
0.0010724,52.6800775826552,130,441,880
0.0010724999999999999,52.75340758368768,130,441,880
0.0010726,52.82672072850276,130,441,880
0.0010727,52.90002203522239,130,441,880
0.0010728,52.97330267757426,130,441,880
0.0010729,53.04657026838669,130,441,880
0.001073,53.1198144100025,130,441,880
0.0010731,53.19304817551219,130,441,880
0.0010731999999999998,53.26626497409416,130,441,880
0.0010733,53.33947799106742,130,441,880
0.0010734,53.4126597489043,130,441,880
0.0010735,53.485826060105765,130,441,880
0.0010735999999999999,53.55898838573083,130,441,880
0.0010737,53.63211931404386,130,441,880
0.0010738,53.70525282468757,130,441,880
0.0010739,53.778350267054954,130,441,880
0.0010739999999999999,53.85144882613727,130,441,880
0.0010741,53.92453174275371,130,441,880
0.0010742,53.9975948071968,130,441,880
0.0010743,54.07063233512754,130,441,880
0.0010743999999999999,54.14366068520496,130,441,880
0.0010745,54.21667602847123,130,441,880
0.0010746,54.289674503483674,130,441,880
0.0010747,54.36265824598268,130,441,880
0.0010747999999999999,54.435621653967445,130,441,880
0.0010749,54.50858345120826,130,441,880
0.001075,54.58151434148967,130,441,880
0.0010751,54.65443313447957,130,441,880
0.0010752,54.72733143665372,130,441,880
0.0010753,54.800228280933126,130,441,880
0.0010754,54.873094060119676,130,441,880
0.0010754999999999999,54.945961931678646,130,441,880
0.0010756,55.01879252922686,130,441,880
0.0010757,55.09162689394295,130,441,880
0.0010758,55.16442770697557,130,441,880
0.0010758999999999999,55.237224112174644,130,441,880
0.001076,55.310007743839456,130,441,880
0.0010761,55.382766845384985,130,441,880
0.0010762,55.455504713110344,130,441,880
0.0010762999999999999,55.52823886545466,130,441,880
0.0010764,55.600954880044696,130,441,880
0.0010765,55.67365377308444,130,441,880
0.0010766,55.74633718177667,130,441,880
0.0010766999999999999,55.819002451514635,130,441,880
0.0010768,55.89166474270367,130,441,880
0.0010769,55.96430004094219,130,441,880
0.001077,56.03691202729916,130,441,880
0.0010770999999999999,56.10951454043377,130,441,880
0.0010772,56.18210811207879,130,441,880
0.0010773,56.25468187088742,130,441,880
0.0010774,56.327245534796916,130,441,880
0.0010775,56.39977678670649,130,441,880
0.0010776,56.47231145095723,130,441,880
0.0010777,56.544813839320824,130,441,880
0.0010777999999999999,56.61730971686147,130,441,880
0.0010779,56.6897912201856,130,441,880
0.001078,56.76224558294569,130,441,880
0.0010781,56.8346930670274,130,441,880
0.0010781999999999999,56.90713145092478,130,441,880
0.0010783,56.97954393294409,130,441,880
0.0010784,57.051943523850376,130,441,880
0.0010785,57.12432713306639,130,441,880
0.0010785999999999999,57.196692837836274,130,441,880
0.0010787,57.26904388567519,130,441,880
0.0010788,57.34139126480721,130,441,880
0.0010789,57.41370852628608,130,441,880
0.0010789999999999999,57.4860104477866,130,441,880
0.0010791,57.55830802321808,130,441,880
0.0010792,57.63057852839194,130,441,880
0.0010793,57.70283064180634,130,441,880
0.0010793999999999999,57.77508014609053,130,441,880
0.0010795,57.84729724349049,130,441,880
0.0010796,57.91951295369525,130,441,880
0.0010796999999999998,57.99171293924166,130,441,880
0.0010798,58.0638830773134,130,441,880
0.0010799,58.136049162572675,130,441,880
0.00108,58.20819717513259,130,441,880
