time_s,speed_mm_s,Fwall_norm_N,residual_norm_Ns,Vcom_x,Vcom_y,Vcom_z,P_x,P_y,P_z,Jmag_x,Jmag_y,Jmag_z,Jhydro_x,Jhydro_y,Jhydro_z,Jwall_x,Jwall_y,Jwall_z
0.0006389999999999999,0.13395458893067444,0.0,4.970700268311688e-17,-0.08453907079676956,-0.09247476609822265,0.0473855994948229,-8.453883902380841e-10,-9.247451256869875e-10,4.738546958210199e-10,-8.454922924382792e-10,-9.249537668869637e-10,4.739768453268719e-10,1.0393233340661533e-13,2.086769672866846e-13,-1.2216634257319364e-13,0.0,0.0,0.0
0.0006391,0.13400434014562143,0.0,3.885421503441079e-17,-0.08457046754343528,-0.09250911327478191,0.04740319776620281,-8.457023568439656e-10,-9.250885965109152e-10,4.740306780523434e-10,-8.458063623716662e-10,-9.252973538960357e-10,4.741529106530377e-10,1.0399329446526537e-13,2.0879417430668466e-13,-1.2223516072509369e-13,0.0,0.0,0.0
0.0006391999999999999,0.1340540973804463,0.0,2.2803993857318842e-17,-0.0846018717406816,-0.09254346045134115,0.04742079976287303,-8.460163979554489e-10,-9.254320673348429e-10,4.742066975364679e-10,-8.461204736749535e-10,-9.256409861630543e-10,4.743289991708695e-10,1.0405428127401534e-13,2.089114251161846e-13,-1.2230400475799365e-13,0.0,0.0,0.0
0.0006393,0.13410386577861394,0.0,2.7709884503333396e-17,-0.0846332833885085,-0.09257781507848101,0.047438405484833544,-8.463305135725339e-10,-9.257756126643723e-10,4.743827542733932e-10,-8.464346263243031e-10,-9.259846636619413e-10,4.745051108670038e-10,1.0411529383936538e-13,2.0902871972118467e-13,-1.223728746754437e-13,0.0,0.0,0.0
0.0006393999999999999,0.13415363932024613,0.0,1.813820418657948e-17,-0.08466469503633545,-0.09261217715620146,0.04745601120679406,-8.466446291896193e-10,-9.261192324995035e-10,4.745588110103185e-10,-8.467488202958651e-10,-9.263283863666053e-10,4.746812457280705e-10,1.0417633216791535e-13,2.091460581271846e-13,-1.2244177048099366e-13,0.0,0.0,0.0
0.0006395,0.134203424025221,0.0,3.7977353397536835e-17,-0.08469611413474298,-0.0926465466845025,0.04747362065404487,-8.469588193123062e-10,-9.264629268402364e-10,4.747349050000447e-10,-8.470630555657804e-10,-9.266721542509448e-10,4.748574037406945e-10,1.0423739626621538e-13,2.0926344034018469e-13,-1.2251069217824372e-13,0.0,0.0,0.0
0.0006395999999999999,0.13425320873019592,0.0,4.280741207741089e-17,-0.08472753323315053,-0.09268091621280355,0.04749123010129568,-8.472730094349933e-10,-9.268066211809692e-10,4.749109989897709e-10,-8.473773321101776e-10,-9.270159672888449e-10,4.750335848914937e-10,1.0429848614076535e-13,2.0938086636618463e-13,-1.2257963977074368e-13,0.0,0.0,0.0
0.0006397,0.1343029994550489,0.0,2.2466595766840144e-17,-0.08475895978213867,-0.0927152857411046,0.04750884327383679,-8.47587274063282e-10,-9.271503155217021e-10,4.750871302322979e-10,-8.47691649905176e-10,-9.273598254541807e-10,4.752097891670807e-10,1.0435960179806538e-13,2.094983362111847e-13,-1.226486132619937e-13,0.0,0.0,0.0
0.0006397999999999999,0.1343528013432447,0.0,3.7922785940096794e-17,-0.08479039378170743,-0.09274966271998623,0.0475264601716682,-8.479016131971726e-10,-9.274940843680366e-10,4.752632987276258e-10,-8.48006008926883e-10,-9.277037287208141e-10,4.753860165540614e-10,1.0442074324466536e-13,2.0961584988118462e-13,-1.2271761265554367e-13,0.0,0.0,0.0
0.0006399,0.13440260837490495,0.0,3.251324021442141e-17,-0.08482182778127619,-0.09278404714944848,0.047544077069499605,-8.482159523310633e-10,-9.278379277199729e-10,4.754394672229537e-10,-8.483204091513968e-10,-9.280476770625967e-10,4.755622670390367e-10,1.044819104871154e-13,2.0973340738218469e-13,-1.2278663795499372e-13,0.0,0.0,0.0
0.0006399999999999999,0.13445242186782766,0.0,3.288239749984925e-17,-0.08485326178084494,-0.09281843902949131,0.047561697692621314,-8.485302914649539e-10,-9.281818455775108e-10,4.756156729710823e-10,-8.486348505548034e-10,-9.283916704533671e-10,4.757385406086005e-10,1.0454310353191537e-13,2.0985100871968462e-13,-1.2285568916389367e-13,0.0,0.0,0.0
0.0006401,0.1345022413806286,0.0,3.3353813990972977e-17,-0.08488470323099433,-0.09285283090953415,0.047579322041033316,-8.488447051044466e-10,-9.285257634350488e-10,4.757919159720119e-10,-8.489493331131793e-10,-9.287357088669535e-10,4.759148372493416e-10,1.046043223855654e-13,2.099686538996847e-13,-1.229247662857937e-13,0.0,0.0,0.0
0.0006402,0.13455206559550986,0.0,2.5062386143694925e-17,-0.08491615213172429,-0.09288722278957699,0.04759694638944532,-8.491591932495408e-10,-9.288696812925868e-10,4.759681589729415e-10,-8.492638568025892e-10,-9.290797922771712e-10,4.760911569478419e-10,1.0466556705461537e-13,2.1008634292818465e-13,-1.2299386932419368e-13,0.0,0.0,0.0
0.0006403,0.13460190141511785,0.0,3.438531421995713e-17,-0.08494760103245429,-0.09292162957078103,0.047614574463147624,-8.494736813946352e-10,-9.292137481613281e-10,4.761444392266718e-10,-8.495784215990886e-10,-9.294239206578251e-10,4.762674996906784e-10,1.0472683754566541e-13,2.1020407581068472e-13,-1.2306299828264372e-13,0.0,0.0,0.0
0.0006404,0.13465173679334194,0.0,3.481819036726518e-17,-0.08497905738376486,-0.09295602890140446,0.047632202536849924,-8.497882440453313e-10,-9.295577405244679e-10,4.763207194804022e-10,-8.498930274787207e-10,-9.29768093982707e-10,4.76443865464421e-10,1.0478813386526538e-13,2.1032185255318466e-13,-1.231321531646937e-13,0.0,0.0,0.0
0.0006405,0.13470158377629254,0.0,2.597879343368576e-17,-0.08501051373507547,-0.09299044313318908,0.04764983433584253,-8.501028066960276e-10,-9.299018818988108e-10,4.764970369869336e-10,-8.502076744175197e-10,-9.301123122255986e-10,4.766202542556347e-10,1.0484945601991542e-13,2.1043967316168472e-13,-1.2320133397389375e-13,0.0,0.0,0.0
0.0006406,0.13475143677912163,0.0,1.0183710898240792e-17,-0.08504197753696667,-0.0930248573649737,0.047667469860125426,-8.504174438523256e-10,-9.302460232731539e-10,4.766733917462657e-10,-8.505223623915073e-10,-9.304565753602683e-10,4.767966660508775e-10,1.0491080401611539e-13,2.1055753764218465e-13,-1.232705407137937e-13,0.0,0.0,0.0
0.0006407,0.13480129962749557,0.0,5.0065819812874255e-17,-0.08507344878943847,-0.09305927904733893,0.04768510538440832,-8.507321555142254e-10,-9.305902391530987e-10,4.768497465055977e-10,-8.508370913766963e-10,-9.308008833604745e-10,4.769731008367023e-10,1.0497217786041542e-13,2.1067544600068472e-13,-1.2333977338789375e-13,0.0,0.0,0.0
0.0006408,0.13485115909158676,0.0,3.877868799114161e-17,-0.0851049125913297,-0.09309370072970416,0.04770274463398152,-8.510467926705237e-10,-9.309344550330435e-10,4.770261385177307e-10,-8.511518613490874e-10,-9.311452361999623e-10,4.771495585996552e-10,1.0503357755936539e-13,2.1079339824318467e-13,-1.2340903199974373e-13,0.0,0.0,0.0
0.0006409,0.13490103442110127,0.0,2.3989160478314827e-17,-0.08513639129438211,-0.09312812986264998,0.04772038760884501,-8.513615788380252e-10,-9.3127874541859e-10,4.772025677826644e-10,-8.51466672284672e-10,-9.314896338524666e-10,4.773260393262772e-10,1.0509500311946542e-13,2.1091139437518474e-13,-1.2347831655284376e-13,0.0,0.0,0.0
0.000641,0.13495090975061586,0.0,1.1500137642967541e-17,-0.08516786999743453,-0.0931625589955958,0.047738030583708506,-8.51676365005527e-10,-9.316230358041365e-10,4.773789970475983e-10,-8.517815241594294e-10,-9.318340762917093e-10,4.775025430031024e-10,1.0515645454726538e-13,2.110294344021847e-13,-1.2354762705069373e-13,0.0,0.0,0.0
0.0006411,0.13500079624347325,0.0,3.2608329570066394e-17,-0.08519935615106755,-0.09319699557912223,0.0477556772838623,-8.519912256786304e-10,-9.319674006952846e-10,4.775554635653329e-10,-8.520964169493295e-10,-9.321785634914017e-10,4.776790696166598e-10,1.0521793184936542e-13,2.1114751833018476e-13,-1.2361696349684376e-13,0.0,0.0,0.0
0.0006412,0.13505068787979466,0.0,1.8536638338474512e-17,-0.0852308423047006,-0.09323143961322923,0.0477733239840161,-8.523060863517341e-10,-9.323118400920344e-10,4.777319300830676e-10,-8.524113506303304e-10,-9.325230954252426e-10,4.778556191534717e-10,1.0527943503226538e-13,2.112656461651847e-13,-1.2368632589484372e-13,0.0,0.0,0.0
0.0006412999999999999,0.13510058083391394,0.0,3.8261283596477315e-17,-0.08526232845833365,-0.09326588364733625,0.04779097440946019,-8.526209470248377e-10,-9.326562794887843e-10,4.779084338536032e-10,-8.527263251783805e-10,-9.3286767206692e-10,4.780321916000548e-10,1.0534096410246536e-13,2.1138381791318464e-13,-1.2375571424819369e-13,0.0,0.0,0.0
0.0006414,0.13515048965345686,0.0,2.2867470314516148e-17,-0.08529382951312789,-0.09330033513202386,0.04780862856019457,-8.529359567091448e-10,-9.330007933911359e-10,4.780849748769394e-10,-8.530413405694175e-10,-9.332122933901098e-10,4.782087869429201e-10,1.0540251906656539e-13,2.1150203358018472e-13,-1.2382512856039372e-13,0.0,0.0,0.0
0.0006414999999999999,0.13520039847299992,0.0,4.663490579116379e-17,-0.08532533056792214,-0.09333478661671148,0.047826282710928966,-8.532509663934521e-10,-9.333453072934877e-10,4.782615159002759e-10,-8.533563967793674e-10,-9.335569593684759e-10,4.783854051685718e-10,1.0546409993106535e-13,2.1162029317168466e-13,-1.238945688349937e-13,0.0,0.0,0.0
0.0006416,0.1352503137538046,0.0,3.8466165548245276e-17,-0.0853568316227164,-0.09336924555197969,0.04784394058695365,-8.535659760777593e-10,-9.336898957014408e-10,4.78438094176413e-10,-8.536714937841468e-10,-9.339016699756714e-10,4.78562046263509e-10,1.0552570670246539e-13,2.1173859669368474e-13,-1.2396403507549373e-13,0.0,0.0,0.0
0.0006416999999999999,0.1353002388801543,0.0,1.9186256692474583e-17,-0.08538834012809127,-0.0934037119378285,0.047861598462978334,-8.538810602676684e-10,-9.340345586149958e-10,4.786146724525502e-10,-8.539866315596607e-10,-9.342464251853367e-10,4.787387102142243e-10,1.0558733938736535e-13,2.1185694415218469e-13,-1.240335272853937e-13,0.0,0.0,0.0
0.0006418,0.13535016532430175,0.0,3.319937315946192e-17,-0.08541984863346613,-0.0934381783236773,0.04787926006429332,-8.541961444575774e-10,-9.343792215285509e-10,4.787912879814882e-10,-8.543018100818043e-10,-9.345912249711016e-10,4.789153970072044e-10,1.0564899799231538e-13,2.1197533555268474e-13,-1.2410304546819374e-13,0.0,0.0,0.0
0.0006418999999999999,0.135400102931792,0.0,2.3671468882733143e-17,-0.08545136458942161,-0.09347265216010671,0.0478969253908986,-8.545113031530884e-10,-9.347239589477077e-10,4.78967940763227e-10,-8.54617029326461e-10,-9.34936069306583e-10,4.790921066289301e-10,1.0571068252381536e-13,2.1209377090118467e-13,-1.241725896273937e-13,0.0,0.0,0.0
0.000642,0.13545005038482727,0.0,3.18361959952033e-17,-0.0854828879959577,-0.0935071334471167,0.04791459071750388,-8.548265363542012e-10,-9.35068770872466e-10,4.79144593544966e-10,-8.549322892695051e-10,-9.352809581653877e-10,4.792688390658765e-10,1.0577239298841539e-13,2.1221225020318474e-13,-1.2424215976654374e-13,0.0,0.0,0.0
0.0006420999999999999,0.13549999915566027,0.0,2.603130721460607e-17,-0.08551441140249379,-0.0935416147341267,0.047932259769399466,-8.551417695553139e-10,-9.354135827972244e-10,4.793212835795057e-10,-8.552475898867987e-10,-9.356258915211091e-10,4.79445594304512e-10,1.0583412939266536e-13,2.1233077346468468e-13,-1.243117558891437e-13,0.0,0.0,0.0
0.0006422,0.1355499479264933,0.0,4.468338930619707e-17,-0.08554593480902987,-0.0935760960211367,0.04794992882129504,-8.554570027564267e-10,-9.357583947219828e-10,4.794979736140454e-10,-8.555629311541945e-10,-9.359708693473309e-10,4.796223723312998e-10,1.0589589174311539e-13,2.1244934069168474e-13,-1.2438137799869374e-13,0.0,0.0,0.0
0.0006422999999999999,0.1355999190240119,0.0,4.6446324316690685e-17,-0.08557747311672718,-0.0936105922093079,0.04796760532377122,-8.557723849687431e-10,-9.361033556579447e-10,4.796747381541869e-10,-8.558783130475333e-10,-9.363158916176233e-10,4.797991731326967e-10,1.0595768004631536e-13,2.1256795188968467e-13,-1.244510260986437e-13,0.0,0.0,0.0
0.0006424,0.13564987895818773,0.0,3.917178920854503e-17,-0.08560900397384388,-0.0936450809468985,0.0479852781009571,-8.560876926754577e-10,-9.364482420883047e-10,4.798514654415275e-10,-8.561937355426467e-10,-9.366609583055462e-10,4.799759966951539e-10,1.060194943087654e-13,2.1268660706468474e-13,-1.2452070019249376e-13,0.0,0.0,0.0
0.0006425,0.13569986121904917,0.0,3.7764852185928303e-17,-0.08564054973212179,-0.09367958458565029,0.048002958328723574,-8.564031493933759e-10,-9.367932775298682e-10,4.800282672344697e-10,-8.565091986153543e-10,-9.370060693846468e-10,4.80152843005116e-10,1.0608133453701537e-13,2.1280530622268468e-13,-1.2459040028379371e-13,0.0,0.0,0.0
0.0006426,0.1357498387778291,0.0,3.4552964346509646e-17,-0.08567208803981911,-0.09371408822440208,0.048020638556490046,-8.567185316056925e-10,-9.371383129714318e-10,4.80205069027412e-10,-8.568247022414662e-10,-9.373512248284618e-10,4.803297120490223e-10,1.061432007376654e-13,2.1292404936918475e-13,-1.2466012637599376e-13,0.0,0.0,0.0
0.0006427,0.13579982574077218,0.0,3.982458544100289e-17,-0.08570364124867763,-0.09374859186315387,0.048038318784256524,-8.570340628292124e-10,-9.374833484129955e-10,4.803818708203543e-10,-8.571402463967808e-10,-9.37696424610515e-10,4.805066038133056e-10,1.0620509291721537e-13,2.1304283650968469e-13,-1.2472987847259372e-13,0.0,0.0,0.0
0.0006428,0.13584982430844006,0.0,4.055013507541955e-17,-0.08573519445753616,-0.09378311040306686,0.048056002737313294,-8.573495940527326e-10,-9.378285328657624e-10,4.805587098660973e-10,-8.57455831057087e-10,-9.3804166870432e-10,4.806835182843933e-10,1.062670110821654e-13,2.1316166765018474e-13,-1.2479965657709375e-13,0.0,0.0,0.0
0.0006429,0.13589981905044196,0.0,3.3785404498588796e-17,-0.0857667476663947,-0.09381762149239924,0.04807369041566036,-8.576651252762528e-10,-9.381736428129275e-10,4.807355861646413e-10,-8.577714561981617e-10,-9.38386957083377e-10,4.808604554487062e-10,1.0632895523911537e-13,2.1328054279668468e-13,-1.2486946069294372e-13,0.0,0.0,0.0
0.000643,0.13594982878145265,0.0,1.777192035494444e-17,-0.08579830832583385,-0.09385214748289282,0.04809137809400744,-8.579807310053749e-10,-9.38518901771296e-10,4.809124624631853e-10,-8.580871217957727e-10,-9.387322897211766e-10,4.810374152926598e-10,1.063909253946154e-13,2.1339946195518474e-13,-1.2493929082364377e-13,0.0,0.0,0.0
0.0006431,0.13599984453234273,0.0,4.0471549047433946e-17,-0.08582987643585359,-0.0938866734733864,0.048109069497644805,-8.582964112400985e-10,-9.388641607296646e-10,4.810893760145301e-10,-8.584028278256756e-10,-9.390776665911957e-10,4.812143978026629e-10,1.0645292155521538e-13,2.1351842513118467e-13,-1.2500914697269375e-13,0.0,0.0,0.0
0.0006432,0.1360498616010304,0.0,4.4444804659508804e-17,-0.08586144454587336,-0.09392119946387999,0.04812676462657247,-8.586120914748225e-10,-9.392094196880334e-10,4.812663268186758e-10,-8.587185742636168e-10,-9.394230876669015e-10,4.813914029651192e-10,1.0651494372741541e-13,2.1363743233018473e-13,-1.2507902914354378e-13,0.0,0.0,0.0
0.0006433,0.13609988895664482,0.0,3.384826064553771e-17,-0.08589301265589311,-0.09395574035553476,0.048144459755500135,-8.589277717095463e-10,-9.395548276576054e-10,4.814432776228214e-10,-8.590343610853308e-10,-9.397685529217476e-10,4.815684307664256e-10,1.0657699191776538e-13,2.1375648355818467e-13,-1.2514893733969374e-13,0.0,0.0,0.0
0.0006433999999999999,0.13614991718867525,0.0,3.443399377899224e-17,-0.08592458821649347,-0.09399027379660894,0.0481621586097181,-8.59243526449872e-10,-9.399001611215758e-10,4.816202656797679e-10,-8.593501882665424e-10,-9.401140623291775e-10,4.817454811929735e-10,1.0663906613286535e-13,2.138755788211846e-13,-1.252188715645937e-13,0.0,0.0,0.0
0.0006435,0.13619996040971447,0.0,2.532360235153569e-17,-0.08595617122767443,-0.09402482213884432,0.04817985746393606,-8.595593556957993e-10,-9.402456435967496e-10,4.817972537367145e-10,-8.596660557829656e-10,-9.40459615862623e-10,4.819225542311484e-10,1.0670116637921538e-13,2.1399471812518468e-13,-1.2528883182169375e-13,0.0,0.0,0.0
0.0006435999999999999,0.1362500049485512,0.0,3.2887136691801686e-17,-0.08598775423885541,-0.0940593704810797,0.048197560043444325,-8.598751849417269e-10,-9.405911260719232e-10,4.819742790464617e-10,-8.599819636103032e-10,-9.408052134955029e-10,4.820996498673294e-10,1.0676329266336535e-13,2.1411390147568462e-13,-1.2535881811454372e-13,0.0,0.0,0.0
0.0006437,0.1363000555072674,0.0,1.3938783012663506e-17,-0.08601934470061699,-0.09409391882331507,0.048215266348242886,-8.601910886932562e-10,-9.40936608547097e-10,4.8215134160901e-10,-8.602979117242483e-10,-9.411508552012261e-10,4.822767680878903e-10,1.0682544499186538e-13,2.1423312887818468e-13,-1.2542883044659377e-13,0.0,0.0,0.0
0.0006437999999999999,0.13635011120944696,0.0,3.107306617054841e-17,-0.08605093516237859,-0.09412847461613102,0.048232972653041446,-8.605069924447856e-10,-9.412821655278725e-10,4.823284041715582e-10,-8.606139001004821e-10,-9.414965409531885e-10,4.824539088791983e-10,1.0688762337126535e-13,2.143524003386846e-13,-1.2549886882124373e-13,0.0,0.0,0.0
0.0006439,0.13640017807496937,0.0,8.452911999966474e-18,-0.08608253307472077,-0.09416303785952759,0.048250682683130305,-8.608229707019168e-10,-9.416277970142495e-10,4.825055039869072e-10,-8.609299287146767e-10,-9.418422707247756e-10,4.826310722276151e-10,1.0694982780811539e-13,2.1447171586268467e-13,-1.2556893324199377e-13,0.0,0.0,0.0
0.0006439999999999999,0.1364502449404918,0.0,4.678299748254932e-17,-0.08611413098706298,-0.09419760110292416,0.048268392713219165,-8.611389489590481e-10,-9.419734285006268e-10,4.826826038022563e-10,-8.61245997542492e-10,-9.421880444893598e-10,4.82808258119496e-10,1.0701205830891535e-13,2.1459107545568462e-13,-1.2563902371234373e-13,0.0,0.0,0.0
0.0006441,0.13650032296935713,0.0,3.876107375881108e-17,-0.08614573634998579,-0.09423217179690133,0.048286106468598315,-8.614550017217811e-10,-9.423191344926056e-10,4.828597408704061e-10,-8.615621065595788e-10,-9.425338622203036e-10,4.829854665411909e-10,1.0707431488026538e-13,2.1471047912418468e-13,-1.2570914023569377e-13,0.0,0.0,0.0
0.0006441999999999999,0.1365504121615653,0.0,2.341092383465775e-17,-0.0861773491634892,-0.09426674994145909,0.04830382394926777,-8.617711289901157e-10,-9.426649149901861e-10,4.830369151913569e-10,-8.618782557415759e-10,-9.42879723890956e-10,4.831626974790431e-10,1.0713659752871535e-13,2.148299268736846e-13,-1.2577928281549374e-13,0.0,0.0,0.0
0.0006443,0.13660050135377355,0.0,2.1979540568922382e-17,-0.08620896197699261,-0.09430132808601685,0.04832154142993723,-8.620872562584507e-10,-9.430106954877666e-10,4.832140895123076e-10,-8.621944450641128e-10,-9.432256294746562e-10,4.833399509193907e-10,1.0719890626076539e-13,2.149494187096847e-13,-1.258494514552438e-13,0.0,0.0,0.0
0.0006443999999999999,0.1366505918637791,0.0,4.558397664006776e-17,-0.08624057479049603,-0.09433590623057461,0.048339262635896975,-8.624033835267856e-10,-9.433564759853473e-10,4.833913010860592e-10,-8.625106745028069e-10,-9.435715789447302e-10,4.83517226848565e-10,1.0726124108301535e-13,2.1506895463818462e-13,-1.2591964615839376e-13,0.0,0.0,0.0
0.0006445,0.13670069868059068,0.0,4.3799864812597887e-17,-0.08627219505458006,-0.09437049927629357,0.04835698756714703,-8.627195853007222e-10,-9.437024054941312e-10,4.835685499126116e-10,-8.628269440332666e-10,-9.439175722744939e-10,4.836945252528923e-10,1.0732360200201539e-13,2.151885346646847e-13,-1.259898669283438e-13,0.0,0.0,0.0
0.0006446,0.13675081019948465,0.0,3.655469289492362e-17,-0.0863038227692447,-0.09440509232201251,0.048374712498397074,-8.630358615802608e-10,-9.440483350029152e-10,4.837457987391641e-10,-8.631432536310882e-10,-9.4426360943725e-10,4.838718461186919e-10,1.0738598902426536e-13,2.1530815879518463e-13,-1.2606011376859376e-13,0.0,0.0,0.0
0.0006447,0.13680092171837874,0.0,2.0612102101781608e-17,-0.08633545048390934,-0.09443968536773147,0.04839243742964713,-8.633521378597994e-10,-9.443942645116991e-10,4.839230475657165e-10,-8.634596032718585e-10,-9.446096904062912e-10,4.840491894322781e-10,1.0744840215636539e-13,2.154278270351847e-13,-1.261303866825938e-13,0.0,0.0,0.0
0.0006448,0.13685104571841303,0.0,1.7688338535590485e-17,-0.08636708564915459,-0.09447428586403102,0.04841016981147777,-8.636684886449398e-10,-9.447402685260847e-10,4.841003708978706e-10,-8.637759929311528e-10,-9.44955815154897e-10,4.842265551799586e-10,1.0751084140486536e-13,2.1554753939018463e-13,-1.2620068567374376e-13,0.0,0.0,0.0
0.0006449,0.13690117354411305,0.0,3.570034437729706e-17,-0.08639872081439984,-0.09450889381091117,0.048427898468018114,-8.639848394300801e-10,-9.450863470460722e-10,4.842776569772239e-10,-8.640924225845368e-10,-9.453019836563368e-10,4.844039433480355e-10,1.075733067762654e-13,2.156672958661847e-13,-1.262710107454938e-13,0.0,0.0,0.0
0.000645,0.13695130870749025,0.0,1.938086344387051e-17,-0.0864303634302257,-0.09454350175779132,0.04844563457513906,-8.643012647208224e-10,-9.454324255660596e-10,4.844550175621788e-10,-8.644088922075642e-10,-9.45648195883867e-10,4.845813539228047e-10,1.0763579827716537e-13,2.1578709646918463e-13,-1.2634136190129377e-13,0.0,0.0,0.0
0.0006451,0.13700144901433045,0.0,3.6428182940563243e-17,-0.08646200604605157,-0.09457811715525206,0.048463370682260004,-8.646176900115648e-10,-9.457785785916486e-10,4.846323781471338e-10,-8.647254017757798e-10,-9.459944518107334e-10,4.847587868905565e-10,1.076983159141154e-13,2.159069412046847e-13,-1.2641173914459382e-13,0.0,0.0,0.0
0.0006452,0.13705159534105057,0.0,1.738860320253618e-17,-0.08649365611245803,-0.09461273255271281,0.048481110514671244,-8.649341898079087e-10,-9.461247316172378e-10,4.848097759848897e-10,-8.650419512647161e-10,-9.463407514101695e-10,4.849362422375747e-10,1.0776085969361537e-13,2.1602683007818464e-13,-1.2648214247884378e-13,0.0,0.0,0.0
0.0006453,0.13710174681123366,0.0,3.0510252028695803e-17,-0.08652530617886452,-0.09464735540075415,0.048498850347082484,-8.65250689604253e-10,-9.464709591484286e-10,4.849871738226454e-10,-8.653585406498964e-10,-9.466870946553984e-10,4.851137199501379e-10,1.078234296222654e-13,2.1614676309568471e-13,-1.2655257190744381e-13,0.0,0.0,0.0
0.0006454,0.1371519043012968,0.0,3.648048534021945e-17,-0.08655696369585159,-0.0946819782487955,0.04851659390478402,-8.655672639061988e-10,-9.468171866796192e-10,4.851646089132021e-10,-8.656751699068321e-10,-9.470334815196296e-10,4.852912200145179e-10,1.0788602570661538e-13,2.1626674026268465e-13,-1.2662302743379376e-13,0.0,0.0,0.0
0.0006455,0.13720207163690587,0.0,4.3077979041471436e-17,-0.08658862866341928,-0.09471660854741742,0.04853433746248556,-8.658839127137465e-10,-9.471634887164116e-10,4.853420440037587e-10,-8.659918390110254e-10,-9.47379911976063e-10,4.854687424169814e-10,1.0794864795321541e-13,2.1638676158518471e-13,-1.266935090613938e-13,0.0,0.0,0.0
0.0006456,0.13725224543377482,0.0,2.930034287944089e-17,-0.08662029363098697,-0.09475124629661996,0.0485520847454774,-8.662005615212943e-10,-9.475098652588059e-10,4.855195163471163e-10,-8.663085479379665e-10,-9.477263859978854e-10,4.856462871437883e-10,1.0801129636861538e-13,2.1650682706868464e-13,-1.2676401679364377e-13,0.0,0.0,0.0
0.0006456999999999999,0.13730242054844086,0.0,3.74854566952563e-17,-0.08665195859855467,-0.0947858840458225,0.04856983575375953,-8.66517210328842e-10,-9.478562418012001e-10,4.856970259432746e-10,-8.666252966631358e-10,-9.480729035582728e-10,4.858238541811934e-10,1.0807397095931535e-13,2.1662693671868457e-13,-1.2683455063394372e-13,0.0,0.0,0.0
0.0006458,0.13735260550865275,0.0,2.895359081176235e-17,-0.08668363101670297,-0.09482052924560563,0.04858758676204167,-8.668339336419917e-10,-9.48202692849196e-10,4.85874535539433e-10,-8.669420851620035e-10,-9.4841946463039e-10,4.860014435154452e-10,1.0813667173191539e-13,2.1674709054118465e-13,-1.2690511058574376e-13,0.0,0.0,0.0
0.0006458999999999999,0.13740280163220764,0.0,2.4198717542857e-17,-0.08671531088543188,-0.09485518189596936,0.0486053414956141,-8.671507314607431e-10,-9.485492184027935e-10,4.860520823883922e-10,-8.672589134100278e-10,-9.487660691873886e-10,4.861790551327859e-10,1.0819939869301536e-13,2.1686728854168458e-13,-1.2697569665244373e-13,0.0,0.0,0.0
0.000646,0.13745299775576256,0.0,2.2058054423257823e-17,-0.08674699075416081,-0.0948898345463331,0.048623096229186535,-8.674675292794947e-10,-9.488957439563912e-10,4.862296292373514e-10,-8.67575781382658e-10,-9.491127172024106e-10,4.863566890194524e-10,1.0826215184916539e-13,2.1698753072618465e-13,-1.2704630883749377e-13,0.0,0.0,0.0
0.0006460999999999999,0.1375031951971145,0.0,5.0727012802596796e-17,-0.08677867062288973,-0.09492448719669683,0.04864085468804927,-8.677843270982461e-10,-9.492422695099889e-10,4.864072133391114e-10,-8.678926890553311e-10,-9.494594086485846e-10,4.865343451616748e-10,1.0832493120686536e-13,2.1710781710018458e-13,-1.2711694714429373e-13,0.0,0.0,0.0
0.0006462,0.13755341364735535,0.0,3.827162671277173e-17,-0.08681036539277986,-0.09495915474822174,0.04865861687220229,-8.681012739282013e-10,-9.495889440747896e-10,4.865848346936723e-10,-8.68209636403475e-10,-9.49806143499029e-10,4.867120235456784e-10,1.083877367726654e-13,2.1722814766918466e-13,-1.2718761157624378e-13,0.0,0.0,0.0
0.0006462999999999999,0.13760362225205025,0.0,4.05936389112523e-17,-0.0868420527120894,-0.09499381484916607,0.04867637905635532,-8.684181462525547e-10,-9.499355441339889e-10,4.867624560482332e-10,-8.685266234025058e-10,-9.501529217268496e-10,4.868897241576816e-10,1.0845056855311537e-13,2.173485224386846e-13,-1.2725830213674374e-13,0.0,0.0,0.0
0.0006464,0.13765385186563417,0.0,3.6415755893496465e-17,-0.08687375493256014,-0.09502848985127159,0.048694144965798644,-8.687351675881116e-10,-9.502822932043916e-10,4.869401146555948e-10,-8.688436500278302e-10,-9.504997433051416e-10,4.870674469838975e-10,1.085134265548154e-13,2.1746894141468465e-13,-1.273290188291938e-13,0.0,0.0,0.0
0.0006464999999999999,0.1377040780949316,0.0,3.919450530491711e-17,-0.08690544970245029,-0.09506316485337711,0.04871191460053227,-8.690521144180668e-10,-9.506290422747944e-10,4.871178105157575e-10,-8.691607162548429e-10,-9.508466082069875e-10,4.872451920105326e-10,1.0857631078431537e-13,2.175894046026846e-13,-1.2739976165704377e-13,0.0,0.0,0.0
0.0006466,0.13775431372839606,0.0,3.597346983550097e-17,-0.08693715937350165,-0.09509783985548263,0.04872968423526589,-8.693692102592256e-10,-9.509757913451971e-10,4.8729550637592e-10,-8.694778220589296e-10,-9.511935164054594e-10,4.874229592237882e-10,1.0863922124811541e-13,2.1770991200818467e-13,-1.274705306236938e-13,0.0,0.0,0.0
