time_s,gap_um,contact_node,wall_element,triangle_index,speed_mm_s,CPRESS_MPa,CPRESS_node,Vcom_x,Vcom_y,Vcom_z,Fmag_x,Fmag_y,Fmag_z,Fhydro_x,Fhydro_y,Fhydro_z,Fwall_x,Fwall_y,Fwall_z,Jwall_cumulative_x,Jwall_cumulative_y,Jwall_cumulative_z,mDeltaV_x,mDeltaV_y,mDeltaV_z,residual_x,residual_y,residual_z,force_unit,velocity_unit,impulse_unit,gap_source
0.0009908,11.096571003486527,130,441,880,0.3132049006610501,,,-0.19767116032190735,-0.21621550623280889,0.11078933630805476,-2.5369773672983917e-06,-2.7754088279414124e-06,1.422211107034475e-06,1.88659299e-09,2.72925015e-09,-1.57639883e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9767061838514686e-09,-2.1621491345472824e-09,1.107890325671655e-09,4.8214507707764294e-17,-3.0503142724342406e-18,2.0401329041917242e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009908999999999,11.0092914797309,130,441,880,0.3132450542719223,,,-0.1976965071971487,-0.21624322239262603,0.11080353711466329,-2.536146122843587e-06,-2.774499461059477e-06,1.4217451174235615e-06,1.887024789999999e-09,2.729575289999999e-09,-1.5765531799999996e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9769596519089704e-09,-2.1624262953855854e-09,1.10803233334841e-09,4.76506237469321e-17,5.858456053321103e-17,-1.2085538198713214e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.000991,10.921984690442542,130,441,880,0.3132852078827946,0.0,-1.0,-0.19772185407239007,-0.21627093855244317,0.11081773792127178,-2.5353145383103903e-06,-2.7735897221377333e-06,1.4212789371671685e-06,1.88745658e-09,2.72990029e-09,-1.57670742e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.977213119966472e-09,-2.1627034562238883e-09,1.1081743410251644e-09,-3.609788881670817e-17,2.923163876136885e-17,2.0515167706273192e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009911,10.834681361864003,130,441,880,0.31332533916695116,,,-0.19774718604647026,-0.2162986398110991,0.11083193127729966,-2.5344826138132443e-06,-2.772679611301381e-06,1.4208125663294525e-06,1.88788837e-09,2.73022514e-09,-1.57686154e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9774664390127708e-09,-2.162980468050988e-09,1.1083162741963171e-09,-5.4053828749757486e-17,5.786493983341586e-17,-1.1674057409894838e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009912,10.747362190468484,130,441,880,0.3133654610466252,,,-0.19777250311938924,-0.21632634106975504,0.11084612463332756,-2.533650349470035e-06,-2.771769128679384e-06,1.4203460049764977e-06,1.88832016e-09,2.73054985e-09,-1.57701554e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9777196090478657e-09,-2.1632574798780874e-09,1.10845820736747e-09,-6.251185730665292e-18,-4.563909647240637e-18,2.126238401533932e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009912999999999,10.66002475466792,130,441,880,0.3134055700040658,,,-0.19779782019230824,-0.21635402742724974,0.11086031053877483,-2.5328177453971115e-06,-2.7708582743990267e-06,1.4198792531735301e-06,1.8887519399999993e-09,2.730874419999999e-09,-1.5771694199999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.977972779082961e-09,-2.163534342693983e-09,1.1086000660330208e-09,-4.173514307148895e-17,-9.080865530340521e-18,2.6374275538092764e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009914,10.572680547761196,130,441,880,0.3134456566347906,,,-0.19782312236406602,-0.21638169888358327,0.1108744889936415,-2.5319848017142693e-06,-2.769947048591365e-06,1.4194123109877066e-06,1.88918372e-09,2.73119885e-09,-1.57732319e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9782258001068523e-09,-2.163811056498676e-09,1.1087418501929699e-09,-1.1528461489732949e-17,4.427692798908998e-17,3.68064694302986e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009915,10.485319258149014,130,441,880,0.3134857432655154,0.0,-1.0,-0.1978484245358238,-0.2164093703399168,0.11088866744850814,-2.531151518536437e-06,-2.7690354513821267e-06,1.418945178483454e-06,1.88961549e-09,2.73152313e-09,-1.57747684e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.978478821130744e-09,-2.1640877703033684e-09,1.108883634352919e-09,-6.46763011363975e-17,6.461135565473151e-18,2.770612384015331e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009916,10.397951197182463,130,441,880,0.31352580756952436,,,-0.1978737118064204,-0.21643702689508912,0.1109028384527942,-2.530317895981996e-06,-2.768123482900818e-06,1.4184778557271362e-06,1.89004726e-09,2.73184727e-09,-1.57763038e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9787316931434325e-09,-2.164364335096857e-09,1.109025344007266e-09,-5.220140122138238e-17,2.6445841139566598e-17,2.3964121162221422e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009916999999999,10.310566107024252,130,441,880,0.31356585983357205,,,-0.1978989841758558,-0.21646468345026143,0.11091700200649962,-2.529483934167783e-06,-2.7672111432752593e-06,1.4180103427842522e-06,1.890479029999999e-09,2.7321712699999993e-09,-1.5777837999999997e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.978984416144917e-09,-2.1646408998903464e-09,1.109166979156011e-09,2.586230689329809e-17,-4.4817266732403536e-17,-7.526349918473013e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009918,10.22317421914048,130,441,880,0.313605901810865,,,-0.19792425654529122,-0.21649232510427252,0.11093116556020505,-2.52864963321409e-06,-2.7662984326370458e-06,1.4175426397222355e-06,1.89091079e-09,2.73249512e-09,-1.5779371e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.979237139146402e-09,-2.1649173156726316e-09,1.1093086143047565e-09,2.0469699865070243e-17,-5.835407557316021e-17,7.759315029441943e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009919,10.1357653377322,130,441,880,0.3136459308659249,,,-0.1979495289147266,-0.21651995185712244,0.11094532166332986,-2.5278149932363343e-06,-2.765385351112444e-06,1.4170747466057895e-06,1.89134255e-09,2.73281883e-09,-1.57809029e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9794898621478865e-09,-2.1651935824437135e-09,1.1094501749478998e-09,-6.841312876612697e-17,-1.4201667451033244e-17,-4.665488500322722e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.000992,10.048349664414218,130,441,880,0.31368594111201914,0.0,-1.0,-0.19797477148183965,-0.21654757860997234,0.11095947776645466,-2.526980014353386e-06,-2.764471898831493e-06,1.4166066635015511e-06,1.89177431e-09,2.7331424e-09,-1.57824336e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.979742287126965e-09,-2.1654698492147954e-09,1.109591735591043e-09,5.720232960384569e-17,-6.140831369204165e-17,2.9723831601622835e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009920999999999,9.960916967322447,130,441,880,0.31372594784036306,,,-0.19800002895011387,-0.21657519046166104,0.11097362641899887,-2.5261446966825753e-06,-2.7635580759225503e-06,1.4161383904752941e-06,1.892206059999999e-09,2.733465829999999e-09,-1.5783963099999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9799948611172464e-09,-2.1657459669746737e-09,1.1097332217285845e-09,-4.975141926324909e-17,-5.0999866334758435e-17,3.644065792135717e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009922,9.873477489214208,130,441,880,0.3137659228375082,,,-0.19802525661606568,-0.21660278741218855,0.11098776762096245,-2.52530904034469e-06,-2.762643882517758e-06,1.4156699275947325e-06,1.8926378e-09,2.73378911e-09,-1.57854915e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9802471370851207e-09,-2.1660219357233487e-09,1.109874633360524e-09,5.772536476564865e-17,1.6986633909699684e-17,1.5503966890597093e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009923,9.786031265365942,130,441,880,0.31380590460365826,,,-0.1980504991831787,-0.21663038436271606,0.11100190137234543,-2.524473045455632e-06,-2.7617293187439097e-06,1.41520127492484e-06,1.89306954e-09,2.73411225e-09,-1.57870187e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.980499562064199e-09,-2.1662979044720238e-09,1.1100159704868619e-09,-6.743479062741216e-17,-6.497045733849046e-18,-3.306727023003111e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009924,9.698557797865078,130,441,880,0.31384585727408737,,,-0.19807571194796936,-0.21665796641208235,0.1110160351237284,-2.523636712134769e-06,-2.7608143847315904e-06,1.414732432532532e-06,1.89350128e-09,2.73443524e-09,-1.57885447e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9807516890208705e-09,-2.166573724209495e-09,1.1101573076131995e-09,2.17678764389556e-17,2.7523282486418874e-17,-3.47484885076356e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009925,9.61108782166395,130,441,880,0.31388580994451654,0.0,-1.0,-0.19810092471275997,-0.21668554846144863,0.11103016887511136,-2.522800040500754e-06,-2.7598990806106062e-06,1.4142634004843264e-06,1.89393302e-09,2.73475809e-09,-1.57900696e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9810038159775416e-09,-2.166849543946966e-09,1.110298644739537e-09,2.7277121608606156e-17,-3.0000588148388037e-17,1.0479269876825935e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009926,9.52359057087045,130,441,880,0.313925749692713,,,-0.19812613747755062,-0.21671311560965373,0.11104429517591372,-2.521963030672363e-06,-2.7589834065108938e-06,1.413794178846806e-06,1.89436474e-09,2.7350808e-09,-1.57915933e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.981255942934213e-09,-2.1671252146732343e-09,1.1104399073602729e-09,-5.094087918892934e-17,-3.009444474488125e-17,2.812935368247059e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009927,9.436096827738783,130,441,880,0.3139656671141936,,,-0.19815133534118007,-0.2167406678566976,0.11105841402613545,-2.5211256827684995e-06,-2.758067362562533e-06,1.413324767686629e-06,1.89479647e-09,2.73540336e-09,-1.57931158e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.981507920879681e-09,-2.1674007363882984e-09,1.1105810954754067e-09,-6.390873529579061e-17,2.7204736921217155e-17,1.8220706166246045e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009928,9.348586083366245,130,441,880,0.3140055724957125,,,-0.19817651830364832,-0.2167682201037415,0.11107252542577659,-2.520287996908184e-06,-2.7571509488957314e-06,1.4128551670705167e-06,1.89522819e-09,2.73572578e-09,-1.57946371e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9817597498139455e-09,-2.167676258103363e-09,1.1107222090849389e-09,-1.1660249034220304e-17,-7.151211405691666e-18,-1.9227734998066238e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009929,9.261058377466902,130,441,880,0.3140454675904772,,,-0.19820170126611658,-0.21679575744962418,0.11108663682541771,-2.519449973210561e-06,-2.756234165640828e-06,1.4123853770652603e-06,1.8956599e-09,2.73604806e-09,-1.57961573e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.98201157874821e-09,-2.167951630807224e-09,1.1108633226944709e-09,-4.3240412551019395e-17,1.5811962046885195e-17,-9.691437465077624e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.000993,9.173523922443325,130,441,880,0.31408535064528015,0.0,-1.0,-0.19822686932742364,-0.21682329479550685,0.11110074077447822,-2.5186116117949025e-06,-2.7553170129283066e-06,1.411915397737724e-06,1.89609161e-09,2.73637019e-09,-1.57976763e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.982263258671271e-09,-2.1682270035110843e-09,1.111004361798401e-09,-9.671798380203986e-18,-5.2953882440131663e-17,-2.765707956593705e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009931,9.085960991356751,130,441,880,0.31412522341332877,,,-0.1982520373887307,-0.2168508172402283,0.11111484472353872,-2.517772912780604e-06,-2.754399490888782e-06,1.411445229154839e-06,1.89652332e-09,2.73669218e-09,-1.57991941e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9825149385943324e-09,-2.1685022272037415e-09,1.1111454009023312e-09,-5.999937733464598e-17,-6.447446695162613e-17,1.3998579302155588e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009931999999999,8.998402792542622,130,441,880,0.3141650738546614,,,-0.19827719054887655,-0.2168783247837886,0.1111289412220186,-2.516933876286339e-06,-2.7534815996520826e-06,1.4109748713831326e-06,1.8969550199999994e-09,2.737014029999999e-09,-1.5800710799999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9827664695061897e-09,-2.1687773018851955e-09,1.1112863655006594e-09,-4.5245698786092636e-17,-1.8786704897415993e-17,2.9926838698210544e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009933,8.910827651414905,130,441,880,0.31420491225603236,,,-0.19830232880786125,-0.21690583232734886,0.1111430302699179,-2.5160945024342616e-06,-2.752563339351842e-06,1.4105043244910844e-06,1.89738672e-09,2.73733573e-09,-1.58022263e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.983017851406844e-09,-2.1690523765666495e-09,1.111427255593386e-09,3.4555495826715516e-17,-6.493869670550156e-17,-2.2859697900502508e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009934,8.823245764214828,130,441,880,0.3142447403706489,,,-0.19832746706684592,-0.21693332496974793,0.11115711931781717,-2.515254791341623e-06,-2.751644710116332e-06,1.4100335885444246e-06,1.89781841e-09,2.73765729e-09,-1.58037406e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9832692333074986e-09,-2.1693273022368994e-09,1.1115681456861122e-09,3.0359273827547686e-17,-5.395612392891671e-17,-1.6327890363064945e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009935,8.735657127944625,130,441,880,0.31428455556303353,0.0,-1.0,-0.19835260532583057,-0.2169608027109858,0.11117120091513584,-2.5144147431291444e-06,-2.7507257120776173e-06,1.409562663610828e-06,1.89825009e-09,2.7379787e-09,-1.58052537e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9835206152081527e-09,-2.1696020788959465e-09,1.1117089612732367e-09,-5.786808173336786e-17,1.412413939942793e-17,-7.813300836208948e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009935999999999,8.64802986264354,130,441,880,0.31432435194645014,,,-0.1983777137824929,-0.21698828045222365,0.11118528251245449,-2.513574357915998e-06,-2.7498063453660715e-06,1.409091549757101e-06,1.898681779999999e-09,2.738299969999999e-09,-1.5806765699999996e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9837716990864003e-09,-2.1698768555549932e-09,1.111849776860361e-09,6.786212882723352e-17,-9.745969096544177e-18,3.3123252309474156e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009937,8.560417558291745,130,441,880,0.31436414217664094,,,-0.19840283714031637,-0.2170157432923003,0.11119934920861194,-2.512733635824832e-06,-2.7488866101158707e-06,1.4086202470520013e-06,1.89911345e-09,2.73862109e-09,-1.58082765e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9840229319758515e-09,-2.1701514832028363e-09,1.1119904434362819e-09,-3.9517396824195065e-17,2.3407909146575268e-17,-2.7815456282622116e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009938,8.472788294321377,130,441,880,0.31440391623334135,,,-0.1984279306958175,-0.21704320613237696,0.11121342335534998,-2.511892576973385e-06,-2.7479665064558173e-06,1.408148755561531e-06,1.89954512e-09,2.73894207e-09,-1.58097861e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.984273866842896e-09,-2.1704261108506797e-09,1.1121311845178043e-09,6.699327045748897e-17,-3.5462263431468e-17,3.290624849509307e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009939,8.385142077611883,130,441,880,0.3144436841368162,,,-0.19845303915247975,-0.21707065407129242,0.1112274826009268,-2.511051181482877e-06,-2.7470460345185244e-06,1.4076770753536452e-06,1.89997679e-09,2.73926291e-09,-1.58112946e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.984524950721143e-09,-2.170700589487319e-09,1.1122717765881234e-09,-5.967314941301084e-17,-3.7382103123681167e-17,-8.209574892651282e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009939999999999,8.297477693728474,130,441,880,0.3144834229445686,0.0,-1.0,-0.19847811780681965,-0.21709808710904668,0.11124154184650362,-2.51020944947297e-06,-2.7461251944348984e-06,1.4072052064954248e-06,1.900408449999999e-09,2.7395835999999992e-09,-1.5812801799999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.984775736576984e-09,-2.1709749191127557e-09,1.1124123686584422e-09,2.748329537038006e-17,1.7611582212281933e-17,-2.1328663963597045e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009941,8.20980783469112,130,441,880,0.31452315911684325,,,-0.19850319646115958,-0.21712552014680092,0.11125559364149983,-2.509367381066814e-06,-2.7452039863396677e-06,1.406733149055909e-06,1.9008401e-09,2.73990415e-09,-1.58143079e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9850265224328245e-09,-2.171249248738192e-09,1.1125528862231592e-09,3.040655418343535e-17,-1.9529202386454802e-17,-2.335037846627987e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009942,8.12213125134235,130,441,880,0.31456288500236407,,,-0.19852827511549948,-0.21715293828339396,0.11126964543649603,-2.5085249763826333e-06,-2.744282410362162e-06,1.406260903101371e-06,1.90127175e-09,2.74022455e-09,-1.58158128e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9852773082886653e-09,-2.1715234293524244e-09,1.1126934037878762e-09,-5.093700646440484e-17,1.699653386455297e-19,2.6623341821164105e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009943,8.034436516068698,130,441,880,0.31460259884792263,,,-0.1985533388686782,-0.217180356419987,0.11128368978091162,-2.507682235542144e-06,-2.7433604666355413e-06,1.405788468700046e-06,1.9017034e-09,2.74054481e-09,-1.58173165e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9855279451333028e-09,-2.1717976099666574e-09,1.1128338468469912e-09,-6.756980492339654e-17,-7.233888558564177e-17,1.4185054494955119e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009943999999999,7.946736314309101,130,441,880,0.3146422800800113,,,-0.19857838772069572,-0.21720774475425764,0.11129772667474659,-2.506839158665501e-06,-2.7424381552912504e-06,1.4053158459192905e-06,1.9021350399999992e-09,2.740864929999999e-09,-1.5818819099999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9857784329667366e-09,-2.172071492558483e-09,1.1129742154005043e-09,-1.952545069586187e-17,6.092989754216344e-17,-2.7063034230813617e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009945,7.859007703301631,130,441,880,0.3146819715988538,0.0,-1.0,-0.19860343657271323,-0.2172351479896895,0.11131176356858156,-2.5059957458763534e-06,-2.74151547646456e-06,1.4048430348284225e-06,1.90256667e-09,2.7411849e-09,-1.58203205e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.986028920800171e-09,-2.1723455241615123e-09,1.1131145839540174e-09,-5.584874319673077e-17,-4.7094035420854734e-17,-8.257860459684485e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009946,7.771283855158735,130,441,880,0.31472163050422647,,,-0.19862847052356958,-0.21726252142279892,0.11132579301183593,-2.505151997293416e-06,-2.740592430285343e-06,1.4043700354939918e-06,1.9029983e-09,2.74150472e-09,-1.58218207e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9862792596224015e-09,-2.1726192577421343e-09,1.1132548780019288e-09,-2.7562063879985168e-17,5.058619934322497e-17,-1.6652759395883496e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009947,7.6835316511385345,130,441,880,0.3147612800051142,,,-0.1986534895732647,-0.21728989485590836,0.11133982245509028,-2.5043079130389e-06,-2.7396690168872937e-06,1.4038968479845093e-06,1.90342992e-09,2.7418244e-09,-1.58233197e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9865294494334284e-09,-2.1728929913227567e-09,1.11339517204984e-09,6.530101497477648e-17,5.591147974073562e-17,2.2276679831092106e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009948,7.595784210178145,130,441,880,0.31480092687052447,,,-0.19867850862295985,-0.21731726828901776,0.11135384444776401,-2.5034634932342976e-06,-2.738745236403324e-06,1.4034234723680824e-06,1.90386153e-09,2.74214394e-09,-1.58248175e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.986779639244456e-09,-2.1731667249033787e-09,1.1135353915921494e-09,7.369572828183134e-17,-3.11548950529251e-17,3.404365762068999e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009949,7.508030104845485,130,441,880,0.3148405608137033,,,-0.19870352767265495,-0.217344626820966,0.11136785898985715,-2.5026187380012256e-06,-2.737821088966481e-06,1.4029499087128891e-06,1.90429315e-09,2.74246333e-09,-1.58263142e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9870298290554828e-09,-2.1734403094727975e-09,1.113675536628857e-09,-2.4114706829607713e-18,-6.163840848264995e-17,1.8666969665562142e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.000995,7.420247579943739,130,441,880,0.31488017243016625,0.0,-1.0,-0.1987285318211889,-0.21737197045175302,0.11138186608136967,-2.50177364746142e-06,-2.7368965747099403e-06,1.4024761570871732e-06,1.90472475e-09,2.74278257e-09,-1.58278096e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9872798698553065e-09,-2.1737137450310126e-09,1.1138156071599627e-09,-1.4042916224286877e-17,-3.557573473019188e-17,-2.3834595873607636e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009950999999999,7.332459684999862,130,441,880,0.31491976435539054,,,-0.19875352106856167,-0.21739929918137885,0.11139587317288219,-2.500928221735899e-06,-2.7359716937660967e-06,1.4020022175587774e-06,1.9051563499999993e-09,2.743101669999999e-09,-1.5829303899999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.987529761643927e-09,-2.173987031578024e-09,1.1139556776910684e-09,3.876786785515822e-17,4.699646517095012e-17,-1.8936654803295244e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009952,7.244653595034681,130,441,880,0.31495935628061483,,,-0.1987785103159344,-0.21742662791100464,0.11140988026439469,-2.5000824609491863e-06,-2.735046446271173e-06,1.4015280901975085e-06,1.90558794e-09,2.74342063e-09,-1.5830797e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9877796534325475e-09,-2.1742603181250356e-09,1.114095748222174e-09,6.976167253613759e-18,3.703034051488682e-17,3.337956747604569e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009953,7.156840780134281,130,441,880,0.31499893353039915,,,-0.19880348466214598,-0.21745395664063047,0.11142387245474598,-2.499236365220857e-06,-2.734120832355985e-06,1.4010537750703988e-06,1.90601953e-09,2.74373944e-09,-1.58322889e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9880293962099643e-09,-2.1745336046720475e-09,1.114235669742076e-09,3.955968571670089e-17,-6.551074326210118e-17,-1.5878364580442032e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009954,7.069022640139198,130,441,880,0.31503849020667635,,,-0.19882845900835752,-0.21748125556793388,0.11143786464509726,-2.4983899346739907e-06,-2.7331948521551785e-06,1.400579272246446e-06,1.90645111e-09,2.7440581e-09,-1.58337797e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.988279138987381e-09,-2.174806593196652e-09,1.1143755912619778e-09,-1.2526268309066502e-17,3.7359000717189403e-17,-1.7680485755602367e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009954999999999,6.98117610586118,130,441,880,0.3150780374784683,0.0,-1.0,-0.1988534184534079,-0.2175085544952373,0.11145185683544855,-2.497543169430098e-06,-2.7322685058016846e-06,1.400104581793769e-06,1.906882679999999e-09,2.744376619999999e-09,-1.5835269199999995e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.988528732753595e-09,-2.1750795817212567e-09,1.1145155127818796e-09,-3.0396658990626115e-19,4.758055747958682e-17,2.799195881712785e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009956,6.893334387535713,130,441,880,0.3151175794793057,,,-0.19887837789845828,-0.21753585342254067,0.1114658341246386,-2.4966960696142007e-06,-2.7313417934322755e-06,1.3996297037824534e-06,1.90731425e-09,2.74469499e-09,-1.58367576e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.988778326519809e-09,-2.175352570245861e-09,1.1146552852905777e-09,-7.281807462402398e-17,-3.488266535423464e-17,-2.785348791279475e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009957,6.805474495870951,130,441,880,0.31515709238441864,,,-0.19890330754118624,-0.2175631374486829,0.11147981141382866,-2.495848635346369e-06,-2.7304147151783032e-06,1.399154638279809e-06,1.90774581e-09,2.74501322e-09,-1.58382448e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.989027622263615e-09,-2.175625409759262e-09,1.1147950577992759e-09,6.792036419796005e-17,-6.105604658880074e-17,-3.61868809943411e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009958,6.71759775803387,130,441,880,0.31519660440726366,,,-0.19892825208507545,-0.21759040657366388,0.11149378870301871,-2.4950008667501733e-06,-2.729487271174955e-06,1.39867938535511e-06,1.90817737e-09,2.74533131e-09,-1.58397308e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.989277067018626e-09,-2.17589810026146e-09,1.114934830307974e-09,-2.51557005802977e-17,-3.097615304606043e-17,3.0105133462492838e-18,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
0.0009958999999999,6.629715635738753,130,441,880,0.31523609410339276,,,-0.1989531817278034,-0.21761766079748368,0.11150775854162814,-2.4941527639476258e-06,-2.728559461555707e-06,1.3982039450767541e-06,1.908608919999999e-09,2.745649239999999e-09,-1.5841215599999996e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.9895263627624327e-09,-2.176170641752454e-09,1.1150745283110701e-09,-5.405728753410012e-17,5.5320461446810536e-17,1.5251820028193168e-17,N,mm/s,N s,"all 217 exterior nodes vs true wall triangles, increment orientation"
