time_s,gap_um,node,wall_element,triangle_index,source
0.0010775000555440784,56.39977678670649,130,441,880,existing increment orientation and U; not new contact output
0.0010779999429360032,56.76224558294569,130,441,880,existing increment orientation and U; not new contact output
0.00107849994674325,57.12432713306639,130,441,880,existing increment orientation and U; not new contact output
0.0010789999505504966,57.4860104477866,130,441,880,existing increment orientation and U; not new contact output
0.0010794999543577433,57.84729724349049,130,441,880,existing increment orientation and U; not new contact output
0.00107999995816499,58.20819717513259,130,441,880,existing increment orientation and U; not new contact output
0.0010804999619722366,58.56870196728681,130,441,880,existing increment orientation and U; not new contact output
0.0010809999657794833,58.928808961197234,130,441,880,existing increment orientation and U; not new contact output
0.00108149996958673,59.28851950225125,130,441,880,existing increment orientation and U; not new contact output
0.0010819999733939767,59.647845151171964,130,441,880,existing increment orientation and U; not new contact output
0.0010824999772012234,60.006769253408336,130,441,880,existing increment orientation and U; not new contact output
0.00108299998100847,60.36530146432307,130,441,880,existing increment orientation and U; not new contact output
0.0010834999848157167,60.72344142375839,130,441,880,existing increment orientation and U; not new contact output
0.0010839999886229634,61.08118275484387,130,441,880,existing increment orientation and U; not new contact output
0.0010844999924302101,61.43852892222882,130,441,880,existing increment orientation and U; not new contact output
0.0010849999962374568,61.79548282716925,130,441,880,existing increment orientation and U; not new contact output
0.0010855000000447035,62.15205411670679,130,441,880,existing increment orientation and U; not new contact output
0.0010860000038519502,62.5082093071945,130,441,880,existing increment orientation and U; not new contact output
0.0010865000076591969,62.863983825980405,130,441,880,existing increment orientation and U; not new contact output
0.0010870000114664435,63.219361056696094,130,441,880,existing increment orientation and U; not new contact output
0.0010875000152736902,63.574360273685336,130,441,880,existing increment orientation and U; not new contact output
0.001088000019080937,63.92894302731669,130,441,880,existing increment orientation and U; not new contact output
0.0010885000228881836,64.2831375534243,130,441,880,existing increment orientation and U; not new contact output
0.0010890000266954303,64.63694193059206,130,441,880,existing increment orientation and U; not new contact output
0.001089500030502677,64.99034668820232,130,441,880,existing increment orientation and U; not new contact output
0.0010900000343099236,65.3433650411507,130,441,880,existing increment orientation and U; not new contact output
0.0010905000381171703,65.6959817842449,130,441,880,existing increment orientation and U; not new contact output
0.001091000041924417,66.04820082237528,130,441,880,existing increment orientation and U; not new contact output
0.0010915000457316637,66.40004272346644,130,441,880,existing increment orientation and U; not new contact output
0.0010920000495389104,66.75146372084046,130,441,880,existing increment orientation and U; not new contact output
0.001092500053346157,67.10251514520705,130,441,880,existing increment orientation and U; not new contact output
