time_s,Ktrans_J,Krot_J,Ktotal_J,Wmag_trans_J,Wmag_rot_J,Whydro_trans_J,Whydro_rot_J,Wcontact_net_J,Fwall_norm_N,omega_norm_rad_s,Vcom_norm_mm_s
0.0010295,2.048059801591424e-06,2.8646473239662683e-07,2.3345245339880506e-06,-5.4475982935612083e-11,2.0534350487349872e-07,-1.178009558610915e-10,-6.650184913917511e-11,-1.9511686116429825e-07,0.0,604.9344526370477,640.0102212595027
0.0010295999999999999,2.048059189606001e-06,2.863893339354772e-07,2.334448523541478e-06,-5.4694829442321924e-11,2.0526811858369733e-07,-1.1827480872677312e-10,-6.654831290648966e-11,-1.9511674615793016e-07,0.0,604.9215526258012,640.0101256380381
0.0010297,2.0480584242196355e-06,2.863140480131952e-07,2.334372472232831e-06,-5.4913690933607685e-11,2.0519291604403628e-07,-1.1874866324076773e-10,-6.659477009801881e-11,-1.9511685575371945e-07,0.0,604.9086671404814,640.0100060479715
0.0010298,2.0480577847045096e-06,2.862389712115965e-07,2.334296755916106e-06,-5.5132567392986513e-11,2.0511789725592758e-07,-1.1922251939791603e-10,-6.664122073042731e-11,-1.9511681409908618e-07,0.0,604.8958681088762,640.0099061250137
0.0010299,2.048057172719405e-06,2.861641269985214e-07,2.3342212997179264e-06,-5.535145881186321e-11,2.0504306221245098e-07,-1.1969637720497218e-10,-6.668766482283502e-11,-1.95116696060471e-07,0.0,604.8831135723804,640.0098105035518
0.0010299999999999999,2.0480564073334496e-06,2.860894027762224e-07,2.334145810109672e-06,-5.5570365171516965e-11,2.0496841092201454e-07,-1.2017023665259527e-10,-6.673410239156677e-11,-1.9511679517491324e-07,0.0,604.8703813833299,640.0096909134904
0.0010301,2.0480557678186684e-06,2.8601489026417783e-07,2.334070658082846e-06,-5.578928645546599e-11,2.0489394338601926e-07,-1.2064409773606286e-10,-6.678053345328693e-11,-1.9511674045231453e-07,0.0,604.8577278389655,640.0095909905372
0.0010302,2.048055002433002e-06,2.859405500362324e-07,2.333995552469234e-06,-5.6008222649109936e-11,2.0481965959797306e-07,-1.2111796045271675e-10,-6.68269580256797e-11,-1.951168230543975e-07,0.0,604.8451001638113,640.0094714004798
0.0010303,2.048054390448337e-06,2.8586643405135316e-07,2.33392082449969e-06,-5.622717373973357e-11,2.0474555955853195e-07,-1.2159182480226287e-10,-6.687337612633047e-11,-1.9511671175095971e-07,0.0,604.8325360091235,640.0093757790218
0.0010304,2.048053750933901e-06,2.857924479100018e-07,2.333846198843903e-06,-5.6446139716859253e-11,2.0467164327623743e-07,-1.2206569078938723e-10,-6.691978777179604e-11,-1.9511668188084258e-07,0.0,604.819994240246,640.0092758560731
0.0010305,2.0480529855486435e-06,2.8571867664733133e-07,2.333771662195975e-06,-5.6665120559882164e-11,2.0459791075962673e-07,-1.2253955840209228e-10,-6.696619297863004e-11,-1.9511674675849727e-07,0.0,604.8075159976755,640.009156266021
0.0010306,2.048052373564298e-06,2.856450747813112e-07,2.333697448345609e-06,-5.688411625608701e-11,2.0452436200219252e-07,-1.2301342764037926e-10,-6.70125917645492e-11,-1.951166725877087e-07,0.0,604.7950787544332,640.0090606445657
0.0010306999999999998,2.0480516081793204e-06,2.85571686712586e-07,2.333623294891906e-06,-5.7103126790873617e-11,2.044509969974241e-07,-1.2348729850161115e-10,-6.705898414723092e-11,-1.9511672176286416e-07,0.0,604.7827050296131,640.008941054517
0.0010308,2.048050968665359e-06,2.8549846870270124e-07,2.3335494373680602e-06,-5.7322152147759354e-11,2.0437781573880606e-07,-1.2396117098083832e-10,-6.710537014434875e-11,-1.9511665874425917e-07,0.0,604.7703723026885,640.0088411315746
0.0010309,2.048050064454266e-06,2.854254255671053e-07,2.333475490021371e-06,-5.7541192310030685e-11,2.0430481823486085e-07,-1.244350450683231e-10,-6.715174977248683e-11,-1.951168692931248e-07,0.0,604.7580845192331,640.0086998501401
0.001031,2.048049452470379e-06,2.8535255165547945e-07,2.3334020041258585e-06,-5.77602472649732e-11,2.042320044941075e-07,-1.249089207638401e-10,-6.719812304821131e-11,-1.9511680214395813e-07,0.0,604.7458377458855,640.0086042286883
0.0010310999999999999,2.0480488129567806e-06,2.852798518085797e-07,2.3333286647653603e-06,-5.7979317004224376e-11,2.0415937452506037e-07,-1.2538279807929248e-10,-6.724448998806721e-11,-1.9511677222141474e-07,0.0,604.7336359354077,640.0085043057503
0.0010312,2.04804804757252e-06,2.8520737279149495e-07,2.333255420364015e-06,-5.81984015071766e-11,2.0408692832118928e-07,-1.2585667700270375e-10,-6.729085060974977e-11,-1.951168310948408e-07,0.0,604.7214936936857,640.0083847157096
0.0010313,2.0480474355889525e-06,2.851350569377282e-07,2.333182492526681e-06,-5.841750076111551e-11,2.0401466587596105e-07,-1.2633055753405365e-10,-6.733720493097613e-11,-1.9511675715284006e-07,0.0,604.7093964204972,640.0082890942606
0.0010314,2.0480466702049708e-06,2.850629556638199e-07,2.3331096258687905e-06,-5.863661475144149e-11,2.0394258719014055e-07,-1.268044396709337e-10,-6.738355296956229e-11,-1.9511680578074406e-07,0.0,604.6973626618754,640.0081695042234
0.0010314999999999999,2.0480460306918476e-06,2.8499099402916665e-07,2.3330370247210143e-06,-5.885574346166963e-11,2.0387069227222734e-07,-1.272783234084816e-10,-6.742989474207324e-11,-1.951167726563869e-07,0.0,604.685351394016,640.0080695812916
0.0010316,2.048045391178836e-06,2.849192555738209e-07,2.3329646467526568e-06,-5.907488688132705e-11,2.0379898113056258e-07,-1.2775220875127584e-10,-6.74762302648389e-11,-1.9511670011879474e-07,0.0,604.6733846028609,640.0079696583616
0.0010317,2.0480446533250275e-06,2.8484766876812656e-07,2.332892322093154e-06,-5.929404499357403e-11,2.0372745375859785e-07,-1.2822609569176604e-10,-6.752255955551535e-11,-1.9511675803198868e-07,0.0,604.6614778830747,640.0078543698132
0.0010318,2.0480440138122483e-06,2.847762611714167e-07,2.332820274983665e-06,-5.951321778381153e-11,2.036561101576723e-07,-1.2869998422752254e-10,-6.756888263076448e-11,-1.951167221561513e-07,0.0,604.6496121944654,640.007754446886
0.0010318999999999999,2.0480432484289657e-06,2.8470507684754365e-07,2.3327483252765092e-06,-5.973240523555363e-11,2.0358495032107534e-07,-1.291738743538204e-10,-6.761519950803644e-11,-1.9511677263225494e-07,0.0,604.637790971042,640.0076348568581
0.001032,2.048042636446157e-06,2.8463405793634773e-07,2.332676694382505e-06,-5.995160733608834e-11,2.0351397424954937e-07,-1.29647766070436e-10,-6.766151020515905e-11,-1.951166880502189e-07,0.0,604.6260338049229,640.0075392354156
0.0010321,2.048041871063154e-06,2.845632082174284e-07,2.3326050792805824e-06,-6.01708240708156e-11,2.0344318195172566e-07,-1.301216593749173e-10,-6.770781473897086e-11,-1.9511677143974478e-07,0.0,604.6143176778821,640.0074196453911
0.0010322,2.04804123155085e-06,2.844925817344675e-07,2.3325338132853174e-06,-6.039005542325016e-11,2.0337257342088132e-07,-1.3059555426233439e-10,-6.775411312693535e-11,-1.9511668947953746e-07,0.0,604.6026460116153,640.0073197224704
0.0010322999999999999,2.04804061956836e-06,2.844220772497536e-07,2.332462696818114e-06,-6.060930138480631e-11,2.0330214866548497e-07,-1.310694507398959e-10,-6.780040538557469e-11,-1.9511664175664665e-07,0.0,604.5910159592758,640.0072241010306
0.0010324,2.0480397153596513e-06,2.843517950963749e-07,2.3323915104560262e-06,-6.082856193464277e-11,2.0323190769400018e-07,-1.3154334879052145e-10,-6.784669153144593e-11,-1.9511684770250315e-07,0.0,604.5794303714692,640.0070828196117
0.0010325,2.0480390758477107e-06,2.842816746048658e-07,2.3323207504525763e-06,-6.104783705627331e-11,2.0316185049984887e-07,-1.3201724840905272e-10,-6.789297158228123e-11,-1.951168110570114e-07,0.0,604.5679048822071,640.006982896695
0.0010326,2.048038310465425e-06,2.842117762273614e-07,2.3322500866927866e-06,-6.126712673721351e-11,2.0309197707644835e-07,-1.324911496004834e-10,-6.793924555575145e-11,-1.9511686192855406e-07,0.0,604.5564238474636,640.0068633066786
0.0010327,2.048037698483394e-06,2.8414205334752384e-07,2.332179751830918e-06,-6.148643096475089e-11,2.0302228742451561e-07,-1.3296505236458652e-10,-6.79855134696919e-11,-1.9511676766358466e-07,0.0,604.545006918966,640.0067676852424
0.0010328,2.0480370589717976e-06,2.840724993440524e-07,2.33210955831585e-06,-6.170574972841608e-11,2.029527815524994e-07,-1.3343895670614284e-10,-6.803177534068599e-11,-1.951167158216603e-07,0.0,604.5336119939485,640.0066677623304
0.0010329,2.048036293589921e-06,2.8400312541433094e-07,2.332039419004252e-06,-6.192508300759332e-11,2.0288345946138438e-07,-1.3391286261328842e-10,-6.807803118486912e-11,-1.9511679354711285e-07,0.0,604.5222581265207,640.0065481723191
0.0010329999999999998,2.048035681608209e-06,2.8393390726721826e-07,2.3319695888754273e-06,-6.214443078957052e-11,2.0281432115976964e-07,-1.3438677008581743e-10,-6.812428101906522e-11,-1.951167458692338e-07,0.0,604.5109683927734,640.0064525508856
0.0010331,2.0480349162266124e-06,2.838649170485763e-07,2.3318998332751885e-06,-6.236379305974913e-11,2.027453666410534e-07,-1.3486067912130216e-10,-6.817052486097073e-11,-1.9511680743560927e-07,0.0,604.4997190902317,640.0063329608778
0.0010332,2.0480342767154916e-06,2.837961010192445e-07,2.331830377734736e-06,-6.258316980164223e-11,2.026765958984725e-07,-1.3533458971476958e-10,-6.821676272802381e-11,-1.9511675270827777e-07,0.0,604.4885148715404,640.0062330379722
0.0010333,2.0480335113341823e-06,2.8372750362864134e-07,2.3317610149628237e-06,-6.280256100065021e-11,2.0260800894002426e-07,-1.3580850186358375e-10,-6.826299463821057e-11,-1.9511678898648417e-07,0.0,604.4773781815849,640.0061134479683
0.0010333999999999999,2.048032899352911e-06,2.8365901815953715e-07,2.331691917512448e-06,-6.30219666440615e-11,2.0253960576683095e-07,-1.3628241556774492e-10,-6.830922060794656e-11,-1.9511674371834949e-07,0.0,604.4662561003572,640.0060178265387
0.0010335,2.0480322598421345e-06,2.835907601880352e-07,2.3316230200301695e-06,-6.324138672140871e-11,2.024713863800111e-07,-1.3675633083185384e-10,-6.835544065363969e-11,-1.9511668225842064e-07,0.0,604.4552015530452,640.0059179036377
0.0010336,2.0480314944612355e-06,2.835226648333401e-07,2.3315541592945757e-06,-6.346082121207331e-11,2.0240335078040792e-07,-1.3723024764370293e-10,-6.840165479336431e-11,-1.951167678289691e-07,0.0,604.4442071405668,640.005798313639
0.0010337,2.0480308824802826e-06,2.8345479466111153e-07,2.331485677141394e-06,-6.368027010334462e-11,2.0233549896870116e-07,-1.3770416600349958e-10,-6.844786304498293e-11,-1.9511665859494124e-07,0.0,604.4332612086181,640.0057026922121
0.0010337999999999999,2.048029978273818e-06,2.833870580592453e-07,2.3314170363330633e-06,-6.389973337850538e-11,2.022678309458378e-07,-1.3817808590109272e-10,-6.849406542467536e-11,-1.9511689179485658e-07,0.0,604.422329893758,640.005561410808
0.0010339,2.0480293387635354e-06,2.833195282490193e-07,2.3313488670125547e-06,-6.411921102106911e-11,2.0220034671292067e-07,-1.3865200733162406e-10,-6.854026194884142e-11,-1.951168372868507e-07,0.0,604.4114661236736,640.0054614879128
0.001034,2.0480286992533642e-06,2.832522127102971e-07,2.3312809119636613e-06,-6.433870302268546e-11,2.0213304626288425e-07,-1.3912593030741183e-10,-6.858645263657159e-11,-1.9511675228004247e-07,0.0,604.4006658468137,640.0053615650196
0.0010341,2.048027961402729e-06,2.8318502750188586e-07,2.3312129889046146e-06,-6.455820936651176e-11,2.020659296041273e-07,-1.3959985482090448e-10,-6.863263750444327e-11,-1.951168190646072e-07,0.0,604.3898883027844,640.0052462764971
0.0010341999999999999,2.0480273218927905e-06,2.831180708267052e-07,2.331145392719496e-06,-6.477773003794867e-11,2.0199899673757987e-07,-1.4007378086967135e-10,-6.867881656863544e-11,-1.95116742757394e-07,0.0,604.3791511302963,640.0051463536067
0.0010343,2.048026556512889e-06,2.830512691672955e-07,2.3310778256801843e-06,-6.499726502050884e-11,2.0193224765659485e-07,-1.4054770844906045e-10,-6.872498984684073e-11,-1.9511682107987984e-07,0.0,604.3684781717366,640.0050267636196
0.0010344,2.0480259445327132e-06,2.8298465281098804e-07,2.3310105973437014e-06,-6.521681430148202e-11,2.018656823770249e-07,-1.4102163755907163e-10,-6.877115735603873e-11,-1.9511674449089308e-07,0.0,604.357850376083,640.0049311421989
0.0010345,2.0480251791530907e-06,2.8291823563837093e-07,2.330943414791462e-06,-6.543637786626879e-11,2.0179930089221657e-07,-1.414955681967513e-10,-6.881731911389391e-11,-1.9511680590236402e-07,0.0,604.3472820032367,640.0048115522153
0.0010345999999999999,2.0480245396436276e-06,2.828519596851414e-07,2.330876499328769e-06,-6.565595569838058e-11,2.0173310320324558e-07,-1.4196950035723831e-10,-6.886347513682268e-11,-1.9511678401007032e-07,0.0,604.3367364091861,640.0047116293312
0.0010347,2.048023900134276e-06,2.827859047132955e-07,2.3308098048475714e-06,-6.58755477873532e-11,2.0166708931832436e-07,-1.424434340454306e-10,-6.890962544116495e-11,-1.951167249302651e-07,0.0,604.3262352395714,640.0046117064488
0.0010348,2.0480231622845583e-06,2.8272005532440506e-07,2.3307432176089633e-06,-6.609515411634252e-11,2.0160125922305503e-07,-1.429173692541184e-10,-6.895577004586232e-11,-1.9511674238746167e-07,0.0,604.3158166234153,640.0044964179347
0.0010349,2.0480225227754395e-06,2.826543373255254e-07,2.330676860100965e-06,-6.631477467074967e-11,2.0153561292596848e-07,-1.4339130598066584e-10,-6.900190896773381e-11,-1.9511671390217056e-07,0.0,604.3054208137685,640.0043964950552
0.001035,2.048021757396515e-06,2.825888313466504e-07,2.330610588743165e-06,-6.65344094340851e-11,2.0147015043526528e-07,-1.438652442199844e-10,-6.904804222310925e-11,-1.951167830630087e-07,0.0,604.2950694232687,640.0042769050807
0.0010351,2.0480211454170986e-06,2.825235068458633e-07,2.330544652262962e-06,-6.675405839364086e-11,2.0140487174426866e-07,-1.4433918397228305e-10,-6.909416982965196e-11,-1.951167011358975e-07,0.0,604.2847782131158,640.0041812836666
0.0010352,2.0480205059083245e-06,2.8245838542515286e-07,2.3304788913334774e-06,-6.697372153895282e-11,2.0133977684646327e-07,-1.4481312524225065e-10,-6.914029180529261e-11,-1.951166274411859e-07,0.0,604.2745504842636,640.0040813607917
0.0010352999999999998,2.0480196017042537e-06,2.823934043953839e-07,2.3304130060996375e-06,-6.719339884727646e-11,2.0127486575003695e-07,-1.4528706801030198e-10,-6.918640816638127e-11,-1.9511686184216178e-07,0.0,604.2643265250215,640.0039400794037
0.0010354,2.048018989725175e-06,2.8232862790722783e-07,2.3303476176324026e-06,-6.741309030590409e-11,2.0121013846333804e-07,-1.4576101227600594e-10,-6.923251892949163e-11,-1.951167832762103e-07,0.0,604.2541851245708,640.003844457992
0.0010355,2.0480182243469584e-06,2.8226403012302634e-07,2.330282254469985e-06,-6.763279590235513e-11,2.0114559497967542e-07,-1.462349580444463e-10,-6.927862411230732e-11,-1.951168631984178e-07,0.0,604.2440657679333,640.0037248680251
0.0010356,2.048017584838678e-06,2.8219965645220553e-07,2.3302172412908837e-06,-6.785251562014033e-11,2.0108123529218812e-07,-1.4670890531096954e-10,-6.932472373224312e-11,-1.951167769234276e-07,0.0,604.2340098866806,640.003624945156
0.0010356999999999999,2.04801681946075e-06,2.8213543786670076e-07,2.330152257327451e-06,-6.807224944465974e-11,2.0101705940164736e-07,-1.4718285407314495e-10,-6.937081780738441e-11,-1.9511684521965688e-07,0.0,604.2240183127964,640.0035053551932
0.0010358,2.0480162074821114e-06,2.8207140800705923e-07,2.3300876154891704e-06,-6.829199736320632e-11,2.0095306731638625e-07,-1.4765680433088483e-10,-6.941690635429765e-11,-1.9511675518595375e-07,0.0,604.2140487871153,640.0034097337852
0.0010359,2.048015567974176e-06,2.8200753082659193e-07,2.330023098800768e-06,-6.851175936531782e-11,2.008892590374297e-07,-1.48130756088651e-10,-6.946298938940941e-11,-1.9511672379860451e-07,0.0,604.2041394657402,640.0033098109209
0.001036,2.048014802596658e-06,2.819438457286503e-07,2.329958648325308e-06,-6.873153543036693e-11,2.008256345731032e-07,-1.4860470933446382e-10,-6.950906692932286e-11,-1.9511681000288736e-07,0.0,604.1942563217602,640.0031902209631
0.0010360999999999999,2.0480141906183384e-06,2.818803737919154e-07,2.3298945644102537e-06,-6.895132554564556e-11,2.0076219392383027e-07,-1.490786640683226e-10,-6.955513899161506e-11,-1.951167134517574e-07,0.0,604.1844366545279,640.003094599558
0.0010362,2.0480134252411e-06,2.818170632815962e-07,2.329830488522696e-06,-6.917112969655532e-11,2.0069893708289266e-07,-1.495526202877095e-10,-6.96012055939454e-11,-1.9511679267140403e-07,0.0,604.1746581200107,640.0029750096037
0.0010363,2.0480127857336388e-06,2.817539745670137e-07,2.3297667603006525e-06,-6.939094786660565e-11,2.0063586404356958e-07,-1.5002657798753653e-10,-6.964726675397965e-11,-1.951167080170949e-07,0.0,604.164943052963,640.0028750867457
0.0010364,2.04801214622629e-06,2.8169101015469155e-07,2.3297031563809814e-06,-6.9610780045336e-11,2.0057297481433858e-07,-1.5050053717249434e-10,-6.969332248856439e-11,-1.9511668286043703e-07,0.0,604.1552700096711,640.0027751638895
0.0010364999999999999,2.048011408378809e-06,2.816282628330835e-07,2.329639671211892e-06,-6.98306262158999e-11,2.0051026939620126e-07,-1.5097449783537156e-10,-6.973937281412541e-11,-1.9511672275422983e-07,0.0,604.1456372123957,640.0026598753941
0.0010366,2.048010768871693e-06,2.815656939279728e-07,2.3295764627996657e-06,-7.00504863636995e-11,2.0044774778956124e-07,-1.5144845997383087e-10,-6.978541774827059e-11,-1.9511666969259624e-07,0.0,604.1360538456644,640.0025599525408
0.0010367,2.0480098646698666e-06,2.8150333423382175e-07,2.3295131989036886e-06,-7.027036047012194e-11,2.0038540999498687e-07,-1.5192242357549686e-10,-6.983145730881802e-11,-1.951168559167301e-07,0.0,604.126529796859,640.0024186711676
0.0010368,2.0480092526923243e-06,2.8144110679245983e-07,2.329450359484784e-06,-7.049024852246034e-11,2.0032325601346792e-07,-1.5239638864025816e-10,-6.987749151215405e-11,-1.951168014667951e-07,0.0,604.1170287258414,640.0023230497687
0.0010368999999999999,2.0480084873160827e-06,2.813790963862609e-07,2.3293875837023437e-06,-7.07101505082361e-11,2.002612858459899e-07,-1.5287035517319894e-10,-6.992352037471268e-11,-1.9511686718437613e-07,0.0,604.1075869627839,640.0022034598259
0.001037,2.04800784780946e-06,2.813172566304208e-07,2.329325104439881e-06,-7.093006641095926e-11,2.0019949949311017e-07,-1.5334432316916555e-10,-6.996954391434081e-11,-1.9511682018652096e-07,0.0,604.0981946673605,640.0021035369784
0.0010371,2.0480072083029485e-06,2.8125562506409586e-07,2.3292628333670444e-06,-7.114999622017068e-11,2.0013789695538184e-07,-1.53818292632848e-10,-7.001556214889498e-11,-1.9511674880412207e-07,0.0,604.0888616704176,640.0020036141327
0.0010372,2.0480064704564047e-06,2.811941357042814e-07,2.329200606160686e-06,-7.136993991902337e-11,2.000764782337794e-07,-1.5429226355721578e-10,-7.006157509480255e-11,-1.9511681736130864e-07,0.0,604.0795516872068,640.0018883256447
0.0010373,2.0480058309501265e-06,2.811328492175982e-07,2.329138680167725e-06,-7.158989749291811e-11,2.000152433365784e-07,-1.547662359397268e-10,-7.010758276861286e-11,-1.9511676851943903e-07,0.0,604.0703051658761,640.0017884028017
0.0010374,2.0480050655745824e-06,2.8107179407844437e-07,2.3290768596530267e-06,-7.180986892536394e-11,1.9995419224911583e-07,-1.5524020977543373e-10,-7.01535851890069e-11,-1.9511679799898546e-07,0.0,604.0611030086473,640.0016688128682
0.0010375,2.0480044535977995e-06,2.810108626779783e-07,2.329015316275778e-06,-7.202985420365449e-11,1.9989332497965916e-07,-1.5571418506421933e-10,-7.019958237258428e-11,-1.9511673414902653e-07,0.0,604.0519429810455,640.0015731914759
0.0010375999999999999,2.048003814091866e-06,2.8095012949229987e-07,2.328953943584166e-06,-7.224985331733211e-11,1.998326415293379e-07,-1.5618816181075267e-10,-7.024557433600256e-11,-1.951166834224938e-07,0.0,604.0428422272253,640.0014732686376
0.0010377,2.0480030487167323e-06,2.8088958100237014e-07,2.3288926297191023e-06,-7.246986624576394e-11,1.9977214189137833e-07,-1.566621400029656e-10,-7.029156109692374e-11,-1.9511675767171635e-07,0.0,604.0337868178233,640.0013536787093
0.0010378,2.0480024092110407e-06,2.808292172272936e-07,2.3288316264383343e-06,-7.268989297435065e-11,1.9971182608116978e-07,-1.571361196384275e-10,-7.033754267187154e-11,-1.95116705154337e-07,0.0,604.0247576728262,640.0012537558746
0.0010379,2.0480016713654138e-06,2.8076905173967045e-07,2.328770723105084e-06,-7.290993349038633e-11,1.9965169409193047e-07,-1.5761010071704787e-10,-7.038351907851727e-11,-1.9511673650034637e-07,0.0,604.0158068787609,640.0011384673948
0.0010379999999999999,2.048001031859955e-06,2.8070906130331875e-07,2.3287100931632736e-06,-7.312998777927178e-11,1.9959174591704846e-07,-1.580840832361898e-10,-7.042949033476401e-11,-1.951166782592109e-07,0.0,604.0069014459294,640.0010385445628
0.0010381,2.0480002664853897e-06,2.8064924957247414e-07,2.328649516057864e-06,-7.335005582451524e-11,1.995319815645947e-07,-1.5855806719129278e-10,-7.047545645694337e-11,-1.9511675099404444e-07,0.0,603.9980180898325,640.000918954642
0.0010382,2.0479995156843676e-06,2.8058960547194415e-07,2.3285891211563117e-06,-7.357013761128787e-11,1.9947240104281e-07,-1.590320525747287e-10,-7.052141746165768e-11,-1.9511682534563686e-07,0.0,603.9891992071301,640.0008016418184
0.0010383,2.0479988761792727e-06,2.805301766843918e-07,2.3285290528636646e-06,-7.379023312913417e-11,1.994130043448973e-07,-1.5950603939098296e-10,-7.056737336657998e-11,-1.9511675690213228e-07,0.0,603.9804204670764,640.0007017189906
0.0010383999999999999,2.0479981108051356e-06,2.804709155337149e-07,2.3284690263388503e-06,-7.401034235954045e-11,1.993537914640571e-07,-1.599800276355897e-10,-7.061332418936114e-11,-1.9511683049780836e-07,0.0,603.9717062059859,640.0005821290738
0.0010385,2.0479974713002825e-06,2.8041184178265364e-07,2.328409313082936e-06,-7.423046528790883e-11,1.9929476240851742e-07,-1.6045401730580377e-10,-7.065926994660378e-11,-1.9511677463982678e-07,0.0,603.9630140263574,640.0004822062497
0.0010386,2.047996733455591e-06,2.803529258067996e-07,2.3283496592623905e-06,-7.445060190153376e-11,1.9923591718650383e-07,-1.6092800840185098e-10,-7.070521065491986e-11,-1.9511684316994133e-07,0.0,603.9543863451078,640.000366917777
0.0010387,2.047996093950971e-06,2.8029424096550623e-07,2.328290334916477e-06,-7.467075218581653e-11,1.9917725579851014e-07,-1.6140200092150797e-10,-7.075114633213645e-11,-1.9511676604938042e-07,0.0,603.9458030071613,640.0002669949557
0.0010387999999999999,2.047995454446462e-06,2.802357154872692e-07,2.3282311699337313e-06,-7.489091612840831e-11,1.9911877823754664e-07,-1.6187599486680914e-10,-7.079707699564421e-11,-1.9511671338261072e-07,0.0,603.9372608528214,640.0001670721362
0.0010389,2.0479947166021553e-06,2.801773624663144e-07,2.32817207906847e-06,-7.511109371246072e-11,1.9906048450469584e-07,-1.6234999023020066e-10,-7.084300266212913e-11,-1.9511677041640743e-07,0.0,603.9287789846038,640.0000517836668
0.001039,2.04799407709788e-06,2.801192208018676e-07,2.3281132978997473e-06,-7.533128492337455e-11,1.990023745931353e-07,-1.628239870091617e-10,-7.08889233492393e-11,-1.9511670156489259e-07,0.0,603.9203414459382,639.99995186085
0.0010391,2.0479933117247202e-06,2.8006126426193294e-07,2.328054575986653e-06,-7.555148974465594e-11,1.9894444850316912e-07,-1.6329798519926725e-10,-7.093483907456913e-11,-1.951167572692838e-07,0.0,603.9119493275437,639.999832270946
0.0010391999999999999,2.0479926722206866e-06,2.800034678939799e-07,2.3279961401146666e-06,-7.577170816170562e-11,1.9888670624317487e-07,-1.6377198479785934e-10,-7.098074985497712e-11,-1.9511671075247982e-07,0.0,603.9036175031011,639.9997323481326
0.0010393,2.047991934376913e-06,2.7994585162003685e-07,2.3279377859969497e-06,-7.59919401618203e-11,1.988291478140449e-07,-1.6424598580493918e-10,-7.102665570687123e-11,-1.951167663022079e-07,0.0,603.8953077691457,639.9996170596684
0.0010394,2.0479912948731123e-06,2.7988845286911504e-07,2.3278797477422275e-06,-7.62121857304008e-11,1.98771773216071e-07,-1.6471998821807613e-10,-7.107255664784594e-11,-1.951166898100332e-07,0.0,603.8870657075956,639.999517136858
0.0010395,2.0479906553694226e-06,2.798312242540397e-07,2.3278218796234622e-06,-7.643244485509977e-11,1.987145824497178e-07,-1.651939920392161e-10,-7.111845269572778e-11,-1.9511662700345156e-07,0.0,603.8788648425991,639.9994172140493
0.0010396,2.0479897787013057e-06,2.7977416603228614e-07,2.327763944733592e-06,-7.665271751694125e-11,1.9865757551586535e-07,-1.656679972537195e-10,-7.116434386695163e-11,-1.951168147904222e-07,0.0,603.8707051758342,639.9992802341411
0.0010397,2.0479891391978684e-06,2.7971727909163356e-07,2.327706418289502e-06,-7.687300370132737e-11,1.986007524153899e-07,-1.6614200385915878e-10,-7.121023017791698e-11,-1.9511677795493586e-07,0.0,603.8625867089714,639.9991803113348
0.0010398,2.0479883738257053e-06,2.796606085321333e-07,2.3276489823578388e-06,-7.7093303393888e-11,1.9854411314874504e-07,-1.6661601185839639e-10,-7.125611164645024e-11,-1.9511683443079367e-07,0.0,603.854535922558,639.9990607214422
0.0010398999999999999,2.0479877343225102e-06,2.7960410811085037e-07,2.3275918424333605e-06,-7.73136165800239e-11,1.9848765771638055e-07,-1.6709002124900173e-10,-7.130198829042703e-11,-1.9511677872368687e-07,0.0,603.8465263397986,639.9989607986396
0.00104,2.047986996479672e-06,2.795477878284443e-07,2.3275347843081164e-06,-7.75339432470326e-11,1.9843138611916082e-07,-1.6756403203045195e-10,-7.134786012626576e-11,-1.9511682504242702e-07,0.0,603.8385579623331,639.9988455101825
0.0010401,2.0479863569767092e-06,2.7949162884039914e-07,2.3274779858171084e-06,-7.775428338031495e-11,1.9837529835794686e-07,-1.6803804420031642e-10,-7.139372717037401e-11,-1.9511679555287374e-07,0.0,603.8306307917926,639.9987455873826
0.0010402,2.0479857174738585e-06,2.7943569621299276e-07,2.3274214136868514e-06,-7.797463696752456e-11,1.9831939443317743e-07,-1.6851205776106553e-10,-7.143958944058669e-11,-1.9511672352894268e-07,0.0,603.8227713095519,639.9986456645846
0.0010402999999999999,2.0479849796314054e-06,2.7937992398290687e-07,2.327364903614312e-06,-7.81950039918097e-11,1.982636743452875e-07,-1.6898607270534734e-10,-7.14854469547405e-11,-1.9511677327410982e-07,0.0,603.814953037898,639.9985303761308
0.0010404,2.0479843401287868e-06,2.7932433304425915e-07,2.327308673173046e-06,-7.841538443857262e-11,1.982081380951262e-07,-1.6946008903075553e-10,-7.15312997292653e-11,-1.9511672721566798e-07,0.0,603.8071759784318,639.9984304533355
0.0010405,2.047983574757602e-06,2.792689570453769e-07,2.3272525318029788e-06,-7.863577829131736e-11,1.9815278568294128e-07,-1.6993410673254692e-10,-7.157714778176365e-11,-1.9511677591394264e-07,0.0,603.7994475008909,639.9983108634555
0.0010406,2.0479829352552264e-06,2.792137537680427e-07,2.3271966890232694e-06,-7.885618553544515e-11,1.9809761710915713e-07,-1.7040812580827073e-10,-7.162299113005335e-11,-1.9511670985020042e-07,0.0,603.7917793506648,639.9982109406639
0.0010406999999999999,2.047982323281938e-06,2.7915872063355183e-07,2.3271410439154898e-06,-7.907660616240296e-11,1.9804263237479102e-07,-1.708821462646137e-10,-7.166882979079303e-11,-1.951166299438697e-07,0.0,603.7841524177896,639.9981153193008
