time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad,Traw_t_Nmm,Traw_e1_Nmm,Traw_e2_Nmm
0.0005555555555555556,4.433136300065597,0.5829903978052127,-0.0017107461470446026,-0.004969426022908631,0.008507535049778553,-0.0011047632025076724,0.008466903088151343,0.005204906374012722,96.34277406370488,0.551184068858708,0.0001552803083326481,-0.005463792864557873,-0.003160288978935708,0.551184068858708,-0.0011059554303375983,-0.005746389993458578,0.009112999333687909
0.0005833333333333333,4.43837228782158,0.6238425925925924,-0.0016977787778044379,-0.004950999620161453,0.008520865565351799,-0.0010889220364851341,0.008479251870901565,0.005188114928205563,96.2514599123929,0.549094468768574,0.00016219117501410218,-0.005853295857735443,-0.003368707159302491,0.549094468768574,-0.0011106855908164424,-0.005725283177232396,0.00912405926460751
0.0006111111111111111,4.443608275577563,0.6639231824417009,-0.0016849010283532507,-0.004932479107934816,0.008534152469603571,-0.001073167182573357,0.00849157138716427,0.005171221091284017,96.16065910453436,0.5469983478007149,0.00016837367772520536,-0.006236405028348418,-0.0035712092837283374,0.5469983478007149,-0.0011154227184038625,-0.0057040859219673066,0.009135099218333107
0.0006388888888888888,4.448844263333545,0.7029749657064471,-0.001672113251741044,-0.004913864993977918,0.00854739539826668,-0.0010574990726996162,0.0085038612991937,0.005154225326401155,96.07037363551834,0.544895735643788,0.00017377683543913687,-0.006610674198650509,-0.003766455684089077,0.544895735643788,-0.0011201666832291136,-0.005682798808796775,0.009146118892198804
0.0006666666666666666,4.454080251089529,0.7407407407407407,-0.0016594157985511718,-0.004895157788606089,0.008560593988279547,-0.0010419181364130568,0.008516121270055712,0.005137128099504454,95.98060549485352,0.5427866621736557,0.00017835638888076522,-0.006973646378400382,-0.003953128955895171,0.5427866621736557,-0.001124917355234005,-0.005661422421317753,0.009157117984094671
0.0006944444444444444,4.459316238845512,0.7769633058984909,-0.0016468090168907322,-0.004876358004686825,0.008573747877796158,-0.0010264248008729226,0.008528350963637008,0.005119929879323031,95.8913566660667,0.5406711574554549,0.0001820748470973576,-0.007322853827571671,-0.004129934176275716,0.5406711574554549,-0.0011296746041764621,-0.005639957345574714,0.009168096192475047
0.0007222222222222222,4.464552226601494,0.8113854595336076,-0.0016342932523810104,-0.0048574661576256915,0.008586856706195987,-0.0010110194908368316,0.008540550044654358,0.005102631137354776,95.80262912660032,0.538549251745627,0.00018490153311404988,-0.007655818120544524,-0.004295599118935323,0.538549251745627,-0.0011344382996341025,-0.005618404170043544,0.009179053216366802
0.0007499999999999999,4.469788214357478,0.84375,-0.0016218688481480096,-0.004838482765352217,0.00859992011409389,-0.0009957026286491364,0.008552718178663803,0.005085232347853436,95.7144248477092,0.5364209754939122,0.00018681262866962662,-0.007970050211772793,-0.0044488744660630755,0.5364209754939122,-0.0011392083110078103,-0.005596763485615435,0.009189988755377597
0.0007777777777777777,4.4750242021134605,0.8737997256515774,-0.001609536144813052,-0.004819408348305697,0.008612937743349926,-0.000980474634229357,0.008564855032069793,0.0050677339878156214,95.62674579435642,0.5342863593453089,0.00018779121802819498,-0.008263050502920657,-0.004588534017172787,0.5342863593453089,-0.0011439845075253117,-0.00557503588558069,0.009200902509704097
0.0008055555555555555,4.480260189869444,0.9012774348422495,-0.001597295480483428,-0.0048002434294209025,0.008625909237079224,-0.0009653359250606499,0.008576960272134363,0.005050136536967704,95.53959392510824,0.5321454341419863,0.00018782733086242318,-0.00853230891146256,-0.004713374894854155,0.5321454341419863,-0.0011487667582447683,-0.005553221965612432,0.009211794180140221
0.0008333333333333333,4.485496177625427,0.9259259259259258,-0.0015851471907431334,-0.004780988534113774,0.008638834239661726,-0.0009502869161783748,0.008589033566986244,0.005032440477752697,95.45297119202836,0.5299982309251687,0.0001869179842040945,-0.008775304940740001,-0.004822217747414568,0.5299982309251687,-0.00115355493205836,-0.005531322323750305,0.009222663468085321
0.000861111111111111,4.490732165381409,0.9474879972565157,-0.0015730916086436684,-0.0047616441902669894,0.00865171239675196,-0.0009353280201587124,0.008601074585629958,0.005014646295316997,95.36687954057109,0.5278447809369712,0.00018506722345777759,-0.008989507751468877,-0.004913906948391629,0.5278447809369712,-0.0011583488976958834,-0.0055093375603840495,0.009233510075552375
0.0008888888888888888,4.495968153137393,0.9657064471879286,-0.0015611290646949053,-0.004742210928215503,0.008664543355288743,-0.0009204596471073519,0.008613082997954899,0.004996754477497102,95.28132090947406,0.5256851156222017,0.00018228616247350084,-0.009172376234690707,-0.0049873107929166004,0.5256851156222017,-0.0011631485237283488,-0.005487268278237052,0.009244333705176161
0.0009166666666666666,4.501204140893376,0.9803240740740741,-0.0015492598868560325,-0.004722689280732016,0.008677326763504863,-0.0009056822046482557,0.00862505847474437,0.00497876551480624,95.19629723064978,0.5235192666301215,0.00017859302267438982,-0.009321359086161097,-0.005041321690909341,0.5235192666301215,-0.0011679536785715835,-0.00546511508234984,0.00925513406022141
