time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,command_phase_rad,psi_B_unwrapped_rad,local_field_phase_rate_Hz
0.004019979853183,0.1205993955954909,-6.6423720568955416,-3.633597512881148,-9.519768719820291,-0.0008707265223504,-0.002126588068061,0.0097323922296653,0.0014461842656501315,0.009608026966537902,0.0023652418227445232,81.68481625353122,0.241374040773932,5.086164895406259,0.241374040773932,-15.151631499676622
0.0040299799293279,0.1208993978798389,-6.638554915839481,-3.636105184594977,-9.518564596099766,-0.0008707423088754,-0.0021173792336074,0.0097343984412296,0.0014458783756059871,0.009610317699993345,0.002356104715020198,81.68658749055547,0.24042205743888467,5.088049865351388,0.24042205743888467,-15.150682905360695
0.0040399800054728,0.1211994001641869,-6.634723708087253,-3.638600197772372,-9.517416517509137,-0.0008707726488779,-0.0021081682705218,0.0097363946888523,0.00144555598610906,0.00961260193274954,0.002346966547163402,81.68845425796093,0.23947013531227931,5.089934835296517,0.23947013531227931,-15.149683194991361
0.0040499796159565,0.1214993884786963,-6.630888387614536,-3.6410916458469513,-9.51628425277582,-0.0008708175398186,-0.0020989556405937,0.0097383808731816,0.001445217114471944,0.009614879550778856,0.002337827777240447,81.69041645414005,0.23851832192798147,5.091819717466578,0.23851832192798147,-15.148632429258482
0.0040599796921014,0.1217993907630443,-6.627026364260959,-3.6435591440302018,-9.51525824822298,-0.0008708769857198,-0.0020897405185303,0.0097403571721448,0.0014448617303366364,0.009617150758116234,0.0023286875865751763,81.69247425344568,0.23756653184857246,5.093704687411708,0.23756653184857246,-15.147530522173849
0.0040699797682464,0.1220993930473923,-6.623154625350284,-3.64601806473254,-9.514270301235827,-0.000870950984621,-0.0020805233660383,0.0097423234859936,0.0014444898503596358,0.009619415440475218,0.0023195464331935856,81.69462755792883,0.23661481260949008,5.0955896573568555,0.23661481260949008,-15.146377535362703
0.00407997937873,0.1223993813619017,-6.619267210418033,-3.648462983931291,-9.51334432817808,-0.000871039531795,-0.0020713046452104,0.0097442797168779,0.0014441014943334788,0.00962167348480975,0.002310404775304685,81.69687625141725,0.23566321173215235,5.097474539526898,0.23566321173215235,-15.14517353824655
0.0040899794548749,0.1226993836462497,-6.615364238673496,-3.6508939575058106,-9.512480045927676,-0.0008711426351728,-0.0020620835302084,0.0097462260400432,0.00144369662746965,0.009623925093402298,0.0023012617939736895,81.69922053370958,0.23471164379649417,5.099359509472027,0.23471164379649417,-15.143918432063233
0.0040999795310199,0.1229993859305977,-6.611446246558475,-3.653311527485836,-9.511674992067729,-0.0008712602906051,-0.0020528604830463,0.0097481623572424,0.0014432752689056804,0.00962617015294715,0.0022921179473732907,81.70166029228662,0.23376015632574745,5.101244479417176,0.23376015632574745,-15.142612286756517
0.0041099796071648,0.1232993882149458,-6.60751347249155,-3.655715861509431,-9.51092838428727,-0.0008713924976752,-0.0020436355364946,0.0097500886615946,0.0014428374201371902,0.009628408655466722,0.002282973267992677,81.70419551671301,0.23280875252639918,5.103129449362305,0.23280875252639918,-15.141255117544901
0.0041199792176485,0.1235993765294551,-6.603565856868076,-3.658106937224853,-9.51024025983921,-0.0008715392487385,-0.0020344091530272,0.0097520048572573,0.0014423831042628382,0.009630640489229689,0.0022738282142082187,81.70682607140289,0.2318574799006515,5.105014331532366,0.2318574799006515,-15.139847005751575
0.0041299792937934,0.1238993788138032,-6.5996033996880525,-3.660484736005652,-9.509610641075286,-0.0008717005569408,-0.0020251805061197,0.0097539111158886,0.0014419122805843436,0.009632865854169744,0.002264681966781204,81.70955219009412,0.23090625305531742,5.106899301477496,0.23090625305531742,-15.13838783617824
0.0041399793699383,0.1241993810981512,-6.595626041346836,-3.6628492401566985,-9.50903953917137,-0.0008718764152159,-0.0020159500581724,0.0097558073412474,0.0014414249715449293,0.009635084638294279,0.002255534984056779,81.71237374085665,0.22995511949472433,5.108784271422625,0.22995511949472433,-15.136877690442217
0.0041499794460833,0.1244993833824992,-6.591633841449069,-3.665200436639476,-9.508526954127465,-0.0008720668229392,-0.0020067178419824,0.0097576935265962,0.0014409211788758433,0.009637296833719743,0.0022463872985355043,81.71529071161952,0.22900408242133571,5.1106692413677735,0.22900408242133571,-15.135316585938474
0.0041599790565669,0.1247993716970086,-6.587656840735721,-3.66747566420852,-9.507920637054356,-0.000872271769549,-0.001997484320379,0.009759569578105,0.0014404009289806056,0.009639502330035323,0.002237239368735519,81.71830294739378,0.22805318931522975,5.112554123537815,0.22805318931522975,-15.133704616179939
0.0041699791327118,0.1250993739813566,-6.583766743594455,-3.6695164303880814,-9.506863965911778,-0.0008724912734058,-0.0019882486661977,0.0097614356638349,0.0014398641752528187,0.009641701324814896,0.00222809037515993,81.72141071584664,0.22710235481420382,5.114439093482945,0.22710235481420382,-15.132041648763837
