time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad
0.027166666666666665,9.449212570297298,1.0,-0.006364456177912871,-0.005899860882567026,0.0049684342730665285,-0.0061953213027947105,0.005474105515778035,0.005626025484946415,128.28197619277904,0.7990836311251464,0.0009310655487399903,-0.006861334365292808,-0.006954946053650075,0.7990836311251464
0.02719444444444444,9.454448558053283,1.0,-0.006344277835088505,-0.005911547868916546,0.004980335384762048,-0.006174893572286348,0.005483101194463348,0.005639706611359437,128.13302494258087,0.7994768989588044,0.0009326631857282665,-0.006868605456477825,-0.006964795117610028,0.7994768989588044
0.02722222222222222,9.459684545809266,1.0,-0.006324061725934304,-0.005923114411871146,0.0049922899505594805,-0.006154412719409937,0.005492149747645435,0.005653272966043952,127.98399089388663,0.7998536039513406,0.0009342232594118942,-0.006875922882335606,-0.006974513240572126,0.7998536039513406
0.027249999999999996,9.464920533565248,1.0,-0.006303808404685105,-0.0059345601943282065,0.005004297642718367,-0.0061338793056584,0.005501250927253639,0.005666724177071495,127.83487761915828,0.800213843118089,0.0009357457270206662,-0.006883286442255231,-0.006984100156109126,0.800213843118089
0.027277777777777776,9.47015652132123,1.0,-0.006283518426595938,-0.005945884902495825,0.005016358132041762,-0.00611329389396564,0.005510404483774529,0.005680059875670326,127.6856886673857,0.8005577126323866,0.0009372305468153634,-0.006890695934360983,-0.0069935556013908905,0.8005577126323866
0.027305555555555555,9.475392509077214,1.0,-0.006263192347926805,-0.005957088225901403,0.005028471087885262,-0.006092657048691123,0.0055196101662587285,0.005693279696235525,127.53642756440571,0.8008853078276825,0.0009386776780889018,-0.006898151155517897,-0.007002879317191616,0.8008853078276825
0.02733333333333333,9.480628496833198,1.0,-0.006242830725927414,-0.005968169857400178,0.005040636178166062,-0.006071969335604381,0.0055288677223278,0.005706383276339045,127.38709781321894,0.8011967231998405,0.0009400870811674466,-0.006905651901337315,-0.0070120710478969225,0.8011967231998405
0.02736111111111111,9.48586448458918,1.0,-0.006222434118821929,-0.0059791294931836126,0.0050528530693720606,-0.006051231321869528,0.005538176898181164,0.005719370256739603,127.23770289430355,0.8014920524096207,0.0009414587174114999,-0.006913197966182498,-0.007021130541510867,0.8014920524096207
0.027388888888888886,9.491100472345163,1.0,-0.006202003085793632,-0.005989966832787762,0.005065121426571022,-0.006030443576029682,0.005547537438603069,0.005732240281392579,127.08824626592627,0.8017713882853459,0.0009427925492169607,-0.006920789143174273,-0.0070300575496628544,0.8017713882853459
0.027416666666666666,9.496336460101146,1.0,-0.006181538186969613,-0.006000681579101484,0.0050774409134197295,-0.006009606667991397,0.005556949086969564,0.005744992997459745,126.93873136445102,0.8020348228257329,0.0009440885400161568,-0.006928425224196685,-0.00703885182761445,0.8020348228257329
