frame,time_s,ur1_x,ur2_x,ur3_x,rp_x,rp_y,rp_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,recon_node_rms_mm,head_count,tail_count,t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1_y,ur2_y,ur3_y,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T,UR1,UR2,UR3,U1,torque_norm_Nmm,force_norm_N,a1,a2,b1,b2,phi_robot_rad,phi_field_rad,delta_phi_rad,theta_cone_deg,theta_pipe_directed_deg,theta_pipe_axis_deg,transverse_radius,head_x_rel,head_y_rel,head_z_rel,tail_x_rel,tail_y_rel,tail_z_rel
307,0.030700059607625,-1.257964253425598,2.4379844665527344,-3.135129690170288,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.842731176909659,-3.417084603911751,-8.258619608995732,-7.029588750803264,-3.918760443128304,-10.854527032891388,-0.2939612445715934,0.181362144358583,0.9384532802881432,6.002612196285119e-07,19,19,0.0306906372208937,-7.468174204284,-3.676918015967,-9.550745259298,-1.2558819163188566,2.43622023323773,-3.1339628788646685,2.46261770182722e-06,2.6940606556433184e-06,-1.3805256180302843e-06,0.0004458271348831,0.0015580816772205,-8.653634410184187e-05,19.084104449325363,13.799960625932426,-3.902345415730901e-06,5.9894274089194295e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-1.482605936801213e-05,0.001452789171487,0.0007232238222794,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.04181497911788,30.0,0.01,-0.0017652836907001,0.0010486848601674,0.0097869317743306,-1.257964253425598,2.4379844665527344,-3.135129690170288,0.0,0.0016229198642997,3.902345415730902e-06,0.4435963476763863,-0.08007339588458193,0.004223978363589423,-0.002236300443955623,-0.17858649405348737,5.796271910095636,-5.974858404149123,26.792803436547576,66.50521812712982,66.50521812712982,0.4507654250276061,-0.3745571961967684,0.25983342587340497,1.292125401380245,0.43858522990962623,-0.24184241334314827,-1.3037820225154118
308,0.0308000687509775,-1.28219473361969,2.456620693206787,-3.147143602371216,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.810834339452351,-3.406963479873031,-8.251859728741668,-7.061407689217385,-3.9301424228697432,-10.8626561772889,-0.2709271878397419,0.1891357876299534,0.9438358505200184,5.930948619075103e-07,19,19,0.0307906498643475,-7.468174204284,-3.676918015967,-9.550745259298,-1.279713976864238,2.4548372106241825,-3.1460186085546087,2.3624769066060365e-06,2.5845083787186267e-06,-1.3243874147232135e-06,0.0004109097032945,0.0012131631902565,-6.62837284434033e-05,19.084704525186083,13.799960625932426,-3.743659001323552e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,4.696348328757396e-05,0.0011552837761483,0.0005550847421044,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.066950897993111,30.0,0.01,-0.0018305103628836,0.0011534404250876,0.0097631351008346,-1.28219473361969,2.456620693206787,-3.147143602371216,0.0,0.001282577577814,3.743659001323552e-06,0.45861511540234645,-0.09752388548603036,0.0042901158538318895,-0.002129209326851592,-0.20952761687217017,5.822497433189257,-6.032025050061427,27.96094692666806,67.55291951874601,67.55291951874601,0.4688696325374463,-0.34266035873946077,0.269954549912125,1.298885281634309,0.40676629149550525,-0.25322439308458744,-1.3119111669129229
309,0.0309000518172979,-1.3100825548171997,2.475412607192993,-3.158707857131958,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.776551179780884,-3.3978351216802736,-8.245214164775362,-7.095683303279736,-3.940548239472419,-10.87076096739564,-0.2461423262877528,0.1961976382359296,0.9491682895884674,5.985163067624921e-07,19,19,0.0308907288878724,-7.468174204284,-3.676918015967,-9.550745259298,-1.30732184181276,2.473634543337946,-3.157639881043093,2.258442312197597e-06,2.470696353647246e-06,-1.2660663758402094e-06,0.000367736299687,0.0008450134483649,-3.73756873983137e-05,19.085304999327235,13.799960625932426,-3.578802344008871e-06,5.9894274089194295e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0001098925305159,0.0008320631429313,0.0003824515837929,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.092103499999869,30.0,0.01,-0.0018977636916081,0.0012565758740338,0.0097375310034736,-1.3100825548171997,2.475412607192993,-3.158707857131958,0.0,0.000922320256762,3.5788023440088705e-06,0.4734441637794359,-0.11666571573453752,0.004353607006292029,-0.002020425772607676,-0.24160563676115707,5.8486836148967365,-6.090289251657894,29.183396011152198,68.62433310886482,68.62433310886482,0.48760667083691667,-0.3083771990679933,0.27908290810488223,1.3055308456006145,0.3724906774331549,-0.26363020968726314,-1.3200159570196632
310,0.0310000348836183,-1.3403735160827637,2.494334936141968,-3.169762134552002,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.74076030363134,-3.389606205680964,-8.239050241154237,-7.131535011126088,-3.9500663653375874,-10.878433418836847,-0.2202426284247334,0.2026134177432501,0.9541703137149908,5.85531925152215e-07,19,19,0.0309908200210781,-7.468174204284,-3.676918015967,-9.550745259298,-1.3374745682232716,2.492567373726532,-3.1687517915495325,2.152021741897265e-06,2.3542741127186115e-06,-1.2064077761818089e-06,0.0003175500535756,0.0004618586406548,-2.655779611908404e-07,19.08590554612647,13.799960625932426,-3.410164790423988e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0001728711996406,0.0004903672283606,0.0002093013155471,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.117259145501336,30.0,0.01,-0.001966966994586,0.00135796804578,0.0097101474565966,-1.3403735160827637,2.494334936141968,-3.169762134552002,0.0,0.0005604922042321,3.410164790423988e-06,0.48786576663536113,-0.1368425238273725,0.004414374327788401,-0.0019100747789775395,-0.2734650267577656,5.874815578819271,-6.148280605577036,30.44387334237491,69.70628876120998,69.70628876120998,0.5066940719824474,-0.27258632291844975,0.28731182410419187,1.3116947692217398,0.3366389695868026,-0.27314833555243156,-1.3276884084608707
311,0.0311000030487775,-1.3716630935668943,2.513580322265625,-3.180180311203003,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.704395955993929,-3.382195104699407,-8.23365270869808,-7.1680210954016905,-3.958777167447016,-10.885344572408265,-0.1939062783030566,0.208441689083342,0.9586200589841322,5.741938893438357e-07,19,19,0.0310908966441021,-7.468174204284,-3.676918015967,-9.550745259298,-1.3688154921043787,2.5117721905737764,-3.179254010434419,2.044883463507291e-06,2.2370667117039816e-06,-1.1463468345751292e-06,0.0002617346772462,7.209815950861531e-05,4.4245958008146425e-05,19.08650600586461,13.799960625932426,-3.240389932875372e-06,4.235164736271504e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0002347816027361,0.0001377900110704,3.940053988998085e-05,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.142411144196416,30.0,0.01,-0.0020380580203306,0.0014575258989932,0.0096810091291936,-1.3716630935668943,2.513580322265625,-3.180180311203003,0.0,0.0002750652480371,3.240389932875372e-06,0.5016673834543449,-0.15739134171780497,0.004472363571732227,-0.0017982546453925565,-0.30401091298588145,5.900885824011315,-6.204896736997196,31.720612930535445,70.7828877216598,70.7828877216598,0.5257777078477743,-0.2362219752810386,0.2947229250857486,1.3170923016778957,0.3001528853112001,-0.28185913766186,-1.3345995620322881
312,0.0312000829726457,-1.4027628898620603,2.5332705974578857,-3.189889669418335,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.668255870955678,-3.3755187646697418,-8.229185221527695,-7.204335028037646,-3.966760022508811,-10.891294504175482,-0.1677132369293484,0.2137411730300074,0.962386087342516,5.720875365695115e-07,19,19,0.0311909860132383,-7.468174204284,-3.676918015967,-9.550745259298,-1.3999095041679523,2.531455613398637,-3.189024647661204,1.9389768411426045e-06,2.1212067208198605e-06,-1.0869763504009006e-06,0.0002015125796901,-0.0003156948232611,9.495918708503626e-05,19.08710654207943,13.799960625932426,-3.072566798178611e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0002941856606061,-0.0002178124146169,-0.0001236945332321,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.167566346338855,30.0,0.01,-0.0021110110964864,0.0015552135997645,0.0096501265696165,-1.4027628898620603,2.5332705974578857,-3.189889669418335,0.0,0.0003863777794064,3.072566798178611e-06,0.5146974574034408,-0.17776584841319454,0.004527554157337963,-0.0016850047953355111,-0.33255246838699365,5.926900955137385,-6.259453423524379,32.99262964737733,71.84001162189635,71.84001162189635,0.5445311465101235,-0.200081890242787,0.30139926511541404,1.3215597888482815,0.26383895267524426,-0.2898419927236553,-1.3405494937995055
313,0.0313000380992889,-1.4331992864608765,2.5530760288238525,-3.1989219188690186,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.632811906606935,-3.3695396454180364,-8.225676167825855,-7.2400006508319805,-3.974036285411999,-10.896237482567932,-0.1420062241522094,0.2185331608914483,0.9654416035643092,5.685613667081798e-07,19,19,0.0312910465339264,-7.468174204284,-3.676918015967,-9.550745259298,-1.430489182137979,2.551265116247414,-3.198127075192286,1.835027675613799e-06,2.007488153447296e-06,-1.0287032023280556e-06,0.0001375297100261,-0.0006985582518995,0.0001511693043645,19.08770690520356,13.799960625932426,-2.907845514290574e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0003506963852992,-0.0005735041329606,-0.0002790255648395,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.192714298075517,30.0,0.01,-0.0021857493237798,0.0016509292291917,0.0096175325616187,-1.4331992864608765,2.5530760288238525,-3.1989219188690186,0.0,0.000727839412933,2.9078455142905743e-06,0.5268742357075465,-0.19767006757000555,0.004579889159074419,-0.0015704433291117465,-0.358924129672447,5.952849733331913,-6.31177386300436,34.2451059682915,72.86806100963453,72.86806100963453,0.5627343208526933,-0.16463792589404402,0.3073783843671194,1.325068842550122,0.2281733298809101,-0.297118255626843,-1.345492472191955
314,0.0314000062644481,-1.4616950750350952,2.573107957839966,-3.2073042392730717,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.598861496070025,-3.3640986371027286,-8.223168513066865,-7.274205797999849,-3.9807611945375454,-10.90009596337121,-0.1173671302811609,0.2229312935155121,0.9677430418768536,5.656258174920636e-07,19,19,0.0313911202220911,-7.468174204284,-3.676918015967,-9.550745259298,-1.4592453318085394,2.571296000762364,-3.206575974163957,1.7346990798489725e-06,1.8977304260154608e-06,-9.724597193986596e-07,7.140390000505881e-05,-0.0010692416332033,0.0002115141231161,19.088307347332545,13.799960625932426,-2.748861504933745e-06,2.117582368135752e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0004035175259318,-0.0009222536937123,-0.0004239529951406,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.217865559159977,30.0,0.01,-0.0022622563812731,0.0017446528860077,0.0095832344421251,-1.4616950750350952,2.573107957839966,-3.207304239273072,0.0,0.0010922977668148,2.748861504933745e-06,0.5381282850872997,-0.21656954293027966,0.004629358337269358,-0.0014545940004106496,-0.38261636360840917,5.978742681163966,-6.3613590447723745,35.45566103397951,73.85372508773281,73.85372508773281,0.5800727696901729,-0.13068751535713474,0.3128193926824272,1.3275764973091118,0.19396818271304195,-0.3038431647523896,-1.349350952995234
315,0.0315000414848327,-1.48691987991333,2.593472719192505,-3.2151286602020264,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.56718635920677,-3.3589936097713653,-8.22164186638006,-7.306151350804411,-3.987133230464412,-10.902857252642116,-0.0943674484113971,0.2270803966628796,0.9692931848165196,5.678819887302891e-07,19,19,0.0314911589785077,-7.468174204284,-3.676918015967,-9.550745259298,-1.4848231109616463,2.591624445403576,-3.2144498623217124,1.6396118968328162e-06,1.7937067123754163e-06,-9.191545344311608e-07,5.07793012233151e-06,-0.0014207113249354,0.0002744983104832,19.088907579871044,13.799960625932426,-2.5981832114809946e-06,2.117582368135752e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.000452160744548,-0.0012570148043047,-0.0005561116969466,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.243008040938603,30.0,0.01,-0.0023404465613968,0.0018362809322486,0.0095472709310622,-1.48691987991333,2.593472719192505,-3.2151286602020264,0.0,0.0014469954307571,2.5981832114809946e-06,0.548438490339442,-0.23394435753741122,0.004675907794663536,-0.0013375852028077993,-0.4031949956463221,6.004567039388215,-6.407762035034537,36.601833708037255,74.78452668708445,74.78452668708445,0.5962505682256398,-0.099012378493879,0.3179244200137905,1.3291031439959173,0.1620226299084795,-0.31021520067925623,-1.3521122422661396
316,0.0316000394523143,-1.507529616355896,2.614326000213623,-3.222372770309448,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.538617604789287,-3.354094823041432,-8.221001641025847,-7.334985820616105,-3.993274753715962,-10.90458091485432,-0.0736154587290595,0.231071607991199,0.9701477599914724,5.542154989576922e-07,19,19,0.0315912646671778,-7.468174204284,-3.676918015967,-9.550745259298,-1.5059175419937327,2.612451980573078,-3.221751231580187,1.5514928455220434e-06,1.6973060128381626e-06,-8.697556335458204e-07,-6.018003759068933e-05,-0.0017467442842232,0.0003384261550878,19.089508214003065,13.799960625932426,-2.458546849870337e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0004956623083797,-0.0015715534573803,-0.0006736528041105,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.268167344627276,30.0,0.01,-0.0024203508101192,0.0019258476809498,0.0095096273673438,-1.507529616355896,2.614326000213623,-3.222372770309448,0.0,0.001780244223088,2.4585468498703376e-06,0.5577470087699129,-0.2492895933522598,0.004719554275343527,-0.0012193703387115128,-0.42032147686259963,6.030348793974204,-6.450670270836803,37.65627866054695,75.64335990580012,75.64335990580012,0.6109230942970812,-0.07044362407639682,0.322823206743724,1.3297433693501297,0.13318816009678525,-0.31635672393080627,-1.353835904478343
317,0.0317001044750213,-1.5223395824432373,2.6357641220092773,-3.229119300842285,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.513810505517343,-3.3492108984062146,-8.221113520464916,-7.36003434287487,-3.999372088812737,-10.905374671045562,-0.0555920226328352,0.2350414719094276,0.9703942670390424,5.59214318117401e-07,19,19,0.0316913361087724,-7.468174204284,-3.676918015967,-9.550745259298,-1.5212910479041866,2.6338389826823554,-3.228539279523922,1.4719412221090371e-06,1.6102779294411686e-06,-8.251595705856357e-07,-0.0001227921200108,-0.0020414996251803,0.0004015421902087,19.09010864265264,13.799960625932426,-2.3324867177152915e-06,2.117582368135752e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005334180091032,-0.0018597924892087,-0.000775030244257,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.293318041087083,30.0,0.01,-0.0025018386469993,0.0020132049215615,0.0094703647938282,-1.5223395824432373,2.6357641220092773,-3.229119300842285,0.0,0.0020842348127947,2.3324867177152915e-06,0.5660821322459761,-0.2621969689611731,0.004760224815645655,-0.0011001421549850573,-0.4337588121299626,6.05606162820758,-6.489820440337542,38.59826550153351,76.41879273276267,76.41879273276267,0.6238559376815911,-0.04563652480445235,0.32770713137894125,1.3296314899110602,0.10813963783802105,-0.32245405902758106,-1.3546296606695858
318,0.0318000316619873,-1.5301457643508911,2.657787561416626,-3.235470533370972,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.493430907433441,-3.344127325776816,-8.22183305306119,-7.38061083154908,-4.005632281945139,-10.905356376914847,-0.0407858806217165,0.2391423863303303,0.9701275333697864,5.409154018304523e-07,19,19,0.0317913740050396,-7.468174204284,-3.676918015967,-9.550745259298,-1.5297615926176782,2.655836782864871,-3.234922417998782,1.4021949936052654e-06,1.5339767764233452e-06,-7.860603408761246e-07,-0.000181030161555,-0.0023002055246674,0.0004622281469533,19.09070887003024,13.799960625932426,-2.221964538465031e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005652749567108,-0.0021165117674111,-0.000859194039007,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.318460306686596,30.0,0.01,-0.002584857489723,0.002098300252225,0.0094295094150933,-1.5301457643508911,2.657787561416626,-3.235470533370972,0.0,0.0023531621777809,2.221964538465031e-06,0.5734870308239897,-0.2722481165337953,0.004797897175697492,-0.0009799753139565662,-0.4432232055078187,6.081705605253673,-6.524928810761492,39.4072183137351,77.09961649731082,77.09961649731082,0.6348278597222358,-0.025256926720550688,0.33279070400833977,1.3289119573147872,0.08756314916381047,-0.32871425215998284,-1.3546113665388706
319,0.0319000408053398,-1.5302093029022217,2.680306434631348,-3.241539239883423,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.477839945219271,-3.33864903028876,-8.223011901492336,-7.396339302919819,-4.01224467717789,-10.904660863608967,-0.029463510296038,0.2435133235461352,0.9694499279573704,5.571666380209736e-07,19,19,0.0318914583742613,-7.468174204284,-3.676918015967,-9.550745259298,-1.530530980349838,2.67833207071022,-3.2410242469033257,1.3429711948262366e-06,1.469186977320572e-06,-7.528599089329711e-07,-0.000233481557239,-0.0025201132160038,0.0005191701053625,19.091309376245565,13.799960625932426,-2.1281165491908405e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005914017882867,-0.0023383653609911,-0.000925912102026,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.343614252213468,30.0,0.01,-0.002669421518641,0.0021811474655818,0.0093870540900328,-1.5302093029022217,2.680306434631348,-3.241539239883423,0.0,0.0025836063665639,2.12811654919084e-06,0.5800545073557656,-0.27921226548478456,0.004832577242359676,-0.0008588485836238659,-0.44862084005369124,6.107301096967687,-6.555921937021378,40.072522845115365,77.68134441830819,77.68134441830819,0.6437567247810975,-0.009665964506380575,0.33826899949639566,1.3277331088836402,0.0718346777930714,-0.3353266473927339,-1.3539158532329907
320,0.0320000238716602,-1.521755576133728,2.703308343887329,-3.2472617626190186,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.467468271658182,-3.332652295352972,-8.224519101495233,-7.406773911674522,-4.019326198062983,-10.903401284837306,-0.0219417767742186,0.2482412780034385,0.9684497025283296,5.364275594512966e-07,19,19,0.0319915517635303,-7.468174204284,-3.676918015967,-9.550745259298,-1.522832449921664,2.701310816607033,-3.24678959545994,1.2952345454487366e-06,1.416963918571039e-06,-7.260990896082052e-07,-0.0002792668474803,-0.0026982974295513,0.000570813098632,19.09190993658118,13.799960625932426,-2.05247147658277e-06,4.735058123106526e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006113583950794,-0.0025219602362686,-0.0009749790066666,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.36877046472549,30.0,0.01,-0.0027554468386419,0.0022616612395213,0.0093430402523517,-1.521755576133728,2.703308343887329,-3.2472617626190186,0.0,0.0027721159037808,2.0524714765827694e-06,0.585812776303566,-0.2828340397437843,0.0048642277489234454,-0.0007368822168985512,-0.44979819788873815,6.132838394950135,-6.582636592838873,40.580554283521934,78.15577609391082,78.15577609391082,0.6505164893515616,0.0007057090547082367,0.344265734432184,1.326225908880744,0.0614000690383687,-0.3424081682778275,-1.3526562744613297
321,0.0321001037955284,-1.504114866256714,2.7268786430358887,-3.2525064945220947,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.46263115196711,-3.326019214981102,-8.226270075115004,-7.411587485251735,-4.026993654094018,-10.901647429063972,-0.018452929417295,0.2534111023098255,0.9671826624904106,5.334047616252596e-07,19,19,0.0320916284323253,-7.468174204284,-3.676918015967,-9.550745259298,-1.5060009882561554,2.724838391313206,-3.2520805620892443,1.2596891258543088e-06,1.3780778517866467e-06,-7.061725852558112e-07,-0.0003175982494459,-0.0028325877443579,0.000615726122957,19.09251039659395,13.799960625932426,-1.996145029687815e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006248517705894,-0.0026645974574686,-0.0010064895878608,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.393922474924077,30.0,0.01,-0.0028428567406322,0.0023397702066948,0.0092975072429175,-1.504114866256714,2.7268786430358887,-3.2525064945220947,0.0,0.0029160830982722,1.996145029687815e-06,0.5907980381003223,-0.2829134440854711,0.004892821028576379,-0.0006141838670070282,-0.4465983989850186,6.1583109063801915,-6.60490930536521,40.92296879843219,78.51808733085669,78.51808733085669,0.6550437685128321,0.005542828745780604,0.35089881480405394,1.324474935260973,0.056586495461155906,-0.3500756243088623,-1.3509024186879959
322,0.0322000607848167,-1.476865291595459,2.7508673667907715,-3.2570571899414062,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.463621268871335,-3.3186813969039344,-8.228232120838502,-7.410479322253161,-4.035307630375883,-10.899418632715545,-0.0192114840712931,0.2590694234130436,0.9656676202152642,5.592946851216029e-07,19,19,0.0321916965646687,-7.468174204284,-3.676918015967,-9.550745259298,-1.4795545958069558,2.7488213594135686,-3.256704083860008,1.2368935761572004e-06,1.353139919472924e-06,-6.933935654710549e-07,-0.0003478268563982,-0.0029211925046691,0.0006525339254794,19.09311080538801,13.799960625932426,-1.9600224480976743e-06,2.3675290615532623e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006315759473467,-0.0027639592090622,-0.0010206816392202,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.419072339678348,30.0,0.01,-0.002931602554184,0.0024154322537965,0.0092504807167855,-1.476865291595459,2.7508673667907715,-3.2570571899414062,0.0,0.0030133286736213,1.9600224480976747e-06,0.5950031756335101,-0.27926532201785936,0.004918342621386311,-0.0004908204288963372,-0.4388291608748197,6.183720751035473,-6.622549911910292,41.092810653611046,78.76312970057334,78.76312970057334,0.6572806851685971,0.004552711841555812,0.35823663288122143,1.3225128895374745,0.057694658459729986,-0.3583896005907268,-1.3486736223395681
323,0.0323000103235244,-1.4397783279418943,2.775097131729126,-3.2606709003448486,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.4706037806271555,-3.310565809450768,-8.23045159524266,-7.403281482556668,-4.044337018118201,-10.896659037985566,-0.024337860001946,0.265267548224642,0.9638676239138924,5.467416741124191e-07,19,19,0.0322917532824163,-7.468174204284,-3.676918015967,-9.550745259298,-1.443258660962487,2.7730682165454668,-3.2604110475216928,1.2270881419795076e-06,1.3424129461347477e-06,-6.878967102067683e-07,-0.0003693569690512,-0.0029630728887008,0.0006800526509717,19.09371114569449,13.799960625932426,-1.9444844329667924e-06,2.3675290615532623e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006314284669303,-0.0028184367550318,-0.0010180419792277,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.444219335631796,30.0,0.01,-0.0030216252050964,0.0024885980880552,0.0092019922123447,-1.4397783279418943,2.775097131729126,-3.2606709003448486,0.0,0.0030624658565335,1.944484432966792e-06,0.5984286112257085,-0.2717549650032966,0.004940776692757495,-0.0003668726949895881,-0.426270073910484,6.209067275002952,-6.635337348913436,41.08989959711347,78.89022855626551,78.89022855626551,0.6572423934420794,-0.0024297999142648408,0.36635222033438763,1.3202934151333174,0.06489249815622244,-0.367418988333045,-1.3459140276095898
324,0.0324000008404254,-1.392927885055542,2.7992360591888428,-3.2630460262298584,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.483651825781959,-3.30164151420816,-8.23304909382908,-7.38992358544053,-4.054106232001172,-10.89324203263326,-0.0338839412354887,0.272025487586235,0.96169330486898,5.346416111741132e-07,19,19,0.0323918436424518,-7.468174204284,-3.676918015967,-9.550745259298,-1.3971615057863984,2.797254162950063,-3.262905636034805,1.2302179492933858e-06,1.34583690054627e-06,-6.896512574810375e-07,-0.0003817294976066,-0.0029579192260882,0.000697305641187,19.09431168785471,13.799960625932426,-1.9494440290967043e-06,2.3675290615532623e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006244334714242,-0.0028271511388189,-0.0009992687289595,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.469374786814424,30.0,0.01,-0.0031129086986116,0.0025592535322849,0.0091520500868163,-1.392927885055542,2.7992360591888428,-3.2630460262298584,0.0,0.0030628807868796,1.949444029096704e-06,0.6010449946690795,-0.26029408704038576,0.004960118230889179,-0.00024236210637289192,-0.40868544833255394,6.234361974710108,-6.6430474230426615,40.91867159583241,78.9007223649649,78.9007223649649,0.6549870970980586,-0.015477845069068685,0.3752765155769957,1.3176959165468958,0.07825039527236033,-0.37718820221601623,-1.3424970222572838
325,0.0325000844895839,-1.3367671966552734,2.822920322418213,-3.2638208866119385,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.502657929913949,-3.291936258832716,-8.236212983912653,-7.370522646863186,-4.064582706343397,-10.88897990551482,-0.0477685716675905,0.2793214374653001,0.9590087059735992,5.43110223065074e-07,19,19,0.032491932833072,-7.468174204284,-3.676918015967,-9.550745259298,-1.3417392896647444,2.8209924163141604,-3.263828040331329,1.2458228232372462e-06,1.3629083594646535e-06,-6.983992366048973e-07,-0.0003847857451266,-0.002906692991437,0.0007036223417176,19.09491222299843,13.799960625932426,-1.974172028189985e-06,2.3675290615532623e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006107612119657,-0.0027904939782037,-0.0009654650254942,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.4945299440909,30.0,0.01,-0.0032053641317694,0.0026273280765221,0.0091007026081003,-1.3367671966552734,2.822920322418213,-3.2638208866119385,0.0,0.0030152957758544,1.974172028189985e-06,0.6028030939611695,-0.2448996844214975,0.004976346860138795,-0.00011740951443177058,-0.3858982291296666,6.259596168497291,-6.645494397626957,40.590743168754386,78.79956839778086,78.79956839778086,0.6506515392427099,-0.03448394920105802,0.3849817709524399,1.3145320264633238,0.09765133384970426,-0.387664676558241,-1.338234895138843
326,0.0326000824570655,-1.271990180015564,2.845750570297241,-3.262537240982056,-7.468173980712891,-3.676918029785156,-9.550745010375977,-7.527473736724032,-3.2815579585934485,-8.240184630858778,-7.345240695980325,-4.075651725757065,-10.883633290098755,-0.0658795430409339,0.2870749140709796,0.9556400365827384,5.497653104085045e-07,19,19,0.0325919371813156,-7.468174204284,-3.676918015967,-9.550745259298,-1.277641221557285,2.843909090026759,-3.262731419678796,1.2734306338508522e-06,1.3931108209784248e-06,-7.138759749478129e-07,-0.0003786296992104,-0.0028103896517061,0.0006983359644228,19.095512249087893,13.799960625932426,-2.0179202775047024e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005903522215494,-0.0027089870912157,-0.0009177127856174,1.0,False,,,,,,,,,,,,,,,,,,40.0,12.519663778152427,30.0,0.01,-0.0032988542914552,0.0026927251286934,0.0090480269531567,-1.271990180015564,2.845750570297241,-3.262537240982056,0.0,0.002920500567154,2.0179202775047024e-06,0.603595373423584,-0.22562266891305344,0.004989442856504236,7.802086371738216e-06,-0.35771633756617893,6.284749024860472,-6.64246536242665,40.11963490775064,78.59101672655216,78.59101672655216,0.6443857257464702,-0.059299756011141014,0.39536007119170735,1.3105603795171987,0.12293328473256526,-0.398733695971909,-1.3328882797227788
