phase_rel_rad,cycle2_a1,cycle2_a2,cycle3_a1,cycle3_a2,difference
2.996844901414548,0.043763333847654136,0.6472744373875705,0.218121650050667,0.4046249437256869,0.2987969196687247
3.0208196606258646,0.018409652547888226,0.6518034496566472,0.19197281706793826,0.41349562588633837,0.2948131458201186
3.044794419837181,-0.0032097119241355143,0.6557709454668225,0.16699946033123148,0.42183193108403205,0.2893071460753236
3.0687691790484974,-0.020714288262715475,0.6591619844368136,0.14344172142397493,0.4296475874079676,0.28217734487334656
3.092743938259814,-0.03378334471899039,0.6624612091799701,0.12146012243511019,0.43696560909660404,0.2737677843556171
3.1167186974711303,-0.04182141574339369,0.664468000852712,0.10121229189675102,0.4437513548613977,0.26301041678789366
3.1406934566824467,-0.0457701389596868,0.6657779038081054,0.08282968557156319,0.45001220186699187,0.2511827084088587
3.164668215893763,-0.045889163104439724,0.6661190985256656,0.06649270013689322,0.45576806161514033,0.23848950063876365
3.1886429751050795,-0.04253522237872756,0.6650796920593048,0.052194964555016536,0.4610244824174746,0.22497185801444897
3.212617734316396,-0.035453049529953665,0.6628956495165763,0.039778933045567504,0.4658000813083402,0.21096567068973798
3.236592493527712,-0.024468083456157884,0.6599684257305827,0.02929991276588911,0.4701173385354094,0.19731810035301717
3.2605672527390284,-0.011154699760313821,0.6560435466459164,0.020805759042100372,0.47402027925080353,0.18480784831833727
3.284542011950345,0.00467767829705842,0.6511843060719404,0.014283296364601872,0.47751652564063707,0.17393322241134648
3.308516771161661,0.022314007627766412,0.6450318958621971,0.009691770005757834,0.48064710354533946,0.16486867752136206
3.3324915303729776,0.042097856451865666,0.6376766239835281,0.0069186376909118295,0.4833959532265251,0.1582406483867587
3.356466289584294,0.06341531344236384,0.6284424802382791,0.0056374280454818395,0.48596618255631246,0.15374582739734954
3.3804410487956105,0.08582384864857376,0.6174442117150385,0.005929438572913013,0.48812084950154133,0.15201200207727422
3.404415808006927,0.10897704049599492,0.6049892213341693,0.00762597228046447,0.4898297174488682,0.15340713921958712
3.4283905672182433,0.13179803530521805,0.5914777024162879,0.010505187237837926,0.4911108130009257,0.1574340099318191
3.4523653264295597,0.15436929017384535,0.5767932458671632,0.013976190628030316,0.4920179472486097,0.1640032733086326
3.476340085640876,0.17660774868431833,0.5609990436282201,0.018062367482493288,0.49265461009647354,0.1726487749600539
3.5003148448521926,0.19775934101038492,0.5444506333030797,0.02244674951574881,0.493076091202615,0.18268510698083076
3.524289604063509,0.21717737469447307,0.5278738255390903,0.0268991184279932,0.49321554708346643,0.19340892190723713
3.548264363274825,0.23464908188518077,0.5116326110545458,0.03134706206474109,0.4929566716461211,0.20415803186712397
3.5722391224861414,0.24983406791388246,0.4956611046372105,0.0355049237564783,0.4922616351311955,0.2143561019149389
3.596213881697458,0.26224535662887244,0.4802693262615542,0.039100311910841325,0.4911556583350875,0.22341043665913943
3.6201886409087742,0.2714093317780778,0.4658343745384964,0.04202284771423385,0.4896722033420051,0.23062177077031895
3.6441634001200907,0.27706659126167504,0.45287201951885003,0.04409600934235286,0.4878475680467164,0.23558136818231773
3.668138159331407,0.27906890088436553,0.44165736173607567,0.045109905270870665,0.48570546951990806,0.2380694172459189
3.6921129185427235,0.2773050039012769,0.4322694626847421,0.04491256458880494,0.4832655894427459,0.2379219426490952
3.71608767775404,0.2717344492744867,0.42482997835367053,0.043424153260773514,0.4805583930624069,0.2350132921173146
3.7400624369653563,0.26232831261484174,0.4194531618689027,0.040536321372948624,0.4776246772937773,0.22929372557021793
3.7640371961766728,0.2491326014891415,0.41616861463253524,0.036067066568730086,0.4744524536667892,0.22089347673367785
3.788011955387989,0.23220386817661573,0.41497299682182687,0.029974236372690425,0.4710509723502296,0.20986081892272157
3.8119867145993056,0.21161510336890613,0.4156934243049824,0.02208432883385503,0.4674369109756564,0.19646705298521325
3.835961473810622,0.18750211194469252,0.4181051515095178,0.012466092828060814,0.4636961821031227,0.1808760627025723
