frame,time_s,ur1,ur2,ur3,rp_x,rp_y,rp_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,recon_node_rms_mm,head_count,tail_count 
378,0.03780006244778633,0.1622500866651535,2.790172576904297,-2.2473769187927246,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.727325507413466,-3.509681997033585,-9.036970646016409,-6.161559291158029,-3.8389946000211608,-10.016772431716054,-0.9275568535044173,0.11905066015418105,0.35421070541958305,7.812153913189169e-07,19,19
379,0.03790006786584854,0.1637595295906067,2.7980990409851074,-2.2654762268066406,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.71799769846173,-3.49423640911999,-9.019743451678105,-6.170156139029729,-3.8547536634177093,-10.03470419161298,-0.9210768639488776,0.13033153523958987,0.36692111089468893,7.55754790084492e-07,19,19
380,0.03800010681152344,0.16577406227588654,2.8067281246185303,-2.286135673522949,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.707029828082213,-3.4766667593285288,-9.000717580664242,-6.180320396088909,-3.872685899671282,-10.054531080759338,-0.9134373333046942,0.14316591488991628,0.3809668738078711,7.891470133482522e-07,19,19
381,0.03810008987784386,0.16605520248413086,2.8168115615844727,-2.308957099914551,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.693929380469314,-3.4582552557025195,-8.978814204670943,-6.192515832385347,-3.891513511738624,-10.07737332973565,-0.904292552171907,0.1566283249727114,0.39714298168627093,7.643475448971486e-07,19,19
382,0.03820003941655159,0.16442997753620148,2.828699827194214,-2.332322120666504,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.679010640615957,-3.43993996200893,-8.954833495347287,-6.206470028967602,-3.9103164211403736,-10.10239766203644,-0.8938546214274845,0.17004702362605045,0.4148589224165844,7.6717865729277e-07,19,19
383,0.03830009698867798,0.1614609807729721,2.8418986797332764,-2.3571674823760986,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.661994694347232,-3.4210574209616347,-8.928875242767033,-6.222464201911144,-3.9297487480722983,-10.129516203429857,-0.881921046920053,0.18389833173046144,0.43404685298501006,7.448909112164383e-07,19,19
384,0.0384000800549984,0.15657350420951843,2.8541009426116943,-2.383211374282837,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.643933317990689,-3.4030773021070555,-8.902674187097569,-6.239511038700851,-3.9482353536869375,-10.156935247593628,-0.8692289849886962,0.19708151264226179,0.45343119547529936,7.575774100545481e-07,19,19
385,0.038500022143125534,0.14981496334075928,2.866367816925049,-2.409503936767578,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.624741244347305,-3.386057473277145,-8.876099283588204,-6.2576973290685,-3.9657648784483226,-10.18478451455694,-0.855716234882486,0.2095715397946667,0.473106219644843,7.553870128202176e-07,19,19
386,0.03860002011060715,0.14134469628334045,2.8796675205230713,-2.435358762741089,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.604248023721562,-3.369919734397218,-8.848974128430319,-6.2771938007300045,-3.9824576339822872,-10.213243372770853,-0.8412594566633443,0.22144017767157592,0.4932005416534691,7.453175227469555e-07,19,19
387,0.03870010003447533,0.13143998384475708,2.8938660621643066,-2.4602415561676025,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.582799803681635,-3.354892060543841,-8.821839594549346,-6.297676300765353,-3.9980797818570117,-10.24174618929282,-0.8261009724133809,0.23252047486407706,0.5133141456716841,7.492388945275262e-07,19,19
388,0.038800012320280075,0.11946806311607361,2.9082138538360596,-2.4832255840301514,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.561297774698152,-3.3421517422998064,-8.795492430703124,-6.3182736317217545,-4.0114025816043855,-10.269453289864428,-0.8108815227250229,0.2419426207959488,0.5328554441361524,7.429058421688301e-07,19,19
389,0.038900040090084076,0.10769946873188019,2.9228262901306152,-2.5034337043762207,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.540464090750685,-3.330948676102166,-8.771069641043804,-6.338298759804177,-4.023204538376359,-10.295164218997769,-0.7961105467552471,0.250259226800542,0.5509794159006818,7.34974660337452e-07,19,19
390,0.039000049233436584,0.09439636021852493,2.9370534420013428,-2.521343231201172,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.520408578009983,-3.322132396478336,-8.748047021113479,-6.35762016316683,-4.032578131726986,-10.31942467658388,-0.7818752948565605,0.2568350953402938,0.5680728448839187,7.671662171691386e-07,19,19
391,0.03910008445382118,0.079426109790802,2.9503839015960693,-2.5370430946350098,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.501498556570409,-3.3158370737361786,-8.726575477195096,-6.375869388739173,-4.039360980949801,-10.342071810456128,-0.7684417583096219,0.2615630194826278,0.5840223034483764,7.229108551484911e-07,19,19
392,0.03920009732246399,0.06264172494411469,2.9628634452819824,-2.54939341545105,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.484500235334911,-3.312740637091737,-8.707032780920368,-6.392291829919789,-4.042861054115885,-10.362690587104728,-0.7563597311038656,0.26394774099201485,0.598541182534419,7.326885868818555e-07,19,19
393,0.039300087839365005,0.04424792900681496,2.9741945266723633,-2.5581064224243164,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.469918589238917,-3.3129518908029056,-8.689681165890946,-6.406384754836104,-4.04295259138756,-10.380994767103077,-0.7459935119622855,0.26390446198895273,0.6114312022235182,7.33985614711818e-07,19,19
394,0.03940005972981453,0.02527548186480999,2.9844720363616943,-2.5622992515563965,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.458463400939175,-3.3164222046579486,-8.67509429258395,-6.417452343240063,-4.039691751265821,-10.396364065607344,-0.737851244066204,0.26147106491497074,0.622260736220908,7.461181905005844e-07,19,19
395,0.03950001671910286,0.0054660458117723465,2.993317127227783,-2.562211751937866,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.450277610639949,-3.3232474700373196,-8.663172956643043,-6.425341534353893,-4.0329620940936675,-10.40889734656838,-0.7320399355045859,0.2565707894215406,0.6311013887182068,7.340831012435349e-07,19,19
396,0.03960004076361656,-0.015135126188397408,3.0005762577056885,-2.5577099323272705,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.445575591264829,-3.3335436404600784,-8.653987141293102,-6.429835821757826,-4.022639859682923,-10.418513760107635,-0.7287153545954611,0.24911697597958324,0.6378986316458121,7.332790011509004e-07,19,19
397,0.03970005363225937,-0.03615975007414818,3.0062026977539062,-2.5487427711486816,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.444445228715091,-3.3472134655141765,-8.647648168426535,-6.430847511012916,-4.008826442397903,-10.425092149627641,-0.7279409758467115,0.23918143718159598,0.642568421096994,7.382392996843488e-07,19,19
398,0.03980007767677307,-0.05725419521331787,3.010218620300293,-2.535112142562866,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.44697591257819,-3.3642610881935044,-8.644330662316952,-6.428291224560794,-3.9915251098688205,-10.428445732512879,-0.7297799797861826,0.22676385657256595,0.644980103922296,7.13772407544278e-07,19,19
399,0.039900097995996475,-0.07812920212745667,3.012535333633423,-2.5169990062713623,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.453037542079022,-3.3845488501662677,-8.64412569466615,-6.422298619081059,-3.970880705550978,-10.428482438203332,-0.7341377377920124,0.2119663621121996,0.6450674718837914,7.334063272189424e-07,19,19
400,0.04000008851289749,-0.09841110557317734,3.0133004188537598,-2.494262456893921,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.462518241861812,-3.408028598671731,-8.647211657659179,-6.41298846646085,-3.9469592450454356,-10.42501818941918,-0.7409308679763474,0.1948302271034844,0.6426994876974937,7.289730431702651e-07,19,19
401,0.040100086480379105,-0.11819177120923996,3.0125226974487305,-2.4671630859375,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.475024064256091,-3.4346758436160836,-8.653545931115955,-6.4007550893458705,-3.9197959278552243,-10.418108576594182,-0.7498744006761106,0.1753770300886437,0.6379116557392026,7.382854616939723e-07,19,19
402,0.04020008072257042,-0.1374160200357437,3.0103201866149902,-2.435821056365967,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.490161951604,-3.4644364393425073,-8.66317151122631,-6.3859955468172815,-3.889463087620302,-10.407720362776502,-0.7606826987230716,0.15365249492895774,0.6306764167665472,7.452863703367716e-07,19,19
403,0.04030001163482666,-0.15587598085403442,3.0067598819732666,-2.4004173278808594,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.50753631933003,-3.497145760835365,-8.67621518487149,-6.369111737102975,-3.8561456470423074,-10.393734906462733,-0.7730674620238102,0.12978298753365602,0.6209050453224744,7.358555634726259e-07,19,19
404,0.04040001332759857,-0.17334593832492828,3.001847982406616,-2.3613975048065186,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.526636655146884,-3.5324598206951237,-8.692733851956406,-6.350617765380215,-3.8202080006136634,-10.376110631693082,-0.7866582784396611,0.10402459689269355,0.6085619411396518,7.411183886745475e-07,19,19
405,0.040500055998563766,-0.18978001177310944,2.9960851669311523,-2.3191747665405273,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.546671395141468,-3.5699009328257274,-8.712422146948526,-6.331297560286734,-3.7821664167639413,-10.355187115650356,-0.8008855875391631,0.07673665010550619,0.5938802591454232,7.487353144897838e-07,19,19
406,0.04060005396604538,-0.20543065667152405,2.9894766807556152,-2.2740366458892822,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.567145340598387,-3.6093764585640846,-8.735211662422403,-6.311644956790044,-3.7421257048789682,-10.331053215480745,-0.8153918411695972,0.047990527132522554,0.576916852466278,7.898407455151639e-07,19,19
407,0.040700074285268784,-0.21969589591026306,2.9812490940093994,-2.2273449897766113,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.587714153000107,-3.6500083238196352,-8.761251358928472,-6.29200823923029,-3.700954661965479,-10.303572153813972,-0.8299266474306944,0.018417743911640333,0.5575684232393842,7.893598184039086e-07,19,19
408,0.04080000892281532,-0.23229646682739258,2.972968578338623,-2.1787543296813965,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.607639077341013,-3.6910763517571414,-8.78994714576202,-6.273105790227395,-3.6594538785379513,-10.273378626070565,-0.8439632326894946,-0.01143192297622003,0.5362791931497658,7.628646276488421e-07,19,19
409,0.04090006649494171,-0.24432098865509033,2.964977979660034,-2.127439260482788,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.626621946857002,-3.7333376497665025,-8.82121797761181,-6.255231035607941,-3.6168788071821676,-10.24056891739157,-0.8572877287617098,-0.04210134068564631,0.5131132693928898,8.061802166286213e-07,19,19
410,0.04100003093481064,-0.25542813539505005,2.9581711292266846,-2.073955535888672,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.644031201546285,-3.7756239669686873,-8.85431734758921,-6.238981223281073,-3.5744496485800514,-10.205937894152402,-0.8694559060865179,-0.07272705384779363,0.48862787784764444,8.190545037341816e-07,19,19
411,0.04110008850693703,-0.26512834429740906,2.9518277645111084,-2.019251823425293,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.659940924216324,-3.8172175785582554,-8.889381158700894,-6.224282555084323,-3.5328656762671895,-10.169352607900095,-0.8805212255000172,-0.10279679968739543,0.46272582531989437,7.954334281174628e-07,19,19
412,0.04120006039738655,-0.2734612226486206,2.949183940887451,-1.961047649383545,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.673903783579652,-3.8575596507090104,-8.925462032369351,-6.211526328879944,-3.4928381140863998,-10.13181607556506,-0.8901805119855442,-0.13185143633572777,0.4361122043893749,7.98677074899669e-07,19,19
413,0.04130001366138458,-0.28087419271469116,2.9485416412353516,-1.901147723197937,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.685974765890881,-3.896341862813227,-8.962349748298612,-6.200647924460694,-3.4545926641525733,-10.093553860284477,-0.8984770047878564,-0.1596979078420374,0.40894455626443843,8.132417630350911e-07,19,19
414,0.041400011628866196,-0.28783923387527466,2.948106288909912,-1.8416597843170166,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.696168215866692,-3.9333692735157064,-8.999693766539222,-6.191627550048152,-3.418223647777939,-10.0549262735105,-0.9054230446805538,-0.18623164210309215,0.38147986269393297,8.215420091978072e-07,19,19
415,0.04150010645389557,-0.29514560103416443,2.9478979110717773,-1.7826957702636719,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.704350652240167,-3.9689377225774423,-9.036949047848838,-6.184576285724173,-3.383415005978399,-10.016497360296873,-0.9109302196509935,-0.21167384823415195,0.3541190716416412,8.307397092929949e-07,19,19
416,0.04160000756382942,-0.30261296033859253,2.9484689235687256,-1.724342942237854,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.710613636582401,-4.002548095494784,-9.073562322985968,-6.1793774167504605,-3.3506785281739973,-9.978837901379828,-0.9150738242123555,-0.23565907171456726,0.3272685413540433,8.136789739356832e-07,19,19
417,0.04170005023479462,-0.31116506457328796,2.9493114948272705,-1.6679354906082153,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.714782349743063,-4.034363894731709,-9.108484246558412,-6.176172942927682,-3.319782527708585,-9.943020258816858,-0.9177393243172883,-0.2583301783964511,0.30169529583887256,8.282021913898845e-07,19,19
418,0.04180004075169563,-0.3208824098110199,2.950404405593872,-1.6138396263122559,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.717026649380864,-4.0643839984646055,-9.141316517972074,-6.1747803637707745,-3.2907034453448833,-9.909442048891645,-0.9190541018796494,-0.2796952796878833,0.27768706908768326,8.449993371480079e-07,19,19
419,0.04190003126859665,-0.3316374123096466,2.9522111415863037,-1.5619961023330688,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.717581413149022,-4.0924420824882795,-9.171646890208546,-6.174948152796055,-3.2636099402510923,-9.878518865580157,-0.9191939981307635,-0.2996332748736737,0.2555431360628953,8.51268986355509e-07,19,19
420,0.04200000315904617,-0.3435020446777344,2.9550411701202393,-1.5122538805007935,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.716651349355901,-4.118615308653434,-9.199173781259407,-6.176459015385281,-3.2384208036726942,-9.850553199158847,-0.918311572452032,-0.3182014169254041,0.23548187651567107,8.339932992017677e-07,19,19
421,0.04210005700588226,-0.35614946484565735,2.9593489170074463,-1.4641042947769165,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.71458044330061,-4.142788934920471,-9.223896750347071,-6.178965839982956,-3.21526732063164,-9.825541865588363,-0.9166566650743624,-0.3353107639567717,0.2175022987222764,8.557794990378203e-07,19,19
422,0.04220004752278328,-0.37009143829345703,2.965083599090576,-1.4179552793502808,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.711387669087964,-4.165274634067522,-9.245258337333444,-6.182432977539089,-3.1938033754499653,-9.80404843029982,-0.9142490229572711,-0.3511991147924475,0.2020096675673633,8.707534997354863e-07,19,19
423,0.042300011962652206,-0.38556215167045593,2.972269058227539,-1.3741390705108643,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.707161910139229,-4.186239979861732,-9.262830757130365,-6.18676118315808,-3.1738354980577586,-9.786502359263354,-0.9111566568604852,-0.36599699133398156,0.18931389012245642,8.677201652808837e-07,19,19
424,0.04240008443593979,-0.40252023935317993,2.980703115463257,-1.3329747915267944,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.702056028857578,-4.205827679971125,-9.27654758419845,-6.191804675601026,-3.1551950470213668,-9.772958523118133,-0.9074875302279086,-0.37981695020920003,0.17945881648621476,8.548265989511286e-07,19,19
425,0.04250002279877663,-0.42078661918640137,2.990540027618408,-1.294579267501831,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.696244575280316,-4.2239753661652175,-9.286235198105208,-6.1973906511668,-3.137937317733642,-9.7635873003587,-0.9033672158177428,-0.3926164545339782,0.17256880661019972,8.703434476819954e-07,19,19
426,0.04260007664561272,-0.4405879080295563,3.0017547607421875,-1.2591933012008667,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.689714333625698,-4.240921369791795,-9.291642802776428,-6.203531931731345,-3.1218024063233787,-9.758637895192418,-0.8987863006882763,-0.40457562262506036,0.16882461690354425,8.415595631814042e-07,19,19
427,0.04270008206367493,-0.4617273509502411,3.014206886291504,-1.2270272970199585,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.682562760317829,-4.256698772359718,-9.292852129851383,-6.210146794390063,-3.1067439099873178,-9.758016307487585,-0.893809560427126,-0.41572318906394745,0.1681627181142409,8.558837076644001e-07,19,19
428,0.04280006140470505,-0.48442551493644714,3.028143882751465,-1.1980631351470947,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.67470825585326,-4.271440004475693,-9.289568403771316,-6.2173124971823635,-3.0926249777563,-9.762025623285702,-0.8883795660286109,-0.42615650253721676,0.17079924475261735,8.602897212595703e-07,19,19
429,0.042900022119283676,-0.5084252953529358,3.043301582336426,-1.1725043058395386,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.666190844608579,-4.285156693687959,-9.282052105982828,-6.225013211388957,-3.0794233664231023,-9.770389604865994,-0.8825165090914607,-0.435887807750237,0.1765401660691253,8.658044817468914e-07,19,19
430,0.04300009086728096,-0.5337618589401245,3.05989408493042,-1.1501355171203613,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.656929583588072,-4.2978771439069465,-9.270273174823998,-6.233335064940748,-3.0671184062248953,-9.783144645103194,-0.8761599913681537,-0.4449348093036778,0.18540950621706778,8.713746043927907e-07,19,19
431,0.04310000687837601,-0.5604432821273804,3.0780229568481445,-1.130839228630066,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.6468142910508,-4.309609759284426,-9.254261031743518,-6.242397662177887,-3.0557061759511406,-9.800265688067784,-0.8692269422916995,-0.45330196297149516,0.19738757093700723,8.758830832721088e-07,19,19
432,0.04320010170340538,-0.5885385870933533,3.097740888595581,-1.1144664287567139,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.635676128862205,-4.320398636787121,-9.234096944228288,-6.252380583142279,-3.045146913245812,-9.821676717179072,-0.8615914042961211,-0.46101958495672224,0.21241750005442037,8.821127501643176e-07,19,19
433,0.04330010712146759,-0.6179298758506775,3.118847370147705,-1.1010407209396362,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.623392515452544,-4.330229497451956,-9.210085622533844,-6.263428719252675,-3.0354549961409028,-9.847066373895325,-0.8531566825219906,-0.4680773153941423,0.2302765769275814,8.664641770663038e-07,19,19
434,0.04340008646249771,-0.6484392881393433,3.141113042831421,-1.0905647277832031,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.609862907999753,-4.3390501818422855,-9.182611934113169,-6.275666898862428,-3.026685800503822,-9.876040609425853,-0.8438413024464101,-0.474436278914816,0.2506832135086217,8.564468794943727e-07,19,19
435,0.043500036001205444,-0.6802226305007935,3.1647047996520996,-1.0826715230941772,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.594842386909889,-4.346876722667031,-9.151786105693454,-6.289347314100391,-3.0188377710272767,-9.90850244515173,-0.8334655519106794,-0.4801028338084714,0.27356250245108854,8.600744261205457e-07,19,19
436,0.04360007494688034,-0.713289737701416,3.189514636993408,-1.0772041082382202,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.578137604314648,-4.353704332242647,-9.117922170864556,-6.304680990568397,-3.0119230284411476,-9.944137980690654,-0.8218832448043036,-0.48507086747036204,0.29868743770286,8.828718452620361e-07,19,19
437,0.04370010271668434,-0.747581422328949,3.2153894901275635,-1.0738390684127808,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.559611099497197,-4.359550078960692,-9.081518991815438,-6.321826613591732,-3.005936742532965,-9.982444147591556,-0.8089873205972666,-0.48934829652208683,0.32569580869852655,8.442118929999261e-07,19,19
438,0.043800029903650284,-0.7828898429870605,3.2422125339508057,-1.072292447090149,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.539216922357658,-4.364330675686273,-9.043078361162044,-6.340851961759165,-3.000977734420823,-10.022912461293307,-0.7947366649339712,-0.49286928653295364,0.35422238749424917,8.582587490998207e-07,19,19
439,0.04390000179409981,-0.8191772103309631,3.2694411277770996,-1.0724879503250122,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.516899470061434,-4.3682079949016455,-9.003307719505276,-6.361838493665825,-2.9968817268876866,-10.064811869707299,-0.7790817283785852,-0.4957517447335311,0.3837471408366403,8.459816156127635e-07,19,19
440,0.04400002583861351,-0.8563414216041565,3.297130584716797,-1.0740574598312378,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.492628934055405,-4.37111458547339,-8.962546280388793,-6.384828142961649,-2.9937341855114292,-10.107803310530755,-0.7619965752196972,-0.49794038980369,0.41402486345097866,8.435905563287515e-07,19,19
441,0.0441000834107399,-0.8941316604614258,3.324955701828003,-1.0768879652023315,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.466524336536185,-4.373045823998735,-8.921382462660597,-6.409722020965755,-2.9915466898451406,-10.15127635370218,-0.7435599829884009,-0.49942936417049283,0.4446221563333816,8.488565456772023e-07,19,19
442,0.0442001037299633,-0.9324227571487427,3.352623224258423,-1.0805436372756958,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.438734441667995,-4.374171701613785,-8.880488146130585,-6.436387023236934,-2.9901587271419054,-10.194538186509712,-0.7238738507412407,-0.5003381491568523,0.4750456659220704,8.556587317352061e-07,19,19
443,0.044300008565187454,-0.9709075093269348,3.380045175552368,-1.084511160850525,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.409531553528778,-4.374547529420203,-8.840425676092382,-6.464562683574574,-2.9895324251704114,-10.23700859956432,-0.7031307816546434,-0.5007004317131172,0.5048823442862981,8.36359946787022e-07,19,19
444,0.044400088489055634,-1.0094910860061646,3.406956195831299,-1.0883748531341553,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.37915489410575,-4.374412284576269,-8.801738938782922,-6.494017779810978,-2.9894331967651016,-10.278121542601644,-0.6815008472251134,-0.5006874113162184,0.5337309353793506,8.23298477499102e-07,19,19
445,0.044500067830085754,-1.0480202436447144,3.4329986572265625,-1.0918307304382324,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.347941346263742,-4.37401710995507,-8.764960809558776,-6.524421334762555,-2.9896092947658226,-10.317315271375426,-0.6592254872849992,-0.5004808890569715,0.5611957204065253,8.293187529276797e-07,19,19
446,0.044600095599889755,-1.0863823890686035,3.4580585956573486,-1.0943936109542847,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.316203232632086,-4.373597066534165,-8.730452828918787,-6.555460692438811,-2.989830697201655,-10.354211107876118,-0.6365306394892741,-0.5002489982881246,0.5870091010394165,8.271813989759057e-07,19,19
447,0.04470009356737137,-1.1243095397949219,3.4819014072418213,-1.0957460403442383,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.28438664563434,-4.37335693882183,-8.69859227352795,-6.586689065208616,-2.989893438489354,-10.388404770489922,-0.613739091241108,-0.5001395073240164,0.6108885341011314,8.095847725274733e-07,19,19
448,0.044800009578466415,-1.1616133451461792,3.5043373107910156,-1.0955450534820557,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.252905495209188,-4.373537682416788,-8.669659279564446,-6.6176876025049935,-2.9895553864213706,-10.419593579467081,-0.5911518959683046,-0.5003270585006117,0.6326233242816801,8.141105581559546e-07,19,19
449,0.04490003362298012,-1.1981719732284546,3.525243043899536,-1.0933302640914917,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.222143030905437,-4.374427069080808,-8.643878776155868,-6.648065193754486,-2.9885277729481547,-10.447535259467923,-0.569048994623374,-0.5010200782325723,0.6520445712725124,7.941202244322054e-07,19,19
450,0.04500000551342964,-1.2339023351669312,3.54443359375,-1.0888216495513916,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.192449064590937,-4.376289590943332,-8.62139062283989,-6.677462167200844,-2.98653953749919,-10.47207268519224,-0.5476868744863369,-0.5024121755767597,0.6690449113083627,8.241108916390471e-07,19,19
451,0.04510003328323364,-1.2686429023742676,3.5618200302124023,-1.0816842317581177,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.164186357279338,-4.379340383894842,-8.602291446183564,-6.705505142727296,-2.9833730417328503,-10.493095217111312,-0.5273316598620268,-0.5046598038773892,0.6835494150810126,7.985466855475636e-07,19,19
452,0.04520000144839287,-1.3020914793014526,3.577373504638672,-1.071473240852356,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.137790678129843,-4.38377394618563,-8.586710391025605,-6.731747925924898,-2.978836101255756,-10.510458824963933,-0.508302191706023,-0.5079027537880295,0.6954593263458257,8.025362096342142e-07,19,19
453,0.045300014317035675,-1.3343700170516968,3.5910465717315674,-1.0579725503921509,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.11336180988572,-4.389799972381399,-8.574565438615018,-6.7560778957165875,-2.9727108661681005,-10.524245783598197,-0.4906752566787806,-0.5122955880263,0.7048340393113831,7.815882552843335e-07,19,19
454,0.045400042086839676,-1.3651158809661865,3.602849006652832,-1.040885329246521,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.091278502890164,-4.3975027394412765,-8.565913559838377,-6.778106370201816,-2.964916693658363,-10.534387785624236,-0.47472829121732596,-0.5178979271696991,0.7116282643004047,7.832772590025812e-07,19,19
455,0.045500095933675766,-1.3941633701324463,3.6127817630767822,-1.0201817750930786,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.071712604886772,-4.406899434905139,-8.560662775091805,-6.797651017703895,-2.955434818185813,-10.540973898299791,-0.46058933564995597,-0.5247227687104052,0.7159074520372163,7.796361814025167e-07,19,19
456,0.045600004494190216,-1.4213263988494873,3.6208789348602295,-0.9958828687667847,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.054797327949498,-4.417951595161729,-8.55870828788121,-6.814569372750544,-2.9443042985022525,-10.544108214952747,-0.4483580508872171,-0.5327420873362498,0.7177471188275375,7.928111164849477e-07,19,19
457,0.04570009931921959,-1.4465793371200562,3.627140522003174,-0.9678767323493958,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.040576799752927,-4.430706996071234,-8.560012068369739,-6.828809066751922,-2.9314764554191384,-10.543831957739243,-0.4380693215459714,-0.5419907527641016,0.7171759152665788,7.768732330703223e-07,19,19
458,0.04580007493495941,-1.4699053764343262,3.6316373348236084,-0.9365282654762268,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.028935220958132,-4.444969219871938,-8.564317741814909,-6.840479202777305,-2.9171465823867875,-10.540411081579531,-0.4296418425685788,-0.5523271564494953,0.7143826701164379,7.735144014097521e-07,19,19
459,0.045900050550699234,-1.4912445545196533,3.634361982345581,-0.901962399482727,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.019855787391304,-4.460654927109999,-8.571562588522099,-6.8495911963421285,-2.9013985257636628,-10.533911912170009,-0.4230654121813952,-0.5636908586122873,0.7094140349138355,7.895715126340857e-07,19,19
460,0.04600004106760025,-1.5106496810913086,3.6353673934936523,-0.8644895553588867,-7.468173980712891,-3.6769180297851562,-9.550745010375977,-8.013167861797374,-4.477584354228186,-8.581565119024885,-6.856311768078053,-2.88441200006467,-10.52452688771154,-0.41821807125270666,-0.5759519033946996,0.7024051892274777,7.713406515512987e-07,19,19
