t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T,robot_s_mm,a1_mm,a2_mm,phi_robot_rad,phi_field_rad,f_robot_directed_Hz,f_field_Hz,omega_spin_rad_s,omega_wobble_rad_s,true_axis_angle_deg,Tmag_norm_Nmm
0.012406882599927,-7.468174204284,-3.676918015967,-9.550745259298,-1.3333575369695547,-0.9259210865000512,-1.6994517326761864,1.9661066223952232e-06,2.1508862265809776e-06,-1.1021851089519962e-06,-0.0026456875595557,-0.0043579582979237,0.0001800993279859,18.97440192159956,13.799960625932426,-3.115557546365921e-06,8.731015774769282e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.001253948932627,-0.0045744152245888,-0.0018778275705144,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.667058818738845,30.0,0.01,-0.0050125974948815,0.0033724344189942,0.0079687233885918,18.97440192159956,-0.45657883861845094,0.2440497223854151,-3.632472039886536,0.4097998926250698,246.6134252205188,29.350865004066428,812.2562440214383,730.2274747648661,111.21756932170867,0.005101362460869723
0.0125069286981772,-7.468174204284,-3.676918015967,-9.550745259298,-1.2959159836944756,-1.0083228869487837,-1.767890913562869,2.0776427460763203e-06,2.272904793356182e-06,-1.1647114507237196e-06,-0.0022289253227995,-0.0035346739971799,7.703902906437579e-05,18.975002198189063,13.799960625932426,-3.29230137494003e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0011151407665566,-0.0037101118971519,-0.0015682774481358,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.68591706397583,30.0,0.01,-0.0050898232904736,0.0033821048565132,0.0079154952852807,18.975002198189063,-0.457298752573523,0.15061107451901934,-3.459753402260606,0.4282397010301683,302.0810106366713,29.3178996970017,899.173684628186,745.8858605979632,112.1768457390276,0.004179469269291948
0.0126070098656548,-7.468174204284,-3.676918015967,-9.550745259298,-1.2518319476014932,-1.096009503046791,-1.837612867902352,2.1693381755726208e-06,2.3732179880209493e-06,-1.2161152432742257e-06,-0.0017607149884708,-0.0026371689914898,-2.004298865212637e-05,18.975602685193927,13.799960625932426,-3.437604983645864e-06,2.1175823681357513e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0009462213630385,-0.0027696517916614,-0.0012201939873526,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.70478191960645,30.0,0.01,-0.0051670323529808,0.0033900350747047,0.007861897916885,18.975602685193927,-0.4544459378466239,0.05066071348340055,-3.252612251367705,0.4466652882934794,346.83928842971517,29.285081927702908,979.2319746922063,739.5798688213862,112.90199585408006,0.0031709902683066007
0.0127070460625886,-7.468174204284,-3.676918015967,-9.550745259298,-1.201360768489746,-1.1871843118996952,-1.9070759676697693,2.2359163684946737e-06,2.44605336557145e-06,-1.2534384952198511e-06,-0.0012527970456524,-0.0016877439226246,-0.0001073123682349,18.97620290237553,13.799960625932426,-3.543106988989301e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0007510246550071,-0.001777106933169,-0.0008410403355262,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.723638298489275,30.0,0.01,-0.0052441354903397,0.0033962161706088,0.0078079932557254,18.97620290237553,-0.4475413427638799,-0.05302743899572565,-3.023656379507258,0.4650620250491108,363.54695950879596,29.25244875208605,1045.5928516631984,711.5787423676555,113.33870980255608,0.002104636769214069
0.0128071472508826,-7.468174204284,-3.676918015967,-9.550745259298,-1.1452229080230345,-1.280074582848863,-1.9748269549996695,2.273315410654996e-06,2.4869672629937366e-06,-1.2744041269351635e-06,-0.0007183802670054,-0.0007127196541307,-0.000180419514409,18.97680350950529,13.799960625932426,-3.6023707474763653e-06,2.1175823681357513e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0005335416758549,-0.0007605566857874,-0.0004398607989086,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.742506927954876,30.0,0.01,-0.0053211899835768,0.0034006522138983,0.0077537411408164,18.97680350950529,-0.4365858833394341,-0.15745930394240126,-2.7954524333855044,0.48345023744522997,345.0641525555855,29.219974966146797,1094.74644433423,666.080691289848,113.44770462265075,0.0010279059852858694
0.0129071762840093,-7.468174204284,-3.676918015967,-9.550745259298,-1.08421449284702,-1.3729189355391471,-2.03955248537929,2.2806011545093755e-06,2.494937739227468e-06,-1.2784884620838611e-06,-0.000173476940986,0.0002614287183751,-0.0002371883809138,18.97740368370405,13.799960625932426,-3.613915978028892e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0003009847042,0.0002517279216659,-2.718111802432513e-05,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.761361956491875,30.0,0.01,-0.0053980628821946,0.0034033357376993,0.0076992352202261,18.97740368370405,-0.421775066445249,-0.25967027777889795,-2.5897375398616695,0.5018048511397227,300.71343817127735,29.187715493777215,1124.7322671664415,606.1594974993468,113.22653455769702,0.000393316096652066
0.0130072712845452,-7.468174204284,-3.676918015967,-9.550745259298,-1.0193154510061482,-1.463813603717833,-2.100389221877681,2.259629208127405e-06,2.4719947970168253e-06,-1.2667317410878309e-06,0.0003647674003583,0.0012091767472237,-0.0002772379340899,18.97800425370727,13.799960625932426,-3.580683138533784e-06,4.735058123106525e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-6.242061096985869e-05,0.0012326319875942,0.0003856767882241,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.780229419592537,30.0,0.01,-0.0054748329778337,0.0034042696544329,0.0076444196630438,18.97800425370727,-0.4035192229758182,-0.3569522415670529,-2.417352483532778,0.5201513358982834,247.726872919027,29.15563602858287,1134.9188157570989,536.368424116895,112.70540371795616,0.0012930678769844512
0.0131072735426537,-7.468174204284,-3.676918015967,-9.550745259298,-0.9515420839025416,-1.551181909013411,-2.1566521431585213,2.2142849516992658e-06,2.4223889742730804e-06,-1.2413120798943249e-06,0.0008810589156518,0.0021097747210214,-0.0003016642843297,18.97860426725592,13.799960625932426,-3.508829130877305e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0001730884513398,0.0021602449590055,0.0007885414585517,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.799079401157501,30.0,0.01,-0.0055513513305099,0.0034034528540266,0.0075894009694878,18.97860426725592,-0.3824118569359065,-0.44720496372368623,-2.2782526650976367,0.5384607393842398,199.48931010537586,29.12379743208275,1129.3882620820168,466.38272847766814,111.93676747416924,0.0023061690152177926
0.0132073426784581,-7.468174204284,-3.676918015967,-9.550745259298,-0.8815831955852671,-1.634662849757932,-2.2081065783875338,2.1481512925315423e-06,2.3500399088678863e-06,-1.204238030346406e-06,0.0013685264698183,0.0029544393113242,-0.0003113883315121,18.979204682070748,13.799960625932426,-3.404031548415689e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0004011962766867,0.0030253517772226,0.0011767868148147,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.817941988871152,30.0,0.01,-0.0056277129166329,0.0034008850022788,0.0075341109979371,18.979204682070748,-0.35911393223247745,-0.5296760991274103,-2.166595738606783,0.5567624301709605,159.62813737149563,29.092158728203405,1104.79016665673,402.8432937872073,110.96609434476254,0.003270862124256087
0.0133074167109906,-7.468174204284,-3.676918015967,-9.550745259298,-0.8113115604964434,-1.7133667706908131,-2.253731107420754,2.065209290197044e-06,2.259302810282163e-06,-1.1577413455591003e-06,0.0018178091950385,0.0037262418716232,-0.000305930219925,18.979805126265944,13.799960625932426,-3.2725989097477336e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006177962749459,0.0038106390761735,0.0015428090123767,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.836805499596311,30.0,0.01,-0.005703843050702,0.0033965667197057,0.0074786034105001,18.979805126265944,-0.33475291595302215,-0.6030939606847414,-2.0775155425989205,0.5750451932135142,127.63675351791075,29.060749401142417,1057.6701016255902,344.31245173615014,109.84418815492893,0.004157270986460691
0.0134074905752032,-7.468174204284,-3.676918015967,-9.550745259298,-0.7421850762962698,-1.7858828188443787,-2.2933274340986345,1.972842741992306e-06,2.1582554234988528e-06,-1.1059613287294262e-06,0.0022180544805838,0.0044143427773823,-0.0002892554107029,18.980405569451214,13.799960625932426,-3.1262318241517045e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0008144449854745,0.0045051372670385,0.0018789023653354,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.855668978593904,30.0,0.01,-0.0057797107746621,0.0033904996373326,0.0074229007517614,18.980405569451214,-0.31005474096662833,-0.6667320266487435,-2.006084025982203,0.5933082500037987,102.89572606917294,29.02958059620072,997.5295993045918,290.5405671701261,108.65574565091023,0.004948722716791278
0.0135075352209799,-7.468174204284,-3.676918015967,-9.550745259298,-0.6752118300360037,-1.8518122659667589,-2.328168776865063,1.874017817290839e-06,2.050142685887331e-06,-1.05056079288943e-06,0.0025718224483918,0.0050208734178832,-0.0002613455476315,18.98100583732588,13.799960625932426,-2.9696305816679136e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0009929446669409,0.0051115226701373,0.0021858954597124,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.874526950046096,30.0,0.01,-0.0058552671997863,0.0033826884441764,0.0073670390869562,18.98100583732588,-0.28585678057558583,-0.7212647753757278,-1.9481324107507998,0.6115464617802161,83.4976975121703,28.998670614170816,922.9100116163811,243.15832001471472,107.43174042133573,0.005647277404176717
0.0136075891996473,-7.468174204284,-3.676918015967,-9.550745259298,-0.6120250670896246,-1.9098235772624013,-2.3578891945598706,1.77684834292795e-06,1.943840981966191e-06,-9.960882904994044e-07,0.0028703951208904,0.0055386115436287,-0.0002269937920564,18.98160616119788,13.799960625932426,-2.8156526205139564e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0011456170453473,0.0056229151544986,0.0024570915558033,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.893386680706733,30.0,0.01,-0.0059305146512583,0.0033731334292613,0.0073110168129754,18.98160616119788,-0.26280935831488894,-0.766494012888687,-1.9011070029383226,0.6297670221950382,67.45775147053752,28.968016650728188,826.3543001746843,197.83622321689998,106.25936524271165,0.00624234828913612
0.0137076733085716,-7.468174204284,-3.676918015967,-9.550745259298,-0.5543705613808865,-1.957979450139552,-2.383347191003725,1.6884884952199978e-06,1.847176855385764e-06,-9.46554400900718e-07,0.0031087314084895,0.0059624153490164,-0.0001895769572899,18.98220666585143,13.799960625932426,-2.675634684972455e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0012680699836956,0.0060348497340337,0.0026875889550179,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.912252090786984,30.0,0.01,-0.0060054418052694,0.0033618349754349,0.0072548421293274,18.98220666585143,-0.24170298206886073,-0.8026031119458447,-1.8633067532989769,0.6479738728388363,54.17958103254183,28.937621428497305,722.2715925974729,165.93262639636532,105.21249139619383,0.006726852695507073
0.0138077309451451,-7.468174204284,-3.676918015967,-9.550745259298,-0.5025830726011769,-1.9975685025927383,-2.40609322758709,1.6065130564284182e-06,1.7574971603955006e-06,-9.005995646234198e-07,0.0033020028464839,0.0063068729562925,-0.0001450799307214,18.982807011670868,13.799960625932426,-2.5457336948457748e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0013717548200493,0.0063629239189428,0.0028865906164048,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.931112510946684,30.0,0.01,-0.0060799796174812,0.0033488033958191,0.0071985667786832,18.982807011670868,-0.2231357541683127,-0.8314999658157215,-1.8329727076921754,0.6661568870126904,43.112053742339725,28.907510943685132,614.4331323224407,148.98763337397978,104.25807846761272,0.00712045767288168
0.0139077650555997,-7.468174204284,-3.676918015967,-9.550745259298,-0.4578704994873338,-2.027872825366744,-2.4258563377989963,1.5373794395960176e-06,1.6818661938218848e-06,-8.618437605725507e-07,0.0034461974290644,0.0065713247357881,-9.81250761085831e-05,18.9834072163336,13.799960625932426,-2.4361822803007405e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0014516829271782,0.0066072187278603,0.0030504903532027,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.949968496537439,30.0,0.01,-0.0061541040552337,0.0033340442415615,0.0071422092011271,18.9834072163336,-0.2073598093252692,-0.8535996676647603,-1.8091041773541874,0.68431679100136,33.34231941072501,28.877692759156734,496.7501663707714,137.81964441423327,103.46133828372456,0.007420796051221994
0.0140078032233554,-7.468174204284,-3.676918015967,-9.550745259298,-0.4211441563641974,-2.048909945784289,-2.4431005808430952,1.4830175764838162e-06,1.6223952672264246e-06,-8.313688944922153e-07,0.0035450131621826,0.0067593446369466,-4.895159963736861e-05,18.984007445340133,13.799960625932426,-2.3500386750025718e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015102465375478,0.006772118123329,0.0031805386367214,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.968825246911435,30.0,0.01,-0.0062278093151066,0.0033175591963946,0.0070857739247797,18.984007445340133,-0.19473077449063408,-0.869742150779522,-1.7910586076167134,0.7024587796661219,24.32689483194437,28.848167010008474,373.69362210768617,133.3663732456204,102.83840791058455,0.007632709512366738
0.0141078474471175,-7.468174204284,-3.676918015967,-9.550745259298,-0.3933416115035774,-2.0610367790485653,-2.458083508060372,1.4439645157448977e-06,1.5796719024341135e-06,-8.094760319611917e-07,0.0036030924939025,0.0068735680732833,3.5578426565790154e-06,18.984607710682702,13.799960625932426,-2.2881539039998696e-06,2.1175823681357513e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015513752714951,0.0068609910920205,0.0032784542452394,1.0,False,,,,,,,,,,,,,,,,,,30.0,6.987683138815731,30.0,0.01,-0.0063010705959946,0.0032993535314398,0.0070292798791104,18.984607710682702,-0.18561279357976967,-0.8806590758413836,-1.7785218396752798,0.7205833998557453,16.136818242068866,28.818941405051056,249.93150609367547,131.22168483407006,102.39149975814315,0.007760684649946833
0.0142079008945384,-7.468174204284,-3.676918015967,-9.550745259298,-0.3744847419217496,-2.064614190323112,-2.470789420402894,1.4223897000672612e-06,1.556069431767737e-06,-7.973813468116623e-07,0.0036216517119753,0.0069186274774115,5.661215421359344e-05,18.98520803136723,13.799960625932426,-2.2539657378901262e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015741048798155,0.0068792959230669,0.0033443166208162,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.006542769338768,30.0,0.01,-0.0063738640585128,0.0032794327513846,0.0069727453555069,18.98520803136723,-0.1797752280449336,-0.8869743145246561,-1.7707710221288193,0.7386914136070762,8.88325840854629,28.79002316978863,130.7130007530904,136.3528509940231,102.14058173996537,0.00780941561386329
0.0143079411801006,-7.468174204284,-3.676918015967,-9.550745259298,-0.364168964250789,-2.0597083782014107,-2.482077696040716,1.4179855253985709e-06,1.5512513417789032e-06,-7.949123984434705e-07,0.0036044378335758,0.0068987973614069,0.0001098547089143,18.985808273080604,13.799960625932426,-2.2469867371237103e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015806574123916,0.0068320479432294,0.0033796580053319,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.02539991890989,30.0,0.01,-0.0064461475604051,0.0032578084977711,0.0069162031072932,18.985808273080604,-0.17707214814739558,-0.8892391100567867,-1.7673530062980125,0.7567789679941014,1.9871029057156062,28.76142669245893,12.481576579707985,147.0771369265292,102.08035227322003,0.007784436086637108
0.0144079985220403,-7.468174204284,-3.676918015967,-9.550745259298,-0.3630841298652696,-2.046643810200036,-2.4912696770317324,1.4319313610695248e-06,1.5665078418695614e-06,-8.027303327474052e-07,0.0035508432610358,0.0068108298352818,0.0001624858393279,18.98640861713224,13.799960625932426,-2.2690857693278174e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015710397583381,0.0067167997550108,0.0033821188161266,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.044260283532413,30.0,0.01,-0.0065179171946139,0.0032344818310654,0.0068596561669418,18.98640861713224,-0.1775612994502813,-0.8874299872092961,-1.76827347572415,0.7748517278761672,-4.954268549378073,28.73315110991831,-107.89605451986817,159.8117212034488,102.22307689433133,0.007682596732719359
0.0145080518860161,-7.468174204284,-3.676918015967,-9.550745259298,-0.3713990771547287,-2.025447978167015,-2.4982896183538488,1.4642492760459269e-06,1.601863075101966e-06,-8.208475214255922e-07,0.0034610289437869,0.0066514741124271,0.0002142394073967,18.98700893731609,13.799960625932426,-2.3202978057151813e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.001546133090695,0.0065311495867543,0.0033496694289135,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.063119898326404,30.0,0.01,-0.0065891322450091,0.0032094656183072,0.0068031365341792,18.98700893731609,-0.18123213775146177,-0.8814286079115479,-1.773581995424818,0.7929060976446332,-11.784375716056202,28.705209987491607,-224.7642508286118,181.3930228371548,102.5696807881307,0.007501115099883498
0.0146080744117209,-7.468174204284,-3.676918015967,-9.550745259298,-0.3883214485879135,-1.996133806322012,-2.5035526820259757,1.5139234786590508e-06,1.656205783172802e-06,-8.486945190378322e-07,0.0033361390224605,0.0064206156514869,0.0002641986225254,18.987609072470324,13.799960625932426,-2.3990131892290654e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0015067126615801,0.0062758751718117,0.0032813316834355,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.08197370024328,30.0,0.01,-0.0066597485657422,0.0031827763502839,0.0067466794606804,18.987609072470324,-0.18776934193700054,-0.8711665790544978,-1.7830864839487643,0.8109374514576596,-18.56487112530439,28.677618137171407,-336.2477023695054,208.06894456304343,103.11059165236611,0.007240437129997509
0.0147081578267736,-7.468174204284,-3.676918015967,-9.550745259298,-0.4137323816317045,-1.959085998141034,-2.506404445814092,1.5803376359284495e-06,1.7288617085908778e-06,-8.859258137866133e-07,0.0031752444757019,0.0061137024193005,0.0003114568700994,18.98820957296064,13.799960625932426,-2.5042552582548697e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0014527868566274,0.0059474166840492,0.0031739857072256,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.1008389795318205,30.0,0.01,-0.0067298055253855,0.0031543982919566,0.0066902532841582,18.98820957296064,-0.1969838073351738,-0.8562099753246344,-1.7969262921706364,0.8289625340610323,-25.23672254577154,28.650357609778762,-438.9902235133681,235.23928012585662,103.84193401380954,0.006896125008594924
0.0148081637604599,-7.468174204284,-3.676918015967,-9.550745259298,-0.4463373881940995,-1.915172040388752,-2.506503412966947,1.6615587271531664e-06,1.8177161605484705e-06,-9.31457768290513e-07,0.0029797678541705,0.0057331047666309,0.0003538729994128,18.98880960856276,13.799960625932426,-2.6329608842910422e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0013843610082038,0.005549208227874,0.0030269729883644,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.11968965392688,30.0,0.01,-0.0067991815241484,0.0031243811763892,0.0066339560494702,18.98880960856276,-0.20824581990944896,-0.8364095070501901,-1.8148109104815409,0.8469566499924873,-31.821693092579157,28.623473109790215,-530.7217217494723,268.40989628148486,104.74571246874403,0.006470914373535415
0.0149081884361989,-7.468174204284,-3.676918015967,-9.550745259298,-0.4852238137798259,-1.8640238631799548,-2.5041020279852733,1.7564796885367542e-06,1.9215580306323312e-06,-9.846697706166854e-07,0.0027486278984947,0.0052758295034414,0.0003893050770301,18.989409756617192,13.799960625932426,-2.7833757774501256e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0013005111290427,0.0050794480217346,0.0028370353037105,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.138543861115639,30.0,0.01,-0.0068679191994003,0.0030927082576672,0.0065777535301548,18.989409756617192,-0.22113395195771673,-0.8112298692826625,-1.8369215223802324,0.8649373530533356,-38.45698222888109,28.59694546796589,-609.8847576327349,309.05007369661695,105.81414709217567,0.005961618129062572
0.0150082090965435,-7.468174204284,-3.676918015967,-9.550745259298,-0.5288430565685512,-1.8063265678568836,-2.499242513479241,1.8623864601794407e-06,2.037418184823969e-06,-1.0440403384750767e-06,0.0024842056595875,0.0047464248183969,0.0004154138803584,18.990009880579255,13.799960625932426,-2.951199148697739e-06,4.365507887384641e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.001201502618736,0.0045437662017806,0.0026044145538954,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.157397311420372,30.0,0.01,-0.0069359783373257,0.0030593976348008,0.0065216785121871,18.990009880579255,-0.23492754370283248,-0.7805527670080652,-1.8631481690090383,0.882900778159364,-45.41359216784248,28.570787535387634,-674.0341393701788,351.72694704566857,107.02166095400082,0.005373303919174406
0.0151082333905084,-7.468174204284,-3.676918015967,-9.550745259298,-0.5763722532990002,-1.7428885752835497,-2.4918532523319628,1.9752275433531376e-06,2.160864354439685e-06,-1.10729823107123e-06,0.0021906209006042,0.0041476554101184,0.0004326261007192,18.99061002634305,13.799960625932426,-3.1300108592211605e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0010905322046566,0.0039457548759638,0.0023304052531023,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.176251446646425,30.0,0.01,-0.0070033399535567,0.0030244586107086,0.0064657466395634,18.99061002634305,-0.24927831073211737,-0.7442211241544467,-1.894002920836851,0.9008485329494521,-53.18161736975291,28.54500396598076,-727.5282934877536,398.152507273579,108.32848489581905,0.004710523397062357
0.0152082680614972,-7.468174204284,-3.676918015967,-9.550745259298,-0.6269214917424745,-1.6736556016822322,-2.481681051540137,2.094399073291654e-06,2.2912359219964177e-06,-1.174104926198091e-06,0.0018664854809149,0.0034803093701521,0.0004363830255689,18.99121023436898,13.799960625932426,-3.3188540049502538e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.000964658889234,0.0032876306055448,0.002011882137787,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.195107537895373,30.0,0.01,-0.0070699844932278,0.0029879009099158,0.006409974057517,18.99121023436898,-0.26351530683443736,-0.7017864704749558,-1.9299983964569003,0.9187820619667412,-62.183951247639776,28.519599603721307,-770.6888526604077,445.32993782299434,109.7324207006017,0.003973254523364857
0.0153083372762903,-7.468174204284,-3.676918015967,-9.550745259298,-0.6798779660804458,-1.5999013302673986,-2.4680620746765687,2.215940571368122e-06,2.42420019320782e-06,-1.2422402082696202e-06,0.0015163982165393,0.0027496023372963,0.0004265245976932,18.99181064965774,13.799960625932426,-3.511452680533494e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0008267074890087,0.002575395073778,0.001650937533162,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.213970140498055,30.0,0.01,-0.0071359038597538,0.0029497276182859,0.0063543672448381,18.99181064965774,-0.2772518552634885,-0.6532257390697888,-1.972188302177661,0.9367059290172045,-72.3421344984221,28.49457486556533,-797.9910911883474,489.87929999864025,111.19373250402066,0.003168864117759894
0.0154083626582057,-7.468174204284,-3.676918015967,-9.550745259298,-0.7334616725814721,-1.522619549479695,-2.451009883945855,2.338091208273455e-06,2.557830851634523e-06,-1.3107169691494768e-06,0.0011443061578198,0.0019697783111059,0.0003981836776046,18.992410801949237,13.799960625932426,-3.705016617640926e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006751050915009,0.0018241799467576,0.0012508453366083,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.232824480797923,30.0,0.01,-0.0072010230958765,0.0029099824263522,0.0062989894944326,18.992410801949237,-0.28948561087692265,-0.5990513434903509,-2.020946315309439,0.9546063439112876,-84.18780861524685,28.469955504426938,-809.7371568779128,534.4720803110043,112.69416139138252,0.0023125772244053278
0.0155083688994352,-7.468174204284,-3.676918015967,-9.550745259298,-0.7870240857754711,-1.442499372044092,-2.430520011386804,2.457910492152267e-06,2.688911050662472e-06,-1.377886790435991e-06,0.0007550403390381,0.0011494842443515,0.0003504457263112,18.99301083939661,13.799960625932426,-3.894886215676263e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005117777368425,0.001043159874279,0.0008149313918627,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.251675213163509,30.0,0.01,-0.0072653358615248,0.0028686711481422,0.0062438466239215,18.99301083939661,-0.2998279768258668,-0.5395605471756542,-2.0779969612702778,0.9724879899897516,-98.80386665892271,28.44574122369367,-806.6121843461406,573.5420492242237,114.2023691479168,0.0014192294207339745
0.015608409441048,-7.468174204284,-3.676918015967,-9.550745259298,-0.839579935041645,-1.3613468858100772,-2.4070616293625555,2.5700768661115923e-06,2.811619100209007e-06,-1.440766445941397e-06,0.0003606398178031,0.0003077294628431,0.0002865598897335,18.99361108264629,13.799960625932426,-4.072628759675094e-06,8.470329472543003e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0003439564197477,0.0002506001258517,0.0003546387304403,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.270532410999015,30.0,0.01,-0.0073288534747337,0.0028257860397101,0.0061889288252219,18.99361108264629,-0.3080662171005505,-0.4760624046306858,-2.1451394123112872,0.9903606728880258,-116.73354341694991,28.421925078740745,-788.16137891538,605.0990358500067,115.65552320914207,0.0005539630591391738
0.0157084641308303,-7.468174204284,-3.676918015967,-9.550745259298,-0.8903742567600796,-1.280006067117337,-2.3810628845120294,2.672581996613336e-06,2.923757918540989e-06,-1.4982300784541462e-06,-3.217921743763544e-05,-0.0005407889219089,0.0002064255186239,18.99421141078498,13.799960625932426,-4.2350617779245645e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0001740224017205,-0.0005391599264983,-0.000122973298692,1.0,False,,,,,,,,,,,,,,,,,,30.0,7.289392275701656,30.0,0.01,-0.0073915399577277,0.002781349858253,0.0061342668689346,18.99421141078498,-0.3139084286996515,-0.40954651513020646,-2.2247602696738755,1.0082210387456345,-138.39772479977788,28.3985179367942,-755.9430712810861,630.1065739729339,117.02656890178142,0.0005797410239352008
