event,start_s,end_s,duration_us,peak_force_N,contact_impulse_Ns,bridge_fraction,restitution_status
333,0.03081393800675869,0.03081533871591091,1.501757651567459,0.023215077936900665,1.8371865143346172e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
334,0.030821137130260468,0.03083563782274723,14.617107808589935,0.028911740349849023,1.4403124022510637e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
335,0.030843237414956093,0.03109573759138584,252.8959885239601,0.02254650735808399,9.938457596840636e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
336,0.03110283799469471,0.03126563876867294,163.09088096022606,0.090315052103813,1.4086052638698292e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
337,0.031304437667131424,0.031305838376283646,1.501757651567459,0.07459026975968756,5.789405743687852e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
338,0.03132573887705803,0.03132713586091995,1.501757651567459,0.037260218476371766,2.9977128865011015e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
339,0.03133713826537132,0.03134183585643768,4.805624485015869,0.09279491347871098,6.600130070544569e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
340,0.031364236027002335,0.0313655361533165,1.4016404747962952,0.044989654567725176,3.576733343571095e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
341,0.03137673810124397,0.032238833606243134,863.2102981209755,0.07314188368973727,1.5883055536227096e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
342,0.0322677344083786,0.032269034534692764,1.4016404747962952,0.06087853602119311,4.554332363282342e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
343,0.03228583559393883,0.03228713572025299,1.4016404747962952,0.033303955594459256,2.614288174321885e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
344,0.03229643404483795,0.032299935817718506,3.604218363761902,0.07411938646047522,5.1300346367282685e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
345,0.03231903538107872,0.03232043609023094,1.501757651567459,0.03771037893946823,3.054170586430486e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
346,0.032327134162187576,0.032328635454177856,1.601874828338623,0.03742748103383624,3.274516400976152e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
347,0.03233513608574867,0.032581932842731476,247.18930944800377,0.030979485977582488,1.1301200260626637e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
348,0.03259313479065895,0.03259463608264923,1.601874828338623,0.02344028823461735,2.1636001994608797e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
349,0.03260153532028198,0.03260543569922447,4.004687070846558,0.031025335110993518,1.267840867482156e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
350,0.032613035291433334,0.03293703496456146,324.47976991534233,0.029574805116949376,1.5243057372798507e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
351,0.03294753283262253,0.03294893354177475,1.501757651567459,0.023377470736939614,1.8592194394750266e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
352,0.03295483440160751,0.03296203538775444,7.308553904294968,0.021418939082077877,1.4859549122948173e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
353,0.03296833485364914,0.03333333134651184,365.52781239151955,0.015435358758905643,1.42083548308385e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
