time_s,Tmag_t_Nmm,Tmag_e1_Nmm,Tmag_e2_Nmm,Tmag_norm_Nmm,Thydro_t_Nmm,Thydro_e1_Nmm,Thydro_e2_Nmm,Thydro_norm_Nmm,Tcontact_inferred_t_Nmm,Tcontact_inferred_e1_Nmm,Tcontact_inferred_e2_Nmm,Tcontact_inferred_norm_Nmm,omega_spin_rad_s,omega_wobble_rad_s,HEAD_gap_um,TAIL_gap_um,contact_active,opposing_bridge
0.02111995778977871,6.264650714492052e-05,-0.0025381424815702626,-0.0013640019198737858,0.0028821160766056043,-8.7253578525449e-08,-4.675914424934816e-08,8.453878296768292e-08,1.3017837901158946e-07,-6.255921421633247e-05,0.0025381888578818994,0.0013639164234288104,0.002882114561161305,59.574741406477216,38.582178598179546,-3.0058333623492066,-2.7247608808887707,1,1
0.02112995833158493,6.31271836405487e-05,-0.0025355282859322228,-0.0013696930138848832,0.0028825245328291376,-8.57680653361809e-08,-4.732266508040226e-08,8.86067241762191e-08,1.3208613565043035e-07,-6.304145419057161e-05,0.002535575629919868,0.0013696037573700508,0.002882521891016989,57.11116055093321,39.70035344313619,-3.0466687096729865,-2.6972540609285027,1,1
0.021139957010746002,6.354289766340817e-05,-0.002532907308441129,-0.0013752552423073234,0.0028828777487940275,-8.436554441333334e-08,-4.782833419427689e-08,9.286772768523268e-08,1.3427400895696862e-07,-6.345857084839961e-05,0.002532955208946925,0.001375161736258446,0.0028828733724558255,54.68767165984801,40.87755163602192,-3.0903707980222292,-2.6732472231712974,1,1
0.021149957552552223,6.389285735754561e-05,-0.002530276364018572,-0.0013806874033851237,0.0028831716011015907,-8.297934836658091e-08,-4.8416130056072446e-08,9.714754781283072e-08,1.3662847415892175e-07,-6.380991493968147e-05,0.0025303248573713914,0.0013805896144625342,0.002883165495187186,52.26811835007265,42.078476624223555,-3.137428909008933,-2.652872414310074,1,1
0.021159958094358444,6.417629445927302e-05,-0.0025276366023168264,-0.0013859870825210464,0.0028834052061854705,-8.161642871523789e-08,-4.901564957672826e-08,1.0146816314128765e-07,1.39138648372496e-07,-6.409471262794626e-05,0.0025276856978471572,0.0013858849677617266,0.002883397347428178,49.86071476254528,43.2993104824407,-3.1879077536809617,-2.636157400406954,1,1
0.021169956773519516,6.439252988425486e-05,-0.0025249890103799045,-0.0013911519529823239,0.002883577579454161,-8.027542038170474e-08,-4.9629839758361336e-08,1.0582632628311263e-07,1.4179730408748908e-07,-6.43122865880233e-05,0.0025250387225952972,0.001391045474344616,0.002883567951775458,47.464642542932566,44.53910036854196,-3.241795013095172,-2.623090663424127,1,1
0.021179957315325737,6.454100436462723e-05,-0.0025223330825361544,-0.0013961825618013964,0.002883687824016158,-7.895547982697648e-08,-5.0258965226118475e-08,1.102202480974007e-07,1.445974912332881e-07,-6.446207853519647e-05,0.0025223834262471483,0.0013960716834660093,0.0028836764128367448,45.079488578211105,45.79698459322377,-3.299106547417173,-2.6137272839346974,1,1
0.021189957857131958,6.46210694495225e-05,-0.0025196697783248173,-0.001401076619269248,0.002883734968315081,-7.765602141930112e-08,-5.0902753277724574e-08,1.1464887554559387e-07,1.4753275100057249e-07,-6.454344064531689e-05,0.002519720768106805,0.0014009613066041004,0.002883721759733583,42.70496845210958,47.07228281802509,-3.359835187057448,-2.6080828337857627,1,1
0.02119995653629303,6.463214149974008e-05,-0.00251700004442419,-0.0014058319507081847,0.0028837180879860984,-7.637657761327648e-08,-5.1560840480554755e-08,1.1911141449068311e-07,1.5059691544301088e-07,-6.455578975880289e-05,0.00251705169450202,0.0014057121699120377,0.002883703068525898,40.3408608874597,48.36441056512525,-3.4239636793213957,-2.606158590740321,1,1
0.02120995707809925,6.457294956724817e-05,-0.002514323255640621,-0.0014104476357825497,0.002883635488919438,-7.511669401524091e-08,-5.223282516199971e-08,1.2360710111296778e-07,1.5378394321168513e-07,-6.449785538335942e-05,0.0025143755798419545,0.0014103233538231587,0.0028836186454164877,37.98694037202844,49.67281119810889,-3.491541454713568,-2.6080621605058267,1,1
0.021219957619905472,6.444362863687891e-05,-0.0025116403903611318,-0.0014149229056565256,0.002883486996800369,-7.387591604451233e-08,-5.291832900702062e-08,1.2813520719146416e-07,1.5708797483674732e-07,-6.436977296079122e-05,0.002511693402134279,0.0014147940902381573,0.0028834683164149226,35.64298974757824,50.996959735267644,-3.5625198987320066,-2.6137487255776946,1,1
0.021229958161711693,6.424364809760124e-05,-0.002508951842620615,-0.0014192565285086464,0.0028832716987173936,-7.265379988739136e-08,-5.361695596886016e-08,1.3269498371189726e-07,1.6050330622060244e-07,-6.417101232314277e-05,0.002509005555018242,0.0014191231480834487,0.0028832511689690253,33.308789401573016,52.33634370996266,-3.6369514449917175,-2.62331595666178,1,1
0.021239956840872765,6.397254781882686e-05,-0.0025062584902304967,-0.0014234465168831496,0.002882988743154169,-7.144988828317434e-08,-5.4328311977824216e-08,1.3728566192182375e-07,1.6402440363357878e-07,-6.390111379917665e-05,0.002506312915911292,0.0014233085406764562,0.0028829663520011954,30.984121101305853,53.69045976390011,-3.71483687222405,-2.6367886108199543,1,1
0.021249957382678986,6.362974822697198e-05,-0.0025035596886568744,-0.0014274932741010953,0.0028826371445485467,-7.026371047318275e-08,-5.50520074884651e-08,1.4190646485418314e-07,1.6764592838891372e-07,-6.35594982854321e-05,0.0025036148398906916,0.001427350672115266,0.002882612880275652,28.668768145310445,55.05881606509656,-3.79611101283446,-2.6541120215316143,1,1
0.021259957924485207,6.321481556253367e-05,-0.002500856278842612,-0.0014313948350130245,0.002882216059568589,-6.909481446557863e-08,-5.5787656920751144e-08,1.4655661864383477e-07,1.713627687657228e-07,-6.314573247413913e-05,0.0025009121675146012,0.0014312475780254316,0.0028821899109454847,26.362506083860417,56.44093942839029,-3.8808333590240665,-2.675392662100613,1,1
0.02126995660364628,6.272739034456369e-05,-0.002498149087449818,-0.0014351493683694124,0.002881724708947217,-6.794274806329279e-08,-5.653486985606703e-08,1.5123532890538985e-07,1.751700123684301e-07,-6.265945733864247e-05,0.00249820572505291,0.0014349974279560173,0.002881696665251479,24.06511761644765,57.83636240603743,-3.969051734646077,-2.700712681950946,1,1
