time_s,sample_index,min_gap_um,HEAD_gap_um,TAIL_gap_um,opposing_bridge
0.010830000042915344,108300,-177.03846823238845,-137.7136486964303,-177.03846823238845,1
0.01083999965339899,108400,-176.91891693308003,-137.70564615598846,-176.91891693308003,1
0.010850000195205212,108500,-176.79891663466773,-137.6991067629756,-176.79891663466773,1
0.010859999805688858,108600,-176.67981464618677,-137.6946933528468,-176.67981464618677,1
0.010870000347495079,108700,-176.55882937377433,-137.6947865262448,-176.55882937377433,1
0.010879999957978725,108800,-176.43830172703144,-137.7011031418214,-176.43830172703144,1
0.010889999568462372,108900,-176.31637458174575,-137.71278018010813,-176.31637458174575,1
0.010900000110268593,109000,-176.23518289624374,-137.7218744808294,-176.23518289624374,1
0.01090999972075224,109100,-176.17965381930622,-137.71743549496662,-176.17965381930622,1
0.01092000026255846,109200,-176.12458633278237,-137.7141575046793,-176.12458633278237,1
0.010929999873042107,109300,-176.06999729648308,-137.71203861756177,-176.06999729648308,1
0.010940000414848328,109400,-176.01514355964542,-137.71179530947586,-176.01514355964542,1
0.010950000025331974,109500,-175.96196824678833,-137.71122345809871,-175.96196824678833,1
0.01095999963581562,109600,-175.90961046056464,-137.71105327453859,-175.90961046056464,1
0.010970000177621841,109700,-175.8593423651522,-137.71048751515923,-175.8593423651522,1
0.010979999788105488,109800,-175.81347236821543,-137.70734629017034,-175.81347236821543,1
0.010990000329911709,109900,-175.76923557874102,-137.70447091070292,-175.76923557874102,1
0.010999999940395355,110000,-175.72514389898885,-137.70309510088796,-175.72514389898885,1
0.011009999550879002,110100,-175.66423746717396,-137.69017927229953,-175.66423746717396,1
0.011020000092685223,110200,-175.60458444900485,-137.6778915748573,-175.60458444900485,1
0.011029999703168869,110300,-175.549325994248,-137.66348547257147,-175.549325994248,1
0.01104000024497509,110400,-175.49504367375025,-137.6496272934604,-175.49504367375025,1
0.011049999855458736,110500,-175.44387699048136,-137.6345414769543,-175.44387699048136,1
0.011060000397264957,110600,-175.39370100547825,-137.6200492615518,-175.39370100547825,1
0.011070000007748604,110700,-175.34469627886807,-137.60607616391928,-175.34469627886807,1
0.01107999961823225,110800,-175.3011582831969,-137.58826491436082,-175.3011582831969,1
0.011090000160038471,110900,-175.25931344648237,-137.5704622780124,-175.25931344648237,1
0.011099999770522118,111000,-175.21842352184348,-137.5533263897495,-175.21842352184348,1
0.011110000312328339,111100,-175.16408420829467,-137.52080602782735,-175.16408420829467,1
0.011119999922811985,111200,-175.10991312428536,-137.4897305921291,-175.10991312428536,1
0.011130000464618206,111300,-175.05453284566676,-137.46143939301047,-175.05453284566676,1
0.011140000075101852,111400,-174.99871431441838,-137.43506091351364,-174.99871431441838,1
0.011149999685585499,111500,-174.94320980502744,-137.40987900445722,-174.94320980502744,1
0.01116000022739172,111600,-174.89093837761115,-137.38313786097666,-174.89093837761115,1
0.011169999837875366,111700,-174.842218431816,-137.3544915357715,-174.842218431816,1
0.011180000379681587,111800,-174.79834407478245,-137.32239598759833,-174.79834407478245,1
0.011189999990165234,111900,-174.7570636319552,-137.28931852941983,-174.7570636319552,1
0.01119999960064888,112000,-174.72142695197957,-137.25227044202813,-174.72142695197957,1
0.011210000142455101,112100,-174.67078933058943,-137.2009629934956,-174.67078933058943,1
0.011219999752938747,112200,-174.62263368976895,-137.14884690125572,-174.62263368976895,1
0.011230000294744968,112300,-174.57402251426913,-137.0986717263054,-174.57402251426913,1
0.011239999905228615,112400,-174.5257206904348,-137.0499064581523,-174.5257206904348,1
0.011250000447034836,112500,-174.47813489517384,-137.00203135801226,-174.47813489517384,1
0.011260000057518482,112600,-174.43131196539974,-136.95505891468184,-174.43131196539974,1
0.011269999668002129,112700,-174.3824828565923,-136.91150681174125,-174.3824828565923,1
0.01128000020980835,112800,-174.33294568196945,-136.87036322902145,-174.33294568196945,1
0.011289999820291996,112900,-174.28704774701097,-136.82710303977984,-174.28704774701097,1
0.011300000362098217,113000,-174.2419402484542,-136.78451595988983,-174.2419402484542,1
0.011309999972581863,113100,-174.1808398455419,-136.7291321645766,-174.1808398455419,1
0.01131999958306551,113200,-174.11962578121154,-136.67563189692123,-174.11962578121154,1
0.01133000012487173,113300,-174.06022228150908,-136.6220398985759,-174.06022228150908,1
0.011339999735355377,113400,-174.00181053894082,-136.56903721871615,-174.00181053894082,1
0.011350000277161598,113500,-173.9455396650821,-136.51570735475482,-173.9455396650821,1
0.011359999887645245,113600,-173.8879241805794,-136.46581891999688,-173.8879241805794,1
0.011370000429451466,113700,-173.82824959769815,-136.41971983044067,-173.82824959769815,1
0.011380000039935112,113800,-173.76964638406446,-136.37418088186092,-173.76964638406446,1
0.011389999650418758,113900,-173.71208070202493,-136.3292425979695,-173.71208070202493,1
0.01140000019222498,114000,-173.65554786887483,-136.2849377993861,-173.65554786887483,1
0.011409999802708626,114100,-173.58212905677328,-136.22835822761502,-173.58212905677328,1
0.011420000344514847,114200,-173.51018582080292,-136.1719243134245,-173.51018582080292,1
0.011429999954998493,114300,-173.43816718364124,-136.11706624204712,-173.43816718364124,1
0.01143999956548214,114400,-173.3696981699766,-136.06057527991499,-173.3696981699766,1
0.01145000010728836,114500,-173.30381183118104,-136.00355745139925,-173.30381183118104,1
0.011459999717772007,114600,-173.240623315702,-135.94621021602836,-173.240623315702,1
0.011470000259578228,114700,-173.20785968182471,-135.86083020247776,-173.20785968182471,1
0.011479999870061874,114800,-173.11909175213836,-135.83288796959192,-173.11909175213836,1
0.011490000411868095,114900,-173.06143519990746,-135.77558847600568,-173.06143519990746,1
0.011500000022351742,115000,-173.00335628809682,-135.7200736376327,-173.00335628809682,1
0.011509999632835388,115100,-173.14004117508597,-135.4341252959377,-173.14004117508597,1
0.01152000017464161,115200,-173.06608319978477,-135.36637170488174,-173.06608319978477,1
0.011529999785125256,115300,-172.98746268452547,-135.30538644147805,-172.98746268452547,1
0.011540000326931477,115400,-172.9120447869459,-135.2428671309447,-172.9120447869459,1
0.011549999937415123,115500,-172.84065311069574,-135.17766227132321,-172.84065311069574,1
0.01155999954789877,115600,-172.77201481090933,-135.11086015719687,-172.77201481090933,1
0.01157000008970499,115700,-172.70726081227593,-135.0416652918236,-172.70726081227593,1
0.011579999700188637,115800,-172.64478969078579,-134.9714214724389,-172.64478969078579,1
0.011590000241994858,115900,-172.58105912869314,-134.90425752391732,-172.58105912869314,1
0.011599999852478504,116000,-172.5155548983458,-134.84048370004552,-172.5155548983458,1
0.011610000394284725,116100,-172.43119779685657,-134.76642788062952,-172.43119779685657,1
0.011620000004768372,116200,-172.34750404250042,-134.6932784888224,-172.34750404250042,1
0.011629999615252018,116300,-172.26545714227592,-134.61980954647024,-172.26545714227592,1
0.011640000157058239,116400,-172.18491028388283,-134.54611467957255,-172.18491028388283,1
0.011649999767541885,116500,-172.10471927496718,-134.47360721312052,-172.10471927496718,1
0.011660000309348106,116600,-172.02389997200197,-134.40328224376185,-172.02389997200197,1
0.011669999919831753,116700,-171.9432054361365,-134.3343503064327,-171.9432054361365,1
0.011680000461637974,116800,-171.86257108778779,-134.26700106304324,-171.86257108778779,1
0.01169000007212162,116900,-171.77942953673232,-134.20329665875042,-171.77942953673232,1
0.011699999682605267,117000,-171.69715013689023,-134.14034043458423,-171.69715013689023,1
0.011710000224411488,117100,-171.5987174016229,-134.06484947979348,-171.5987174016229,1
0.011719999834895134,117200,-171.49978057693494,-133.99168994847577,-171.49978057693494,1
0.011730000376701355,117300,-171.40008854308496,-133.92111355676118,-171.40008854308496,1
0.011739999987185001,117400,-171.30287831129033,-133.84959587797852,-171.30287831129033,1
0.011749999597668648,117500,-171.2102113461199,-133.77489915090314,-171.2102113461199,1
0.011760000139474869,117600,-171.1198187552637,-133.69983816482278,-171.1198187552637,1
0.011769999749958515,117700,-171.03272054204334,-133.62318620702274,-171.03272054204334,1
0.011780000291764736,117800,-170.94777592041655,-133.54609918794358,-170.94777592041655,1
0.011789999902248383,117900,-170.8600941999393,-133.4741547083793,-170.8600941999393,1
0.011800000444054604,118000,-170.77547861920462,-133.40086603000933,-170.77547861920462,1
0.01181000005453825,118100,-170.67514069249324,-133.3146038369244,-170.67514069249324,1
0.011819999665021896,118200,-170.57222314547016,-133.23248061989835,-170.57222314547016,1
0.011830000206828117,118300,-170.47333159555123,-133.14732335303947,-170.47333159555123,1
0.011839999817311764,118400,-170.3757210429122,-133.0624245271257,-170.3757210429122,1
0.011850000359117985,118500,-170.37952052610083,-132.8702086290998,-170.37952052610083,1
0.011859999969601631,118600,-170.29825065197545,-132.7686583158304,-170.29825065197545,1
0.011869999580085278,118700,-170.21126301055523,-132.67712926923747,-170.21126301055523,1
0.011880000121891499,118800,-170.12000754610966,-132.5918914593568,-170.12000754610966,1
0.011889999732375145,118900,-170.0243976875123,-132.5130792516822,-170.0243976875123,1
0.011900000274181366,119000,-169.924610971129,-132.44090131849805,-169.924610971129,1
0.011909999884665012,119100,-169.81122304880657,-132.35352480625772,-169.81122304880657,1
0.011920000426471233,119200,-169.6975841339655,-132.26827083340476,-169.6975841339655,1
0.01193000003695488,119300,-169.5844678644858,-132.19828553723923,-169.5844678644858,1
0.011939999647438526,119400,-169.5385153551997,-132.15758419778223,-169.5385153551997,1
0.011950000189244747,119500,-169.53425791021647,-132.1207673287699,-169.53425791021647,1
0.011959999799728394,119600,-169.5289622269709,-132.08532652725924,-169.5289622269709,1
0.011970000341534615,119700,-169.52552326936643,-132.04923652569346,-169.52552326936643,1
0.011979999952018261,119800,-169.52322302326982,-132.01370773725074,-169.52322302326982,1
0.011989999562501907,119900,-169.52547065317836,-131.97821901244612,-169.52547065317836,1
0.012000000104308128,120000,-169.52958406421016,-131.94126240001958,-169.52958406421016,1
0.012009999714791775,120100,-169.52027152808301,-131.887840599749,-169.52027152808301,1
0.012020000256597996,120200,-169.51558712114024,-131.83038397733404,-169.51558712114024,1
0.012029999867081642,120300,-169.50645044896052,-131.77620146367886,-169.50645044896052,1
0.012040000408887863,120400,-169.49791630179755,-131.7227523941096,-169.49791630179755,1
0.01205000001937151,120500,-169.49012843763177,-131.67005076560457,-169.49012843763177,1
0.012059999629855156,120600,-169.48313085548727,-131.61809728675388,-169.48313085548727,1
0.012070000171661377,120700,-169.47694030095417,-131.56687329200133,-169.47694030095417,1
0.012079999782145023,120800,-169.4716267633185,-131.51642363393202,-169.4716267633185,1
0.012090000323951244,120900,-169.46718013422569,-131.46672502770906,-169.46718013422569,1
0.01209999993443489,121000,-169.46226259533427,-131.41887975703804,-169.46226259533427,1
0.012109999544918537,121100,-169.4402766914581,-131.3607987670722,-169.4402766914581,1
0.012120000086724758,121200,-169.41701324354307,-131.30827237735787,-169.41701324354307,1
