time_s,RM_t_Nmm,RM_e1_Nmm,RM_e2_Nmm,RM_norm_Nmm,Tmag_baseline_t_Nmm,Tmag_baseline_e1_Nmm,Tmag_baseline_e2_Nmm,Tmag_baseline_norm_Nmm,required_transverse_Nmm,available_transverse_Nmm,omega_spin_rad_s,omega_wobble_rad_s,tilt_deg,HEAD_gap_um,TAIL_gap_um,contact_active,opposing_bridge,com_x_mm,com_y_mm,com_z_mm,axis_x,axis_y,axis_z
0.003590000094845891,468.46040771761574,15748.161913126121,4216.603419883682,16309.623024343939,0.0006677519736102602,0.0025859386504041566,0.0019873293836737676,0.0033290313127286183,16302.893854853222,0.0032613734503836307,-54.49756900388438,83.7060917936043,29.49099527958254,-191.43903713968712,-241.04124839447826,1,1,-7.370298378223228,-3.6927744701158884,-9.528710793031367,0.9130813781370126,0.40727643478077186,0.02020649825372108
0.003599999938160181,469.62118192464584,15733.282678344372,4245.031294922429,16302.669063256917,0.0006656579717760291,0.0025852534997422407,0.0019893397387107607,0.0033292805212736696,16295.903611998994,0.003262055832438081,-54.456882021021606,83.72450741606964,29.487817825507875,-191.37001146328046,-240.98813585059543,1,1,-7.370354257577705,-3.6927914332252625,-9.528751847593101,0.9129562417972388,0.40751682735952877,0.020998475713385718
0.0036100000143051147,470.555472878671,15714.13518781719,4272.192175166566,16291.319563976545,0.000663407260292484,0.002583940108934049,0.0019908784957968118,0.003328731419714282,16284.522427217471,0.003261953965276684,-54.41619828353359,83.75370521031678,29.483651513697584,-191.2879537622303,-240.92017238609697,1,1,-7.370409444028186,-3.692811644787777,-9.528800917116913,0.9128374530076243,0.4077409590463851,0.021796667233490673
0.0036200000904500484,471.33772037263515,15695.905020860873,4299.386201296552,16280.91875105428,0.0006610019415674013,0.002581998543332837,0.0019919449766898885,0.003327384082832766,16274.09463324411,0.003261067504350833,-54.416195953338246,83.75370672428406,29.47957985765332,-191.20826482243115,-240.85102219494215,1,1,-7.370465695911693,-3.692832968349445,-9.528848291633638,0.9127178610452423,0.4079651757601856,0.02259472274578173
0.0036299999337643385,472.9674870718861,15678.198062065136,4327.698247813994,16271.403284329917,0.0006584441597142258,0.0025794290327543555,0.001992538622496707,0.0033252387897140436,16264.52786272861,0.00325939630869846,-54.41619619287617,83.75370656865223,29.475606604616615,-191.1279553270745,-240.78442834071788,1,1,-7.370523400658416,-3.6928478099059943,-9.528883450923475,0.9125974437293809,0.40818952898592875,0.02339260833779298
0.003640000009909272,474.3814559775548,15661.065971777329,4355.772192161997,16262.434520333936,0.0006557359037045837,0.002576231721578478,0.0019926589818286683,0.003322295784022991,16255.514103293488,0.003256940236038984,-54.41619846002561,83.75370509564695,29.471731293138156,-191.04873190883598,-240.71900103425526,1,1,-7.370583564096736,-3.692855357344139,-9.528900015426787,0.9124761995626638,0.4084140204424543,0.02419035216172629
0.003650000086054206,475.3757301552,15644.47334542956,4383.576927018384,16253.961825221704,0.0006528793661580713,0.002572407037061928,0.001992305634526096,0.003318555585257707,16247.008737947546,0.0032536993877262475,-54.416198287333835,83.7537052078477,29.467951103214432,-190.96900486999235,-240.65494079191996,1,1,-7.3706433028519625,-3.6928638416927937,-9.528921549467357,0.9123541549240199,0.4086385925158683,0.0249879310773799
0.003659999929368496,475.89783249466586,15628.302097665372,4410.877145009142,16245.80383949126,0.0006498767785388363,0.0025679555724697363,0.0019914782800672646,0.0033140189180875324,16238.831966747357,0.0032496740701427338,-54.41620041265763,83.75370382698888,29.464269182679946,-190.88932875965426,-240.59173353124896,1,1,-7.370702631825256,-3.692874028499115,-9.52894860066286,0.9122312844836508,0.40886330139065996,0.025785352144951732
0.0036700000055134296,476.15856724618254,15612.367713726318,4437.940455758683,16237.859098373328,0.0006467301837067039,0.002562877704738642,0.0019901766255030163,0.0033086863043604313,16230.876166044258,0.0032448644240006368,-54.416199554793785,83.75370438435755,29.460681959817972,-190.81049075943957,-240.52923639359858,1,1,-7.370763205045509,-3.692881294677842,-9.528967966584476,0.9121076121526371,0.40908809238565025,0.02658263571364303
0.0036800000816583633,475.86626073880734,15596.860720573995,4464.4107312871865,16230.202593089394,0.0006434418574226343,0.002557174228590466,0.0019884005099277302,0.0033025587121399665,16223.224941873184,0.0032392710018224937,-54.41619669718227,83.75370624099604,29.457190274381944,-190.73213277668012,-240.46749440978755,1,1,-7.370824083739566,-3.692887771095026,-9.52898560583404,0.9119831382756632,0.4093129669894821,0.027379747170854285
0.0036899999249726534,476.1014047188362,15581.657601559886,4491.5848142525865,16223.102671913553,0.0006400141115623776,0.0025508461069344863,0.001986149892894122,0.003295637316408639,16216.115063598723,0.0032328945634378732,-54.41620070616237,83.75370363629385,29.453800021928632,-190.65337790028093,-240.40720303446471,1,1,-7.370884262079048,-3.692895026097882,-9.529007678179058,0.9118578157671391,0.4095380294855824,0.028176696567348513
0.003700000001117587,476.35481967432844,15566.54892364756,4518.8503930515435,16216.176126982653,0.0006364490374877408,0.0025438939565696856,0.0019834246420427134,0.0032879229234051557,16209.17808733975,0.003225735539831813,-54.41619721447866,83.75370590489985,29.450501601970725,-190.57468698514657,-240.3479449581374,1,1,-7.370944611781883,-3.6929014373224858,-9.52902885459176,0.9117317165405683,0.40976311887192773,0.028973495928853926
0.003710000077262521,476.91007460862266,15547.032697024117,4545.170951134464,16204.821747758806,0.0006327489874570835,0.002536318947310473,0.001980224858625477,0.0032794169564622855,16197.80246383359,0.003217794942690475,-54.33076089796471,83.8033147852773,29.446215322134627,-190.4827119148118,-240.27421022742968,1,1,-7.371004320734786,-3.692910053918946,-9.529056220574292,0.9116119992690523,0.4099718752962684,0.02977623640996793
0.003719999920576811,477.9686374534007,15528.196011458396,4572.0500478713975,16194.34984891034,0.0006289163472302464,0.002528122419921384,0.001976550765692495,0.0032701210484142903,16187.294802112961,0.003209073994078158,-54.330759184965935,83.80331589583629,29.442024144718008,-190.39059345729038,-240.20176699952822,1,1,-7.37106428300743,-3.6929178006601218,-9.5290833462756,0.9114914802168643,0.4101807130778519,0.030578818012058223
0.0037299999967217445,478.8468211017117,15510.044418448098,4598.993362796672,16184.607257865731,0.000624818780367739,0.0025199776818927515,0.0019723801694231675,0.0032605167624583003,16177.521992359672,0.003200089225314089,-54.33075953409061,83.80331566949431,29.43793101009801,-190.29864800623497,-240.13015994575304,1,1,-7.371124044114398,-3.6929264843118075,-9.529113873166951,0.9113701329512576,0.4103896893841306,0.031381262109799496
0.0037400000728666782,478.6814811034399,15493.900125345806,4624.7765717710345,16176.484024451804,0.0006201469050004988,0.002513439629342688,0.001967663646025346,0.003251716650943278,16169.400095024956,0.003192033676864965,-54.33076221516348,83.80331393132047,29.433936277057896,-190.20567077640428,-240.05939152304356,1,1,-7.37118098145132,-3.6929436858397606,-9.529169495476397,0.9112479601946961,0.41059880017375605,0.03218354139739374
0.0037499999161809683,478.7735313000931,15478.156195084435,4650.705396768463,16168.846711538692,0.0006150212673658403,0.00250789914966417,0.0019624245521361063,0.0032432883663074345,16161.756707949851,0.003184441594332178,-54.33076238890794,83.8033138186797,29.43003668786053,-190.11353007278154,-239.98876071799634,1,1,-7.371237859183597,-3.69296215210377,-9.529227624906214,0.9111249843493908,0.4108079945343428,0.03298567144979666
0.003759999992325902,480.4195326426611,15462.86373619871,4678.290865378663,16162.220245766952,0.0006097643137740432,0.002501740346368159,0.001956713917008994,0.00323407585440034,16155.078469179114,0.00317607212034975,-54.3307600566675,83.80331533070103,29.426232280000946,-190.01913558495275,-239.92262512125075,1,1,-7.371296398395347,-3.692969939823139,-9.529266930444154,0.9110012055403,0.4110172722775933,0.03378765149587441
0.0037700000684708357,482.08826511748134,15448.315169215392,4705.490015140408,16156.252255562255,0.0006043788355579092,0.002494964138944102,0.0019505325627922818,0.0032240808162948466,16149.058110304652,0.003166926480537575,-54.33075980938922,83.8033154910147,29.42252615550151,-189.92271965944306,-239.85947403554675,1,1,-7.3713539764822,-3.692976991797674,-9.52931125208548,0.9108766006560558,0.4112266848496374,0.034589478817196755
0.0037799999117851257,481.46936875501336,15434.616538291624,4730.316591491302,16150.38994863259,0.0005987280918229097,0.002488257801525224,0.001943860929635241,0.0032137979912482714,16143.211661247684,0.003157534196269856,-54.33076233775235,83.80331385184454,29.418918901932713,-189.82456506397804,-239.7982604544664,1,1,-7.3714091256797785,-3.6929891306561116,-9.529374274684104,0.9107511692958483,0.4114362348143273,0.035391133184102315
0.0037899999879300594,480.99841486679423,15420.800969619611,4754.999266772762,16144.425664814931,0.0005924961473750352,0.0024831819323803904,0.001936653763965662,0.0032043520398728096,16137.258768812957,0.003149098332980851,-54.330761668296105,83.8033142858616,29.415406393009558,-189.7269162798061,-239.73721525764446,1,1,-7.371463462764072,-3.6930042944502715,-9.529445017946871,0.9106249358452985,0.4116458647563652,0.03619265458253372
0.003800000064074993,481.16329380504123,15406.38181621507,4780.180617482161,16138.099191604313,0.0005860132969061658,0.002478108577076658,0.0019289628444139734,0.0031945784321348847,16130.92456751176,0.003140369369184228,-54.28602502576382,83.82371756613311,29.4119895970108,-189.63158586267315,-239.67533213520264,1,1,-7.371518924886035,-3.6930185734879855,-9.529509132055553,0.910497900187121,0.4118555781861956,0.03699400588957749
0.003809999907389283,481.0498562512355,15387.710753695883,4803.880973334573,16127.316069624641,0.0005794067714334415,0.002472420069920651,0.0019208061232923546,0.0031840335067657133,16120.14003181653,0.003130871630301032,-54.241294362283476,83.85488007551128,29.407585350472154,-189.52363082838264,-239.59847573286197,1,1,-7.371574118787097,-3.693034445087302,-9.529576483441504,0.9103772889356551,0.4120488753269078,0.03780100702358728
0.003819999983534217,481.4463365161669,15369.393585630707,4828.356405050749,16117.167100305369,0.0005726792599279672,0.002466116786945209,0.0019121844602093016,0.003172718542743832,16109.974697814423,0.0031206059374292838,-54.24129360458518,83.85488056562629,29.40327640546781,-189.41650508123465,-239.52246954784852,1,1,-7.371627807670879,-3.69305501241504,-9.529658663345488,0.9102558723822685,0.4122422585715468,0.038607862430148535
0.0038300000596791506,481.6111691380678,15351.437246369605,4852.732040370607,16107.376667325503,0.0005658339346057829,0.0024591996249058094,0.0019030993709828437,0.003160635703861429,16100.174961312174,0.003109573927561808,-54.24129471982809,83.85487984423456,29.39906555648602,-189.43389194656024,-239.4467127620047,1,1,-7.371682107502269,-3.6930749166411045,-9.529738131238135,0.9101336288921352,0.4124357754794092,0.03941457426297775
0.0038399999029934406,481.5647981878049,15334.022158154346,4877.019980273367,16098.11989300638,0.000558873998733822,0.0024516696580840773,0.001893552498407938,0.003147787369416456,16090.915431843961,0.0030977774575648652,-54.241293540248975,83.854880607242,29.39495009574175,-189.45333468747828,-239.3696408337642,1,1,-7.371737383359718,-3.693095307017553,-9.529813573954614,0.9100105803222436,0.4126293781310443,0.04022113878001565
0.0038499999791383743,482.3115182109104,15316.38297843775,4902.031458225743,16088.944165488652,0.0005518021849530617,0.0024435275353960994,0.0018835448870752856,0.00313417514015815,16081.713215936057,0.0030852176840324226,-54.241294675056764,83.85487987319476,29.39093319645828,-189.47320924329748,-239.29476010909346,1,1,-7.371790975385951,-3.693118295783985,-9.529901695696624,0.9098867053689859,0.41282311497604207,0.04102754116748912
0.003860000055283308,482.85547562063994,15298.760469595292,4926.7213435636495,16079.732725189,0.0005445580536681771,0.002435074291941089,0.0018730689132487929,0.00312001881963335,16072.481298890261,0.0030721285716993375,-54.241293293502544,83.85488076684922,29.387011604212503,-189.49270978121356,-239.22091503137443,1,1,-7.371845074051666,-3.693139291520107,-9.529985665602597,0.9097620263504292,0.41301693527898053,0.041833797144404924
0.003869999898597598,483.89125683776444,15281.352732686493,4951.826093497886,16070.920127655278,0.0005368238083455739,0.002427819808756129,0.0018620796930079622,0.0031064174877353363,16063.633555364475,0.003059681324403127,-54.24129422517194,83.85488016420149,29.383188650435233,-189.50968595917783,-239.14886184334162,1,1,-7.371900990659046,-3.693153220380533,-9.53005260161868,0.9096365212197878,0.41321088937295003,0.04263988938515485
0.0038799999747425318,484.72772990158666,15264.616219598362,4976.495432637721,16062.65781540605,0.0005285914529685833,0.002421798432892722,0.00185058018266925,0.0030934064696061586,16055.342261150632,0.003047909884174694,-54.24129725309474,83.85487820559804,29.379464107846182,-189.5288008643189,-239.0746166162907,1,1,-7.37195895617609,-3.6931659683239344,-9.53010765395871,0.9095101870753048,0.4134049809703002,0.04344584347426135
0.0038900000508874655,484.93647002947193,15247.953844756166,5000.589647284323,16054.318940780582,0.000520188028838502,0.0024159893934243486,0.0018388091848859386,0.003080392759520566,16046.993278254387,0.0030361528234856433,-54.241293154361536,83.8548808568522,29.3758319592663,-189.54706086824368,-239.00081498937763,1,1,-7.372018553370284,-3.6931743912052992,-9.530149732975277,0.9093830744296743,0.41359910105307507,0.04425163894052167
0.0038999998942017555,485.1579290520736,15231.30138846008,5024.6929852263165,16046.041873247454,0.000511269109291917,0.0024147820771219,0.0018277371320075272,0.0030713501275211864,16038.70573275439,0.0030284972352155547,-54.1945710251938,83.87624240165975,29.37230180214982,-189.5658013223117,-238.92765327008448,1,1,-7.372078418785381,-3.6931822441172484,-9.530190105808886,0.9092551119996278,0.41379340774950174,0.04505726362750739
0.003909999970346689,485.424097280062,15210.445846155333,5047.526435925224,16033.428283258954,0.000502135434221463,0.0024142815754502286,0.0018165123898342865,0.0030627786048424534,16026.078308812423,0.0030213362586742824,-54.147841873881596,83.90835080259058,29.367777869237955,-189.5712396631518,-238.8397976140535,1,1,-7.372138612026023,-3.693189290503848,-9.530227645559224,0.9091336627001854,0.41397111566781375,0.0458682759441822
0.003920000046491623,486.4399645431606,15189.857702938381,5071.005519239399,16021.345069961439,0.0004928911858410665,0.0024131717077586355,0.0018048433805722506,0.003053489649663482,16013.9587239281,0.003013446087044233,-54.14784195212571,83.908350752098,29.363352866176662,-189.57628595582497,-238.75198086991423,1,1,-7.372200831824588,-3.693192199955571,-9.530251126063975,0.9090113860025908,0.41414895911292093,0.04667911506587624
0.003930000122636557,487.21994176939097,15169.828037583873,5094.4315146558465,16009.818812811163,0.00048354006671408117,0.00241145215238405,0.0017927323096747867,0.0030434851097890098,16002.403417842723,0.003004827884819622,-54.14784394113463,83.90834946854824,29.359026053338592,-189.5830082264106,-238.66480435902992,1,1,-7.372262068146514,-3.6931983187448862,-9.530284348202857,0.9088882792305076,0.4143269389056021,0.047489826010634686
0.00394000019878149,487.644514407122,15149.895732042743,5117.409119236988,15998.281593904021,0.0004740858011201302,0.002409122709842934,0.0017801814678374815,0.003032766993413224,15990.847907019092,0.002995482981008734,-54.14784360025936,83.90834968852229,29.35479480316452,-189.5890104680752,-238.57910489509504,1,1,-7.372323602491664,-3.693202435190666,-9.530314387081178,0.9087643682114404,0.4145050014641637,0.048300381266148606
0.003949999809265137,487.50948204254286,15130.126552520687,5139.921588173352,15986.781693728835,0.00046453258320220954,0.0024061834672322886,0.001767193855024991,0.0030213380347251123,15979.346777257886,0.0029854133715819134,-54.14784555738309,83.90834842554867,29.350662241298476,-189.59455460820408,-238.49383619303742,1,1,-7.372386567348289,-3.693203068490017,-9.530333352534088,0.9086396297670358,0.4146831980162138,0.049110777838164865
0.00395999988541007,487.40664380044194,15110.691667933967,5162.711932806119,15975.736678504953,0.0004548832843404767,0.0024026341751278188,0.001753770706776396,0.003009199473915196,15968.299758725338,0.0029746197524119136,-54.147844991328725,83.90834879083562,29.346625118548626,-189.60139239005525,-238.4084323874337,1,1,-7.372449718469428,-3.6932044524353627,-9.530352325437578,0.9085140861259994,0.41486147798632406,0.04992103157631224
0.003969999961555004,488.0504488073099,15091.475981772228,5186.77878500738,15965.38489086911,0.0004451421332201046,0.0023984751422426983,0.0017399151752222452,0.002996354342145223,15957.923469957193,0.002963104423560666,-54.14784190350372,83.9083507834748,29.342683475563067,-189.60908851041924,-238.32206144065538,1,1,-7.372514464014816,-3.6932037017893675,-9.53035991199127,0.9083877374025343,0.4150398412183593,0.050731141699584585
0.003980000037699938,488.75398547878416,15072.82254703761,5210.910866477813,15955.640132917992,0.00043531293221983164,0.0023937066697891536,0.0017256298963764384,0.002982805308634653,15948.152607523602,0.002950869390579874,-54.14784596426726,83.90834816297763,29.338843896047173,-189.61883489051468,-238.2342866921615,1,1,-7.372580379301357,-3.693203031237114,-9.530361128298553,0.9082605375245602,0.4152183912541749,0.051541085940170345
0.0039900001138448715,488.12054588093355,15054.94554360632,5233.749874832974,15946.215373579307,0.0004253995010307281,0.002388329187352116,0.0017109175937975465,0.002968555213466847,15938.742832270867,0.002937916833391307,-54.14784242331628,83.9083504480287,29.335096455720585,-189.63091314029802,-238.14485448370715,1,1,-7.3726471663058275,-3.693203409354079,-9.530358507556828,0.9081325577000782,0.41539696884184074,0.052350892276303025
0.004000000189989805,487.7745297064525,15037.137346243566,5256.744012783452,15936.962733769506,0.0004153980492542403,0.002382412855960142,0.0016957940452170652,0.002953669581954293,15929.496451103772,0.0029243133313716263,-54.14784121189175,83.90835122978669,29.331447868136017,-189.64436841966491,-238.05406060035517,1,1,-7.372715637141513,-3.6932022302996996,-9.53034468300453,0.908003749032738,0.41557568251653126,0.05316054780955719
0.004009999800473452,488.0901257925307,15014.705182241067,5279.229407737847,15923.249254471808,0.0004050609034153931,0.0023782578815245586,0.0016806916424090825,0.0029402226588088726,15915.766863369821,0.0029121873133260883,-54.05045454515169,83.96369689831283,29.326812533974888,-189.6428685892675,-237.94860881210423,1,1,-7.372786253744411,-3.693195221166003,-9.530312034560355,0.9078814540625604,0.41573782293618605,0.0539752531215152
0.004019999876618385,489.93670681313563,14992.78160154588,5303.516980422564,15910.714329971674,0.00039371435226377553,0.002382008851307507,0.0016667766608184204,0.0029337896304838895,15903.169260033772,0.0029072513831377416,-54.050454398083744,83.96369699298575,29.32227246474094,-189.64299650382875,-237.8443583517863,1,1,-7.372855119460868,-3.693192576209891,-9.530294531283888,0.9077583551189369,0.41590004220345433,0.05478981298496023
0.004029999952763319,492.88187961331636,14971.369823229883,5329.080195665355,15899.180565771378,0.0003821120544329934,0.0023866668982328353,0.001652739385333668,0.002928094257549858,15891.538947369165,0.002903054660000988,-54.05045172409376,83.96369871432931,29.317827841401872,-189.6421779738201,-237.74232328403443,1,1,-7.372923530691909,-3.693188802490819,-9.530278519986185,0.9076344494556557,0.4160623452102647,0.055604235984889686
0.004040000028908253,496.1523682980872,14950.256871287971,5354.994528134161,15888.118645277287,0.0003704189318103862,0.0023907087982619614,0.001638287728292953,0.0029217606718904927,15880.36986073813,0.0028981848179097268,-54.05045626452393,83.96369579149099,29.313485235427688,-189.6417215549532,-237.64130299936525,1,1,-7.372991897219467,-3.6931849430900696,-9.530263147575768,0.9075096888921083,0.4162248384247304,0.056418511547683264
0.004050000105053186,498.966567686203,14930.126979693356,5380.530199193651,15877.901765972443,0.0003586401409518415,0.0023941383762317433,0.001623428208196945,0.002914796813230224,15870.05976214968,0.002892648909168742,-54.050453349057975,83.96369766828138,29.30923492731183,-189.64118765488803,-237.54303484614513,1,1,-7.3730583116949076,-3.693183659727562,-9.530262715442094,0.9073841481007101,0.4163873587263085,0.05723264163462295
0.00406000018119812,501.1307441844862,14910.8211143089,5405.556410346224,15868.32563414055,0.0003467801224238161,0.0023969549304283066,0.0016081642546307447,0.002907205128931377,15860.410663294795,0.002886448545943029,-54.050452777994295,83.96369803589562,29.30508346322938,-189.64012222720982,-237.44781953472204,1,1,-7.3731229901850694,-3.6931837919753674,-9.530274377463373,0.9072577767795195,0.4165500156089174,0.058046627544538175
0.0040699997916817665,503.7281453703392,14891.260392275884,5430.855859576038,15858.675022917085,0.0003348438186022154,0.0023991572898332514,0.0015924997777518582,0.002898988034876285,15850.672901743192,0.0028795852554664445,-54.050454659052264,83.96369682499093,29.301031090777606,-189.64007994777998,-237.3521063282543,1,1,-7.373188629800128,-3.6931830171149853,-9.530279488561662,0.9071305785963372,0.4167128048500881,0.0588604421445092
0.0040799998678267,506.0119361326959,14871.748619803555,5455.699400686981,15848.962459441755,0.00032283452535086826,0.0024007447474305196,0.0015764366009531716,0.0028901470256543246,15840.882644640898,0.002872059835577946,-54.05045361558194,83.96369749671034,29.297074031402474,-189.6424958502194,-237.2561330334052,1,1,-7.373253412598419,-3.6931861165565136,-9.530293948275956,0.9070025736639156,0.4168756759962889,0.05967413283551795
0.004089999943971634,509.52507485017225,14852.082147848609,5481.532303713797,15839.544069353837,0.00031075721622281943,0.002401716364115189,0.001559978784676864,0.0028806848751182666,15831.346769087626,0.0028638741771070506,-54.05045531612387,83.96369640201027,29.29321629279031,-189.64437465581352,-237.16241324270814,1,1,-7.373317301327037,-3.6931890502226237,-9.53031303852609,0.9068737391723027,0.41703868429422236,0.0604876599133284
0.004100000020116568,513.1532947414175,14832.398861099678,5507.61055050858,15830.260776586356,0.0002986163281470718,0.0024020714632594082,0.0015431297628783031,0.002870604203146453,15821.94140903146,0.002855030083849563,-54.05045419936796,83.96369712090626,29.28945414427683,-189.64604762954608,-237.06993382915542,1,1,-7.373381197506236,-3.6931910730552557,-9.530331368817004,0.9067441017729233,0.41720177011053733,0.06130103520046669
0.004110000096261501,516.965943035127,14808.967212141582,5532.439143933133,15817.099815006106,0.0002864163126450471,0.0024018095011320777,0.0015258930542330444,0.002859907830129173,15808.649302568769,0.002845529562785277,-53.94917180904542,84.02086177609586,29.28470455865759,-189.63307254499261,-236.96513413249141,1,1,-7.3734440804064745,-3.6931926432651165,-9.530355184597882,0.9066210272973267,0.41734820060201727,0.062119178331642835
0.004120000172406435,521.5835433094006,14786.53666815294,5558.328713570385,15805.33878534034,0.00027430294426955933,0.002407367377273695,0.0015112043562901102,0.0028555907271292894,15796.73019098359,0.0028423856697555724,-53.94917016418468,84.02086283224871,29.280050350046295,-189.62089328490072,-236.86088035982345,1,1,-7.373506791943359,-3.693194843049038,-9.530380898414167,0.9064971455486861,0.4174947125896821,0.06293719148280769
0.004129999782890081,525.5736214329404,14765.766320423247,5584.158501053569,15795.154599616315,0.0002621744000859632,0.0024144646370641335,0.0014971268522301928,0.0028530271136745894,15786.40811566185,0.0028409555250482055,-53.94917093436097,84.02086233772424,29.275495188569224,-189.60548256612674,-236.7624591876337,1,1,-7.373567178899097,-3.6931959028941277,-9.53042006797901,0.906372435405686,0.41764135716153705,0.06375503999712612
0.004139999859035015,529.9885220836723,14745.71547583239,5610.637377175271,15785.951491940532,0.0002499836791887934,0.00242110006010896,0.0014827456263292328,0.002850044198485147,15777.052217456816,0.002839059719952731,-53.949169036500955,84.02086355632602,29.27103548963484,-189.58882884009608,-236.66837758038605,1,1,-7.373624905997562,-3.6931988328349474,-9.530477649791154,0.9062469159668815,0.417788086034495,0.06457276878181437
0.004149999935179949,535.1913223708017,14725.27611055537,5637.957596721941,15776.778890067148,0.0002377318683798741,0.002427114557108582,0.0014679923038571627,0.0028464720126422523,15767.698703188344,0.002836527186104912,-53.94916978463295,84.02086307595604,29.266675093942066,-189.57274753134956,-236.57419967811188,1,1,-7.373683519715118,-3.6932002968740347,-9.530528296975406,0.9061205676213282,0.4179349492945258,0.06539032873280619
0.0041600000113248825,540.6252533184293,14705.291122974988,5665.689694901069,15768.256162140466,0.0002254234810569953,0.0024325065129123685,0.0014528700862493267,0.0028423115889520396,15758.985586970855,0.0028333583294174454,-53.94917242904373,84.02086137799954,29.262413366486783,-189.55875546593415,-236.4797204208794,1,1,-7.373741768354225,-3.693204204703558,-9.530583868993434,0.9059933890836627,0.418081944580207,0.06620775296543462
0.004170000087469816,546.4794427966538,14685.768242637474,5693.9044672313485,15760.424383239679,0.00021306304449059848,0.0024372744452603717,0.0014373822532742846,0.0028375641533672355,15750.94717654835,0.002829553756963651,-53.94917292453236,84.02086105984995,29.25824774771658,-189.54741803322028,-236.38500163599107,1,1,-7.373798869603919,-3.6932123854410532,-9.530650585217389,0.9058654038063169,0.41822902385000504,0.06702502365751749
0.00418000016361475,554.1257559257797,14665.827898155821,5723.711136572066,15752.918220654388,0.00020065509861485903,0.002441417005428466,0.0014215321627918302,0.0028322311263113847,15743.169220752368,0.0028251142780862716,-53.94917043130475,84.02086266073289,29.254177606306577,-189.53549479352395,-236.29291451484846,1,1,-7.373854532891559,-3.6932210635048035,-9.530725882647546,0.9057366127518713,0.41837618163232587,0.06784216213772731
0.004189999774098396,562.1103663248283,14646.110479903153,5754.100416223929,15745.926198653644,0.00018820477489659335,0.002444932819576259,0.0014053240078145794,0.0028263144015616922,15735.88967264061,0.002820041144944724,-53.94917067478601,84.02086250439538,29.250206934466895,-189.522446005298,-236.20415215308344,1,1,-7.3739085346997255,-3.693229734117973,-9.530810292137774,0.9056069910272722,0.41852347634172415,0.06865914034830801
0.00419999985024333,569.2415305204538,14626.67307269704,5783.9725998318345,15739.057790453511,0.00017571547655938688,0.0024478211562887547,0.0013887598037986921,0.002819815266027952,15728.760415594297,0.002814335126778934,-53.89661249704705,84.04498070398407,29.246335267472713,-189.50979368302245,-236.11720262693814,1,1,-7.373961128348159,-3.693239881808746,-9.530903662813815,0.9054765411360578,0.41867090144283986,0.06947596517732627
0.004209999926388264,575.5979951969359,14603.864453636595,5812.345254163522,15728.557702022856,0.000163192352320081,0.002450080882796406,0.001371843881967093,0.002812735983449339,15718.021959960093,0.0028079978576799093,-53.844048627226975,84.07981625806829,29.24147192011713,-189.48381161790718,-236.0172638327852,1,1,-7.37401193385725,-3.693252083997119,-9.531009110881003,0.905352732356798,0.41880153319212116,0.07029726744340034
0.004220000002533197,581.2950032232179,14581.723980842547,5840.285020352227,15718.572048796339,0.00015063998058138212,0.002451711191537887,0.0013545799103289896,0.0028050787696477578,15707.819816016137,0.0028010309709424882,-53.84404834028874,84.07981644182125,29.236707539068583,-189.45952624689488,-235.9180064367794,1,1,-7.374061763340282,-3.6932672235768917,-9.531124809084448,0.9052280924740723,0.41893229812148697,0.07111842367770785
0.004230000078678131,585.9424989342189,14560.469348549157,5867.47274014625,15709.163969430587,0.0001380629462891272,0.002452711412134763,0.001336971633925767,0.002796846044793362,15698.232512177887,0.0027934363105569884,-53.84405043084922,84.07981510304285,29.232042183273894,-189.43802276518684,-235.81752245322508,1,1,-7.3741116226256365,-3.693284875864971,-9.531242962254199,0.9051026192164845,0.41906319924497876,0.07193944485484156
0.004240000154823065,589.7426304312546,14540.013833831086,5894.152719164964,15700.345057831915,0.00012546583968785146,0.0024530810121983606,0.0013190228746398584,0.0027880404360697327,15689.26507408295,0.002785215933501625,-53.8440498853612,84.07981545236908,29.227472607167556,-189.41725977528145,-235.71823915220824,1,1,-7.374160483533191,-3.6933039307248476,-9.531368240041646,0.9049763392911586,0.4191941801094898,0.07276032356653557
0.0042500002309679985,592.7284198763308,14520.231364384725,5919.992726758472,15691.86922389631,0.00011241405298494072,0.002455989008219225,0.001301311367655439,0.0027817135372628548,15680.670673161116,0.002779441181979378,-53.84404670392538,84.07981748973538,29.22299885404891,-189.3976065827536,-235.62041032991155,1,1,-7.374207638257789,-3.6933257944536093,-9.53150614470056,0.9048492528356967,0.41932524058852894,0.07358105903052725
0.004259999841451645,595.4688824272221,14500.875610659046,5945.622689801283,15683.762489760718,9.909201285555659e-05,0.0024600971742654385,0.0012836029172955412,0.002776604722161616,15672.454263620813,0.0027748359512083627,-53.84405091361313,84.07981479388465,29.218627711800643,-189.37980968426172,-235.52330767025998,1,1,-7.374253302866268,-3.6933507837009314,-9.531654983086499,0.9047213107857889,0.419456489012362,0.07440163731710789
0.004269999917596579,598.9125808156192,14481.759903308128,5971.949919694604,15676.23207342449,8.571452939449456e-05,0.0024638504352853534,0.001265616586192822,0.0027712255937132795,15664.78712719721,0.002769899693256454,-53.84404747376131,84.07981699673856,29.214349039611193,-189.36505117647474,-235.4246942531254,1,1,-7.374298818463134,-3.6933785669159773,-9.531806224284681,0.9045925850167553,0.4195877646554927,0.07522209039977054
