time_s,displacement_mm,v_s_mm_s,max_backtrack_mm,stable_dt_s
  1.2086548669E-03,  7.3579024635E-04,  1.8709611254E+00,  0.0000000000E+00,  1.8617603617E-07
  1.2187059020E-03,  7.5472486560E-04,  1.8968581040E+00,  0.0000000000E+00,  1.8618518939E-07
  1.2287555956E-03,  7.7395077841E-04,  1.9341498226E+00,  0.0000000000E+00,  1.8605904247E-07
  1.2388024276E-03,  7.9346875879E-04,  1.9490784064E+00,  0.0000000000E+00,  1.8606946733E-07
  1.2488517448E-03,  8.1329382126E-04,  1.9950103427E+00,  0.0000000000E+00,  1.8607584375E-07
  1.2589028172E-03,  8.3344366372E-04,  2.0166823311E+00,  0.0000000000E+00,  1.8612080544E-07
  1.2689519368E-03,  8.5386419721E-04,  2.0462430248E+00,  0.0000000000E+00,  1.8599357950E-07
  1.2789983967E-03,  8.7465763751E-04,  2.0923308218E+00,  0.0000000000E+00,  1.8611004138E-07
  1.2890480987E-03,  8.9578829928E-04,  2.1121793696E+00,  0.0000000000E+00,  1.8609978727E-07
  1.2990948545E-03,  9.1715151665E-04,  2.1366805769E+00,  0.0000000000E+00,  1.8612701996E-07
  1.3091399126E-03,  9.3872408469E-04,  2.1537147124E+00,  0.0000000000E+00,  1.8603732527E-07
  1.3191855288E-03,  9.6051058500E-04,  2.1749008942E+00,  0.0000000000E+00,  1.8615352658E-07
  1.3292293348E-03,  9.8226705791E-04,  2.1656623147E+00,  0.0000000000E+00,  1.8591482704E-07
  1.3392834352E-03,  1.0041944221E-03,  2.1903254763E+00,  0.0000000000E+00,  1.8617194731E-07
  1.3493348544E-03,  1.0262399802E-03,  2.2013208280E+00,  0.0000000000E+00,  1.8624946880E-07
  1.3593813451E-03,  1.0485108089E-03,  2.2239116049E+00,  0.0000000000E+00,  1.8607217625E-07
  1.3694287112E-03,  1.0709310584E-03,  2.2437262902E+00,  0.0000000000E+00,  1.8607174446E-07
