t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,rocking_phase_rad,precession_phase_rad,precession_frequency_Hz,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.0002008,-7.468170924353635,-3.6769182132156972,-9.550744494587388,3.8136216504217625e-06,3.9516273829359014e-05,-6.125933425568739e-06,8.515698314922454e-06,-5.393359388363149e-07,1.8098969822373751e-06,5.309768072238153e-06,4.87702095265055e-05,-1.0450249917827378e-05,18.901165426,53.799885241759604,8.325541079270587e-05,7.6924645331851445e-19,-1.4895410190524367,4.296713473041743,-0.03488310862010583,-1.0854015837855222e-05,4.574625344080391e-05,1.7475850019572258e-05,0.10476915097600001,False,,,,,,,,,,,,,,,,,,20.0,0.025233272193633218,0.025233272193633218,,,,0.01,0.009836534606998184,-0.0007169905359995114,0.0016518206611536943
0.0002209,-7.468169441467632,-3.676918301570391,-9.550744148939083,5.636885226046731e-06,5.7333015869696475e-05,-9.376770291447546e-06,1.0146404642756889e-05,-6.426156107744016e-07,2.1564816488748774e-06,6.496947129738594e-06,5.800936015752027e-05,-1.3283326292309349e-05,18.901286025999998,53.79988676665499,8.325529749944603e-05,7.69179246019226e-19,-1.4895395326991514,4.2967138139103485,-0.03488308046507053,-1.3021289955975667e-05,5.4880272693496036e-05,2.005852991246856e-05,0.124831999342,False,,,,,,,,,,,,,,,,,,20.0,0.027759112687119412,0.027759112687119412,,,,0.01,0.009835998065821864,-0.0007232658197672752,0.0016522798198564776
0.00024099999999999998,-7.4681675150950575,-3.676918415933197,-9.55074369996444,8.05536615313708e-06,8.045109251266226e-05,-1.38431026333682e-05,1.1887087887451822e-05,-7.528605956570933e-07,2.5264404279551362e-06,7.810126908203484e-06,6.783514441021313e-05,-1.6534778814725535e-05,18.901406626,53.799888747565284,8.325518457473585e-05,7.662559458326325e-19,-1.4895376019424897,4.296714257075516,-0.034883043699267105,-1.535725175827661e-05,6.472495422460218e-05,2.260174614901852e-05,0.14624795799999996,False,,,,,,,,,,,,,,,,,,20.0,0.030284953180605603,0.030284953180605603,,,,0.01,0.009835457196442608,-0.0007295401522444868,0.0016527410272660472
0.000261,-7.468165082782538,-3.6769185598096343,-9.550743133133407,1.1171610798992681e-05,0.00010960500399590725,-1.97879103638536e-05,1.372041966922264e-05,-8.689734123813686e-07,2.9160904057440788e-06,9.241326883799009e-06,7.814064153151599e-05,-2.019908204077178e-05,18.901526626,53.79989124869412,8.325507261061598e-05,7.725446670930783e-19,-1.4895351642463261,4.296714817077697,-0.034882997040793756,-1.7840398224977982e-05,7.518952305597938e-05,2.5052359382071845e-05,0.16880383799999998,False,,,,,,,,,,,,,,,,,,20.0,0.03279822730347744,0.03279822730347744,,,,0.010000000000000004,0.009834914726445834,-0.0007357822830914066,0.001653201970549185
0.0002811,-7.468162040045385,-3.6769187391423426,-9.550742424129245,1.5147800144532653e-05,0.00014602816131272333,-2.7605623385727212e-05,1.5656845205045174e-05,-9.916156016331113e-07,3.3276515724273904e-06,1.0803611686729434e-05,8.89738394225973e-05,-2.4323646108068188e-05,18.901647225999998,53.79989437746086,8.32549605055128e-05,7.724628869271088e-19,-1.4895321149653014,4.296715518177408,-0.03488293838135533,-2.048628435244984e-05,8.633932348216448e-05,2.7395898618936327e-05,0.19262815453800003,False,,,,,,,,,,,,,,,,,,20.0,0.035324067796963635,0.035324067796963635,,,,0.01,0.009834365235702006,-0.0007420545915778528,0.0016536672561111162
0.0003012,-7.468158313081469,-3.676918958005001,-9.550741555795732,2.0113129368202872e-05,0.00019058028051279632,-3.7647267800509674e-05,1.767952433870179e-05,-1.1197206036155881e-06,3.757544779614469e-06,1.2488121059660968e-05,0.00010022796025122761,-2.8898892137489677e-05,18.901767825999997,53.79989820972876,8.325484881652354e-05,7.725445675646373e-19,-1.4895283802214645,4.296716377618745,-0.03488286617990825,-2.3272932647965632e-05,9.808146537242594e-05,2.958276367849262e-05,0.217513724544,False,,,,,,,,,,,,,,,,,,20.0,0.037849908290449825,0.037849908290449825,,,,0.010000000000000002,0.009833811430500682,-0.000748325822343684,0.001654134581274393
0.0003213,-7.46815381350633,-3.6769192212804827,-9.550740507589891,2.6221668043176436e-05,0.00024428914093051776,-5.033072333948224e-05,1.9780536242587224e-05,-1.2527867581202208e-06,4.2040865620803354e-06,1.4292050520682813e-05,0.00011184515943659394,-3.3929237838722234e-05,18.901888426,53.79990283635029,8.325473750986542e-05,7.791435623126753e-19,-1.4895238715394714,4.296717416051028,-0.034882778595823435,-2.618972905307434e-05,0.00011037087559762677,3.157789558756567e-05,0.243363100806,False,,,,,,,,,,,,,,,,,,20.0,0.04037574878393602,0.04037574878393602,,,,0.01,0.009833253315635308,-0.0007545959332031993,0.0016546039429846673
0.0003414,-7.468148449503578,-3.6769195339979492,-9.550739258182611,3.363840757921251e-05,0.0003082157052659763,-6.61154250815802e-05,2.1951960119915132e-05,-1.390312406890332e-06,4.665593461150158e-06,1.6211784663929533e-05,0.00012376622326859738,-3.941578555792739e-05,18.902009025999998,53.799908351700594,8.325462651220228e-05,7.6956687996102945e-19,-1.4895184970231883,4.296718654965248,-0.03488267370267855,-2.9225379627349412e-05,0.00012315953272540965,3.3348325592246726e-05,0.27007883611199995,False,,,,,,,,,,,,,,,,,,20.0,0.042901589277422214,0.042901589277422214,,,,0.01,0.009832690896001368,-0.000760864881985203,0.0016550753381805532
0.0003615,-7.468142126170327,-3.6769199013108023,-9.550737785541328,4.2538933937272155e-05,0.0003834487077805964,-8.550246394022763e-05,2.4185875195566274e-05,-1.531795893041506e-06,5.140382022754151e-06,1.8242877339714772e-05,0.00013593054035701546,-4.5356249561772226e-05,18.902129625999997,53.79991485332176,8.325451569964412e-05,7.790329577168194e-19,-1.489512161703007,4.296720116616824,-0.03488254949579381,-3.2367897864175916e-05,0.00013639640274689036,3.486322210086446e-05,0.29756348325000004,False,,,,,,,,,,,,,,,,,,20.0,0.04542742977090841,0.04542742977090841,,,,0.010000000000000002,0.00983212417659629,-0.0007671326265333994,0.001655548763793658
0.0003816,-7.468134745862596,-3.676920328475173,-9.550736067012911,5.3109025442716885e-05,0.0004710991149912484,-0.00010903437738934705,2.647436070430762e-05,-1.6767355603154685e-06,5.626768794923714e-06,2.0380034822965937e-05,0.00014827610158491995,-5.174488861250893e-05,18.902250226,53.79992244156706,8.325440488520524e-05,7.758435132493238e-19,-1.489504767883055,4.296721823948069,-0.034882403900238126,-3.560459819069225e-05,0.00015002740111513571,3.609394852943204e-05,0.325719595008,False,,,,,,,,,,,,,,,,,,20.0,0.0479532702643946,0.0479532702643946,,,,0.01,0.009831553162519385,-0.0007733991247067859,0.0016560242167486141
0.0004017,-7.468126208540661,-3.6769208208289483,-9.550734079406771,6.554417427336349e-05,0.0005722944588562674,-0.000137294624262628,2.8809495876071773e-05,-1.8246297521477679e-06,6.123070324662769e-06,2.261710264810072e-05,0.00016073953077686855,-5.8572446046663974e-05,18.902370826,53.79993121924526,8.325429380469146e-05,7.758434588755896e-19,-1.4894962154883031,4.296723800510322,-0.03488223477930858,-3.892209630809356e-05,0.00016399538414826705,3.701413134868592e-05,0.35444972417400006,False,,,,,,,,,,,,,,,,,,20.0,0.050479110757880793,0.050479110757880793,,,,0.009999999999999998,0.009830977858971765,-0.0007796643343800467,0.0016565016939631067
0.0004218,-7.468116412114372,-3.6769213837713624,-9.550731799078152,8.004903052849174e-05,0.0006881730452506914,-0.0001709067381467404,3.118335991802823e-05,-1.9749768105322582e-06,6.627603154137239e-06,2.4947056786299645e-05,0.00017325614797796373,-6.582609963237806e-05,18.902491425999997,53.79994129126494,8.32541821010148e-05,7.791727752399238e-19,-1.4894864024115528,4.29672607038576,-0.03488203994349125,-4.2306316971361625e-05,0.0001782401726279984,3.7599737407762596e-05,0.38365642353600005,False,,,,,,,,,,,,,,,,,,20.0,0.05300495125136699,0.05300495125136699,,,,0.010000000000000004,0.009830398271256265,-0.0007859282134439499,0.0016569811923479124
0.00044189999999999995,-7.46810525278843,-3.6769220227431334,-9.550729202011642,9.683676817330042e-05,0.0008198780435053319,-0.0002105331547841773,3.358803199324247e-05,-2.127275074669501e-06,7.13868381613934e-06,2.7361999830604835e-05,0.0001857600669053795,-7.348942351356999e-05,18.902612026,53.79995276427887,8.325406930696875e-05,7.82319197529132e-19,-1.4894752248603227,4.29672865810886,-0.03488181715989847,-4.5742509743374305e-05,0.00019269861016951083,3.782915939978239e-05,0.4132422458819999,False,,,,,,,,,,,,,,,,,,20.0,0.055530791744853175,0.055530791744853175,,,,0.01,0.009829814404777341,-0.0007921907198057338,0.0016574627088069194
0.0004619,-7.4680926920385575,-3.6769227394120727,-9.550726279406712,0.000116025824323186,0.0009677679247883352,-0.0002566253449514659,3.600347017501035e-05,-2.2802552028149553e-06,7.65205266908495e-06,2.9840595831671957e-05,0.00019812282408371063,-8.15013732812938e-05,18.902732026,53.79996567782671,8.325395540141988e-05,7.824438580026671e-19,-1.4894626444367012,4.29673157311826,-0.034881565499416595,-4.9197931360091145e-05,0.00020723173850276203,3.7684990861635695e-05,0.44296061268199993,False,,,,,,,,,,,,,,,,,,20.0,0.058044065867725016,0.058044065867725016,,,,0.01,0.009829229201677281,-0.0007984206652512107,0.001657943829625853
0.00048199999999999995,-7.4680784985290325,-3.6769235463886485,-9.550722977633653,0.00013803513549378715,0.0011344516535891065,-0.0003103765023859486,3.844594064945209e-05,-2.434947402761099e-06,8.171166871751048e-06,3.239804038634617e-05,0.0002104004658262167,-8.991848813005182e-05,18.902852625999998,53.79998026966454,8.325383850390662e-05,7.791431421884588e-19,-1.4894484296550021,4.29673486966114,-0.034881280165484974,-5.269118442676544e-05,0.0002219163949127271,3.7149378204779085e-05,0.47301166399999983,False,,,,,,,,,,,,,,,,,,20.0,0.060569906361211207,0.060569906361211207,,,,0.01,0.00982863681550908,-0.0008046803073503557,0.0016584293629160224
0.0005021,-7.468062624488071,-3.676924445748567,-9.550719285812804,0.00016300930015365617,0.0013203542690416118,-0.000372342099722096,4.089549552443436e-05,-2.5900882883787295e-06,8.691786768335023e-06,3.5011645894551304e-05,0.00022246236471282479,-9.86743677697504e-05,18.902973226,53.79999658881681,8.325371826506888e-05,7.857451499406605e-19,-1.4894325329090432,4.296738559451371,-0.034880960037593486,-5.618847738030366e-05,0.00023660888025014274,3.620832380936732e-05,0.503149981478,False,,,,,,,,,,,,,,,,,,20.0,0.0630957468546974,0.0630957468546974,,,,0.010000000000000004,0.009828040167371162,-0.0008109384507809878,0.0016589169049666215
0.0005222,-7.468044962752839,-3.6769254429115064,-9.550715179284426,0.00019118766303677292,0.001526577404418381,-0.0004433216959331479,4.334421350419441e-05,-2.7451761698088367e-06,9.21222879411133e-06,3.76701094332554e-05,0.00023423950289663787,-0.0001077381307614692,18.903093826,53.80001474535633,8.325359357842382e-05,7.791724939573736e-19,-1.489414847132436,4.2967426680395535,-0.034880602812759474,-5.967269303134761e-05,0.00025123549266369027,3.4850876809232194e-05,0.533278117904,False,,,,,,,,,,,,,,,,,,20.0,0.0656215873481836,0.0656215873481836,,,,0.010000000000000004,0.009827439263073135,-0.0008171950535200748,0.0016594064526543678
0.0005423,-7.468025406179759,-3.6769265432479563,-9.550710633437479,0.00022281376538549872,0.0017541966772619169,-0.000524142942919946,4.578417309137633e-05,-2.89970934442464e-06,9.730809341508507e-06,4.03613319860636e-05,0.000245662683194432,-0.00011707536182612584,18.903214425999998,53.80003484932397,8.325346312206892e-05,7.823189141952144e-19,-1.4893952653045361,4.2967472210307145,-0.03488020619834312,-6.312625037552473e-05,0.0002657204330771065,3.3069008747419826e-05,0.563298626066,False,,,,,,,,,,,,,,,,,,20.0,0.0681474278416698,0.0681474278416698,,,,0.010000000000000002,0.009826834108525804,-0.0008234500735630147,0.001659898002849259
0.0005624,-7.468003847989757,-3.676927752062747,-9.550705623793837,0.0002581342563610432,0.002004255367062863,-0.0006156584388295581,4.820745254741279e-05,-3.053186094322409e-06,1.0245844751688862e-05,4.307245686381909e-05,0.00025666284286481966,-0.00012664819245187397,18.903335025999997,53.80005701037311,8.32533253350918e-05,7.757468231403292e-19,-1.4893736807966778,4.296752244003424,-0.034879767923934185,-6.653117487376075e-05,0.0002799861073886177,3.085771440580233e-05,0.5931140587520001,False,,,,,,,,,,,,,,,,,,20.0,0.07067326833515598,0.07067326833515598,,,,0.010000000000000002,0.009826224709741056,-0.0008297034689240307,0.0016603915524146039
