sample_index,min_gap_um,HEAD_gap_um,TAIL_gap_um,nearest_wall_sector_deg,time_s
272400,0.4406232963546606,0.4406232963546606,9.912075460177284,163.19293997503325,0.02723994478583336
272600,0.5590152761946613,0.5590152761946613,9.871491435064142,163.19293997503325,0.0272599458694458
272800,1.0831539038786668,1.0831539038786668,9.779764137225834,163.19293997503325,0.027279945090413094
273000,1.575810858268126,1.575810858268126,9.656062355547592,163.19293997503325,0.027299944311380386
273200,2.036612020670288,2.036612020670288,9.499799415816433,163.19293997503325,0.02731994539499283
273400,2.465050541076593,2.465050541076593,9.310445562444631,163.19293997503325,0.02733994461596012
273600,2.8606792098490645,2.8606792098490645,9.087682890159343,163.19293997503325,0.027359945699572563
273800,3.223210685719137,3.223210685719137,8.830832702937613,163.19293997503325,0.027379944920539856
274000,3.5522415528006177,3.5522415528006177,8.539753377967543,163.19293997503325,0.02739994414150715
274200,3.823127064852728,3.823127064852728,8.77705922800712,163.19293997503325,0.02741994522511959
274400,4.0501329684571195,4.0501329684571195,9.201536379579256,163.19293997503325,0.027439944446086884
274600,4.242453192700599,4.242453192700599,9.5904443459513,163.19293997503325,0.027459945529699326
274800,4.399425502820382,4.399425502820382,9.943038675627127,163.19293997503325,0.02747994475066662
275000,4.520671039463622,4.520671039463622,10.258691331561325,163.19293997503325,0.02749994397163391
275200,4.605658618072326,4.605658618072326,10.536965065472701,163.19293997503325,0.027519945055246353
275400,4.65391631453179,4.65391631453179,10.445449724479547,163.19293997503325,0.027539944276213646
275600,4.6650438430722465,4.6650438430722465,10.315807366855532,163.19293997503325,0.027559945359826088
275800,4.6388434721378236,4.6388434721378236,10.14823649351211,163.19293997503325,0.02757994458079338
276000,4.5750244119819845,4.5750244119819845,9.9427222838127,163.19293997503325,0.027599943801760674
276200,4.4733034217291685,4.4733034217291685,9.69916223453272,163.19293997503325,0.027619944885373116
276400,4.333585096983315,4.333585096983315,9.41746213821304,163.19293997503325,0.02763994410634041
276600,4.1557275324280925,4.1557275324280925,9.097644367084188,163.19293997503325,0.02765994518995285
276800,3.9396876855823435,3.9396876855823435,8.739958835975777,163.19293997503325,0.027679944410920143
277000,3.685551998701376,3.685551998701376,8.344336785012604,163.19293997503325,0.027699943631887436
277200,3.393275783222782,3.393275783222782,7.91117170579372,163.19293997503325,0.027719944715499878
277400,3.0534474809996697,3.0534474809996697,7.706972202909883,163.19293997503325,0.02773994393646717
277600,2.666936440978679,2.666936440978679,7.706701791926047,163.19293997503325,0.027759945020079613
277800,2.2422971768936955,2.2422971768936955,7.668748518385166,163.19293997503325,0.027779944241046906
278000,1.779392855209261,1.779392855209261,7.593320778967223,163.19293997503325,0.0277999434620142
278200,1.2783648985348612,1.2783648985348612,7.480525937715987,163.19293997503325,0.02781994454562664
278400,0.7393352269149582,0.7393352269149582,7.330672081226878,163.19293997503325,0.027839943766593933
278600,0.2573674971750873,0.2573674971750873,7.135057603301759,163.19293997503325,0.027859944850206375
278800,0.6027535706826102,0.6027535706826102,6.819181814223334,163.19293997503325,0.027879944071173668
279000,0.9102545376066831,0.9102545376066831,6.466335856148931,163.19293997503325,0.02789994329214096
