t_s,freq_Hz,phase_rad,B_mT,robot_arc_mm,driver_arc_mm,delta_s_mm,robot_arc_velocity_mm_s,rp_speed_mm_s,ur1,ur2,ur3,theta_norm_rad,Ft_mN,torque_mag_Nmm
0.0129586734045235,16.33883922895812,4.848073471947835,10.0,13.999960625932426,18.97771266642714,4.977752040494716,0.0,330.87111842158765,-0.3808079257003438,-1.1243656902252352,-0.9326908187825854,1.5096771327251395,-0.005380171569695119,0.00016765835026280295
0.0129615724279662,16.341375874470472,4.848371108665416,10.0,13.999960625932426,18.9777300605678,4.977769434635375,0.0,330.8426266663765,-0.3806247729837783,-1.1260376761554236,-0.9335168170314908,1.511386685666863,-0.005387705686660675,0.00018920396568194474
0.0129644714789609,16.34391254409081,4.848668794417614,10.0,13.999960625932426,18.977747454873764,4.977786828941339,-7.450580596923828e-09,330.81261381399116,-0.3804416137899857,-1.1277095368893222,-0.9343422444913406,1.5130961803320284,-0.005395219016998213,0.0002107723132492107
0.0129673705307249,16.34644921438432,4.848966526454964,10.0,13.999960625932426,18.977764849184343,4.977804223251917,7.450580596923828e-09,330.78469002765723,-0.3802584608955432,-1.1293812316438046,-0.9351670706441028,1.514805569533264,-0.005402711288331979,0.00023235482102593424
0.0129702695781007,16.348985880838185,4.849264304247703,10.0,13.999960625932426,18.977782243468603,4.977821617536177,0.0,330.75553172529993,-0.3800753463006678,-1.131052717418487,-0.9359912379459148,1.5165147925281977,-0.005410182035127316,0.0002539453737208957
0.0129731686366126,16.351522557036056,4.84956212939057,10.0,13.999960625932426,18.977799637819675,4.97783901188725,0.0,330.7243475426182,-0.3798922324286545,-1.1327240006806223,-0.9368148008728788,1.5182238771380303,-0.005417631641483259,0.00027554079769599797
0.0129760676908749,16.354059229515574,4.8498600003031465,10.0,13.999960625932426,18.97781703214525,4.977856406212824,-7.450580596923828e-09,330.6949396120867,-0.3797091353053357,-1.1343950426690306,-0.9376377253378454,1.5199327762250299,-0.00542505981521657,0.00029713786560839773
0.0129789667517843,16.356595907811275,4.850157918105089,10.0,13.999960625932426,18.977834426510704,4.977873800578278,7.450580596923828e-09,330.6642073997422,-0.3795260843122169,-1.136065812246532,-0.9384599617009108,1.5216414420435622,-0.005432466162282918,0.00031873399652121534
0.0129818658063984,16.359132580598683,4.850455881466416,10.0,13.999960625932426,18.97785182083839,4.977891194905963,0.0,330.63156029405565,-0.3793430371010982,-1.137736302857868,-0.9392815662581993,1.523349892621597,-0.005439851069484904,0.000340328098986183
0.0129847648500332,16.361669243779115,4.850753889905271,10.0,13.999960625932426,18.9778692151002,4.9779085891677735,0.0,330.6014324992393,-0.3791600134030704,-1.1394064780093638,-0.9401025008569474,1.525058080864793,-0.005447214221336541,0.00036191842697750893
0.0129876639254583,16.36420593477602,4.851051947818679,10.0,13.999960625932426,18.977886609552748,4.977925983620322,7.450580596923828e-09,330.56929439888046,-0.3789770448634406,-1.1410763242165265,-0.9409227190910447,1.5267659747068674,-0.005454555266239218,0.0003835036279955194
0.0129905629885911,16.366742615017227,4.851350050674924,10.0,13.999960625932426,18.977904003931545,4.97794337799912,-7.450580596923828e-09,330.5351431742263,-0.3787940775435595,-1.1427458234176096,-0.941742288712873,1.528473587756958,-0.00546187466435486,0.0004050833217265496
0.0129934620451717,16.369279289525274,4.851648199063789,10.0,13.999960625932426,18.97792139827103,4.977960772338603,7.450580596923828e-09,330.503561491187,-0.3786111473733374,-1.1444149368658334,-0.9425611491748598,1.5301808613921482,-0.005469171941762797,0.00042665611987973486
0.0129963611233154,16.371815982901023,4.851946395877102,10.0,13.999960625932426,18.97793879273989,4.977978166807466,0.0,330.4701976559501,-0.3784282710642355,-1.1460836504219651,-0.9433792742512648,1.5318877717352688,-0.0054764468933587935,0.00044822121700610726
0.0129992601874371,16.37435266400746,4.8522446374547785,9.999999999999899,13.999960625932426,18.977956187124622,4.977995561192197,-7.450580596923828e-09,330.4354418565625,-0.3782454120628825,-1.1477519419336808,-0.9441967066461958,1.5335943181952252,-0.005483699799296331,0.0004697783103844586
0.0130021592520539,16.376889345547177,4.85254292528996,10.0,13.999960625932426,18.977973581512323,4.9780129555798975,1.4901161193847656e-08,330.40266737158987,-0.3780626043303327,-1.149419778148343,-0.9450133906311982,1.5353004486627018,-0.00549093022897041,0.0004913263363659919
0.013005058330555,16.37942603923564,4.85284126076061,10.0,13.999960625932426,18.977990975983328,4.978030350050902,7.450580596923828e-09,330.3675786647887,-0.3778798496180136,-1.151087145244422,-0.945829320274506,1.537006148258757,-0.005498138125219331,0.0005128648227063684
0.0130079574073038,16.381962731390892,4.853139642257911,9.999999999999899,13.999960625932426,18.97800837044382,4.978047744511395,0.0,330.3327298616919,-0.3776971222923632,-1.1527540251747803,-0.946644524943038,1.5387114139269977,-0.0055053236788615125,0.0005343935493139502
0.0130108564793589,16.38449941943912,4.853438069478961,10.0,13.999960625932426,18.978025764876158,4.978065138943732,0.0,330.29822861922867,-0.3775144544476622,-1.1544203779630229,-0.9474589493619776,1.5404161882748788,-0.005512486460757625,0.0005559115094950212
0.0130137555482125,16.38703610468601,4.8537365425771775,10.0,13.999960625932426,18.978043159289275,4.978082533356849,7.450580596923828e-09,330.2619277469468,-0.3773318400325557,-1.1560861858127482,-0.9482725967357346,1.5421204571139557,-0.005519626478284766,0.0005774183516064471
0.0130166546213212,16.38957279365609,4.854035062320279,10.0,13.999960625932426,18.978060553727925,4.978099927795499,0.0,330.2262261954012,-0.3771492737077113,-1.1577514326556588,-0.9490854700012298,1.5438242075579525,-0.00552674373856865,0.0005989137580413978
