time_s,exact_gap_mm,nearest_wall_element,nearest_node,CPRESS_max_MPa,contact_flag
0.0019000031752511,0.0843582854018859,401,2,0.0268938615918159,False
0.0019500349881127,0.0818057304835721,401,2,0.0833301842212677,False
0.0020000427030026,0.0673293870782519,401,56,0.0188430380076169,False
0.0020500500686466,0.058206337544918,401,7,0.0353078283369541,False
0.0021000248380005,0.0480215814772608,401,7,0.0859499871730804,False
0.0021501048468053,0.0352699765820527,401,7,0.0417781509459018,False
0.0022000968456268,0.0131466877865777,401,7,0.0339665152132511,True
0.0022500168997794,0.0031190584176959,442,5,0.1030233949422836,True
0.0023000692017376,0.0005274792392481,401,7,0.1760057061910629,True
0.0023500556126236,0.0014290142788108,401,7,0.1116075664758682,True
0.0024000662378966,0.0070864367132872,401,7,0.0112608484923839,True
0.0024500135332345,0.0023513006522022,401,56,0.0133389299735426,True
0.0025000325404107,-5.0690506077996286e-05,401,56,0.0491308122873306,True
0.0025500236079096,0.0044601946520124,401,56,0.1364012062549591,True
0.0026000970974564,0.0067571923853498,401,56,0.0488533377647399,True
0.0026500148233026,0.007176816991332,401,56,0.0209110081195831,True
0.0027000282425433,0.0058517451067272,401,57,0.0633787810802459,True
0.0027500097639858,0.0026989991563834,401,57,0.0123055111616849,True
0.0028000695165246,-0.0011556913976063,401,57,3.651350736618042,True
0.0028500042390078,0.0026136120704039,404,61,0.0139094209298491,True
0.0029000386130064,0.0035507711994185,404,61,0.0152985751628875,True
0.002950100461021,-0.0011688208016799,404,61,4.503094673156738,True
0.0030000710394233,0.0034327671782803,401,58,0.0239783953875303,True
0.0030500339344143,0.0061564484172875,401,58,0.0412296541035175,True
0.0031000880990177,0.0045763908978942,401,56,0.0187812764197587,True
0.0031500633340328,0.000783444140995,401,58,0.0180476251989603,True
0.0032000192441046,0.001336969050914,443,53,0.0973052456974983,True
0.0032500436063855,0.0064654327435858,443,53,0.0168064665049314,True
0.0033000346738845,0.0093923495565263,443,53,0.2011866569519043,True
0.0033500478602945,0.0087642205976547,443,53,0.0212134253233671,True
0.0034000682644546,0.0059902659454625,413,57,0.0766786709427833,True
0.003450003452599,0.0085508220048337,401,57,0.0262886583805084,True
0.0035000236239284,0.0033640974222804,401,57,0.1630905121564865,True
0.0035500237718224,0.0039662326924576,401,60,0.0445750206708908,True
0.0036000437103211,0.0030839126447407,442,54,0.0314061306416988,True
0.0036500848364084,-0.0014463086771683,442,53,2.4395997524261475,True
0.0037000312004238,0.000384642251529,401,62,0.0139716211706399,True
0.0037500215694308,0.0057370190531726,401,62,0.2245892286300659,True
0.0038000112399458,0.0024989168698724,401,62,0.7534217238426208,True
0.0038500120863318,-0.0002915759904133,401,59,0.1087974980473518,True
0.0039000380784273,0.0003944584298496,413,10,0.0375250168144702,True
0.0039500826969742,-0.0015107158529899,412,58,3.02740740776062,True
0.0040000155568122,0.0016792337666909,412,58,0.024799570441246,True
0.0040500629693269,4.481199387480067e-05,412,60,0.0199480634182691,True
0.0041000060737133,0.003079726037236,412,60,0.0146997207775712,True
0.0041500329971313,-0.0023181125971004,412,60,6.523984909057617,True
0.0042001018300652,0.0048610190047769,441,153,0.0159762408584356,True
0.0042500514537096,0.0103267195919463,453,53,0.034149058163166,True
0.0043000974692404,0.0132656818174506,453,53,0.0317243188619613,True
0.0043500517494976,0.0137719776803051,453,53,0.0173389222472906,True
0.0044000018388032,0.0119099309133837,413,63,0.0159010328352451,True
0.0044500520452857,0.0079046570798307,413,63,0.0146890040487051,True
0.0045000836253166,0.0014012880461058,413,63,0.0164442677050828,True
0.004550090059638,-0.000125930977641,412,61,0.0680946186184883,True
0.0046000853180885,-0.0008366518302079,412,61,0.2549155950546264,True
0.0046500782482326,-7.34054216586337e-05,453,154,0.0045953723601996,True
0.0047000902704894,-0.0007602758697,413,65,0.0182548519223928,True
0.0047500468790531,-0.0002827795957415,413,65,0.040674690157175,True
0.0048000854440033,0.0002437393305473,454,52,0.0081447251141071,True
0.0048500746488571,0.0026911737042812,454,52,0.0419242642819881,True
0.0049000992439687,-0.001630623052169,454,52,3.6958281993865967,True
0.0049500134773552,0.0022521350722306,413,62,0.0258388668298721,True
0.0050000445917248,-0.0007305528297457,413,62,0.0107033364474773,True
0.0050500384531915,0.0007512861902751,413,64,0.0083642210811376,True
0.005100046750158,0.001369001949174,413,64,0.0522716045379638,True
0.0051500732079148,-0.0009843497397946,454,52,0.6024921536445618,True
0.005200077779591,-0.0003558856947119,454,52,0.55857914686203,True
0.0052500683814287,0.0024656421808876,413,65,0.0737648457288742,True
0.0053000682964921,0.0012094945980915,413,65,0.0131018711254,True
0.0053500696085393,-0.0010169844342603,425,66,2.250332832336426,True
0.005400076508522,0.0022716691908129,425,66,0.0247671324759721,True
0.0054500242695212,0.0024412436329264,425,66,0.0163891613483428,True
0.005500036291778,0.0006332562355624,413,64,0.0118412971496582,True
0.0055500660091638,-0.0004743114266161,413,64,0.0214094165712595,True
0.0056000482290983,-0.0010319246749369,413,64,1.3412944078445437,True
0.0056500593200325,-0.0001330144373237,466,51,0.0101624680683016,True
0.0057000196538865,-0.0007263120549716,466,51,0.7728813290596008,True
0.005750055424869,-0.0006384297204379,425,65,0.0118252057582139,True
0.0058000874705612,-0.001293688074268,425,65,0.7133188247680664,True
0.0058500012382864,-0.0013881635514345,466,52,0.6434202194213867,True
0.0059000775218009,-0.0014105938982237,466,52,0.2059046179056167,True
0.0059500220231711,-0.0015533156165902,466,52,0.2964191734790802,True
0.0060001043602824,-0.0008157566404116,425,64,0.4565121233463287,True
0.0060500130057334,-0.0006332473745867,425,64,0.0690598264336586,True
0.0061000511050224,-0.0014284532502308,466,50,6.514059543609619,True
0.0061500123701989,7.712806100990816e-05,467,4,0.0709152221679687,True
0.0062000080943107,-0.0005063363103286,467,4,0.0073160892352461,True
0.0062500811181962,-0.0002765836496574,428,14,0.0182321295142173,True
0.0063000535592436,-0.0001632796614004,425,66,0.0246098320931196,True
0.0063501042313873,0.0007814597753116,425,66,0.0081203477457165,True
0.0064000305719673,0.0046890866467144,437,66,0.0346008017659187,True
0.0064500821754336,0.0013490425820898,437,66,0.0187058113515377,True
0.006500041577965,0.0014344189483516,428,14,0.0094013353809714,True
0.0065500950440764,0.0042528097104027,428,14,0.0407289639115333,True
0.0066000190563499,0.0004194135490232,467,4,0.0134602505713701,True
0.0066500166431069,0.0030615590907667,467,4,0.0091092316433787,True
0.0067000011913478,0.0052740288742439,428,15,0.201834574341774,True
0.0067500774748623,0.0005306736116956,428,15,0.0303149204701185,True
0.0068000610917806,0.001608612723554,428,15,0.0154631873592734,True
0.0068500582128763,0.0023657518736781,437,65,1.5846874713897705,True
0.0069000744260847,0.005362410097104,437,65,0.0116846347227692,True
0.0069500026293098,0.0052613882211327,437,65,0.4111240208148956,True
