time_s,phi_robot_rad,phi_field_rad,omega_wobble_rad_s,omega_spin_rad_s
0.0065064838485081,2.060407696076301,-0.7037603026074537,56.07295415485571,-194.76134928321375
0.0065565362437691,2.061808508389837,-0.6938847541282377,35.70047979580365,-190.76607807267652
0.0066065606354992,2.0634550309564124,-0.6840186171145911,16.36594586069681,-180.9485923430086
0.0066566605583583,2.063061242511152,-0.6741415369421206,10.469519778538094,-169.38863646457332
0.0067067495700151,2.0625453891401317,-0.6642706222952562,34.30985876081966,-166.2090262559911
0.006756825624657,2.0623236744899534,-0.6544063320633845,48.81024797894996,-167.92664709506167
0.0068069157518156,2.060232425348663,-0.6445434000077214,59.072886453133485,-169.57165149014503
0.0068570203722817,2.0571332789362584,-0.6346818043667888,78.93970894253164,-166.92334017451088
0.0069070400719188,2.0525000694182345,-0.6248411598548135,94.09317776582711,-163.48130895661475
0.0069570747824441,2.048556243868955,-0.6150018537257846,117.30954986056311,-163.27977021956397
0.007007103524389,2.0448592552205,-0.6051680683862876,129.24632979353828,-167.37175728973685
0.0070571096087416,2.0390023208308308,-0.5953431355590243,141.73460208564657,-175.50118740844835
0.0071072020376141,2.0319688691742406,-0.5855057020694101,151.89719279431972,-178.09196940134962
0.0071573039562878,2.025790179734378,-0.5756709279688916,129.28223808884323,-175.19552952388142
0.0072073402487189,2.0201134569233257,-0.5658536039719568,110.1333986405452,-165.3805266829021
0.0072573833138883,2.0144480219451446,-0.5560395697785634,110.79405378818458,-140.48820039477036
0.0073074330706762,2.008696174258559,-0.5462288952745907,116.32328821269984,-111.77750982546935
0.0073575134533803,2.0030478447992173,-0.5364169456805103,127.32528529830881,-85.83581559319119
0.0074075939023846,1.9974590593697061,-0.5266097636626225,138.04355957211826,-62.811891580117916
0.0074575994872702,1.9919534720951164,-0.5168220622255364,121.07647459534016,-60.63010568341888
0.0075076980011471,1.9868785789967875,-0.5070210511335538,90.46566559281983,-90.1587264839858
0.0075577929935895,1.9826648559732858,-0.4972256615670555,75.72654489009254,-131.2258095581481
0.0076078967870216,1.9791959579631349,-0.4874335332709396,58.585410736364835,-149.27008432369263
0.0076579834297126,1.976562142498642,-0.47764978468659797,59.2116260534633,-156.46833584611488
0.0077080523544498,1.9748413760842582,-0.4678745684170603,50.82685273217496,-183.15544613405925
0.0077581162036256,1.973837069948362,-0.4581054591173614,21.35676750923589,-210.79301979077349
0.0078081796716677,1.973584646697347,-0.44834158558666437,6.989194628751331,-223.86990943731888
0.0078582543250911,1.9741371925692803,-0.4385807386906776,25.483446772315958,-239.38042556681626
0.0079083132318852,1.9754868566344845,-0.428828211774222,45.37247462496525,-260.48404409412774
0.0079583680334879,1.9776979659636433,-0.4190817773248812,61.94891903001684,-255.57080308525235
0.0080084090703027,1.980899224422149,-0.4093433562662279,70.0227116872702,-224.6207499827627
0.0080584710572954,1.9848291743418418,-0.39960623612570667,80.60125996878669,-220.1972745502571
0.0081085370741921,1.9879197312091952,-0.38987375347414416,64.30943317654602,-236.8414540296388
0.0081585849999153,1.9907931097830762,-0.3801502470187935,68.59663703971025,-215.3835484325191
0.0082086186886212,1.9946019311595165,-0.3704350027404236,77.35145146314345,-185.45306843790786
0.0082586475953655,1.9979674629778523,-0.36072622091936213,69.72292053674171,-184.8785249415058
0.0083087070558124,2.000715655104609,-0.3510170871371328,61.29064776206414,-188.8460750502382
