time_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J
0.0039038366741326,2.4922367137293034e-09,-3.082526513042422e-10,-1.0726333568492909e-09,7.821721894099962e-07
0.0039538837092744,2.4446949645655203e-09,-1.2741298186633548e-10,-1.0282398045316586e-09,7.323823339256229e-07
0.004003923260692,2.3715255801710714e-09,-9.058592462752661e-11,-9.811700137707993e-10,6.892548489324758e-07
0.0040539698108362,2.150198546118984e-09,-8.691733435835658e-11,-7.151591127882807e-10,5.954350716450897e-07
0.004104016326053,1.8437083969915252e-09,8.38415533148846e-11,-2.919037922205228e-10,4.877160265429614e-07
0.0041540452037453,1.5041009244099664e-09,3.9359647187514613e-10,1.9141471193050012e-10,4.0732983994583514e-07
0.0042041153601595,1.2208135068885564e-09,4.959229130111601e-10,5.288429100707073e-10,3.6982545607319445e-07
0.0042541698574601,1.1471770398468442e-09,8.196748121514582e-11,4.321843559788259e-10,3.3726924665949087e-07
0.0043042169803181,1.0817632342814386e-09,-3.408905556990145e-10,3.149880641978353e-10,3.288538898074848e-07
0.0043542763341665,1.0108901335031425e-09,-7.452793896897407e-10,2.0247972846197756e-10,3.420031165576816e-07
0.0044043313726494,9.328047465680245e-10,-1.1284869020385766e-09,9.949297679651258e-11,3.735305667893786e-07
0.0044543786212899,8.433994652165874e-10,-1.450500304683556e-09,3.153585306697328e-11,4.1236611273667394e-07
0.0045044097103207,7.021727074550684e-10,-1.1578900331559039e-09,2.9789702048429407e-10,3.4473484961127134e-07
0.0045544148025253,4.98589504441477e-10,-5.024529364172063e-10,8.244284322692329e-10,2.931514474992494e-07
0.0046045154370079,2.8830097962674043e-10,-3.527758031209715e-10,1.0970475212956165e-09,3.00151024806854e-07
0.0046546145032902,1.247969173403586e-10,-5.970968823972156e-10,1.1106386156703368e-09,2.986582919868419e-07
0.0047046188573892,-1.7245654706306885e-11,-8.293049650198919e-10,1.1205301288012683e-09,3.106309008574878e-07
0.0047546868975756,-1.1521425882472603e-10,-8.309000631356344e-10,1.1862041258591815e-09,3.118788081719727e-07
0.0048047322859521,-1.2953527738798574e-10,-7.422146951013351e-10,1.2230711356458446e-09,3.046822995109082e-07
0.0048548207220998,-1.4826846781439457e-10,-8.266030346263057e-10,1.1988109497890276e-09,3.074845479652438e-07
0.0049048488844219,-9.787623041480379e-11,-5.065992625566795e-10,1.2107027032745049e-09,2.660197506285115e-07
0.0049548688735544,-8.558208398009505e-11,-2.620810305743507e-10,1.2426738310752745e-09,2.464965984577501e-07
0.0050048973879829,-9.727875512132983e-11,-3.6012413236854916e-10,1.2475255639723351e-09,2.5847350785366466e-07
0.0050549968483436,-1.011749085351883e-10,-4.156959007012056e-10,1.2686605710615491e-09,2.7336295335115966e-07
0.0051050080982388,-1.5183728107986125e-10,-7.188130213201743e-10,1.2229877761960162e-09,2.9175424747026036e-07
0.0051550326798883,-1.56319765232624e-10,-6.995599131998978e-10,1.2323388653087887e-09,2.9150907893927434e-07
0.0052050345360708,-1.7056259897246937e-10,-3.3743726060779776e-10,1.2885039774218964e-09,2.5753031915380366e-07
0.0052551360077606,-2.3567271516271105e-10,-3.7213136552121417e-10,1.2741626043631144e-09,2.425470793394219e-07
0.0053052363844893,-2.677787912913231e-10,-6.450501955342813e-10,1.2386708207683548e-09,2.599416800483274e-07
0.0053552371315691,-2.5279248624287994e-10,-3.998945974812043e-10,1.2986758161833265e-09,2.5326080602151574e-07
0.0054052493270959,-2.7159064700277313e-10,-2.9084515642298786e-10,1.3405128693042612e-09,2.53627516022725e-07
0.0054553064712262,-3.2539879790589903e-10,-5.105250479078698e-10,1.300147838803246e-09,2.5328428348461055e-07
0.0055054044512226,-3.510785132473963e-10,-5.179947176617629e-10,1.3108443682927418e-09,2.540145134845545e-07
0.0055554439142104,-3.316509126214478e-10,-4.6450225730747663e-10,1.3614223770936996e-09,2.7084563709870557e-07
0.005605533525738,-3.5342024805283466e-10,-3.4635758338194123e-10,1.4055214273829867e-09,2.721847504845552e-07
0.0056555485542191,-4.2191692168107524e-10,-3.5251651081781693e-10,1.4117799884030174e-09,2.6380299454463125e-07
0.0057056055200039,-4.796504597618618e-10,-3.8181740721958904e-10,1.417988511151464e-09,2.60746171931252e-07
0.0057556378513318,-5.4006742466942e-10,-3.8820260793552057e-10,1.431331422581827e-09,2.5855965240687065e-07
0.0058056683436441,-5.965105453411789e-10,-4.148647416872499e-10,1.4425919499742346e-09,2.59000159661592e-07
0.0058556898896192,-6.538809191085403e-10,-4.1693326676753814e-10,1.4617963319334243e-09,2.6073872250161875e-07
0.0059057648744936,-7.085934713292094e-10,-4.452380980452286e-10,1.4816615766632047e-09,2.6607745468747136e-07
0.0059558191146161,-7.646944704594134e-10,-4.5143692995821344e-10,1.5103147058105105e-09,2.7327566425241853e-07
0.0060059071472784,-8.157656886260651e-10,-4.725433040405183e-10,1.5352446946516607e-09,2.813091859072565e-07
0.0060559246364203,-8.317251761909197e-10,-4.1933345974097557e-10,1.5310414352503479e-09,2.7495219829357573e-07
0.0061059644418163,-6.412124701767762e-10,6.40938391487594e-11,1.3325926769680743e-09,1.979334705988017e-07
0.0061560371921393,-4.663301841832314e-10,3.8893851788107106e-10,1.1404999294465097e-09,1.556154664265199e-07
0.0062061364650504,-4.928684836654669e-10,2.2184954072116504e-10,1.1356392683325758e-09,1.473665357120359e-07
0.0062562107430354,-5.254932089323518e-10,8.939345517830262e-11,1.1413051075415193e-09,1.4540012219701188e-07
0.0063062843811492,-4.542527319964012e-10,1.702637147476837e-10,1.0414693208582352e-09,1.2350631412496195e-07
0.0063563324881912,-3.254455253484287e-10,3.17352950256562e-10,8.800696621335544e-10,9.603876666929048e-08
0.0064063643987452,-2.579458882092366e-10,1.3873330677540627e-10,7.918083569132454e-10,7.640433575581744e-08
0.0064564201743283,-1.505629485611213e-10,7.483143134109732e-11,6.747663621251722e-10,6.027556995457095e-08
0.0065064838485081,4.016039008786307e-12,2.1821467818473703e-10,5.10895166556417e-10,4.709313296218831e-08
0.0065565362437691,7.188206265208942e-11,8.490303597284888e-11,4.3067682943197424e-10,3.863942671752771e-08
0.0066065606354992,1.602766659600194e-10,5.2532914379516967e-11,3.1622137048898826e-10,3.1464410705519015e-08
0.0066566605583583,2.5839691154831796e-10,5.6729553897204445e-11,1.884499631254791e-10,2.7102814568605817e-08
0.0067067495700151,2.833088879139002e-10,-2.4341857670627646e-10,1.5002010317513435e-10,3.0119021997584474e-08
0.006756825624657,3.769218452002472e-10,-2.935840849061853e-10,6.108246253605536e-11,3.517891395701744e-08
0.0068069157518156,5.145643605227171e-10,-1.6411994643626566e-10,-6.820902238237546e-11,3.9852967283803986e-08
0.0068570203722817,6.361291100695434e-10,-7.829210120595197e-11,-1.9273121446873245e-10,4.9320166388329336e-08
0.0069070400719188,6.910625155624528e-10,-2.1509682311498053e-10,-2.608860039357316e-10,5.8108456327253244e-08
0.0069570747824441,6.826955808925854e-10,-5.759336328341632e-10,-2.6595357140596186e-10,7.647756917107457e-08
0.007007103524389,7.871064848667242e-10,-5.423358693677685e-10,-3.542988168016535e-10,8.878798589510626e-08
0.0070571096087416,9.494708130280408e-10,-3.2769232904651524e-10,-4.804615696438205e-10,1.0408872723353859e-07
0.0071072020376141,9.779599361096256e-10,-4.4228048918855614e-10,-5.091069950949084e-10,1.1614655494897904e-07
0.0071573039562878,8.884501003597254e-10,-2.908924428479448e-10,-4.1836753496399645e-10,9.131607298865055e-08
0.0072073402487189,8.093140055459577e-10,9.319567205566544e-11,-3.3934788691804703e-10,7.099079498198785e-08
0.0072573833138883,7.817462267839146e-10,7.4887732584551e-11,-3.794392528834654e-10,6.445616460166744e-08
0.0073074330706762,7.619332549373116e-10,-1.3927936535185244e-10,-4.5445654049341504e-10,6.243430383528593e-08
0.0073575134533803,7.367898311236305e-10,-3.571069330514251e-10,-5.191752596694964e-10,6.773162571086276e-08
0.0074075939023846,7.10803565788037e-10,-5.083485536081043e-10,-5.699594217013954e-10,7.522869409491428e-08
0.0074575994872702,6.688626462698909e-10,-3.534723272331222e-10,-5.169872483835983e-10,5.846852147980272e-08
0.0075076980011471,6.106975763789394e-10,9.99463191998969e-12,-3.416238436163346e-10,3.829404802410344e-08
0.0075577929935895,5.636521144184995e-10,1.921672863581038e-10,-1.6861416740443423e-10,3.755314253419363e-08
0.0076078967870216,5.109695861062623e-10,1.09245541143486e-11,-9.753928089556379e-11,3.361609150862873e-08
0.0076579834297126,4.435492986218214e-10,-2.873129145234844e-10,-5.672036730325422e-11,3.5940373792927877e-08
0.0077080523544498,3.91705790494391e-10,-3.2452476572924053e-10,5.552757764437303e-11,4.090707070778343e-08
0.0077581162036256,3.379812244962014e-10,-1.5794921442151556e-10,2.0088114158496601e-10,4.3047221583677555e-08
0.0078081796716677,2.655003284272868e-10,-9.260292031399394e-11,3.1172127145738657e-10,4.6805459782484105e-08
0.0078582543250911,2.0372628108142261e-10,-1.946945888041997e-10,3.944254724002089e-10,5.57447327088484e-08
0.0079083132318852,1.4634933293066333e-10,-3.0550840565157006e-10,4.860373334787588e-10,7.084988147448858e-08
0.0079583680334879,4.2646582966291415e-11,-3.511673178890816e-10,5.633978469893979e-10,7.51716991091899e-08
0.0080084090703027,-1.0481028977965392e-10,-5.987086234933061e-11,6.607880632680739e-10,6.534753991814894e-08
0.0080584710572954,-1.211631936591052e-10,1.8161793043378294e-10,6.97573660634227e-10,6.950055988208149e-08
0.0081085370741921,-3.632090754894154e-11,7.842766915142322e-11,6.480519956370993e-10,6.771158139410485e-08
0.0081585849999153,-9.812082444655043e-11,2.9350263991697825e-11,6.445947649429253e-10,6.082429689031651e-08
0.0082086186886212,-1.6824401595289126e-10,1.1722939981332719e-10,6.438061493001859e-10,5.446202981768535e-08
0.0082586475953655,-1.1450766333453768e-10,1.533045060603546e-10,5.965735576221827e-10,5.005094699603839e-08
0.0083087070558124,-7.311415216636328e-11,1.1205586060182335e-10,5.634106366953284e-10,4.728180391226365e-08
