time_s,Wmag_J,Krot_J,Tmag_norm_Nmm,omega_wobble_rad_s
0.0027527557066789,3.2657593488753624e-06,4.6882057967938233e-07,0.01068069632392103,118.0918670977797
0.0028028077764924,3.332190920540188e-06,4.993402176218624e-07,0.010637221593317153,134.40951205576866
0.0028528532185959,3.405980295693112e-06,5.40397187081798e-07,0.010599935995074233,158.49166120264087
0.0029028897776273,3.4959612495193693e-06,6.00452293167137e-07,0.010547551242391503,204.6499501738997
0.0029529517954999,3.5936481043179717e-06,5.734151665536271e-07,0.010483886911751065,191.53774161876856
0.0030030279739447,3.6842846024544894e-06,5.609725689757673e-07,0.010439216027459475,185.83129735350025
0.0030530943764302,3.7871610912141904e-06,6.440736224848112e-07,0.010377769980001537,239.68521019071454
0.0031031525626022,3.916482849304006e-06,7.308475820278305e-07,0.010300260803939995,287.29365072637705
0.0031532333161749,4.044750874439694e-06,6.68757044809385e-07,0.010205783815266881,269.1683483881699
0.0032032955006502,4.116874488842834e-06,6.476332141901665e-07,0.010157333642068654,282.14586305372444
0.0032533132692634,4.127394221428444e-06,7.659842294316205e-07,0.010161934476406587,343.7799794889922
0.003303409487054,4.13276876652161e-06,7.582118872511135e-07,0.01015133185358934,341.09356474617994
0.0033534220315218,4.163810675977545e-06,7.698443924537667e-07,0.010126654893568569,346.38075796986027
0.0034034460305742,4.208159683588038e-06,7.572902381992162e-07,0.010087098595950944,346.3681099873133
0.0034534871368025,4.251503030197128e-06,7.304439397999062e-07,0.010062464809769214,341.09405540641336
0.0035035014090871,4.301719576145325e-06,7.465805172931434e-07,0.010030060555613122,348.5587890926549
0.0035535049292792,4.3724838610307065e-06,7.89607617351142e-07,0.00998291489001626,364.98752508317557
0.0036035275766363,4.457928425362444e-06,8.156775456830926e-07,0.009921268301730339,370.33565014133666
0.0036535600523864,4.524888945681565e-06,7.910705959956643e-07,0.009866998523098849,339.4649159503833
0.0037036158099525,4.5540802387507175e-06,8.118010855496212e-07,0.009859785447938793,325.25586039534676
0.0037537146789822,4.569330714139345e-06,8.330920636414601e-07,0.009847501603567852,328.21920701557957
0.0038038075947356,4.589052430869928e-06,8.418409489835424e-07,0.009836027766219247,329.6921623882243
0.003853811140231,4.612340194771186e-06,8.210459260756665e-07,0.009817879408285884,330.364774799924
0.0039038366741326,4.636620941843123e-06,7.821721894099962e-07,0.009805608702727193,327.3283948471554
0.0039538837092744,4.652707475914723e-06,7.323823339256229e-07,0.009791114601893731,319.2552872027993
0.004003923260692,4.658063659300155e-06,6.892548489324758e-07,0.009799565251109345,308.1925681523576
0.0040539698108362,4.657580407850329e-06,5.954350716450897e-07,0.00979113887447707,262.63050641072834
0.004104016326053,4.646139469100787e-06,4.877160265429614e-07,0.009809719879302767,198.78385359453762
