node,x_mm,y_mm,z_mm
226,1.79999995231628,0.0867147073149681,0.0521289445459843
227,1.79999995231628,-0.00688492693006992,-0.14065220952034
228,1.79999995231628,0.189455017447472,0.0467253737151623
229,1.79999995231628,-0.0158750787377357,0.128562673926353
230,1.79999995231628,0.0763290598988533,-0.203420653939247
231,1.79999995231628,-0.0768553167581558,0.137847751379013
232,1.79999995231628,-0.0237622857093811,-0.0889953672885895
233,1.79999995231628,0.0527479276061058,-0.146135821938515
234,1.79999995231628,-0.150132745504379,0.0522541850805283
235,1.79999995231628,0.236190617084503,0.0745376944541931
236,1.79999995231628,0.136654824018478,0.0177758932113647
237,1.79999995231628,-0.0202831421047449,0.0633048415184021
238,1.79999995231628,0.0295744035393,0.0253515671938658
239,1.79999995231628,-0.135132431983948,-0.0021381308324635
240,1.79999995231628,-0.0777690932154655,-0.0739235505461693
241,1.79999995231628,0.024921391159296,-0.101004965603352
242,1.79999995231628,-0.0839101746678352,0.0406956486403942
243,1.79999995231628,0.240062400698662,0.0152085879817605
244,1.79999995231628,-0.0287102926522493,0.00351127935573459
245,1.79999995231628,0.0110373832285404,0.1912981569767
246,1.79999995231628,0.184995919466019,-0.0147935347631574
247,1.79999995231628,0.0817792192101479,-0.0131009379401803
248,1.79999995231628,-0.123161397874355,-0.0507135055959225
249,1.79999995231628,0.122367911040783,-0.149945244193077
250,1.79999995231628,0.0183998309075832,-0.0434101633727551
251,1.79999995231628,0.0826166197657585,-0.0848634839057922
252,1.79999995231628,0.134509921073914,-0.0432415269315243
253,1.79999995231628,0.230020180344582,-0.0539442524313927
254,1.79999995231628,0.130397602915764,-0.212042406201363
255,1.79999995231628,-0.0810317248106003,-0.0210986081510782
256,1.79999995231628,0.173727765679359,-0.183644071221352
257,1.79999995231628,-0.0385747142136097,-0.0447832830250263
258,1.79999995231628,0.177590146660805,-0.0659322738647461
259,1.79999995231628,0.142526879906654,-0.0931675881147385
260,1.79999995231628,0.195049360394478,-0.12064415961504
261,1.79999995231628,-0.0618424378335476,0.0931310281157494
262,1.73974943161011,0.403157413005829,-0.059332475066185
263,1.73974943161011,0.390222251415253,-0.117400385439396
264,1.73974943161011,0.368970155715942,-0.172966107726097
265,1.73974943161011,0.339854121208191,-0.224845349788666
266,1.73974943161011,0.303494662046432,-0.271932423114777
267,1.73974943161011,0.260666757822037,-0.313223719596863
268,1.73974943161011,0.212283194065094,-0.347839176654816
269,1.73974943161011,0.159375175833702,-0.37504106760025
270,1.73974943161011,0.103070355951786,-0.394249618053436
271,1.73974943161011,0.0445687659084797,-0.405055403709412
272,1.73974943161011,-0.0148827247321606,-0.407228142023087
273,1.73974943161011,-0.0740170180797577,-0.400721520185471
274,1.73974943161011,-0.131573766469955,-0.385674208402634
275,1.73974943161011,-0.186326250433922,-0.362406939268112
276,1.73974943161011,-0.237107515335083,-0.331415563821793
277,1.73974943161011,-0.282835245132446,-0.293360680341721
278,1.73974943161011,-0.322534829378128,-0.249053284525871
279,1.73974943161011,-0.355360120534897,-0.199437767267227
280,1.73974943161011,-0.380611568689346,-0.14557158946991
281,1.73974943161011,-0.397750914096832,-0.0886027961969376
282,1.73974943161011,-0.406412899494171,-0.02974558994174
283,1.73974943161011,-0.406412899494171,0.02974558994174
284,1.73974943161011,-0.397750914096832,0.0886027961969376
285,1.73974943161011,-0.380611568689346,0.14557158946991
286,1.73974943161011,-0.355360120534897,0.199437767267227
287,1.73974943161011,-0.322534829378128,0.249053284525871
288,1.73974943161011,-0.282835245132446,0.293360680341721
289,1.73974943161011,-0.237107515335083,0.331415563821793
290,1.73974943161011,-0.186326250433922,0.362406939268112
291,1.73974943161011,-0.131573766469955,0.385674208402634
292,1.73974943161011,-0.0740170180797577,0.400721520185471
293,1.73974943161011,-0.0148827247321606,0.407228142023087
294,1.73974943161011,0.0445687659084797,0.405055403709412
295,1.73974943161011,0.103070355951786,0.394249618053436
296,1.73974943161011,0.159375175833702,0.37504106760025
297,1.73974943161011,0.212283194065094,0.347839176654816
298,1.73974943161011,0.260666757822037,0.313223719596863
299,1.73974943161011,0.303494662046432,0.271932423114777
300,1.73974943161011,0.339854121208191,0.224845349788666
301,1.73974943161011,0.368970155715942,0.172966107726097
302,1.73974943161011,0.390222251415253,0.117400385439396
303,1.73974943161011,0.403157413005829,0.059332475066185
304,1.67949879169464,0.403157413005829,-0.059332475066185
305,1.67949879169464,0.390222251415253,-0.117400385439396
306,1.67949879169464,0.368970155715942,-0.172966107726097
307,1.67949879169464,0.339854121208191,-0.224845349788666
308,1.67949879169464,0.303494662046432,-0.271932423114777
309,1.67949879169464,0.260666757822037,-0.313223719596863
310,1.67949879169464,0.212283194065094,-0.347839176654816
311,1.67949879169464,0.159375175833702,-0.37504106760025
312,1.67949879169464,0.103070355951786,-0.394249618053436
313,1.67949879169464,0.0445687659084797,-0.405055403709412
314,1.67949879169464,-0.0148827247321606,-0.407228142023087
315,1.67949879169464,-0.0740170180797577,-0.400721520185471
316,1.67949879169464,-0.131573766469955,-0.385674208402634
317,1.67949879169464,-0.186326250433922,-0.362406939268112
318,1.67949879169464,-0.237107515335083,-0.331415563821793
319,1.67949879169464,-0.282835245132446,-0.293360680341721
320,1.67949879169464,-0.322534829378128,-0.249053284525871
321,1.67949879169464,-0.355360120534897,-0.199437767267227
322,1.67949879169464,-0.380611568689346,-0.14557158946991
323,1.67949879169464,-0.397750914096832,-0.0886027961969376
324,1.67949879169464,-0.406412899494171,-0.02974558994174
325,1.67949879169464,-0.406412899494171,0.02974558994174
326,1.67949879169464,-0.397750914096832,0.0886027961969376
327,1.67949879169464,-0.380611568689346,0.14557158946991
328,1.67949879169464,-0.355360120534897,0.199437767267227
329,1.67949879169464,-0.322534829378128,0.249053284525871
330,1.67949879169464,-0.282835245132446,0.293360680341721
331,1.67949879169464,-0.237107515335083,0.331415563821793
332,1.67949879169464,-0.186326250433922,0.362406939268112
333,1.67949879169464,-0.131573766469955,0.385674208402634
334,1.67949879169464,-0.0740170180797577,0.400721520185471
335,1.67949879169464,-0.0148827247321606,0.407228142023087
336,1.67949879169464,0.0445687659084797,0.405055403709412
337,1.67949879169464,0.103070355951786,0.394249618053436
338,1.67949879169464,0.159375175833702,0.37504106760025
