node,x_mm,y_mm,z_mm
470,-6.93633921677717,-3.35104789363814,-9.306216052951042
471,-6.921164992644707,-3.339030831091984,-9.362470241685973
472,-6.951424020503397,-3.3335546473498163,-9.491953494057888
473,-6.939325111305573,-3.3472218395784057,-9.548575264370156
474,-6.928802480786423,-3.3691105949803863,-9.602883253642133
475,-6.920080396572574,-3.398754349199681,-9.653719975656792
476,-6.9133447534765535,-3.4355213407292253,-9.700001961254902
477,-6.908739111965909,-3.478627904016051,-9.740742761606635
478,-6.9063616377164285,-3.527155314128335,-9.775074047529834
479,-6.906262993460589,-3.5800693007173994,-9.802264147874329
480,-6.908445283531951,-3.6362420836390283,-9.82173353978398
481,-6.912862003591391,-3.694476445095842,-9.833067240453738
482,-6.91941901212131,-3.753531211448438,-9.83602371493404
483,-6.927976559845701,-3.8121477401762593,-9.830539946676472
484,-6.93835225882831,-3.8690767187880506,-9.8167328056986
485,-6.950324963445851,-3.9231048079775284,-9.794896591835439
486,-6.9636395080637605,-3.973080491612466,-9.765496657076072
487,-6.97801209944226,-4.017938624236672,-9.729159678890783
488,-6.993136428694347,-4.056723128270502,-9.686660040953658
489,-7.008690131568891,-4.08860736045637,-9.638903603092595
490,-7.0243417173315175,-4.11291182734793,-9.58690820429019
491,-7.039757595867946,-4.129118452688173,-9.531782016756434
492,-7.054609206306496,-4.13688185841299,-9.474699971259412
493,-7.068580011097904,-4.136036570876916,-9.416878672533162
494,-7.081372247722719,-4.126600605860013,-9.359550477327616
495,-7.092713273035823,-4.108775084710571,-9.30393723692055
496,-7.102361365522631,-4.082939889775048,-9.251224261682962
497,-7.110110905501999,-4.049645721581295,-9.202535019680608
498,-7.1157967191642495,-4.009602123694818,-9.158907229173105
499,-7.11929761254437,-3.9636625763548348,-9.121270795165072
500,-7.120538988902505,-3.912806203399501,-9.09042779706855
501,-7.11949437398647,-3.8581169226641028,-9.067035668787337
502,-7.116186043846274,-3.800760340998334,-9.051592923939227
503,-7.110684503540896,-3.741958912043217,-9.044428722339466
504,-7.103107010868533,-3.6829658889143824,-9.045695749606317
505,-7.093615067143564,-3.62503859805023,-9.055366996614843
506,-7.082410972185058,-3.5694116690960613,-9.073236361005783
507,-7.069733527309697,-3.5172706851409625,-9.09892296155562
508,-7.055852934589613,-3.4697269507420834,-9.131879320187927
509,-7.04106502418667,-3.427793772092544,-9.17140306975304
510,-7.025684975143914,-3.392364865175567,-9.216651819913292
511,-7.010040598144455,-3.3641953757727494,-9.266661144619055
512,-6.994465314294397,-3.3438856447765346,-9.320365208010077
513,-6.979291090161934,-3.331868582230378,-9.376619396745006
514,-7.009550118020633,-3.32639239848821,-9.506102649116926
515,-6.99745120882281,-3.340059590716799,-9.562724419429193
516,-6.98692857830366,-3.3619483461187794,-9.61703240870117
517,-6.978206494089812,-3.391592100338074,-9.66786913071583
518,-6.971470850993791,-3.428359091867619,-9.71415111631394
519,-6.966865209483147,-3.4714656551544443,-9.754891916665674
520,-6.964487735233666,-3.519993065266728,-9.789223202588872
521,-6.964389090977826,-3.5729070518557924,-9.816413302933366
522,-6.966571381049188,-3.6290798347774214,-9.835882694843017
523,-6.970988101108627,-3.6873141962342353,-9.847216395512776
524,-6.977545109638547,-3.7463689625868315,-9.850172869993077
525,-6.986102657362937,-3.804985491314653,-9.84468910173551
526,-6.9964783563455475,-3.8619144699264436,-9.830881960757637
527,-7.008451060963089,-3.9159425591159214,-9.809045746894476
528,-7.021765605580998,-3.9659182427508592,-9.779645812135112
529,-7.036138196959497,-4.010776375375065,-9.74330883394982
530,-7.051262526211585,-4.049560879408895,-9.700809196012695
531,-7.066816229086129,-4.081445111594763,-9.653052758151633
532,-7.082467814848754,-4.105749578486323,-9.601057359349227
533,-7.097883693385183,-4.121956203826567,-9.545931171815472
534,-7.112735303823733,-4.129719609551383,-9.48884912631845
535,-7.126706108615141,-4.128874322015309,-9.4310278275922
536,-7.139498345239956,-4.119438356998406,-9.373699632386653
537,-7.150839370553061,-4.101612835848964,-9.318086391979588
538,-7.1604874630398685,-4.075777640913441,-9.265373416742
539,-7.168237003019236,-4.042483472719689,-9.216684174739646
540,-7.173922816681486,-4.002439874833211,-9.173056384232142
541,-7.177423710061608,-3.9565003274932278,-9.13541995022411
542,-7.178665086419742,-3.9056439545378945,-9.104576952127589
543,-7.177620471503707,-3.8509546738024962,-9.081184823846375
544,-7.174312141363512,-3.7935980921367274,-9.065742078998264
545,-7.168810601058133,-3.73479666318161,-9.058577877398504
546,-7.16123310838577,-3.6758036400527754,-9.059844904665354
547,-7.151741164660802,-3.6178763491886237,-9.06951615167388
548,-7.140537069702296,-3.5622494202344543,-9.08738551606482
549,-7.127859624826934,-3.5101084362793555,-9.113072116614658
550,-7.113979032106849,-3.462564701880477,-9.146028475246965
551,-7.099191121703908,-3.4206315232309374,-9.185552224812078
552,-7.083811072661152,-3.3852026163139604,-9.230800974972329
553,-7.068166695661692,-3.3570331269111424,-9.280810299678093
554,-7.052591411811634,-3.3367233959149276,-9.334514363069115
555,-7.037417187679171,-3.3247063333687716,-9.390768551804046
556,-7.067676215537871,-3.3192301496266032,-9.520251804175963
557,-7.055577306340047,-3.332897341855192,-9.57687357448823
558,-7.045054675820897,-3.354786097257173,-9.631181563760208
559,-7.0363325916070485,-3.3844298514764675,-9.682018285774868
560,-7.029596948511028,-3.421196843006012,-9.728300271372976
561,-7.024991307000384,-3.4643034062928373,-9.769041071724711
562,-7.022613832750903,-3.5128308164051214,-9.803372357647909
563,-7.022515188495063,-3.565744802994186,-9.830562457992404
564,-7.024697478566425,-3.621917585915815,-9.850031849902054
565,-7.029114198625865,-3.6801519473726283,-9.861365550571813
566,-7.035671207155785,-3.739206713725225,-9.864322025052115
567,-7.044228754880175,-3.797823242453046,-9.858838256794547
568,-7.054604453862784,-3.854752221064837,-9.845031115816674
569,-7.066577158480325,-3.908780310254315,-9.823194901953514
570,-7.079891703098235,-3.9587559938892527,-9.793794967194149
571,-7.0942642944767345,-4.003614126513459,-9.757457989008858
572,-7.1093886237288215,-4.0423986305472885,-9.714958351071733
573,-7.1249423266033665,-4.074282862733157,-9.66720191321067
574,-7.140593912365992,-4.098587329624717,-9.615206514408264
575,-7.15600979090242,-4.11479395496496,-9.560080326874509
576,-7.17086140134097,-4.122557360689777,-9.502998281377486
577,-7.184832206132378,-4.121712073153703,-9.445176982651237
578,-7.197624442757193,-4.112276108136799,-9.38784878744569
579,-7.208965468070297,-4.094450586987357,-9.332235547038625
580,-7.218613560557105,-4.068615392051835,-9.279522571801039
581,-7.2263631005364735,-4.035321223858082,-9.230833329798685
582,-7.232048914198724,-3.995277625971604,-9.187205539291181
583,-7.2355498075788445,-3.9493380786316212,-9.149569105283147
584,-7.236791183936979,-3.8984817056762875,-9.118726107186626
585,-7.235746569020944,-3.8437924249408892,-9.095333978905412
586,-7.232438238880748,-3.7864358432751204,-9.079891234057301
587,-7.22693669857537,-3.7276344143200033,-9.072727032457543
588,-7.219359205903007,-3.668641391191169,-9.073994059724392
589,-7.209867262178038,-3.610714100327017,-9.08366530673292
590,-7.198663167219532,-3.555087171372848,-9.101534671123858
591,-7.185985722344171,-3.502946187417749,-9.127221271673696
592,-7.172105129624087,-3.4554024530188703,-9.160177630306002
593,-7.157317219221144,-3.413469274369331,-9.199701379871115
594,-7.141937170178388,-3.3780403674523534,-9.244950130031366
595,-7.12629279317893,-3.349870878049536,-9.29495945473713
596,-7.110717509328871,-3.329561147053321,-9.348663518128152
597,-7.095543285196408,-3.317544084507165,-9.404917706863083
598,-7.125802198049335,-3.312067914935911,-9.534400931240096
599,-7.113703288851511,-3.3257351071645003,-9.591022701552365
600,-7.103180658332361,-3.347623862566481,-9.645330690824341
601,-7.094458574118513,-3.3772676167857756,-9.696167412839001
602,-7.087722931022492,-3.41403460831532,-9.742449398437111
603,-7.083117289511848,-3.4571411716021454,-9.783190198788844
604,-7.080739815262367,-3.5056685817144295,-9.817521484712042
605,-7.080641171006527,-3.558582568303494,-9.844711585056537
606,-7.08282346107789,-3.614755351225123,-9.864180976966189
607,-7.087240181137329,-3.6729897126819364,-9.875514677635948
608,-7.0937971896672485,-3.7320444790345326,-9.87847115211625
609,-7.102354737391639,-3.790661007762354,-9.872987383858682
610,-7.112730436374249,-3.847589986374145,-9.859180242880807
611,-7.12470314099179,-3.901618075563623,-9.837344029017647
612,-7.138017685609699,-3.9515937591985604,-9.807944094258282
613,-7.152390276988199,-3.9964518918227667,-9.77160711607299
614,-7.167514606240286,-4.035236395856597,-9.729107478135866
615,-7.18306830911483,-4.067120628042465,-9.681351040274805
616,-7.198719894877456,-4.091425094934024,-9.629355641472399
617,-7.214135773413885,-4.107631720274268,-9.574229453938642
618,-7.228987383852434,-4.115395125999084,-9.517147408441621
619,-7.2429581886438426,-4.11454983846301,-9.45932610971537
620,-7.2557504252686575,-4.105113873446107,-9.401997914509826
621,-7.267091450581762,-4.087288352296665,-9.34638467410276
622,-7.27673954306857,-4.061453157361142,-9.293671698865172
623,-7.284489083047937,-4.02815898916739,-9.244982456862818
624,-7.290174896710188,-3.988115391280912,-9.201354666355314
625,-7.293675790090309,-3.9421758439409293,-9.163718232347282
626,-7.294917166448443,-3.8913194709855956,-9.13287523425076
627,-7.2938725515324085,-3.8366301902501974,-9.109483105969547
628,-7.290564221392213,-3.7792736085844285,-9.094040361121435
629,-7.285062681086834,-3.720472179629311,-9.086876159521676
630,-7.277485188414471,-3.6614791565004765,-9.088143186788525
631,-7.267993244689503,-3.603551865636325,-9.097814433797053
632,-7.256789149730997,-3.547924936682156,-9.115683798187993
633,-7.244111704855635,-3.4957839527270567,-9.141370398737829
634,-7.230231112135551,-3.448240218328178,-9.174326757370135
635,-7.215443201732609,-3.4063070396786386,-9.21385050693525
636,-7.200063152689853,-3.3708781327616615,-9.2590992570955
637,-7.184418775690394,-3.342708643358844,-9.309108581801263
638,-7.168843491840335,-3.322398912362629,-9.362812645192285
639,-7.153669267707873,-3.3103818498164728,-9.419066833927216
640,-7.183928295566572,-3.3049056660743044,-9.548550086299135
641,-7.171829386368748,-3.3185728583028937,-9.605171856611403
642,-7.161306755849599,-3.340461613704874,-9.659479845883379
643,-7.152584671635751,-3.3701053679241686,-9.710316567898039
644,-7.145849028539729,-3.4068723594537134,-9.756598553496149
645,-7.1412433870290855,-3.449978922740539,-9.797339353847882
646,-7.138865912779604,-3.4985063328528225,-9.83167063977108
647,-7.138767268523765,-3.551420319441887,-9.858860740115576
648,-7.140949558595127,-3.607593102363516,-9.878330132025226
649,-7.145366278654566,-3.66582746382033,-9.889663832694986
650,-7.151923287184486,-3.724882230172926,-9.892620307175287
651,-7.160480834908876,-3.783498758900747,-9.88713653891772
652,-7.170856533891485,-3.840427737512538,-9.873329397939845
653,-7.1828292385090275,-3.894455826702016,-9.851493184076684
654,-7.196143783126936,-3.944431510336954,-9.82209324931732
655,-7.210516374505436,-3.98928964296116,-9.78575627113203
656,-7.225640703757523,-4.02807414699499,-9.743256633194903
657,-7.241194406632068,-4.059958379180858,-9.695500195333842
658,-7.256845992394693,-4.084262846072418,-9.643504796531436
659,-7.272261870931122,-4.100469471412661,-9.58837860899768
660,-7.287113481369672,-4.108232877137478,-9.531296563500659
661,-7.30108428616108,-4.107387589601404,-9.473475264774407
662,-7.313876522785894,-4.0979516245845,-9.416147069568863
663,-7.325217548098999,-4.080126103435058,-9.360533829161797
664,-7.334865640585806,-4.054290908499536,-9.307820853924209
665,-7.342615180565175,-4.020996740305783,-9.259131611921855
666,-7.348300994227425,-3.980953142419305,-9.215503821414352
667,-7.351801887607546,-3.9350135950793224,-9.17786738740632
668,-7.353043263965681,-3.8841572221239886,-9.147024389309797
669,-7.351998649049645,-3.8294679413885904,-9.123632261028584
670,-7.3486903189094495,-3.772111359722822,-9.108189516180474
671,-7.3431887786040715,-3.7133099307677044,-9.101025314580713
672,-7.335611285931709,-3.65431690763887,-9.102292341847562
673,-7.32611934220674,-3.5963896167747182,-9.11196358885609
674,-7.3149152472482335,-3.540762687820549,-9.12983295324703
675,-7.302237802372872,-3.48862170386545,-9.155519553796868
676,-7.288357209652788,-3.4410779694665714,-9.188475912429173
677,-7.273569299249846,-3.399144790817032,-9.227999661994287
678,-7.25818925020709,-3.3637158839000545,-9.273248412154537
679,-7.242544873207631,-3.335546394497237,-9.3232577368603
680,-7.226969589357573,-3.315236663501022,-9.376961800251324
681,-7.211795365225109,-3.303219600954866,-9.433215988986253
682,-7.242054393083809,-3.297743417212698,-9.562699241358173
683,-7.229955483885985,-3.3114106094412867,-9.61932101167044
684,-7.219432853366835,-3.3332993648432674,-9.673629000942418
685,-7.210710769152987,-3.362943119062562,-9.724465722957076
686,-7.203975126056966,-3.3997101105921064,-9.770747708555186
687,-7.199369484546322,-3.442816673878932,-9.811488508906919
688,-7.196992010296841,-3.491344083991216,-9.845819794830119
689,-7.196893366041001,-3.5442580705802804,-9.873009895174613
690,-7.199075656112363,-3.6004308535019094,-9.892479287084264
691,-7.203492376171803,-3.658665214958723,-9.903812987754023
692,-7.210049384701723,-3.717719981311319,-9.906769462234324
693,-7.218606932426113,-3.7763365100391404,-9.901285693976757
694,-7.228982631408723,-3.8332654886509316,-9.887478552998882
695,-7.240955336026264,-3.8872935778404094,-9.865642339135722
696,-7.254269880644173,-3.937269261475347,-9.836242404376357
697,-7.268642472022673,-3.982127394099553,-9.799905426191067
698,-7.28376680127476,-4.020911898133383,-9.75740578825394
699,-7.299320504149304,-4.052796130319251,-9.70964935039288
700,-7.3149720899119295,-4.077100597210811,-9.657653951590474
701,-7.330387968448359,-4.093307222551054,-9.602527764056717
702,-7.3452395788869085,-4.101070628275871,-9.545445718559696
703,-7.359210383678317,-4.100225340739797,-9.487624419833445
704,-7.372002620303132,-4.090789375722894,-9.4302962246279
705,-7.383343645616236,-4.072963854573452,-9.374682984220835
706,-7.392991738103044,-4.047128659637929,-9.321970008983246
707,-7.400741278082411,-4.013834491444177,-9.273280766980893
708,-7.406427091744662,-3.9737908935576987,-9.229652976473389
709,-7.409927985124783,-3.927851346217716,-9.192016542465357
710,-7.4111693614829175,-3.876994973262382,-9.161173544368834
711,-7.410124746566883,-3.822305692526984,-9.137781416087622
712,-7.406816416426687,-3.764949110861215,-9.122338671239511
713,-7.401314876121308,-3.706147681906098,-9.11517446963975
714,-7.393737383448945,-3.6471546587772634,-9.1164414969066
715,-7.384245439723977,-3.5892273679131117,-9.126112743915128
716,-7.373041344765471,-3.5336004389589424,-9.143982108306068
717,-7.3603638998901095,-3.4814594550038436,-9.169668708855905
718,-7.3464833071700255,-3.4339157206049644,-9.20262506748821
719,-7.331695396767083,-3.391982541955425,-9.242148817053325
720,-7.316315347724327,-3.356553635038448,-9.287397567213574
721,-7.300670970724868,-3.3283841456356305,-9.337406891919338
722,-7.28509568687481,-3.3080744146394157,-9.391110955310362
723,-7.269921462742347,-3.2960573520932597,-9.44736514404529
724,-7.300180375595273,-3.2905811825220055,-9.576848368422306
725,-7.28808146639745,-3.304248374750595,-9.633470138734573
726,-7.2775588358783,-3.326137130152575,-9.687778128006551
727,-7.268836751664452,-3.35578088437187,-9.73861485002121
728,-7.262101108568431,-3.3925478759014145,-9.78489683561932
729,-7.257495467057787,-3.43565443918824,-9.825637635971054
730,-7.255117992808305,-3.4841818493005237,-9.859968921894252
731,-7.255019348552466,-3.537095835889588,-9.887159022238746
732,-7.257201638623828,-3.593268618811217,-9.906628414148397
733,-7.261618358683267,-3.651502980268031,-9.917962114818156
734,-7.268175367213187,-3.710557746620627,-9.920918589298457
735,-7.276732914937577,-3.7691742753484485,-9.91543482104089
736,-7.2871086139201875,-3.8261032539602393,-9.901627680063017
737,-7.299081318537729,-3.880131343149717,-9.879791466199856
738,-7.312395863155638,-3.930107026784655,-9.850391531440492
739,-7.326768454534137,-3.9749651594088613,-9.8140545532552
740,-7.341892783786224,-4.013749663442691,-9.771554915318076
741,-7.357446486660769,-4.045633895628559,-9.723798477457013
742,-7.373098072423394,-4.069938362520119,-9.671803078654607
743,-7.388513950959823,-4.086144987860362,-9.616676891120852
744,-7.403365561398373,-4.093908393585179,-9.55959484562383
745,-7.417336366189781,-4.093063106049105,-9.50177354689758
746,-7.430128602814595,-4.083627141032202,-9.444445351692034
747,-7.441469628127701,-4.065801619882759,-9.388832111284968
748,-7.4511177206145085,-4.039966424947237,-9.33611913604738
749,-7.458867260593876,-4.006672256753484,-9.287429894045026
750,-7.464553074256126,-3.9666286588670068,-9.243802103537522
751,-7.468053967636248,-3.9206891115270235,-9.20616566952949
752,-7.469295343994382,-3.86983273857169,-9.17532267143297
753,-7.468250729078347,-3.815143457836292,-9.151930543151755
754,-7.464942398938152,-3.757786876170523,-9.136487798303644
755,-7.459440858632773,-3.6989854472154056,-9.129323596703884
756,-7.45186336596041,-3.639992424086571,-9.130590623970734
757,-7.442371422235442,-3.5820651332224194,-9.140261870979263
758,-7.431167327276935,-3.52643820426825,-9.1581312353702
759,-7.418489882401573,-3.4742972203131512,-9.183817835920038
760,-7.404609289681489,-3.4267534859142725,-9.216774194552345
761,-7.389821379278548,-3.384820307264733,-9.256297944117458
762,-7.374441330235792,-3.3493914003477556,-9.30154669427771
763,-7.358796953236332,-3.321221910944938,-9.351556018983473
764,-7.343221669386274,-3.3009121799487238,-9.405260082374495
765,-7.328047445253811,-3.2888951174025673,-9.461514271109426
766,-7.358306473112511,-3.283418933660399,-9.590997523481343
767,-7.346207563914686,-3.297086125888988,-9.64761929379361
768,-7.335684933395537,-3.3189748812909685,-9.701927283065588
769,-7.3269628491816885,-3.348618635510263,-9.752764005080248
770,-7.320227206085668,-3.3853856270398075,-9.799045990678357
771,-7.315621564575024,-3.428492190326633,-9.839786791030091
772,-7.313244090325543,-3.477019600438917,-9.87411807695329
773,-7.313145446069703,-3.5299335870279815,-9.901308177297784
774,-7.315327736141065,-3.5861063699496105,-9.920777569207434
775,-7.319744456200505,-3.644340731406424,-9.932111269877193
776,-7.326301464730424,-3.7033954977590207,-9.935067744357495
777,-7.334859012454815,-3.7620120264868415,-9.929583976099927
778,-7.345234711437424,-3.8189410050986328,-9.915776835122054
779,-7.357207416054965,-3.8729690942881105,-9.893940621258894
780,-7.370521960672875,-3.9229447779230484,-9.864540686499529
781,-7.3848945520513745,-3.9678029105472543,-9.828203708314238
782,-7.4000188813034615,-4.006587414581084,-9.785704070377113
783,-7.415572584178006,-4.038471646766952,-9.73794763251605
784,-7.431224169940632,-4.062776113658512,-9.685952233713644
785,-7.44664004847706,-4.078982738998755,-9.63082604617989
786,-7.46149165891561,-4.0867461447235724,-9.573744000682867
787,-7.475462463707018,-4.085900857187498,-9.515922701956617
788,-7.488254700331833,-4.076464892170595,-9.458594506751071
789,-7.499595725644937,-4.058639371021153,-9.402981266344005
790,-7.509243818131745,-4.03280417608563,-9.350268291106419
791,-7.5169933581111135,-3.9995100078918777,-9.301579049104065
792,-7.522679171773364,-3.9594664100054,-9.257951258596561
793,-7.5261800651534845,-3.913526862665417,-9.220314824588527
794,-7.527421441511619,-3.862670489710083,-9.189471826492007
795,-7.526376826595584,-3.807981208974685,-9.166079698210792
796,-7.523068496455388,-3.750624627308916,-9.150636953362682
797,-7.51756695615001,-3.691823198353799,-9.143472751762923
798,-7.509989463477647,-3.6328301752249645,-9.144739779029772
799,-7.500497519752678,-3.574902884360813,-9.1544110260383
800,-7.489293424794172,-3.5192759554066435,-9.17228039042924
801,-7.476615979918811,-3.4671349714515447,-9.197966990979076
802,-7.462735387198727,-3.419591237052666,-9.230923349611382
803,-7.447947476795784,-3.3776580584031266,-9.270447099176495
804,-7.432567427753028,-3.342229151486149,-9.315695849336747
805,-7.416923050753569,-3.3140596620833316,-9.36570517404251
806,-7.401347766903511,-3.2937499310871168,-9.419409237433532
807,-7.386173542771048,-3.281732868540961,-9.475663426168463
808,-7.416432570629744,-3.2762566847987924,-9.60514667854038
809,-7.40433366143192,-3.2899238770273818,-9.661768448852648
810,-7.3938110309127705,-3.3118126324293624,-9.716076438124626
811,-7.385088946698922,-3.341456386648657,-9.766913160139284
812,-7.378353303602901,-3.3782233781782014,-9.813195145737394
813,-7.373747662092257,-3.421329941465027,-9.853935946089127
814,-7.371370187842776,-3.469857351577311,-9.888267232012327
815,-7.3712715435869365,-3.5227713381663754,-9.915457332356821
816,-7.373453833658298,-3.5789441210880044,-9.934926724266472
817,-7.377870553717738,-3.637178482544818,-9.94626042493623
818,-7.384427562247658,-3.696233248897414,-9.949216899416532
819,-7.392985109972048,-3.7548497776252354,-9.943733131158965
820,-7.403360808954657,-3.8117787562370267,-9.929925990181092
821,-7.4153335135721985,-3.8658068454265044,-9.908089776317931
822,-7.428648058190108,-3.915782529061442,-9.878689841558565
823,-7.4430206495686075,-3.960640661685648,-9.842352863373275
824,-7.458144978820695,-3.9994251657194777,-9.799853225436149
825,-7.4736986816952395,-4.031309397905346,-9.752096787575088
826,-7.489350267457865,-4.055613864796906,-9.700101388772682
827,-7.504766145994293,-4.071820490137149,-9.644975201238925
828,-7.519617756432843,-4.079583895861966,-9.587893155741904
829,-7.533588561224251,-4.078738608325892,-9.530071857015654
830,-7.546380797849066,-4.069302643308989,-9.472743661810108
831,-7.55772182316217,-4.051477122159547,-9.417130421403042
832,-7.567369915648978,-4.025641927224024,-9.364417446165454
833,-7.5751194556283465,-3.9923477590302716,-9.3157282041631
834,-7.580805269290597,-3.9523041611437937,-9.272100413655597
835,-7.5843061626707176,-3.906364613803811,-9.234463979647565
836,-7.585547539028852,-3.855508240848477,-9.203620981551042
837,-7.584502924112817,-3.800818960113079,-9.18022885326983
838,-7.581194593972621,-3.74346237844731,-9.164786108421719
839,-7.575693053667243,-3.684660949492193,-9.157621906821959
840,-7.5681155609948805,-3.6256679263633584,-9.158888934088807
841,-7.5586236172699115,-3.5677406354992063,-9.168560181097336
842,-7.547419522311405,-3.5121137065450374,-9.186429545488275
843,-7.534742077436044,-3.4599727225899386,-9.212116146038113
844,-7.52086148471596,-3.4124289881910594,-9.245072504670418
845,-7.506073574313017,-3.37049580954152,-9.284596254235533
846,-7.490693525270261,-3.335066902624543,-9.329845004395782
847,-7.475049148270803,-3.3068974132217255,-9.379854329101546
848,-7.459473864420744,-3.2865876822255107,-9.43355839249257
849,-7.444299640288281,-3.2745706196793543,-9.489812581227499
850,-7.474558610644095,-3.269094443022643,-9.619295819601966
851,-7.462459701446272,-3.2827616352512323,-9.675917589914233
852,-7.451937070927122,-3.3046503906532125,-9.730225579186211
853,-7.443214986713274,-3.3342941448725076,-9.78106230120087
854,-7.436479343617252,-3.371061136402052,-9.82734428679898
855,-7.431873702106609,-3.4141676996888775,-9.868085087150714
856,-7.429496227857127,-3.4626951098011616,-9.902416373073912
857,-7.429397583601288,-3.515609096390226,-9.929606473418406
858,-7.43157987367265,-3.571781879311855,-9.949075865328057
859,-7.4359965937320895,-3.6300162407686685,-9.960409565997816
860,-7.442553602262009,-3.6890710071212647,-9.963366040478117
861,-7.451111149986399,-3.747687535849086,-9.95788227222055
862,-7.461486848969009,-3.8046165144608772,-9.944075131242677
863,-7.473459553586551,-3.858644603650355,-9.922238917379516
864,-7.486774098204459,-3.9086202872852924,-9.892838982620152
865,-7.501146689582959,-3.9534784199094988,-9.85650200443486
866,-7.516271018835046,-3.9922629239433283,-9.814002366497736
867,-7.531824721709591,-4.024147156129197,-9.766245928636673
868,-7.547476307472216,-4.048451623020757,-9.714250529834267
869,-7.5628921860086455,-4.064658248361,-9.659124342300512
870,-7.577743796447195,-4.072421654085817,-9.60204229680349
871,-7.591714601238603,-4.071576366549743,-9.54422099807724
872,-7.6045068378634175,-4.062140401532839,-9.486892802871694
873,-7.615847863176523,-4.044314880383396,-9.431279562464628
874,-7.62549595566333,-4.018479685447875,-9.378566587227041
875,-7.633245495642698,-3.985185517254122,-9.329877345224688
876,-7.638931309304948,-3.9451419193676442,-9.286249554717184
877,-7.64243220268507,-3.899202372027661,-9.24861312070915
878,-7.643673579043204,-3.8483459990723277,-9.21777012261263
879,-7.6426289641271685,-3.7936567183369294,-9.194377994331415
880,-7.639320633986973,-3.7363001366711606,-9.178935249483304
881,-7.633819093681595,-3.677498707716043,-9.171771047883546
882,-7.626241601009232,-3.6185056845872086,-9.173038075150394
883,-7.616749657284264,-3.560578393723057,-9.182709322158923
884,-7.605545562325757,-3.5049514647688875,-9.20057868654986
885,-7.592868117450395,-3.4528104808137887,-9.226265287099698
886,-7.578987524730311,-3.40526674641491,-9.259221645732005
887,-7.56419961432737,-3.3633335677653706,-9.298745395297118
888,-7.548819565284614,-3.3279046608483935,-9.34399414545737
889,-7.5331751882851545,-3.299735171445576,-9.394003470163133
890,-7.517599904435096,-3.2794254404493612,-9.447707533554155
891,-7.502425680302633,-3.267408377903205,-9.503961722289086
892,-7.532684708161329,-3.261932194161037,-9.633444974661003
893,-7.520585798963506,-3.2755993863896258,-9.69006674497327
894,-7.510063168444356,-3.2974881417916064,-9.744374734245248
895,-7.501341084230508,-3.327131896010901,-9.795211456259906
896,-7.494605441134487,-3.3638988875404454,-9.841493441858017
897,-7.489999799623843,-3.407005450827271,-9.88223424220975
898,-7.487622325374361,-3.455532860939555,-9.91656552813295
899,-7.487523681118522,-3.5084468475286195,-9.943755628477444
900,-7.489705971189884,-3.5646196304502484,-9.963225020387094
901,-7.4941226912493235,-3.622853991907062,-9.974558721056853
902,-7.500679699779243,-3.6819087582596586,-9.977515195537155
903,-7.509237247503633,-3.7405252869874794,-9.972031427279587
904,-7.519612946486244,-3.7974542655992707,-9.958224286301714
905,-7.531585651103785,-3.8514823547887485,-9.936388072438554
906,-7.544900195721694,-3.9014580384236863,-9.906988137679187
907,-7.559272787100193,-3.9463161710478922,-9.870651159493898
908,-7.57439711635228,-3.9851006750817217,-9.828151521556773
909,-7.589950819226825,-4.016984907267591,-9.78039508369571
910,-7.60560240498945,-4.041289374159151,-9.728399684893304
911,-7.6210182835258795,-4.057495999499394,-9.673273497359549
912,-7.635869893964429,-4.065259405224211,-9.616191451862527
913,-7.649840698755837,-4.064414117688137,-9.558370153136277
914,-7.6626329353806515,-4.054978152671232,-9.501041957930731
915,-7.673973960693757,-4.03715263152179,-9.445428717523665
916,-7.683622053180565,-4.0113174365862685,-9.392715742286077
917,-7.691371593159932,-3.9780232683925156,-9.344026500283723
918,-7.697057406822182,-3.9379796705060377,-9.30039870977622
919,-7.700558300202304,-3.892040123166055,-9.262762275768187
920,-7.701799676560438,-3.841183750210721,-9.231919277671665
921,-7.700755061644403,-3.786494469475323,-9.208527149390452
922,-7.697446731504208,-3.729137887809554,-9.193084404542342
923,-7.691945191198829,-3.670336458854437,-9.185920202942581
924,-7.684367698526466,-3.6113434357256025,-9.187187230209432
925,-7.674875754801498,-3.5534161448614507,-9.196858477217958
926,-7.663671659842992,-3.4977892159072814,-9.214727841608898
927,-7.650994214967629,-3.4456482319521826,-9.240414442158736
928,-7.637113622247545,-3.398104497553304,-9.273370800791042
929,-7.622325711844604,-3.3561713189037645,-9.312894550356155
930,-7.606945662801848,-3.320742411986787,-9.358143300516407
931,-7.5913012858023885,-3.2925729225839695,-9.40815262522217
932,-7.57572600195233,-3.2722631915877547,-9.461856688613192
933,-7.560551777819867,-3.2602461290415987,-9.518110877348121
934,-7.590810748175681,-3.254769952384887,-9.647594115722589
935,-7.578711838977857,-3.2684371446134763,-9.704215886034856
936,-7.5681892084587075,-3.290325900015457,-9.758523875306834
937,-7.5594671242448594,-3.3199696542347517,-9.809360597321493
938,-7.552731481148839,-3.356736645764296,-9.855642582919602
939,-7.548125839638194,-3.3998432090511215,-9.896383383271337
940,-7.545748365388714,-3.4483706191634056,-9.930714669194534
941,-7.5456497211328735,-3.50128460575247,-9.957904769539029
942,-7.547832011204235,-3.557457388674099,-9.97737416144868
