time_s,A1,A2,A3,AR1,AR2,AR3,RF1,RF2,RF3,RM1,RM2,RM3,U1,U2,U3,UR1,UR2,UR3,V1,V2,V3,VR1,VR2,VR3
0.003650000086054206,-240.14334106445312,-119.87683868408203,-36.289756774902344,-690367.1875,-1448353.0,75375.8515625,0.0,0.0,0.0,0.0,0.0,0.0,0.7004345059394836,0.1833033561706543,0.1793476641178131,2.241010904312134,-0.7031110525131226,0.943976879119873,335.5477600097656,-55.08711624145508,216.41346740722656,696.2138671875,-948.8699951171875,454.12030029296875
0.0037000998854637146,-555.0779418945312,-220.47618103027344,502.81585693359375,-177361.53125,-1362322.875,-595907.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.7230698466300964,0.18557414412498474,0.16863761842250824,2.2913269996643066,-0.6989575028419495,0.9663661122322083,478.72943115234375,68.64279174804688,-313.74456787109375,850.0390014648438,-76.55104064941406,685.9563598632812
0.0037501000333577394,-562.218994140625,-234.86842346191406,511.1522216796875,-230821.46875,-1377583.25,-539680.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.7470055818557739,0.1890060007572174,0.15295101702213287,2.3448474407196045,-0.6914324164390564,0.982458770275116,478.7015075683594,68.63139343261719,-313.7192077636719,839.822265625,-145.0595703125,657.5551147460938
0.003800000064074993,-569.3786010742188,-247.05775451660156,518.0667724609375,-281509.59375,-1390139.375,-481201.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7708920836448669,0.19243040680885315,0.13729707896709442,2.3958897590637207,-0.6858149170875549,1.0021698474884033,478.6732482910156,68.61933135986328,-313.6935119628906,827.029541015625,-214.12567138671875,632.0758666992188
0.0038501000963151455,-573.037353515625,-253.19317626953125,521.6480712890625,-330226.59375,-1399882.875,-420878.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7948729395866394,0.19586792588233948,0.12158168107271194,2.444653034210205,-0.6818132996559143,1.025974988937378,478.6446228027344,68.60678100585938,-313.66748046875,811.6975708007812,-284.02813720703125,609.4735717773438
0.0039001000113785267,-574.8538818359375,-255.06338500976562,522.8349609375,-377201.21875,-1406520.5,-359800.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.8188044428825378,0.1992979347705841,0.10589896142482758,2.490722179412842,-0.6791607737541199,1.054073452949524,478.61590576171875,68.59405517578125,-313.641357421875,794.0061645507812,-354.20159912109375,589.9544677734375
0.003950099926441908,-574.8300170898438,-252.6827392578125,521.6276245117188,-423061.3125,-1409799.0,-298543.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.8427345156669617,0.2027273327112198,0.09021754562854767,2.5340633392333984,-0.6775203943252563,1.0868185758590698,478.587158203125,68.58134460449219,-313.615234375,773.9960327148438,-424.6242370605469,573.4965209960938
0.004000000189989805,-572.95068359375,-246.0642547607422,517.99169921875,-468227.375,-1409400.625,-237897.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.8666152954101562,0.20614922046661377,0.07456879317760468,2.5744426250457764,-0.6765343546867371,1.1244152784347534,478.5585021972656,68.56888580322266,-313.5892639160156,751.7568969726562,-494.9792175292969,560.11572265625
0.004050000105053186,-412.6829528808594,6.45101261138916,256.5851135253906,-229575.3125,-1175323.875,-443642.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.8902683854103088,0.20595987141132355,0.06317520886659622,2.6130640506744385,-0.6664972901344299,1.1578913927078247,459.0850524902344,-188.6326446533203,-8.76547622680664,384.7280578613281,-20.628150939941406,785.9883422851562
0.004100100137293339,-436.7362060546875,-17.304859161376953,271.1784973144531,-239268.453125,-1196589.375,-401289.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.913267970085144,0.19650937616825104,0.0627363845705986,2.6520354747772217,-0.6329779624938965,1.171638011932373,459.0637512207031,-188.6329345703125,-8.752248764038086,372.9727783203125,-80.05697631835938,764.8160400390625
0.004149999935179949,-458.7090148925781,-36.76723861694336,284.0793151855469,-246599.71875,-1214737.0,-357790.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.936174750328064,0.18709656596183777,0.06229998916387558,2.6881613731384277,-0.6000196933746338,1.1890854835510254,459.0414123535156,-188.63429260253906,-8.738388061523438,360.8417053222656,-140.2324981689453,745.8727416992188
0.004200099967420101,-478.7070617675781,-52.11588668823242,295.3808288574219,-252098.8125,-1229738.25,-313344.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.9591721296310425,0.17764592170715332,0.061862558126449585,2.721695899963379,-0.5671718120574951,1.2105973958969116,459.0179138183594,-188.63653564453125,-8.723865509033203,348.342529296875,-201.48045349121094,729.0587158203125
0.004250099882483482,-499.8504333496094,-66.88552856445312,306.8237609863281,-256203.140625,-1241300.0,-268732.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.9821224212646484,0.16821402311325073,0.061426740139722824,2.752373695373535,-0.5344278812408447,1.2362563610076904,458.9935302734375,-188.63946533203125,-8.708841323852539,335.63018798828125,-263.2710266113281,714.5067749023438
0.00430000014603138,-515.6822509765625,-74.09963989257812,314.74969482421875,-259388.234375,-1249230.125,-224445.96875,0.0,0.0,0.0,0.0,0.0,0.0,1.0050255060195923,0.15880084037780762,0.06099255383014679,2.780132532119751,-0.501569390296936,1.2662094831466675,458.9681701660156,-188.6429901123047,-8.69332504272461,322.76336669921875,-325.42523193359375,702.2039184570312
0.004350100178271532,-529.278076171875,-77.12406921386719,320.7984924316406,-262121.84375,-1253331.125,-180687.09375,0.0,0.0,0.0,0.0,0.0,0.0,1.0280191898345947,0.14934971928596497,0.06055741384625435,2.805025577545166,-0.4681653678417206,1.300793170928955,458.9419860839844,-188.6468048095703,-8.677395820617676,309.698486328125,-388.13104248046875,692.0592041015625
0.004400100093334913,-540.4945068359375,-75.93016815185547,324.78753662109375,-264808.625,-1253312.875,-138172.296875,0.0,0.0,0.0,0.0,0.0,0.0,1.050965666770935,0.1399172842502594,0.060123950242996216,2.826761484146118,-0.43417075276374817,1.3399239778518677,458.91522216796875,-188.65065002441406,-8.661248207092285,296.5259094238281,-450.8148193359375,684.0934448242188
0.004449999891221523,-549.2874145507812,-70.54237365722656,326.5568542480469,-267831.8125,-1248929.125,-97331.6328125,0.0,0.0,0.0,0.0,0.0,0.0,1.0738648176193237,0.13050353527069092,0.05969215929508209,2.845196485519409,-0.3993383049964905,1.3836472034454346,458.8880310058594,-188.65431213378906,-8.644987106323242,283.2386779785156,-513.2644653320312,678.2251586914062
0.004500099923461676,-559.3311767578125,-64.9568099975586,327.97857666015625,-271549.3125,-1239853.375,-58353.15234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0968544483184814,0.1210518628358841,0.059259455651044846,2.8602383136749268,-0.3631978929042816,1.4322724342346191,458.8601989746094,-188.65777587890625,-8.628552436828613,269.7306823730469,-575.628662109375,674.3345947265625
0.004550000187009573,-381.6290283203125,-15.862886428833008,-11.328478813171387,-49426.80078125,-1231886.625,-290530.84375,0.0,0.0,0.0,0.0,0.0,0.0,1.1168521642684937,0.10890825092792511,0.07446309179067612,2.8864641189575195,-0.3222394287586212,1.448096513748169,390.1647033691406,-253.31878662109375,361.80023193359375,203.06668090820312,-49.62010192871094,716.4148559570312
0.004600000102072954,-403.133544921875,-27.340160369873047,-1.7972272634506226,-47507.625,-1243597.125,-254455.65625,0.0,0.0,0.0,0.0,0.0,0.0,1.1363599300384521,0.09624228626489639,0.09255309402942657,2.912466049194336,-0.28031131625175476,1.4613609313964844,390.14508056640625,-253.31988525390625,361.7999267578125,200.638916015625,-111.52344512939453,702.7889404296875
0.0046501001343131065,-421.8707275390625,-34.76973342895508,6.593695640563965,-44720.57421875,-1251368.375,-218223.796875,0.0,0.0,0.0,0.0,0.0,0.0,1.1559057235717773,0.08355092257261276,0.1106792762875557,2.935516357421875,-0.23799289762973785,1.4790033102035522,390.1243896484375,-253.3214569091797,361.800048828125,198.3258056640625,-174.03912353515625,690.9488525390625
0.004699999932199717,-442.35870361328125,-43.21928024291992,16.36042594909668,-41468.05859375,-1255053.625,-182471.84375,0.0,0.0,0.0,0.0,0.0,0.0,1.1753723621368408,0.07091013342142105,0.12873311340808868,2.9554076194763184,-0.1953524500131607,1.501035451889038,390.102783203125,-253.3234405517578,361.8006286621094,196.1741943359375,-236.5914306640625,680.9537353515625
0.004749999847263098,-455.37640380859375,-42.537967681884766,22.25603675842285,-38104.25390625,-1254556.0,-147380.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1948769092559814,0.05824391171336174,0.14682316780090332,2.972163438796997,-0.15194368362426758,1.5276743173599243,390.0803527832031,-253.3256072998047,361.8016052246094,194.18521118164062,-299.3494567871094,672.7113037109375
0.00480009987950325,-465.3946838378906,-37.6087646484375,26.685279846191406,-34983.8203125,-1249699.75,-113331.953125,0.0,0.0,0.0,0.0,0.0,0.0,1.2144193649291992,0.045552246272563934,0.1649494469165802,2.985630750656128,-0.10756812989711761,1.55901038646698,390.0572509765625,-253.32763671875,361.8028259277344,192.35610961914062,-362.099609375,666.1858520507812
0.0048500001430511475,-472.3483581542969,-28.441692352294922,29.479671478271484,-32453.49609375,-1240359.0,-80884.390625,0.0,0.0,0.0,0.0,0.0,0.0,1.2338826656341553,0.03291115164756775,0.18300345540046692,2.995577573776245,-0.06230165809392929,1.5948669910430908,390.0338439941406,-253.3292999267578,361.80426025390625,190.6765899658203,-424.2456359863281,661.346923828125
0.004900000058114529,-783.6854248046875,152.0977020263672,517.50244140625,159989.546875,-1418921.875,-270975.09375,0.0,0.0,0.0,0.0,0.0,0.0,1.257249116897583,0.013697879388928413,0.18066716194152832,3.01361346244812,-0.046562910079956055,1.5850205421447754,490.85205078125,-424.30010986328125,-171.4975128173828,74.16300964355469,327.69097900390625,172.81777954101562
0.004950100090354681,-796.0224609375,134.06068420410156,527.8304443359375,147332.09375,-1438479.125,-257583.703125,0.0,0.0,0.0,0.0,0.0,0.0,1.2818397283554077,-0.007559372577816248,0.1720757931470871,3.0321857929229736,-0.04052237421274185,1.5649659633636475,490.8124694824219,-424.2929382324219,-171.4713134765625,81.85797119140625,256.0948181152344,159.57464599609375
0.004999999888241291,-805.4970092773438,120.43003845214844,535.49169921875,135504.984375,-1453687.375,-243734.296875,0.0,0.0,0.0,0.0,0.0,0.0,1.3063303232192993,-0.02873142994940281,0.16352003812789917,3.0477511882781982,-0.034902192652225494,1.5504248142242432,490.7724914550781,-424.28662109375,-171.4447784423828,88.91169738769531,183.9178466796875,147.06520080566406
0.005050099920481443,-727.2962646484375,35.837467193603516,397.7923278808594,155028.5625,-1494512.875,-277915.59375,0.0,0.0,0.0,0.0,0.0,0.0,1.329903244972229,-0.04791964963078499,0.16043049097061157,3.0698604583740234,-0.03722243010997772,1.5296862125396729,461.5626525878906,-364.7467346191406,-13.147581100463867,222.0403289794922,368.8624267578125,95.50753784179688
0.005100099835544825,-738.1280517578125,15.680498123168945,407.635009765625,126159.875,-1514276.125,-261749.875,0.0,0.0,0.0,0.0,0.0,0.0,1.3529804944992065,-0.06615694612264633,0.15977361798286438,3.093038558959961,-0.04335149750113487,1.509401798248291,461.52606201171875,-364.74542236328125,-13.12745475769043,229.06529235839844,293.6240539550781,82.01289367675781
0.005150000099092722,-740.3175659179688,6.1204962730407715,412.0621337890625,98441.234375,-1529637.75,-245065.296875,0.0,0.0,0.0,0.0,0.0,0.0,1.3760097026824951,-0.08435773104429245,0.15911906957626343,3.1131792068481445,-0.04978341609239578,1.4948899745941162,461.4891357421875,-364.744873046875,-13.10699462890625,234.6647491455078,217.66067504882812,69.36624145507812
0.005200100131332874,-739.63525390625,0.8330495357513428,414.4207763671875,71610.15625,-1540861.125,-228071.75,0.0,0.0,0.0,0.0,0.0,0.0,1.3991293907165527,-0.10263144224882126,0.15846292674541473,3.1304261684417725,-0.05639380216598511,1.4862490892410278,461.4520568847656,-364.7447204589844,-13.086282730102539,238.92059326171875,140.72743225097656,57.51374435424805
0.0052501000463962555,-736.1310424804688,-0.16643179953098297,414.7878723144531,45714.8515625,-1548002.25,-211143.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.4222010374069214,-0.12086868286132812,0.15780912339687347,3.1446728706359863,-0.06298036873340607,1.4836845397949219,461.4151611328125,-364.7447204589844,-13.065544128417969,241.8502960205078,63.48917007446289,46.53401565551758
0.0052999998442828655,-664.22607421875,-170.3511505126953,297.252197265625,10171.388671875,-1560686.625,-208812.625,0.0,0.0,0.0,0.0,0.0,0.0,1.4440019130706787,-0.13256683945655823,0.16283062100410461,3.156484842300415,-0.0907357707619667,1.4754868745803833,435.3655090332031,-226.35308837890625,107.69273376464844,268.5997619628906,159.95498657226562,-208.84677124023438
0.005350099876523018,-649.2174682617188,-164.13914489746094,291.8680114746094,-30687.373046875,-1564550.5,-200906.1875,0.0,0.0,0.0,0.0,0.0,0.0,1.4658129215240479,-0.1439073383808136,0.16822640597820282,3.1651103496551514,-0.11974036693572998,1.472624659538269,435.3326110839844,-226.36148071289062,107.7074966430664,268.0818786621094,81.64961242675781,-219.1090850830078
0.005400099791586399,-631.4364624023438,-153.6565704345703,284.7682800292969,-70510.015625,-1564111.0,-193360.375,0.0,0.0,0.0,0.0,0.0,0.0,1.4875787496566772,-0.15522560477256775,0.17361213266849518,3.1704189777374268,-0.1483554244041443,1.4759150743484497,435.3005676269531,-226.36944580078125,107.72191619873047,265.5479431152344,3.4153687953948975,-228.9640350341797
0.005450000055134296,-610.9904174804688,-138.9442596435547,276.0274353027344,-109290.0078125,-1559456.375,-186295.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.5092995166778564,-0.16652162373065948,0.17898781597614288,3.172377586364746,-0.1764407455921173,1.4853434562683105,435.2695617675781,-226.37677001953125,107.73591613769531,261.0578918457031,-74.53508758544922,-238.43429565429688
0.005500100087374449,-587.8441162109375,-119.90692901611328,265.62078857421875,-147235.640625,-1550557.125,-179761.65625,0.0,0.0,0.0,0.0,0.0,0.0,1.5311057567596436,-0.17786327004432678,0.1843857318162918,3.1709063053131104,-0.20402251183986664,1.5009713172912598,435.2395324707031,-226.38327026367188,107.7494888305664,254.62771606445312,-152.45864868164062,-247.60153198242188
0.00555010000243783,-566.781494140625,-101.62188720703125,256.158203125,-184079.4375,-1537414.5,-173860.734375,0.0,0.0,0.0,0.0,0.0,0.0,1.5528669357299805,-0.1891825795173645,0.1897735297679901,3.1658952236175537,-0.2307937741279602,1.5226712226867676,435.21051025390625,-226.38894653320312,107.76261138916016,246.34046936035156,-229.6758270263672,-256.4394226074219
0.00559999980032444,-538.3748779296875,-73.65607452392578,242.26516723632812,-219770.71875,-1519969.0,-168620.421875,0.0,0.0,0.0,0.0,0.0,0.0,1.5745832920074463,-0.20047950744628906,0.1951511949300766,3.157231569290161,-0.2566203773021698,1.5503147840499878,435.1829528808594,-226.39334106445312,107.77505493164062,236.25978088378906,-305.97576904296875,-264.9815979003906
0.005650099832564592,-507.5152282714844,-41.23232650756836,226.5686798095703,-254440.953125,-1497976.0,-164014.515625,0.0,0.0,0.0,0.0,0.0,0.0,1.5963852405548096,-0.21182189881801605,0.20055101811885834,3.144693613052368,-0.2815159559249878,1.583950400352478,435.15673828125,-226.396240234375,107.78680419921875,224.37571716308594,-381.5943298339844,-273.3114013671875
0.005700100213289261,-368.8688659667969,-102.81582641601562,9.742658615112305,-265145.28125,-1401210.125,-180364.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.6167995929718018,-0.2211817055940628,0.21189171075820923,3.1304476261138916,-0.31626269221305847,1.606789231300354,388.9744567871094,-159.03097534179688,312.3551940917969,169.4424591064453,-107.75038146972656,-479.333984375
0.005750000011175871,-340.6065673828125,-79.10801696777344,-4.9031901359558105,-301716.1875,-1384415.375,-185905.953125,0.0,0.0,0.0,0.0,0.0,0.0,1.6362090110778809,-0.2291174679994583,0.2274782508611679,3.1140074729919434,-0.3576166331768036,1.6229808330535889,388.95672607421875,-159.0355682373047,312.3553466796875,155.2916259765625,-177.26922607421875,-488.4710388183594
0.005800100043416023,-635.2703857421875,-511.2413635253906,361.0604553222656,-352569.625,-1471804.5,-149676.46875,0.0,0.0,0.0,0.0,0.0,0.0,1.6614911556243896,-0.2204562872648239,0.2255437672138214,3.122504472732544,-0.36310258507728577,1.5982439517974854,518.2774658203125,212.08018493652344,-80.11602783203125,-54.902198791503906,323.4764709472656,28.74803352355957
0.005849999841302633,-646.1038208007812,-529.821044921875,371.1068420410156,-352453.625,-1488438.625,-146530.515625,0.0,0.0,0.0,0.0,0.0,0.0,1.6873524188995361,-0.20987413823604584,0.22154642641544342,3.1307172775268555,-0.3630031943321228,1.5737833976745605,518.2454833984375,212.05419921875,-80.09774780273438,-72.49958038330078,249.60226440429688,21.359479904174805
0.005900000222027302,-654.83642578125,-544.2471923828125,379.0699462890625,-350671.5,-1501309.25,-143865.140625,0.0,0.0,0.0,0.0,0.0,0.0,1.7132638692855835,-0.19927209615707397,0.21754200756549835,3.135413646697998,-0.3614286780357361,1.5550280809402466,518.2129516601562,212.02732849121094,-80.07898712158203,-90.08452606201172,174.84310913085938,14.10180950164795
0.005950099788606167,-664.8712158203125,-558.2264404296875,386.9395446777344,-347269.65625,-1510562.125,-141762.59375,0.0,0.0,0.0,0.0,0.0,0.0,1.7392256259918213,-0.1886502057313919,0.2135305404663086,3.136664628982544,-0.3583926558494568,1.5420994758605957,518.179931640625,211.9997100830078,-80.05980682373047,-107.57461547851562,99.38079833984375,6.949331760406494
0.006000000052154064,-669.510498046875,-564.41845703125,391.0065612792969,-342307.65625,-1516271.625,-140280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7650818824768066,-0.17807212471961975,0.20953603088855743,3.134538412094116,-0.35394591093063354,1.5351022481918335,518.1466064453125,211.97169494628906,-80.0403823852539,-124.78605651855469,23.846921920776367,-0.0850391536951065
0.0060501000843942165,-672.05859375,-566.4483032226562,393.1591491699219,-335756.71875,-1518549.125,-139419.484375,0.0,0.0,0.0,0.0,0.0,0.0,1.7910401821136475,-0.16745305061340332,0.20552650094032288,3.129054069519043,-0.3480866551399231,1.533984661102295,518.1129760742188,211.94334411621094,-80.02073669433594,-141.77813720703125,-52.189727783203125,-7.088897228240967
0.006100099999457598,-672.508544921875,-564.3090209960938,393.3768615722656,-327639.09375,-1517380.75,-139169.96875,0.0,0.0,0.0,0.0,0.0,0.0,1.8169450759887695,-0.15685659646987915,0.2015259563922882,3.1202425956726074,-0.3408849835395813,1.5387359857559204,518.0794067382812,211.91505432128906,-80.00106048583984,-158.3696746826172,-128.10235595703125,-14.051177024841309
0.006149999797344208,-46163572.0,65941764.0,198733920.0,-72668816.0,350877984.0,-215525344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8427919149398804,-0.14627644419670105,0.19755326211452484,3.1081061363220215,-0.33242788910865784,1.549191951751709,499.6126708984375,238.25904846191406,-0.6700657606124878,-203.15476989746094,-63.08635330200195,-106.9372787475586
0.00620009982958436,-558.6937866210938,-664.2532958984375,169.83477783203125,-352153.6875,-1495361.125,-96667.203125,0.0,0.0,0.0,0.0,0.0,0.0,1.8661528825759888,-0.1319740265607834,0.20470041036605835,3.094398260116577,-0.3427126705646515,1.5328088998794556,466.0152893066406,285.8209228515625,143.75804138183594,-274.8193664550781,118.40955352783203,-268.17071533203125
0.006250100210309029,-557.806640625,-663.705078125,168.77207946777344,-343972.65625,-1499172.625,-112249.46875,0.0,0.0,0.0,0.0,0.0,0.0,1.8894529342651367,-0.11768380552530289,0.21188853681087494,3.0774030685424805,-0.3514687716960907,1.5220592021942139,465.98736572265625,285.7876892089844,143.76651000976562,-292.2288818359375,43.53272247314453,-273.3902282714844
0.006300000008195639,-554.4954223632812,-659.093505859375,166.41783142089844,-334195.75,-1499792.0,-128513.1640625,0.0,0.0,0.0,0.0,0.0,0.0,1.9127049446105957,-0.1034238263964653,0.2190626859664917,3.057194948196411,-0.3587694466114044,1.51699697971344,465.9595947265625,285.7546691894531,143.77487182617188,-309.1562805175781,-31.30452537536621,-279.39471435546875
0.006350100040435791,-548.76171875,-650.4002075195312,162.75592041015625,-322559.0625,-1497265.625,-145343.171875,0.0,0.0,0.0,0.0,0.0,0.0,1.9360488653182983,-0.08910834044218063,0.226266011595726,3.033676862716675,-0.36481988430023193,1.5174987316131592,465.93194580078125,285.72186279296875,143.7831268310547,-325.61602783203125,-106.39395904541016,-286.25323486328125
0.006400099955499172,-543.7965087890625,-641.100341796875,159.5288848876953,-308911.375,-1491595.5,-162391.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.959344744682312,-0.0748230591416359,0.2334553748369217,3.0069878101348877,-0.36974555253982544,1.5234333276748657,465.9046325683594,285.6895446777344,143.79119873046875,-341.4117431640625,-181.12867736816406,-293.94610595703125
0.0064500002190470695,-533.2061767578125,-624.1682739257812,153.06936645507812,-293042.96875,-1482741.5,-179370.828125,0.0,0.0,0.0,0.0,0.0,0.0,1.9825927019119263,-0.0605679415166378,0.24063074588775635,2.97713041305542,-0.3737170398235321,1.5345906019210815,465.87774658203125,285.657958984375,143.7989959716797,-356.4402770996094,-255.3518524169922,-302.4738464355469
0.006500099785625935,-342.2632141113281,-548.087158203125,-129.20474243164062,-396589.25,-1498570.375,-62855.05078125,0.0,0.0,0.0,0.0,0.0,0.0,2.0054984092712402,-0.04659505933523178,0.24940761923789978,2.9461326599121094,-0.37652504444122314,1.5469791889190674,385.3175964355469,222.9342041015625,435.47296142578125,-343.2286071777344,149.4308319091797,-187.64561462402344
0.006550100166350603,-348.2077331542969,-554.6151733398438,-124.94479370117188,-376899.78125,-1507847.5,-76010.59375,0.0,0.0,0.0,0.0,0.0,0.0,2.024764060974121,-0.035449039191007614,0.2711811065673828,2.9305217266082764,-0.3750862777233124,1.5326093435287476,385.3003234863281,222.90663146972656,435.46661376953125,-362.5726623535156,74.2560806274414,-191.11410522460938
0.006599999964237213,-354.40020751953125,-560.353271484375,-119.58118438720703,-355546.09375,-1513719.875,-89796.453125,0.0,0.0,0.0,0.0,0.0,0.0,2.043989896774292,-0.024326689541339874,0.29291075468063354,2.9116549491882324,-0.37255364656448364,1.5237452983856201,385.2828369140625,222.87884521484375,435.4604797363281,-380.85455322265625,-1.1459619998931885,-195.24868774414062
0.0066500999964773655,-355.16766357421875,-559.0509643554688,-116.28598022460938,-332243.5625,-1516254.75,-104081.9375,0.0,0.0,0.0,0.0,0.0,0.0,2.0632922649383545,-0.013161162845790386,0.31472715735435486,2.889462947845459,-0.3690887689590454,1.5202629566192627,385.2650451660156,222.8507843017578,435.45458984375,-398.0918273925781,-77.06087493896484,-200.10397338867188
0.006700099911540747,-353.3649597167969,-553.767578125,-113.51945495605469,-306960.9375,-1515409.875,-118536.1953125,0.0,0.0,0.0,0.0,0.0,0.0,2.082555055618286,-0.002019320148974657,0.33649975061416626,2.8640999794006348,-0.3648882210254669,1.522078514099121,385.2473449707031,222.8229522705078,435.4488525390625,-414.0807189941406,-152.8666534423828,-205.66915893554688
0.006750000175088644,-349.0970764160156,-544.515869140625,-111.3158950805664,-279540.625,-1511129.875,-132880.15625,0.0,0.0,0.0,0.0,0.0,0.0,2.101778507232666,0.009098859503865242,0.35822850465774536,2.8355958461761475,-0.3601320683956146,1.529007911682129,385.22979736328125,222.7955322265625,435.4432373046875,-428.723388671875,-228.39332580566406,-211.94296264648438
0.006800100207328796,-342.44903564453125,-531.2149047851562,-109.72856903076172,-249646.078125,-1503244.0,-146887.671875,0.0,0.0,0.0,0.0,0.0,0.0,2.1210780143737793,0.020260237157344818,0.3800440728664398,2.803762197494507,-0.35496339201927185,1.5409252643585205,385.21246337890625,222.76856994628906,435.43768310546875,-441.9897155761719,-303.91876220703125,-218.9534912109375
0.006850100122392178,-336.0508117675781,-516.604248046875,-107.48822784423828,-217301.796875,-1491597.5,-160129.71875,0.0,0.0,0.0,0.0,0.0,0.0,2.140338182449341,0.03139800578355789,0.40181583166122437,2.768758535385132,-0.34958142042160034,1.5575628280639648,385.1954650878906,222.74232482910156,435.4322814941406,-453.67413330078125,-378.8059997558594,-226.63275146484375
0.006900100037455559,-650.832763671875,-237.7744598388672,440.9936828613281,-397033.875,-1394871.625,18824.197265625,0.0,0.0,0.0,0.0,0.0,0.0,2.1640124320983887,0.03403032571077347,0.3993995487689972,2.7693824768066406,-0.36967092752456665,1.5333110094070435,496.1048278808594,9.030802726745605,-172.55496215820312,107.78829193115234,440.3062744140625,-316.367919921875
0.00695009995251894,-647.9235229492188,-245.96949768066406,445.06494140625,-420561.3125,-1412649.5,14777.5185546875,0.0,0.0,0.0,0.0,0.0,0.0,2.188817024230957,0.03448156639933586,0.39077234268188477,2.7764334678649902,-0.3952599763870239,1.5020062923431396,496.0723571777344,9.018692970275879,-172.53280639648438,87.34117126464844,370.099609375,-315.5230407714844
0.007000099867582321,-642.9669189453125,-250.14930725097656,446.4532470703125,-442345.03125,-1426122.875,9550.8330078125,0.0,0.0,0.0,0.0,0.0,0.0,2.2136197090148926,0.03493219241499901,0.38214626908302307,2.7800116539001465,-0.4196814000606537,1.475464940071106,496.0400695800781,9.00627326965332,-172.51051330566406,65.76122283935547,299.113037109375,-314.90985107421875
0.007050099782645702,-638.5784912109375,-253.05172729492188,446.7454528808594,-462368.09375,-1435611.25,3122.14208984375,0.0,0.0,0.0,0.0,0.0,0.0,2.2384209632873535,0.035382192581892014,0.3735212981700897,2.780214548110962,-0.4429442882537842,1.4537993669509888,496.008056640625,8.993722915649414,-172.48818969726562,43.13600540161133,227.5537109375,-314.5880126953125
0.007100100163370371,-629.7321166992188,-249.08468627929688,443.2270202636719,-480600.25,-1441398.875,-4504.7060546875,0.0,0.0,0.0,0.0,0.0,0.0,2.2632205486297607,0.03583156317472458,0.3648974299430847,2.777122735977173,-0.46506467461586,1.4370864629745483,495.9763488769531,8.981152534484863,-172.46592712402344,19.55424690246582,155.61358642578125,-314.61761474609375
0.007149999961256981,-619.0677490234375,-241.06210327148438,437.45880126953125,-496961.40625,-1443727.875,-13281.255859375,0.0,0.0,0.0,0.0,0.0,0.0,2.2879691123962402,0.03627941384911537,0.3562919497489929,2.770812749862671,-0.48602354526519775,1.4253876209259033,495.9451904296875,8.96890640258789,-172.44395446777344,-4.843667507171631,83.61579132080078,-315.056640625
0.007200099993497133,-606.567138671875,-228.93115234375,429.48175048828125,-511472.0,-1442799.875,-23207.751953125,0.0,0.0,0.0,0.0,0.0,0.0,2.3128151893615723,0.03672846034169197,0.34765303134918213,2.7612767219543457,-0.5059698224067688,1.4186570644378662,495.91448974609375,8.95711612701416,-172.42222595214844,-30.11312484741211,11.29495620727539,-315.9661560058594
0.0072500999085605145,-436.4565734863281,-178.91542053222656,176.64256286621094,-610570.4375,-1445750.875,76512.8515625,0.0,0.0,0.0,0.0,0.0,0.0,2.335604667663574,0.0357382670044899,0.3455163240432739,2.753349542617798,-0.5219425559043884,1.3993490934371948,415.7593078613281,-48.515865325927734,86.66643524169922,-163.2447967529297,414.8941955566406,-307.8135070800781
0.007300000172108412,-443.41766357421875,-193.51773071289062,180.68966674804688,-607862.8125,-1463465.125,62148.12109375,0.0,0.0,0.0,0.0,0.0,0.0,2.3563504219055176,0.033317096531391144,0.3498412072658539,2.7468159198760986,-0.5335580110549927,1.3677308559417725,415.7373352050781,-48.52518081665039,86.67536163330078,-193.65057373046875,342.2947082519531,-304.3463134765625
0.007350100204348564,-446.167724609375,-201.82009887695312,182.13746643066406,-603698.3125,-1477899.625,45967.375,0.0,0.0,0.0,0.0,0.0,0.0,2.377178430557251,0.030885739251971245,0.3541838526725769,2.736912250518799,-0.543735921382904,1.3412920236587524,415.7150573730469,-48.535099029541016,86.68445587158203,-224.00636291503906,268.6001892089844,-301.6310119628906
