time_s,V1,V2,V3,dU1_dt,dU2_dt,dU3_dt,V_vs_dU_abs_mm_s,VR1_direct,VR2_direct,VR3_direct
0.0065000997856259,385.3175964355469,222.9342041015625,435.4729614257813,421.2212830232311,250.8827449539699,305.45647007213756,137.7478989686502,-343.2286071777344,149.4308319091797,-187.64561462402344
0.0065501001663506,385.3003234863281,222.90663146972656,435.4666137695313,385.2994649342545,222.90618081413587,435.4660418962553,0.0011257180678740039,-362.5726623535156,74.2560806274414,-191.11410522460935
0.0065999999642372,385.2828369140625,222.87884521484372,435.4604797363281,385.28271874243364,222.87920017336882,435.4612652124897,0.0008700189014132401,-380.85455322265625,-1.1459619998931885,-195.24868774414065
0.0066500999964773,385.2650451660156,222.8507843017578,435.45458984375,385.2665048398376,222.85093296478146,435.45472981586954,0.0014738862084134512,-398.0918273925781,-77.06087493896484,-200.10397338867188
0.0067000999115407,385.2473449707031,222.8229522705078,435.4488525390625,385.24696288619816,222.82261903319824,435.4481345080635,0.0008789790605844205,-414.0807189941406,-152.8666534423828,-205.66915893554688
0.0067500001750886,385.2297973632813,222.7955322265625,435.4432373046875,385.2284840959219,222.79496637981407,435.44194146973314,0.00192977768900389,-428.723388671875,-228.3933258056641,-211.9429626464844
0.0068001002073287,385.2124633789063,222.76856994628903,435.4376831054688,385.2117279741251,222.76878527762156,435.43805714582277,0.0008526980481890912,-441.9897155761719,-303.91876220703125,-218.9534912109375
0.0068501001223921,385.1954650878906,222.7423248291016,435.4322814941406,429.3449065880268,137.70111945158303,193.55508782379184,260.16486429700427,-453.6741333007813,-378.8059997558594,-226.63275146484372
0.0069001000374555,496.1048278808594,9.030802726745604,-172.55496215820312,484.7892413431582,30.83565853930037,-110.43507739299548,66.80100537373059,107.78829193115234,440.3062744140625,-316.367919921875
0.0069500999525189,496.0723571777344,9.01869297027588,-172.53280639648438,496.07361186115304,9.018682362580307,-172.53308994722192,0.0012863685416875175,87.34117126464844,370.099609375,-315.5230407714844
0.0070000998675823,496.0400695800781,9.00627326965332,-172.51051330566406,496.0402332033809,9.00627712481321,-172.51073816746157,0.0002781191749112011,65.76122283935547,299.113037109375,-314.90985107421875
0.0070500997826457,496.008056640625,8.993722915649414,-172.48818969726562,496.00692919665016,8.993681054049262,-172.48788131110496,0.0011696086243084955,43.13600540161133,227.5537109375,-314.5880126953125
0.0071001001633703,495.9763488769531,8.981152534484863,-172.46592712402344,495.9765589261078,8.981165380646928,-172.4656208276101,0.0003716223406746889,19.55424690246582,155.61358642578125,-314.6176147460937
0.0071499999612569,495.9451904296875,8.96890640258789,-172.44395446777344,495.9473215832513,8.96901093712762,-172.44432256962227,0.0021652348495507863,-4.843667507171631,83.61579132080078,-315.056640625
0.0072000999934971,495.91448974609375,8.95711612701416,-172.42222595214844,475.8397775920603,-5.434837079730698,-107.51894362352232,69.44464300579119,-30.11312484741211,11.29495620727539,-315.9661560058594
