time_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J
0.0048000998795032,-1.0264106691181207e-09,-2.7112830531817146e-09,2.7819802006556788e-09,1.320529415459629e-06
0.0048500001430511,-6.662253283722736e-10,-9.345593761473323e-10,1.932220271483151e-09,4.7278753674841104e-07
0.0049000000581145,-2.6605618999290123e-10,1.6539210200445662e-09,8.744056681552285e-10,2.775151801876474e-07
0.0049501000903546,-1.1502541484567654e-10,1.912453910039828e-09,5.4994696369073e-10,2.879206251965204e-07
0.0049999998882412,1.7622496799711584e-10,2.0457292255303484e-09,2.773959093026105e-10,3.1547518895369057e-07
0.0050500999204814,5.432333358322887e-10,2.4473755536415168e-09,-6.835193626829785e-11,4.5886056445409076e-07
0.0051000998355448,6.89817620294176e-10,2.16231007848955e-09,-2.1249433937207645e-10,3.8805565124349603e-07
0.0051500000990927,7.463399090151244e-10,1.5968733992071928e-09,-2.7528971713424505e-10,2.5210274753911826e-07
0.0052001001313328,8.322311483213455e-10,1.0879982840314624e-09,-4.0019214117954307e-10,1.7204404109244236e-07
0.0052501000463962,1.2637356058095122e-09,1.1747741318383815e-09,-1.1609404754197827e-09,3.0555911712209706e-07
0.0052999998442828,1.6451731770658217e-09,1.207985742442124e-09,-1.8502513397234748e-09,5.115748120088411e-07
0.005350099876523,1.6648523002893064e-09,6.286327041965004e-10,-1.9054278655289804e-09,4.5813170423858295e-07
0.0054000997915863,1.6708212639029757e-09,4.708035197785588e-11,-1.9592025656772328e-09,4.4643704358521547e-07
0.0054500000551342,1.6630700479130863e-09,-5.351247499716067e-10,-2.0114627019522153e-09,4.7679930176852383e-07
0.0055001000873744,1.6417139726538694e-09,-1.1146381511723362e-09,-2.062040908249967e-09,5.488660253848592e-07
0.0055501000024378,1.6067745838770468e-09,-1.6917196111191745e-09,-2.111063223575691e-09,6.621939565291682e-07
0.0055999998003244,1.558285200464129e-09,-2.2647394865538748e-09,-2.1584817243458973e-09,8.158842946528718e-07
0.0056500998325645,1.6468562597263436e-09,-2.1572827624269087e-09,-2.4131736955380105e-09,8.78084520766211e-07
0.0057001002132892,1.862692056633585e-09,-1.4663211190066332e-09,-2.8342067982719557e-09,9.166333349152669e-07
0.0057500000111758,1.1445532011843894e-09,3.9402459465385567e-10,-1.5317221748266224e-09,2.617592206092198e-07
0.005800100043416,1.492883289132178e-10,2.0407949956525474e-09,2.2489045881449653e-10,2.8391100524141577e-07
0.0058499998413026,-9.871754812167933e-11,1.8380847404151695e-09,4.795200684856431e-10,2.4238248944435397e-07
0.0059000002220273,-2.041906521310944e-10,1.2731454812099636e-09,4.408320748830387e-10,1.25515394142751e-07
0.0059500997886061,-3.0951772827976615e-10,7.048147487363891e-10,4.043924928567333e-10,5.2668399360959944e-08
0.006000000052154,-4.147873246607347e-10,1.3219287536654425e-10,3.701237388225028e-10,2.455921938396232e-08
0.0060501000843942,-5.190526238270513e-10,-4.3993147224959453e-10,3.382537928855114e-10,4.179645270007495e-08
0.0061000999994575,-6.224455541854495e-10,-1.0125349472211638e-09,3.0865921525694847e-10,1.0433239968102931e-07
0.0061499997973442,-4.772115813956661e-10,-4.236414378627732e-10,-6.526148177355502e-11,5.154414792710556e-08
0.0062000998295843,-2.6843765592003696e-10,4.1374642655513434e-10,-5.265843113861911e-10,1.0607362343709148e-07
0.006250100210309,-3.1627026366769826e-10,9.92215940964323e-11,-6.30438955787847e-10,1.1880798265086687e-07
0.0063000000081956,-4.253281380956613e-10,-4.724127530160993e-10,-6.511082115353572e-10,1.4299646881671525e-07
0.0063501000404357,-5.363002638693425e-10,-1.0420079019813494e-09,-6.706433706712712e-10,2.121277384636833e-07
0.0064000999554991,-6.491700195538876e-10,-1.6099304820872603e-09,-6.891715530031931e-10,3.2590426237976376e-07
0.006450000219047,-7.63538063216138e-10,-2.174834390841413e-09,-7.068286848593747e-10,4.836013019714201e-07
0.0065000997856259,-8.291968551758584e-10,-1.3514916893192485e-09,-3.7599114160658583e-10,2.6253014536070295e-07
0.0065501001663506,-8.529436843656578e-10,-6.99933233660142e-11,3.728855963050843e-11,1.2053808470319344e-07
0.0065999999642372,-9.47874134081455e-10,-1.7887661533101105e-10,1.2980077066284952e-10,1.3339046315880692e-07
0.0066500999964773,-1.0652274624784923e-09,-7.372055139822172e-10,1.234697456111112e-10,1.8557861482578176e-07
0.0067000999115407,-1.180351202009312e-09,-1.2952673316440013e-09,1.1872284150651604e-10,2.8078284885024777e-07
0.0067500001750886,-1.2928148309261075e-09,-1.8516709310706175e-09,1.1544079273821771e-10,4.1841114851269267e-07
0.0068001002073287,-1.4020886126898274e-09,-2.4032172114380912e-09,1.1378080665433358e-10,5.968346543342274e-07
