time_s,driver_arc_mm,robot_arc_server_mm,srobot_mm,Vt_mm_s
0.0031000999733805,18.918561225840282,13.30000000000002,-0.45106689841387615,-102.53064899568923
0.0031500000040978,18.918860626024586,13.30000000000002,-0.45618275781783046,-102.51368987205021
0.0032001000363379,18.919161226218026,13.30000000000002,-0.46131825563166284,-102.4960709688581
0.0032500999514013,18.91946122570841,13.30000000000002,-0.4664426030388989,-102.47817351689245
0.0032999999821186,18.919760625892714,13.21020003576282,-0.4715558192927675,-102.46022753687242
0.0033501000143587,18.92006122608615,13.20000000000002,-0.4766886271999388,-102.44215186970258
0.0034000999294221,18.92036122557653,13.20000000000002,-0.4818102841842676,-102.4244755169436
0.0034501000773161,18.920661226463896,13.20000000000002,-0.48693109748643676,-102.40745070156562
0.0035000999923795,18.92096122595428,13.20000000000002,-0.4920510582955681,-102.39132956192938
0.0035500999074429,18.92126122544466,13.20000000000002,-0.4971702411243853,-102.37633143613617
0.0036001000553369,18.92156122633202,13.20000000000002,-0.5022887332120594,-102.3627464772015
0.0036500000860542,18.921860626516324,13.111377073744132,-0.5073963365498628,-102.35068813929193
0.0037000998854637,18.92216122531278,13.10000000000002,-0.5215642459371534,-463.2367814426359
0.0037501000333577,18.92246122620015,13.10000000000002,-0.5447252894675795,-463.2022194790096
0.0038000000640749,18.92276062638445,13.10000000000002,-0.5678382147999952,-463.16696307337844
0.0038501000963151,18.92306122657789,13.011975855658502,-0.5910419949908516,-463.1310512515638
0.0039001000113785,18.92336122606827,13.00000000000002,-0.6141976022205083,-463.0948113442213
0.0039500999264419,18.923661225558654,13.00000000000002,-0.6373513967388446,-463.0585426755629
0.0040000001899898,18.92396062713994,13.00000000000002,-0.6604572421004005,-463.02255264275385
0.0040500001050531,18.924260626630318,13.00000000000002,-0.6762414876481072,-168.3483417967262
0.0041001001372933,18.92456122682376,12.912774177059301,-0.6846752852800306,-168.32998972563053
0.0041499999351799,18.92486062561108,12.90000000000002,-0.6930744173895617,-168.30993529444538
0.0042000999674201,18.925161225804523,12.90000000000002,-0.7015062093753976,-168.2883305673618
0.0042500998824834,18.9254612252949,12.90000000000002,-0.7099200414926182,-168.2655258369408
0.0043000001460313,18.925760626876187,12.8137721636102,-0.7183159393950669,-168.24163085930897
0.0043501001782715,18.926061227069628,12.80000000000002,-0.7267442261429378,-168.216705433259
0.0044001000933349,18.92636122656001,12.80000000000002,-0.7351544119650154,-168.19129891688806
0.0044499998912215,18.92666062534733,12.80000000000002,-0.743546484906784,-168.16569238155802
0.0045000999234616,18.92696122554077,12.714371410256307,-0.7519709457277585,-168.13991239733534
0.0045500001870095,18.927260627122056,12.70000000000002,-0.7549541719477345,48.57235872650506
0.0046000001020729,18.927560626612436,12.70000000000002,-0.7525252272854615,48.585592809736426
0.0046501001343131,18.92786122680588,12.70000000000002,-0.7500907265192494,48.60000397950735
0.0046999999321997,18.9281606255932,12.70000000000002,-0.7476652169918805,48.61520049410555
0.004749999847263,18.928460625083577,12.615369566341338,-0.7452340611911905,48.63119672925566
0.0048000998795032,18.928761225277018,12.60000000000002,-0.7427972197203294,48.6478413032122
0.0048500001430511,18.92906062685831,12.60000000000002,-0.7403692633583431,48.66452497940956
0.0049000000581145,18.92936062634869,12.60000000000002,-0.7412700350254757,-84.6954528716055
0.0049501000903546,18.929661226542127,12.51596788352377,-0.7455125477628001,-84.66622406275155
0.0049999998882412,18.929960625329446,12.500000000000018,-0.7497366127438282,-84.635663316733
0.0050500999204814,18.930261225522887,12.500000000000018,-0.7531598515581192,-52.02048883416907
0.0051000998355448,18.93056122501327,12.500000000000018,-0.7557601327655824,-51.990936151898296
0.0051500000990927,18.930860626594555,12.500000000000018,-0.7583537444771443,-51.960888033250576
0.0052001001313328,18.931161226787996,12.416965805722972,-0.7609562111788929,-51.92993140879988
0.0052501000463962,18.931461226278376,12.400000000000018,-0.7644385240352444,-87.36281946631105
0.0052999998442828,18.9317606250657,12.400000000000018,-0.7687971094809909,-87.3306915435587
0.005350099876523,18.93206122525914,12.400000000000018,-0.7731715882407411,-87.29908668800412
0.0054000997915863,18.932361224749517,12.317764887053311,-0.777535763742231,-87.26822991502758
0.0054500000551342,18.932660626330804,12.300000000000018,-0.7818897261978036,-87.23836167413876
0.0055001000873744,18.932961226524245,12.300000000000018,-0.7862596562615071,-87.20983200175539
0.0055501000024378,18.93326122601463,12.300000000000018,-0.7906194711390964,-87.18305934860146
0.0055999998003244,18.933560624801945,12.218762873604012,-0.7949692700413796,-87.15828416418668
0.0056500998325645,18.933861224995386,12.20000000000002,-0.7993353270917039,-87.13529829900591
0.0057001002132892,18.934161227279734,12.20000000000002,-0.8022971092142452,-31.33508451062913
0.0057500000111758,18.934460626067057,12.20000000000002,-0.803860363446723,-31.32064952782504
0.005800100043416,18.9347612262605,12.20000000000002,-0.8172662837443389,-503.8454850304272
0.0058499998413026,18.935060625047814,12.11956119500481,-0.8424069663815276,-503.80118697902617
0.0059000002220273,18.935360627332162,12.10000000000002,-0.8675960788936218,-503.7556414693214
0.0059500997886061,18.935661224731636,12.10000000000002,-0.892832855013953,-503.70920677990256
0.006000000052154,18.935960626312923,12.10000000000002,-0.9179669092345399,-503.662395434597
0.0060501000843942,18.936261226506367,12.020159512187243,-0.9431992245087532,-503.6150112241115
0.0061000999994575,18.936561225996744,12.000000000000018,-0.9683787427849684,-503.5674307595618
0.0061499997973442,18.936860624784064,12.000000000000018,-0.9935054759084857,-503.5201402389713
0.0062000998295843,18.93716122497751,12.000000000000018,-1.0171715264531465,-441.2317685519505
0.006250100210309,18.937461227261856,12.000000000000018,-1.0392322097512916,-441.1888441873985
0.0063000000081956,18.937760626049172,11.921357269070677,-1.061246374221216,-441.1459708734893
0.0063501000404357,18.938061226242613,11.900000000000018,-1.083346730462109,-441.10321152140193
0.0064000999554991,18.938361225732994,11.900000000000018,-1.105400803732064,-441.06121783773574
0.006450000219047,18.93866062731428,11.900000000000018,-1.127408850471572,-441.0201650945272
0.0065000997856259,18.938961224713754,11.821956515716783,-1.1495027644452835,-440.98003899572757
0.0065501001663506,18.939261226998102,11.800000000000017,-1.1665556743713792,-241.13116411643438
0.0065999999642372,18.939560625785422,11.800000000000017,-1.1785873973033034,-241.10417315955846
0.0066500999964773,18.939861225978866,11.800000000000017,-1.190666040656344,-241.07688792858093
0.0067000999115407,18.940161225469247,11.800000000000017,-1.2027191841834326,-241.0496721587704
0.0067500001750886,18.94046062705053,11.800000000000017,-1.2147469552070482,-241.02277269195
0.0068001002073287,18.94076122724397,11.722999585342569,-1.226821537980831,-240.99618952811971
0.0068501001223921,18.94106122673435,11.700000000000015,-1.2388706764484456,-240.97016790813836
0.0069001000374555,18.941361226224732,11.700000000000015,-1.258620367623107,-549.0188210579018
0.0069500999525189,18.941661225715112,11.700000000000015,-1.2860700687587485,-548.971089558353
0.0070000998675823,18.941961225205493,11.700000000000015,-1.3135173338472852,-548.9213790081745
