time_s,phi_robot_rad,phi_field_rad,omega_wobble_rad_s,omega_spin_rad_s
0.0074075480334383,2.031043032533939,-0.5379756753933932,27.68856186041349,-295.86791095700465
0.0074575801543653,2.0302955200192034,-0.5282575122725728,17.34035496643635,-279.60732217701127
0.0075076172281755,2.0298072520790376,-0.5185422079092206,10.648866213459991,-264.5266536964322
0.0075576651937916,2.029632377113193,-0.5088286511648931,9.538602347568611,-249.86464517348932
0.0076076978735992,2.029650972452874,-0.49912196188300206,9.535716229509983,-236.60599336547267
0.0076577299763557,2.0299589457749025,-0.4894193237900415,11.942776494415554,-225.56063289137938
0.0077077432049731,2.030551524040946,-0.4797243215787271,15.894437322476167,-215.84962303527564
0.0077577798826388,2.03141801150563,-0.470028789696729,20.652595949713,-207.3113777043981
0.0078078439021376,2.0325722074844506,-0.4603320177147866,25.931741966420475,-199.77940014923146
0.0078579185519437,2.0340069189257517,-0.45063728435550204,30.13265143805386,-193.13384634055134
0.0079079898076748,2.0355941123169234,-0.4409473425039768,27.67289054606803,-187.02525507054187
0.0079580644310975,2.036646408087391,-0.43126091989426957,20.051943287805603,-180.09872571228
0.0080081408073076,2.037201823614599,-0.4215783653399111,9.335348346127606,-173.71183194920056
0.0080582190170039,2.037315486275735,-0.41189969896496664,0.5195517766236172,-169.80215082094807
0.0081083202746497,2.037093013273556,-0.4022208585783707,10.122035522686541,-165.6723789458453
0.0081583301140595,2.036373746784842,-0.392563982802193,20.817344524931396,-160.0399448178796
0.0082083465830134,2.03523133030947,-0.38291016131547573,31.22748107062375,-154.41516924062196
0.0082583634030857,2.033644636672046,-0.37326063990001057,41.20781250169987,-149.3395941140367
0.0083083786472229,2.031669329184348,-0.3636158227003917,46.02289740308277,-146.98289441634572
