time_s,new_s_mm,old_s_mm,new_tx,new_ty,new_tz,old_tx,old_ty,old_tz,new_Bx,new_By,new_Bz,old_Bx,old_By,old_Bz,new_B_step_deg,old_B_step_deg,new_t_step_deg,old_t_step_deg
0.0002399995137238875,13.821574116583557,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00733764543136892,0.006587753411372097,-0.0016614645691275347,0.007337645431368919,0.006587753411372098,-0.0016614645691275347,0.05399985512399966,0.05399985511725029,0.0,0.0
0.0002499994880054146,13.821574135460157,13.799960625932426,0.972988357676894,0.2308541873677426,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007336924381592038,0.006590792442399477,-0.001652572418991148,0.007336924381592038,0.006590792442399478,-0.001652572418991148,0.05399985512399966,0.05399985511725029,0.0,0.0
0.00025999947683885694,13.82157415657308,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007336207201461221,0.006593815163908663,-0.00164367438424912,0.007336207201461221,0.006593815163908663,-0.00164367438424912,0.05399993370005872,0.05399993369330937,0.0,0.0
0.00026999946567229927,13.821574180069323,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007335493894576728,0.00659682156072553,-0.0016347705094521268,0.007335493894576728,0.00659682156072553,-0.0016347705094521268,0.05399993368656,0.05399993368656,0.0,0.0
0.00027999942540191114,13.821574206095619,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007334784465532048,0.006599811613489751,-0.0016258608521751117,0.007334784465532048,0.006599811613489753,-0.0016258608521751117,0.05399977654107688,0.05399977654107688,0.0,0.0
0.00028999941423535347,13.821574234797525,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007334078912718383,0.006602785328981988,-0.0016169453922132912,0.007334078912718382,0.006602785328981989,-0.0016169453922132912,0.05399993371355743,0.05399993370005872,0.0,0.0
0.0002999994030687958,13.821574266318313,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073333772407129525,0.0066057426879104755,-0.0016080241871659132,0.0073333772407129525,0.006605742687910476,-0.0016080241871659132,0.05399993370005872,0.05399993370005872,0.0,0.0
0.0003099993627984077,13.821574300798174,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007332679454034017,0.006608683671231977,-0.001599097294719515,0.007332679454034016,0.006608683671231978,-0.001599097294719515,0.05399977654107688,0.053999776547826256,0.0,0.0
0.00031999935163185,13.821574338373111,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007331985551099175,0.006611608285615875,-0.0015901646946302362,0.007331985551099174,0.006611608285615875,-0.0015901646946302362,0.05399993370005872,0.05399993370005872,0.0,0.0
0.00032999934046529233,13.821574379173919,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007331295536410385,0.006614516512087629,-0.0015812264446085197,0.007331295536410385,0.006614516512087629,-0.0015812264446085197,0.05399993369330937,0.05399993369330937,0.0,0.0
0.00033999932929873466,13.821574423324593,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073306094124193045,0.006617408340314168,-0.0015722825764124023,0.007330609412419304,0.006617408340314169,-0.0015722825764124023,0.05399993370005872,0.05399993369330937,0.0,0.0
0.00034999928902834654,13.821574470941478,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007329927183543651,0.006620283751675991,-0.0015633331478743528,0.00732992718354365,0.006620283751675992,-0.0015633331478743528,0.053999776534327505,0.05399977654107688,0.0,0.0
0.00035999927786178887,13.821574522132002,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007329248848236308,0.006623142752693783,-0.001554378138699397,0.007329248848236308,0.0066231427526937834,-0.001554378138699397,0.05399993370005872,0.05399993370005872,0.0,0.0
0.0003699992666952312,13.821574576992726,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007328574410898655,0.006625985324816908,-0.0015454176067433757,0.007328574410898655,0.006625985324816909,-0.0015454176067433757,0.05399993369330937,0.05399993370680808,0.0,0.0
0.00037999922642484307,13.821574635608933,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007327903875872846,0.006628811449744363,-0.001536451609946042,0.007327903875872846,0.006628811449744364,-0.001536451609946042,0.053999776547826256,0.053999776547826256,0.0,0.0
0.0003899992152582854,13.821574698051807,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00732723724163828,0.006631621133885061,-0.0015274801279748576,0.00732723724163828,0.006631621133885062,-0.0015274801279748576,0.05399993370680808,0.05399993371355743,0.0,0.0
0.00039999920409172773,13.82157476437746,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007326574512520743,0.006634414359006992,-0.001518503218792547,0.007326574512520742,0.0066344143590069925,-0.001518503218792547,0.05399993370005872,0.05399993370680808,0.0,0.0
0.0004099991638213396,13.821574834626075,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007325915692786677,0.006637191107128232,-0.0015095209404443037,0.007325915692786676,0.006637191107128233,-0.0015095209404443037,0.053999776547826256,0.05399977654107688,0.0,0.0
0.00041999915265478194,13.82157490881889,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007325260780942052,0.006639951384545724,-0.0015005332725606577,0.007325260780942052,0.006639951384545725,-0.0015005332725606577,0.05399993371355743,0.05399993371355743,0.0,0.0
0.00042999914148822427,13.821574986957078,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007324609781236914,0.006642695173346665,-0.0014915402732093724,0.007324609781236914,0.006642695173346665,-0.0014915402732093724,0.05399993371355743,0.05399993371355743,0.0,0.0
0.00043999910121783614,13.821575069019781,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007323962697861868,0.006645422455868786,-0.001482542000539216,0.007323962697861867,0.006645422455868786,-0.001482542000539216,0.05399977654107688,0.053999776547826256,0.0,0.0
0.00044999909005127847,13.821575154962362,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007323319529349495,0.006648133238296854,-0.0014735384341444569,0.007323319529349495,0.006648133238296855,-0.0014735384341444569,0.05399993370680808,0.05399993371355743,0.0,0.0
0.0004599990788847208,13.8215752447143,13.799960625932426,0.972988357676894,0.2308541873677426,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007322680279873972,0.006650827503037846,-0.0014645296321960314,0.007322680279873971,0.006650827503037847,-0.0014645296321960314,0.05399993370005872,0.05399993370680808,0.0,0.0
0.00046999906771816313,13.821575338178791,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007322044951706582,0.006653505240518909,-0.0014555156267026504,0.007322044951706581,0.006653505240518909,-0.0014555156267026504,0.05399993370005872,0.05399993370680808,0.0,0.0
0.000479999027447775,13.821575435227182,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007321413548936596,0.006656166433504862,-0.0014464964759482951,0.0073214135489365955,0.006656166433504862,-0.0014464964759482951,0.05399977654107688,0.05399977655457563,0.0,0.0
0.0004899990162812173,13.821575535700266,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00732078607013216,0.0066588110880305956,-0.0014374721594798878,0.007320786070132158,0.006658811088030596,-0.0014374721594798878,0.05399993371355743,0.05399993371355743,0.0,0.0
0.0004999989760108292,13.821575639405815,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007320162521175129,0.006661439179305651,-0.0014284427618895556,0.007320162521175129,0.006661439179305652,-0.0014284427618895556,0.05399977655457563,0.05399977655457563,0.0,0.0
0.000509998993948102,13.821575746114352,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007319542898853848,0.006664050720866314,-0.0014194082363997358,0.007319542898853847,0.006664050720866315,-0.0014194082363997358,0.05400009087883118,0.05400009086533251,0.0,0.0
0.0005199989536777139,13.82157585555958,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007318927212583187,0.006666645673031421,-0.0014103687202858576,0.007318927212583187,0.006666645673031422,-0.0014103687202858576,0.053999776547826256,0.05399977655457563,0.0,0.0
0.0005299989134073257,13.821575967435738,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007318315460932589,0.0066692240418304,-0.0014013241930925402,0.007318315460932588,0.006669224041830401,-0.0014013241930925402,0.05399977654107688,0.053999776547826256,0.0,0.0
0.0005399989313445985,13.821576081392724,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00731770764254912,0.006671785832965484,-0.0013922746342655509,0.0073177076425491195,0.006671785832965486,-0.0013922746342655509,0.05400009086533251,0.054000090872081845,0.0,0.0
0.0005499988910742104,13.821576197039935,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007317103766668303,0.006674331007511452,-0.0013832201813087266,0.007317103766668302,0.006674331007511453,-0.0013832201813087266,0.05399977654107688,0.053999776547826256,0.0,0.0
0.0005599988508038223,13.821576313936655,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073165038318863,0.006676859571385081,-0.0013741608137319886,0.007316503831886299,0.006676859571385082,-0.0013741608137319886,0.05399977654107688,0.05399977654107688,0.0,0.0
0.0005699988687410951,13.821576431598322,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007315907836877036,0.006679371530175429,-0.0013650965109482751,0.007315907836877035,0.0066793715301754295,-0.0013650965109482751,0.05400009086533251,0.05400009085858318,0.0,0.0
0.0005799988284707069,13.821576549487006,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007315315790696379,0.0066818668457144445,-0.0013560274106854682,0.007315315790696378,0.006681866845714446,-0.0013560274106854682,0.053999776547826256,0.053999776534327505,0.0,0.0
0.0005899987882003188,13.821576667015451,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073147276919672665,0.006684345523806081,-0.0013469534924194118,0.0073147276919672665,0.006684345523806082,-0.0013469534924194118,0.053999776547826256,0.053999776547826256,0.0,0.0
0.0005999988061375916,13.821576783539152,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007314143539390519,0.00668680756992603,-0.0013378747355309085,0.007314143539390519,0.006686807569926031,-0.0013378747355309085,0.054000090872081845,0.05400009085858318,0.0,0.0
0.0006099987658672035,13.821576898361087,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007313563341842062,0.006689252946664645,-0.0013287912779674457,0.007313563341842062,0.006689252946664646,-0.0013287912779674457,0.053999776547826256,0.053999776534327505,0.0,0.0
0.0006199987255968153,13.82157701072428,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00731298709797165,0.006691681659712856,-0.0013197030991714826,0.00731298709797165,0.006691681659712857,-0.0013197030991714826,0.053999776534327505,0.053999776534327505,0.0,0.0
0.0006299987435340881,13.821577119815895,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00731241480650704,0.006694093714432821,-0.0013106101784923097,0.007312414806507038,0.006694093714432822,-0.0013106101784923097,0.05400009086533251,0.05400009086533251,0.0,0.0
0.0006399987032637,13.821577224761906,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007311846476143934,0.006696489074174488,-0.001301512654092644,0.007311846476143933,0.0066964890741744885,-0.001301512654092644,0.05399977654107688,0.05399977652757813,0.0,0.0
0.0006499987212009728,13.821577324621728,13.799960625932426,0.972988357676894,0.2308541873677426,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007311282102285389,0.00669886775831274,-0.0012924104523870936,0.007311282102285389,0.0066988677583127414,-0.0012924104523870936,0.05400009085858318,0.05400009086533251,0.0,0.0
0.0006599986809305847,13.821577418396336,13.799960625932426,0.972988357676894,0.2308541873677426,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007310721693506806,0.0067012297307045745,-0.0012833037116793964,0.007310721693506806,0.006701229730704575,-0.0012833037116793964,0.05399977655457563,0.05399977655457563,0.0,0.0
0.0006699986406601965,13.821577505021859,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007310165248502721,0.0067035749968521584,-0.0012741924113577824,0.0073101652485027206,0.00670357499685216,-0.0012741924113577824,0.05399977654107688,0.05399977655457563,0.0,0.0
0.0006799986585974693,13.821577583367672,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007309612766045881,0.0067059035619280415,-0.001265076530720538,0.007309612766045881,0.006705903561928043,-0.001265076530720538,0.05400009085858318,0.05400009085858318,0.0,0.0
0.0006899986183270812,13.821577652238,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007309064254531,0.00670821539055076,-0.0012559562082792295,0.007309064254530999,0.00670821539055076,-0.0012559562082792295,0.05399977652757813,0.05399977654107688,0.0,0.0
0.0006999985780566931,13.821577710366606,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007308519712679546,0.006710510488108983,-0.0012468314233904517,0.007308519712679544,0.006710510488108984,-0.0012468314233904517,0.05399977654107688,0.05399977652757813,0.0,0.0
0.0007099985959939659,13.821577756428214,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007307979139291307,0.006712788859661276,-0.0012377021553227556,0.007307979139291307,0.006712788859661276,-0.0012377021553227556,0.05400009086533251,0.05400009085858318,0.0,0.0
0.0007199985557235777,13.821577789017072,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007307442542580045,0.0067150504705888415,-0.001228568542791123,0.007307442542580045,0.0067150504705888415,-0.001228568542791123,0.05399977654107688,0.05399977654107688,0.0,0.0
0.0007299985154531896,13.821577806671227,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007306909921294198,0.0067172953261666795,-0.0012194305651211654,0.007306909921294198,0.00671729532616668,-0.0012194305651211654,0.05399977654107688,0.05399977654107688,0.0,0.0
0.0007399985333904624,13.821577807853409,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073063812742606375,0.0067195234313392116,-0.001210288201552353,0.0073063812742606375,0.006719523431339212,-0.001210288201552353,0.05400009085858318,0.05400009086533251,0.0,0.0
0.0007499984931200743,13.821577790962479,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007305856609511911,0.006721734752251413,-0.0012011415909986651,0.007305856609511909,0.006721734752251414,-0.0012011415909986651,0.05399977654107688,0.053999776547826256,0.0,0.0
0.0007599984528496861,13.821577754329077,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007305335925823461,0.00672392929406445,-0.0011919907127553688,0.007305335925823461,0.00672392929406445,-0.0011919907127553688,0.053999776534327505,0.053999776534327505,0.0,0.0
0.0007699984707869589,13.821577696216796,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007304819222049284,0.006726107061608436,-0.0011828355460335475,0.007304819222049284,0.006726107061608436,-0.0011828355460335475,0.05400009086533251,0.05400009086533251,0.0,0.0
0.0007799984305165708,13.821577614821885,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007304306506040451,0.006728268021793203,-0.0011736762299417013,0.007304306506040451,0.006728268021793203,-0.0011736762299417013,0.053999776547826256,0.053999776547826256,0.0,0.0
0.0007899983902461827,13.821577508286179,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007303797776599459,0.006730412179665913,-0.0011645127437454501,0.007303797776599459,0.006730412179665915,-0.0011645127437454501,0.053999776534327505,0.053999776534327505,0.0,0.0
0.0007999984081834555,13.821577374671556,13.799960625932426,0.972988357676894,0.2308541873677426,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073032930326074556,0.006732539539942226,-0.0011553450666281205,0.0073032930326074556,0.006732539539942227,-0.0011553450666281205,0.05400009085183384,0.05400009086533251,0.0,0.0
0.0008099983679130673,13.821577211997724,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007302792281733792,0.006734650070297887,-0.0011461733378883194,0.007302792281733792,0.006734650070297887,-0.0011461733378883194,0.053999776534327505,0.05399977654107688,0.0,0.0
0.0008199983276426792,13.821577018214052,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00730229552280805,0.006736743775665898,-0.0011369975367626478,0.007302295522808049,0.006736743775665899,-0.0011369975367626478,0.053999776534327505,0.05399977654107688,0.0,0.0
0.000829998345579952,13.821576791212022,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00730180275473857,0.0067388206606473,-0.0011278176424073761,0.00730180275473857,0.006738820660647301,-0.0011278176424073761,0.05400009085858318,0.05400009086533251,0.0,0.0
0.0008399983053095639,13.821576528840133,13.799960625932426,0.972988357676894,0.2308541873677426,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073013139850127366,0.006740880693684795,-0.001118633794306729,0.0073013139850127366,0.006740880693684796,-0.001118633794306729,0.05399977654107688,0.05399977655457563,0.0,0.0
0.0008499982650391757,13.821576228881435,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0073008292124872535,0.006742923879597058,-0.0011094459716689876,0.0073008292124872535,0.006742923879597058,-0.0011094459716689876,0.053999776547826256,0.05399977656132501,0.0,0.0
0.0008599982829764485,13.821575889080977,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.00730034843609769,0.00674495022287038,-0.0011002541536239971,0.00730034843609769,0.0067449502228703806,-0.0011002541536239971,0.05400009086533251,0.05400009085858318,0.0,0.0
0.0008699982427060604,13.821575507142374,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.0072998716631492225,0.0067469596927154105,-0.0010910584798371748,0.0072998716631492225,0.0067469596927154105,-0.0010910584798371748,0.05399977654107688,0.053999776534327505,0.0,0.0
0.0008799982024356723,13.821575080708818,13.799960625932426,0.972988357676894,0.23085418736774263,-0.0,0.972988357676894,0.23085418736774274,-0.0,0.007299398892525715,0.006748952293836361,-0.0010818589294891115,0.007299398892525713,0.006748952293836362,-0.0010818589294891115,0.05399977654107688,0.053999776547826256,0.0,0.0
