time_s,cycle,s_mm,delta_s_mm,com_x,com_y,com_z,center_x,center_y,center_z,axis_x,axis_y,axis_z,t_x,t_y,t_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,q1,q2,robot_phase_rad,B_phase_rad,phase_lag_rad,phase_valid,tilt_deg,Bx_T,By_T,Bz_T,contact_active
0.012659999541938305,1,15.543555045297904,1.7219810390123982,-8.98952351515894,-3.82014992941438,-9.805472473872813,-9.084152149688883,-3.4036256895342616,-9.966028287132886,0.8468485220644462,0.33569948351734374,0.41249659082646,0.9738469632015537,0.2267548392216178,0.014294584733037463,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882813,-0.8037885465330045,0.5674012025748866,0.4055657421282509,0.11566082263000377,6.560994546801673,0.4315849309804314,-0.1537756913583446,1,24.94421780486153,0.008171295463370766,0.002780447972036277,0.005049655789444772,0
0.012670000083744526,1,15.544693499855002,1.723119493569497,-8.990901932174015,-3.8193137805563095,-9.804471264852198,-9.085260830202058,-3.403883839614317,-9.966044560868017,0.8471847396624288,0.33330483108143194,0.4137461860378672,0.9738469632015538,0.22675483922161777,0.014294584733037463,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882808,-0.8037885465330046,0.5674012025748866,0.40523036207515717,0.11835476414777846,6.567349115117502,0.43346998870021675,-0.14930618076230065,1,24.971064870671956,0.008173379458580456,0.0027713967743586677,0.005051258527008279,0
0.012679999694228172,1,15.545831951459203,1.7242579451736972,-8.992280349189091,-3.818477616797078,-9.803470085633906,-9.08636950783956,-3.4041419890247893,-9.966060834560938,0.8475067773926318,0.3308966209071412,0.4150176966658078,0.9738469632015538,0.22675483922161765,0.014294584733037519,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882808,-0.8037885465330046,0.5674012025748866,0.40490755585279603,0.12106950228105129,6.573729276560627,0.4353548708734314,-0.14481090149239087,1,25.000131489113393,0.008175464183804389,0.002762343553225968,0.005052843628943473,0
0.012690000236034393,1,15.546970284870923,1.7253962785854178,-8.993658646994877,-3.817641438136685,-9.802468995822581,-9.087478070375676,-3.404400111634546,-9.966077106564347,0.8478144154341227,0.3284752409664512,0.4163108610811498,0.9738469632015537,0.22675483922161768,0.014294584733037519,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882813,-0.8037885465330045,0.5674012025748866,0.4045973522522097,0.12380453742332459,6.580132468029642,0.4372399285904232,-0.14029276774036806,1,25.031428013058466,0.008177550025622954,0.0027532866369796693,0.0050544112762009935,0
0.01269999984651804,1,15.54810873437425,1.726534728088744,-8.995037064009953,-3.8168052594762925,-9.801467906011256,-9.088586745967248,-3.4046582605686337,-9.966093380227235,0.84810752691279,0.32604099888866755,0.41762529836870754,0.9738469632015538,0.22675483922161765,0.014294584733037519,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882808,-0.8037885465330046,0.5674012025748866,0.40429962463866165,0.12655938348516782,6.586556265550509,0.4391248107607982,-0.1357538523898756,1,25.064954648157027,0.008179636579807116,0.002744227770371726,0.005055961330701964,0
0.01271000038832426,1,15.54924694959349,1.7276729433079847,-8.99641524260645,-3.8159690659147385,-9.800466905606898,-9.089695193401976,-3.4049163563776723,-9.966109650541132,0.848385946747375,0.32359427416160463,0.4189606557797331,0.973846963201554,0.22675483922161763,0.014294584733037574,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882802,-0.8037885465330047,0.5674012025748866,0.4040143144446814,0.1293335057672252,6.592998096874487,0.44100986848176105,-0.13119707878686107,1,25.100713817462466,0.00818172423128366,0.0027351652868213556,0.005057494005499546,0
0.012719999998807907,1,15.55038528133035,1.728811275044844,-8.997793540412236,-3.8151328723531845,-9.799465935004863,-9.09080375430703,-3.4051744786076448,-9.9661259225206,0.8486495004431989,0.32113544152805557,0.4203166111303361,0.973846963201554,0.22675483922161763,0.014294584733037574,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882802,-0.8037885465330047,0.5674012025748866,0.4037413869768871,0.13212638904327828,6.599455426005238,0.4428947506529879,-0.1266246318273361,1,25.138708702574643,0.008183812583751223,0.002726100906603658,0.005059009010704457,0
0.012729999609291553,1,15.551523494448714,1.729949488163209,-8.999171719008732,-3.8142966638904694,-9.798465024007472,-9.091912199695827,-3.405432573940299,-9.966142192804464,0.8488980382952866,0.31866481728262,0.4216928441468364,0.9738469632015538,0.22675483922161757,0.01429458473303763,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588279,-0.8037885465330047,0.5674012025748866,0.4034807734934732,0.1349375705840729,6.6059258702960255,0.4447796328246391,-0.12203906970820035,1,25.178940446183084,0.008185901824193745,0.002717033817997888,0.005060506483982545,0
0.012740000151097775,1,15.552661704614183,1.7310876983286771,-9.000549897605229,-3.813460440526593,-9.797464142812403,-9.093020642208952,-3.4056906686033708,-9.966158463046117,0.8491314587609625,0.31618284415373943,0.4230888497766535,0.9738469632015538,0.22675483922161757,0.01429458473303763,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588279,-0.8037885465330047,0.5674012025748866,0.4032323159102934,0.13776638980333167,6.612406689116102,0.4466646905496406,-0.11744330861312527,1,25.221399827744612,0.008187992139229681,0.0027079632103798714,0.00506198657050348,0
0.012749999761581421,1,15.55379979954007,1.732225793254564,-9.001927956992436,-3.8126242171627167,-9.79646332122198,-9.094128972496364,-3.4059487371353097,-9.966174731640471,0.8493496583484103,0.3136898569273998,0.42450421850001296,0.9738469632015538,0.22675483922161746,0.014294584733037685,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.40299587570123585,0.1406123267345522,6.618895465364163,0.4485495727169594,-0.11283941453238214,1,25.26608049637228,0.008190083137162955,0.002698890790138779,0.005063448886908119,0
0.012760000303387642,1,15.554938011409584,1.7333640051240788,-9.003306135588932,-3.8117879937988404,-9.795462559236201,-9.09523741666897,-3.4062068321847816,-9.966191001906484,0.8495524037380245,0.31118623035819704,0.42593877886193926,0.9738469632015538,0.22675483922161757,0.01429458473303763,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588279,-0.8037885465330047,0.5674012025748866,0.4027715505215086,0.14347494114618803,6.625389796556675,0.4504346304396802,-0.10823014106259189,1,25.31299087526119,0.008192175192032419,0.002689814923823745,0.005064893862471634,0
0.012769999913871288,1,15.556076104234597,1.7345020979490915,-9.00468419497614,-3.810951755533803,-9.794461827052745,-9.096345744910451,-3.406464900240336,-9.966207270470804,0.8497396899106741,0.30867238354983734,0.4273918799230675,0.9738469632015538,0.22675483922161746,0.014294584733037685,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.40255903565424833,0.14635352592613474,6.631887027223105,0.4523195126127377,-0.10361779256921835,1,25.3621086218785,0.00819426791035879,0.0026807373231774283,0.005066321150389949,0
0.01278000045567751,1,15.557214084985931,1.7356400787004258,-9.006062135154057,-3.8101155321699265,-9.793461139572772,-9.09745396400932,-3.4067229428826424,-9.966223537433079,0.8499113139904881,0.30614867303281873,0.42886332129386695,0.9738469632015538,0.22675483922161746,0.014294584733037685,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.40235839064227025,0.14924764451789124,6.638384842284066,0.4542045703387627,-0.0990050352342833,1,25.41343778301881,0.008196361674034187,0.0026716563309974275,0.005067731021690136,0
0.012790000066161156,1,15.558352059618464,1.7367780533329586,-9.007440075331974,-3.8092792790037278,-9.792460496796282,-9.098562177149413,-3.4069809841374807,-9.966239804307888,0.8500672147966882,0.3036154899105777,0.4303526049812654,0.973846963201554,0.22675483922161743,0.01429458473303774,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.4021694291628475,0.15215668905422294,6.644880774587114,0.456089452506469,-0.09439398509894151,1,25.466962983111312,0.008198456090400747,0.0026625736567990554,0.005069123108951595,0
0.012799999676644802,1,15.55949003848193,1.7379160321964253,-9.008818015509892,-3.80844304073869,-9.791459913624438,-9.099670394409786,-3.4072390263517027,-9.966256071243176,0.8502072446580573,0.3010732311833425,0.4318594106833568,0.973846963201554,0.22675483922161743,0.01429458473303774,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.40199212655445454,0.15508013228329554,6.6513724358747774,0.4579743346805194,-0.08978720598532798,1,25.522679131200924,0.008200551339067478,0.002653488510767422,0.005070497704771444,0
0.012810000218451023,1,15.560628017771409,1.7390540114859032,-9.01019595568781,-3.8076068024736527,-9.790459360254916,-9.10077861208503,-3.4074970686625266,-9.966272338184554,0.850331328520505,0.2985222693794963,0.43338330196382574,0.973846963201554,0.22675483922161743,0.01429458473303774,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.40182633890308495,0.1580174137147157,6.657857497712187,0.45985939240521495,-0.08518720187261433,1,25.580572235981506,0.008202647611544208,0.0026444000676736027,0.005071854852770032,0
0.01281999982893467,1,15.561765878229389,1.7401918719438836,-9.011573776656437,-3.806770549307454,-9.789458851588877,-9.101886714036583,-3.407755084027733,-9.966288603427284,0.8504393847508327,0.2959630572332135,0.4349238112793952,0.973846963201554,0.22675483922161743,0.01429458473303774,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588278,-0.8037885465330046,0.5674012025748866,0.4016719417195354,0.1609678895629301,6.664333475935165,0.4617442745822062,-0.08059610582662759,1,25.640626416398245,0.008204744509480466,0.00263531005392108,0.005073194305434171,0
0.01283000037074089,1,15.562903739326389,1.7413297330408835,-9.012951597625065,-3.8059342961412552,-9.788458387626322,-9.10299481661044,-3.408013099537839,-9.966304868679149,0.8505313267694569,0.2933959897754728,0.43648053263285186,0.9738469632015538,0.22675483922161732,0.014294584733037796,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588277,-0.8037885465330046,0.5674012025748866,0.40152883014270346,0.16393099646030607,6.670798085046671,0.4636293323004972,-0.07601655443341329,1,25.702827681331094,0.00820684242059476,0.0026262167952341483,0.00507451620768747,0
0.012839999981224537,1,15.5640414849708,1.7424674786852954,-9.014329299384404,-3.8050980429750565,-9.787457968367251,-9.104102806751147,-3.4082710888685126,-9.966321132280669,0.8506070512063053,0.2908214350536291,0.43805312160908255,0.9738469632015538,0.22675483922161732,0.014294584733037796,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588277,-0.8037885465330046,0.5674012025748866,0.40139693752515604,0.16690622466746888,6.677249161474326,0.46551421447613844,-0.07145036018139919,1,25.767164523198783,0.008208940938865993,0.002617122040447295,0.005075820478791997,0
0.012849999591708183,1,15.565179234420134,1.7436052281346281,-9.015707001143742,-3.804261804710019,-9.786457578910502,-9.105210800597265,-3.408529079061971,-9.966337395936577,0.8506665524749227,0.28823984862785285,0.439640996909323,0.9738469632015538,0.22675483922161727,0.014294584733037852,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882758,-0.8037885465330046,0.5674012025748865,0.4012760366171202,0.16989287718173238,6.683684329050777,0.46739909665232,-0.0669000747811295,1,25.83361037669664,0.008211040255859465,0.0026080249643515635,0.005077107158251654,0
0.012860000133514404,1,15.566316981129576,1.7447429748440708,-9.01708470290308,-3.8034255515438202,-9.785457234157237,-9.106318791775147,-3.4087870686341457,-9.96635365955332,0.8507096496966726,0.28565159102633475,0.4412439919784611,0.973846963201554,0.22675483922161724,0.014294584733037852,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882752,-0.8037885465330047,0.5674012025748866,0.4011662139337004,0.1728905373647312,6.690101573286703,0.4692841543806098,-0.06236788827349329,1,25.902162901969284,0.008213140559510428,0.0025989247523649215,0.005078376364316477,0
0.01286999974399805,1,15.567428798475156,1.7458547921896503,-9.01843307917719,-3.80261124778806,-9.784292633904132,-9.107401531720775,-3.4090391785975855,-9.966369552520575,0.8508175893265684,0.2831358720128324,0.44265506624465617,0.973846963201554,0.22675483922161724,0.014294584733037852,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882752,-0.8037885465330047,0.5674012025748866,0.40092918843232894,0.17573259147674286,6.696278174819861,0.4711690365492828,-0.05807616890900771,1,25.960489905796983,0.008215241455331642,0.0025898231198435784,0.005079627761531596,0
0.012880000285804272,1,15.568458030044457,1.7468840237589518,-9.019687756949711,-3.8018680076700333,-9.782606731427821,-9.10840384575897,-3.4092725618366044,-9.966384264958453,0.8511673585871915,0.28086765932995517,0.4434269789020689,0.973846963201554,0.22675483922161724,0.014294584733037852,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882752,-0.8037885465330047,0.5674012025748866,0.4002681673234781,0.17805628794527917,6.701741975634575,0.4730540942767354,-0.05449742582174657,1,25.98177341369447,0.008217343319669026,0.002580718425343275,0.005080861748799853,0
0.012889999896287918,1,15.569487263942232,1.7479132576567267,-9.020942434722233,-3.801124775002587,-9.780920873654994,-9.109406162064742,-3.409505945603617,-9.966398977429613,0.8515037906789897,0.2785944866117615,0.44421436997112207,0.973846963201554,0.22675483922161724,0.014294584733037852,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882752,-0.8037885465330047,0.5674012025748866,0.39961903102756957,0.18039036862884578,6.707207724592399,0.4749389764546896,-0.050916559041876995,1,26.004856135972588,0.008219445757148188,0.0025716123867174736,0.005082078011497805,0
0.012900000438094139,1,15.57051638238742,1.7489423761019154,-9.022196993285466,-3.800381542335141,-9.77923506058565,-9.110408365937364,-3.409739303191195,-9.966413688250428,0.8518268488425914,0.2763167483685611,0.445016936938277,0.973846963201554,0.22675483922161724,0.014294584733037852,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882752,-0.8037885465330047,0.5674012025748866,0.39898175261469776,0.182734338204383,6.712673526160782,0.4768240341841753,-0.04733581520297949,1,26.029727181129005,0.00822154915183955,0.002562503340355152,0.005083276773896827,0
0.012910000048577785,1,15.571545617776236,1.7499716114907304,-9.023451671057988,-3.799638309667695,-9.777549307120951,-9.111410683695182,-3.4099726872963076,-9.966428400742904,0.8521364207926704,0.2740347511673024,0.44583458312622226,0.973846963201554,0.22675483922161713,0.014294584733037907,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588274,-0.8037885465330047,0.5674012025748866,0.3983564368391813,0.1850878753221821,6.718137734379564,0.4787089163534198,-0.04375648915344257,1,26.05638716541444,0.008223653108389422,0.002553393004325154,0.00508445771655859,0
0.012919999659061432,1,15.57257473749946,1.7510007312139546,-9.02470622962122,-3.7988950770002488,-9.775863583458575,-9.112412888812413,-3.4102060451736866,-9.966443111581988,0.8524324677473402,0.2717488659947665,0.44666703679669373,0.9738469632015541,0.2267548392216171,0.014294584733037963,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882736,-0.8037885465330048,0.5674012025748866,0.39774306945431714,0.18745052066736986,6.723598542498355,0.4805937985326156,-0.040180563213847685,1,26.0848254577303,0.008225757807796929,0.0025442805835112696,0.005085621121477245,0
0.012930000200867653,1,15.573603745362012,1.752029739076507,-9.025960668975163,-3.798151859233964,-9.774177919400843,-9.11341498499447,-3.4104393776861173,-9.966457820822072,0.8527149335810917,0.2694594805052999,0.44751405610730055,0.9738469632015541,0.2267548392216171,0.014294584733037963,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882736,-0.8037885465330048,0.5674012025748866,0.3971416724251724,0.18982181538928478,6.729054127195392,0.48247885626252135,-0.03661003624671657,1,26.115032784161485,0.008227863442354665,0.0025351652510393332,0.005086767005023073,0
0.0129399998113513,1,15.574632752174127,1.7530587458886213,-9.027215108329106,-3.7974086340170983,-9.772492300046595,-9.114417080153562,-3.410672709960356,-9.966472530047138,0.8529837365062983,0.2671668817117413,0.4483755151345567,0.9738469632015538,0.22675483922161707,0.014294584733037963,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588273,-0.8037885465330046,0.5674012025748865,0.39655231139803393,0.19220144271514897,6.734502929894753,0.48436373844299896,-0.03304611572783259,1,26.147005579274914,0.008229969612334307,0.002526048737238624,0.00508789515129213,0
0.01295000035315752,1,15.57566176300417,1.7540877567186648,-9.028469547683049,-3.796665423701394,-9.77080672539583,-9.115419179225501,-3.4109060431456797,-9.966487239329638,0.8532388189198816,0.2648714365101259,0.4492511992296381,0.9738469632015541,0.2267548392216171,0.014294584733037963,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882736,-0.8037885465330048,0.5674012025748866,0.39597501951679925,0.19458897564502414,6.739943213312567,0.48624879617421074,-0.02949089004123031,1,26.180734718246597,0.008232076702640806,0.0025169293761609503,0.005089005764791988,0
0.012959999963641167,1,15.576690774473231,1.755116768187726,-9.029723987036991,-3.7959222133856896,-9.76912119544855,-9.116421278919745,-3.411139376475904,-9.966501948621275,0.8534801257097908,0.2625735087394555,0.45014089741618724,0.9738469632015541,0.22675483922161704,0.014294584733038018,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882725,-0.8037885465330048,0.5674012025748866,0.39540983091846693,0.19698399216541002,6.745373268245483,0.4881336783553614,-0.025945717289465507,1,26.216210562503733,0.008234184320432053,0.0025078088793740443,0.005090098458094774,0
0.012969999574124813,1,15.57771967217916,1.756145665893655,-9.030978307181645,-3.795179010520566,-9.767435710204753,-9.11742326782611,-3.4113726840097875,-9.966516656286714,0.8537076392113085,0.26027345816971104,0.4510443367615138,0.9738469632015538,0.22675483922161696,0.014294584733038018,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882725,-0.8037885465330048,0.5674012025748866,0.39485672124405047,0.1993860450760145,6.750791414295384,0.49001856052521814,-0.022412453409420576,1,26.253418711043963,0.008236292643673282,0.0024986864595910128,0.005091173595679082,0
0.012980000115931034,1,15.578748572426568,1.757174566141062,-9.032232627326298,-3.7944358151060227,-9.7657502845656,-9.118425259207486,-3.4116059921199637,-9.966531363988482,0.853921338624743,0.25797166094102386,0.4519612478881975,0.9738469632015541,0.22675483922161704,0.014294584733038018,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882725,-0.8037885465330048,0.5674012025748866,0.3943156785047237,0.2017946754750457,6.756195959095869,0.4919036182560035,-0.018892966339720617,1,26.29234443099648,0.008238401868389748,0.0024895612801133396,0.0050922310954733966,0
0.01298999972641468,1,15.579777474789443,1.7582034685039378,-9.033486947470951,-3.79369262714206,-9.76406488872877,-9.119427252649002,-3.4118393007098327,-9.96654607172049,0.8541211563256376,0.2556684570005794,0.452891477521821,0.9738469632015538,0.22675483922161696,0.014294584733038018,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882725,-0.8037885465330048,0.5674012025748866,0.3937867729574859,0.20420951105553978,6.761585323519934,0.49378850043582134,-0.01538848409547391,1,26.332979496514476,0.00824051159063818,0.002480435082789398,0.0050932708460103985,0
0.013000000268220901,1,15.580806263389187,1.7592322571036814,-9.034741148406315,-3.792949446628678,-9.762379537595423,-9.120429135302638,-3.4120725835033596,-9.966560777826302,0.8543070327761559,0.2533641761888055,0.4538348686178364,0.9738469632015538,0.22675483922161696,0.014294584733038018,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882725,-0.8037885465330048,0.5674012025748866,0.39327006506320206,0.20663018694117566,6.76695797387846,0.4956735581651026,-0.011900891466228882,1,26.375314710913926,0.008242622195878303,0.0024713062001578637,0.005094293037981308,0
0.013009999878704548,1,15.581835056006858,1.7602610497213522,-9.035995349341679,-3.7922062810164574,-9.76069423116556,-9.121431021869123,-3.412305867207973,-9.966575483989548,0.8544790492529828,0.25105924235961674,0.45479095331100716,0.9738469632015541,0.22675483922161704,0.014294584733038018,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882725,-0.8037885465330048,0.5674012025748866,0.3927653913513386,0.20905611151037012,6.77231218459144,0.4975584403343339,-0.008431562922480287,1,26.41932079980636,0.00824473328033083,0.0024621763733201313,0.005095297560588757,0
0.013020000420510769,1,15.582863849263548,1.7612898429780426,-9.037249550277043,-3.7914631154042366,-9.759008969439181,-9.122432909057911,-3.4125391510574854,-9.966590190161927,0.8546370474881916,0.24875393017134298,0.45575980437614033,0.9738469632015541,0.2267548392216169,0.01429458473303813,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882708,-0.8037885465330048,0.5674012025748866,0.39227298498366897,0.21148707698550492,6.777646604256599,0.4994434980638348,-0.004982200986822139,1,26.465001725878583,0.00824684523637874,0.0024530439164596354,0.005096284424055186,0
0.013030000030994415,1,15.583892646538166,1.7623186402526603,-9.038503751212406,-3.790719964693177,-9.757323752416285,-9.123434800159547,-3.4127724358180833,-9.966604896391743,0.8547811389805299,0.246448684963402,0.4567409004270999,0.9738469632015541,0.2267548392216169,0.01429458473303813,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882708,-0.8037885465330048,0.5674012025748866,0.391792646006474,0.2139224495119574,6.782959520357722,0.5013283802417982,-0.0015541670636623156,1,26.512323541031577,0.008248957659609651,0.002443910572415029,0.005097253533143489,0
0.013039999641478062,1,15.584921330049651,1.7633473237641457,-9.03975783293848,-3.789976821432698,-9.755638580096873,-9.124436580473304,-3.41300569478234,-9.966619600995362,0.8549112007981098,0.24414379121041846,0.45773425474104257,0.9738469632015541,0.2267548392216169,0.01429458473303813,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882708,-0.8037885465330048,0.5674012025748866,0.39132455904272007,0.21636198598195813,6.788249611802767,0.5032132624191519,0.0018510422040287403,1,26.561285189641335,0.008251070739276112,0.002434775522946539,0.005098204974378,0
0.013050000183284283,1,15.585949901274454,1.764375894988948,-9.041011795455265,-3.7892336930733803,-9.753953437579783,-9.125438251437014,-3.4132389282850486,-9.966634303993889,0.855027342254707,0.24183968043187423,0.4587393736812456,0.9738469632015541,0.2267548392216168,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330048,0.5674012025748866,0.39086853969044544,0.21880507900350377,6.79351526657196,0.5050983201379177,0.005231639254456443,1,26.6118530816298,0.008253184661748701,0.0024256379572019436,0.005099138913430032,0
0.013059999793767929,1,15.586978591132342,1.765404584846836,-9.04226587718134,-3.788490572164643,-9.752268354667338,-9.126440037931195,-3.4134721886883828,-9.966649008688226,0.8551295369892662,0.23953668633539832,0.45975607757590387,0.9738469632015541,0.2267548392216168,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330048,0.5674012025748866,0.390424627258331,0.2212513536861025,6.798755120309062,0.5069832023161003,0.008586610813375839,1,26.664012725740893,0.008255299032151784,0.0024164995931874465,0.005100054999275551,0
0.01307000033557415,1,15.588007168703546,1.766433162418041,-9.043519839698124,-3.787747466157067,-9.750583301557215,-9.12744171507533,-3.4137054236301676,-9.966663711777471,0.8552177166091599,0.23723514485609207,0.4607842697433629,0.9738469632015542,0.22675483922161677,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330049,0.5674012025748866,0.3899929364981731,0.22370047292108808,6.803967825359019,0.5088682600424086,0.011914258137023492,1,26.717754478756124,0.008257414233227572,0.0024073587704210135,0.0051009534970447405,0
0.013079999946057796,1,15.589035748603223,1.7674617423177175,-9.044773802214909,-3.7870043676000718,-9.748898293150576,-9.12844339448704,-3.413938659099945,-9.966678414900002,0.855291997712923,0.23493545220088222,0.46182348570357995,0.9738469632015541,0.2267548392216168,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330048,0.5674012025748866,0.38957328657014256,0.22615187554654734,6.809151957434984,0.5107531422180487,0.015213508037348089,1,26.773044532204032,0.008259529863774154,0.0023982172231789096,0.005101834228616005,0
0.013089999556541443,1,15.590064216429225,1.7684902101437192,-9.046027645522404,-3.7862612839442376,-9.74721332944742,-9.129444964756141,-3.4141718691564744,-9.966693116420487,0.8553523295171802,0.23263795475611576,0.4628736052060268,0.9738469632015541,0.2267548392216168,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330048,0.5674012025748866,0.3891657761016652,0.22860520582926205,6.814306213404129,0.5126380243861974,0.018482881838344876,1,26.82987059436063,0.00826164611044581,0.002389074139642524,0.005102697355665688,0
0.013100000098347664,1,15.591092689749603,1.7695186834640975,-9.0472814888299,-3.785518222640145,-9.745528395546588,-9.130446540375926,-3.414405080458881,-9.966707818019511,0.8553987245590982,0.2303430118778122,0.4639343907296883,0.9738469632015542,0.22675483922161677,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330049,0.5674012025748866,0.388770405428304,0.23106004239528036,6.8194293026886275,0.5145230821133228,0.02172091339571811,1,26.888212260983135,0.008263763168806136,0.0023799286858671325,0.005103542783884934,0
0.01310999970883131,1,15.59212116561146,1.7705471593259539,-9.048535332137394,-3.7847751687866333,-9.7438435212504,-9.131448118470722,-3.41463829233758,-9.966722519654864,0.8554312761699875,0.22805097993651924,0.46500546480679117,0.9738469632015542,0.22675483922161677,0.014294584733038185,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882697,-0.8037885465330049,0.5674012025748866,0.3883870466996312,0.23351590131272354,6.8245199943583925,0.5164079642878882,0.024926722890918216,1,26.948039452632138,0.00826588063360197,0.002370782606253928,0.005104370450532873,0
0.013120000250637531,1,15.59314952897363,1.7715755226881242,-9.0497890562356,-3.7840321298342827,-9.742158661855372,-9.132449587008038,-3.41487147870643,-9.96673721968208,0.8554499809021217,0.22576223695409714,0.46608662557516284,0.973846963201554,0.22675483922161674,0.01429458473303824,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882686,-0.8037885465330048,0.5674012025748865,0.38801574211636863,0.2359723635785567,6.82957702368773,0.5182930220120637,0.028098694496079026,1,27.00933307078442,0.008267998891999136,0.002361634228979915,0.005105180499290706,0
0.013129999861121178,1,15.594177896566732,1.7726038902812267,-9.051042780333805,-3.7832891057830933,-9.74047386206499,-9.133451059665637,-3.415104666034665,-9.966751919769777,0.8554548949845052,0.2234771390514933,0.4671775796936413,0.9738469632015541,0.22675483922161668,0.014294584733038296,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588268,-0.8037885465330049,0.5674012025748867,0.38765643815362727,0.2384289865600956,6.83459922331821,0.5201779041797819,0.031236011958841493,1,27.07206743782225,0.008270117539445789,0.002352485296396346,0.0051059728521417,0
0.013140000402927399,1,15.595206269654213,1.7736322633687074,-9.052296504432011,-3.7825461040836457,-9.73878909207693,-9.134452537673917,-3.415337854608776,-9.966766619936013,0.8554460590633691,0.22119604401493723,0.46827806925489557,0.9738469632015541,0.2267548392216167,0.01429458473303824,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215882686,-0.8037885465330049,0.5674012025748866,0.38730911355966047,0.24088534360466585,6.839585453468045,0.5220629619058152,0.034337184382642966,1,27.136218686423376,0.00827223696855725,0.0023433341236741454,0.005106747487825626,0
