time_s,normalized_phase,theta_rock_deg,theta_cross_deg,alpha_B_deg,q_rock,q_cross,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,closest_region,T_rock_Nmm,contact_state,peak_normal_force_in_bin_N,peak_tangential_force_in_bin_N,peak_resultant_force_in_bin_N,CFN1_N,CFN2_N,CFN3_N,CFS1_N,CFS2_N,CFS3_N,CFT1_N,CFT2_N,CFT3_N,closest_normal_closing_velocity_mm_s,closest_tangential_velocity_mm_s,com_x,com_y,com_z,axis_x,axis_y,axis_z,ur1,ur2,ur3,s_mm,COM_radial_mm
0.025446400046348572,0.12723200023174286,9.960681699771522,7.800075457270374e-06,10.283342788708113,0.1729723284710826,1.3408496268399363e-07,108.10807648238352,70.20100939298668,95.32407182315517,70.20100939298668,TAIL,6.125313133704448e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.553195380519474,6.071492912299339,-7.468174303145513,-3.677201818826485,-9.550720925048752,0.9750057519678248,0.11113269547809884,0.19238842903207165,-0.035103488713502884,0.01455793809145689,0.16964222490787506,2.2500827770345065e-05,0.0002839541182332074
0.025545800104737282,0.1277290005236864,10.021752817225147,1.0058502605748823e-05,10.314516541627237,0.1740220555628557,1.7287534253890734e-07,107.09805965244922,69.0826176328454,94.35815361957344,69.0826176328454,TAIL,5.557970891627302e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.926815450765233,6.878309628786221,-7.468174152235945,-3.6772035465462762,-9.550720745594534,0.9749067751366532,0.1121881579658015,0.1922773959801084,-0.03531871363520622,0.014647173695266247,0.17068234086036682,2.2792222050954587e-05,0.0002856731535907315
0.025645200163125992,0.12822600081562996,10.0899223460169,1.1984457409123884e-05,10.345589724866286,0.17519356084580734,2.0593324686822948e-07,105.97139185434412,67.83502909297034,93.28071908551883,67.83502909297034,TAIL,4.853983446439399e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.147615867918807,7.60273504532535,-7.468173981602237,-3.6772054788950994,-9.550720544487065,0.974794987906971,0.11336614739649581,0.19215318934621886,-0.03555895760655403,0.014746791683137417,0.17184334993362427,2.3120018186542508e-05,0.00028759567322420986
0.025744600221514702,0.1287230011075735,10.16429167097079,1.3778412385961899e-05,10.376562026722947,0.17647132779457622,2.367045370436467e-07,104.74315623613883,66.47493508681868,92.1062068952665,66.47493508681868,TAIL,4.030412762134505e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.185525915764044,8.226935807583597,-7.468173792831126,-3.6772075897668186,-9.550720324292941,0.9746714612124038,0.11465108758507833,0.19201737112468925,-0.03582105040550232,0.014855475164949894,0.17310994863510132,2.348052032566583e-05,0.00028969565836826244
0.025844000279903412,0.12922000139951706,10.243806490547906,1.518453168044606e-05,10.407433145926046,0.17783717245703243,2.607956339061909e-07,103.43098240008763,65.02184587503268,90.85148729047154,65.02184587503268,TAIL,3.107234274538072e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.015063115422883,8.7352530273523,-7.4681735879760565,-3.6772098486897233,-9.55072008805533,0.9745375732329455,0.11602471626630131,0.19187178941305,-0.03610127419233322,0.014971687458455563,0.1744641810655594,2.3869208162010854e-05,0.0002919427516601448
0.025943400338292122,0.1297170016914606,10.327286588055031,1.617029807201854e-05,10.438202790337732,0.1792707610227033,2.7765283438120025e-07,102.05453435738166,63.497527319448025,89.53537407704981,63.497527319448025,TAIL,2.1068424499404204e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.615938506486028,9.11459740044904,-7.468173369547091,-3.6772122214959166,-9.550719839224856,0.9743949905122097,0.11746660442336135,0.19171854190441956,-0.03639547526836395,0.015093703754246235,0.17588594555854797,2.428080251332162e-05,0.00029430292689478453
0.026042800396680832,0.13021400198340416,10.413453645220583,1.6824787376437447e-05,10.468870657442446,0.18075009308777942,2.888112769407063e-07,100.6350343156921,61.92547415129468,88.17816807136836,61.92547415129468,TAIL,1.053492190849283e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.973532444970848,9.354807497508686,-7.468173140485336,-3.6772146711362224,-9.550719581583197,0.9742456503308545,0.11895464029830495,0.19155992890714765,-0.036699146032333374,0.015219653956592083,0.17735347151756287,2.4709356530210252e-05,0.0002967393028086558
0.026142200455069542,0.1307110022753477,10.500961136979809,1.706650968836412e-05,10.499436450871883,0.18225201957235157,2.928780684016651e-07,99.19475730175009,60.33034974375806,86.80117173722346,60.33034974375806,TAIL,-2.727571533839105e-07,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.079212608527854,9.448949379112083,-7.468172904119714,-3.677217158757027,-9.550719319161233,0.9740917333037091,0.12046554842447597,0.1913983979874588,-0.037007540464401245,0.015347571112215519,0.17884382605552673,2.5148381467894894e-05,0.0002992132163813191
0.026241600513458252,0.13120800256729126,10.58842841699513,1.6943588327153325e-05,10.529899865509137,0.1837528310542095,2.906860013968883e-07,97.75646024978069,58.73735519537671,85.42614411041394,58.73735519537671,TAIL,-1.1092562276078318e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93051179967849,9.393560217870228,-7.468172664103835,-3.6772196444278746,-9.550719056137185,0.9739356176434943,0.121975480922183,0.19123648903697016,-0.037315793335437775,0.015475436113774776,0.18033349514007568,2.5590974438380487e-05,0.00030168494862785675
0.026341000571846962,0.1317050028592348,10.674471320604743,1.637003363627255e-05,10.560260600073903,0.18522878449518784,2.807668783023116e-07,96.34287520539675,57.17166745655822,84.07481503700676,57.17166745655822,TAIL,-2.1662098116106196e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53113373999103,9.188801785198189,-7.468172424333633,-3.6772220882474143,-9.550718796743839,0.9737798312449082,0.12346054666971065,0.19107677429937608,-0.03761902451515198,0.015601227059960365,0.18179890513420105,2.6029986454704374e-05,0.00030411482456069487
0.026440400630235672,0.13220200315117836,10.75773986834182,1.5391756417671235e-05,10.590518367511548,0.18665674978384772,2.639155864785042e-07,94.97609146846165,55.65775571487785,82.7682956593394,55.65775571487785,TAIL,-3.1725101954480616e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.890824812339524,8.838538909847063,-7.468172188846469,-3.6772244512747205,-9.550718545159414,0.9736269784700359,0.12489746247664105,0.19092179200448647,-0.037912480533123016,0.0157229695469141,0.18321706354618073,2.6458201166172163e-05,0.0003064641391707736
0.026539800688624382,0.1326990034431219,10.836947892979133,1.4017024971073374e-05,10.620672877784333,0.1880147156792283,2.402803212910827e-07,93.6770767545143,54.21885023847317,81.52662060326199,54.21885023847317,TAIL,-4.103764769794697e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.025091349716861,8.35031136826845,-7.4681719617063065,-3.6772266964606173,-9.550718305402059,0.973479672534356,0.12626406284514569,0.19077398563808548,-0.03819162771105766,0.015838783234357834,0.18456606566905975,2.6868526435027932e-05,0.0003086960820745394
0.026639200747013092,0.13319600373506546,10.910906300891929,1.2334083467305568e-05,10.650723832038167,0.18928235624819584,2.113788598118078e-07,92.4651439082248,52.87635159072901,80.36823944873572,52.87635159072901,TAIL,-4.9373940093716316e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95478827674763,7.735207456645754,-7.468171746876609,-3.677228789579,-9.55071808123708,0.9733404512818777,0.1275398715954683,0.19063563951108975,-0.03845227137207985,0.015946928411722183,0.1858256608247757,2.725419525804356e-05,0.00031077666032498444
0.026738600805401802,0.133693004027009,10.978549473776518,1.029565059360677e-05,10.680670924883053,0.1904414781616275,1.7640435904077376e-07,91.35753570221749,51.6493687032602,79.30961979194339,51.6493687032602,TAIL,-5.6531720081392725e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.705590375374982,7.007633133178963,-7.468171548088807,-3.677230699983535,-9.550717876062352,0.9732116997363384,0.1287065535768302,0.190508820170306,-0.038690660148859024,0.01604584790766239,0.18697769939899445,2.76089647486104e-05,0.00031267544871544875
0.026838000863790512,0.13419000431895256,11.038963931641028,8.020820002708778e-06,10.7105138220768,0.19147650568673982,1.373995155910502e-07,90.3689729431093,50.55421926499126,78.36481792207084,50.55421926499126,TAIL,-6.233681189373363e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307355899744545,6.184978935759283,-7.46817136871235,-3.677232401451671,-9.550717692831912,0.9730955620656996,0.1297484053548354,0.19039532136036758,-0.03890357166528702,0.01613420434296131,0.18800662457942963,2.792731103755348e-05,0.00031436642439883346
0.026937400922179222,0.1346870046108961,11.09140777073584,5.4698347047363065e-06,10.740252146863439,0.19237480707336188,9.36834540777715e-08,89.51135776407715,49.60409824320278,77.54519487009259,49.60409824320278,TAIL,-6.66470103775323e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.793402000478968,5.287189464850714,-7.468171211631701,-3.6772338727085083,-9.550717533970472,0.972993871473895,0.1306526854760069,0.19029661545111237,-0.03908839449286461,0.01621091365814209,0.18889980018138885,2.8204599495665583e-05,0.0003158284842725619
0.027036799117922783,0.13518399558961391,11.13533063108597,2.7570171688159816e-06,10.76988518175209,0.19312703011072643,4.7213126848337836e-08,88.79346500061914,48.80873677445341,76.85912401815054,48.80873677445341,TAIL,-6.935956580398255e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1997159957730865,4.336254923652608,-7.468171079139242,-3.6772350979506667,-9.550717401306118,0.9729080781043001,0.13140995479975423,0.19021381479514973,-0.0392431877553463,0.01627516932785511,0.1896478533744812,2.8437235643301085e-05,0.0003170459623406381
0.027136199176311493,0.13568099588155746,11.170386062020357,-7.530695594392487e-09,10.799413761063041,0.19372730810811337,-1.289454435404921e-10,88.2207576009435,48.1741963448109,76.31181488659533,48.1741963448109,TAIL,-7.040918150957049e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.564105424579158,3.355627939276281,-7.4681709728463685,-3.6772360673701554,-9.550717296021192,0.9728391970609575,0.1320142854734827,0.19014764025019476,-0.03936673328280449,0.016326462849974632,0.1902448832988739,2.8622794527225836e-05,0.00031800914722947114
0.027235599234700203,0.13617799617350101,11.196441849625659,-2.67681316411597e-06,10.82883704614828,0.19417343211842092,-4.583000665741284e-08,87.79523084763885,47.702695494534986,75.90516540548875,47.702695494534986,TAIL,-6.977061841837881e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.925319910002168,2.3695956379238026,-7.468170893621649,-3.6772367771543726,-9.550717218621374,0.9727877657666428,0.13246343581891348,0.19009839806214004,-0.03945855796337128,0.016364598646759987,0.19068863987922668,2.87600875156112e-05,0.0003187142795234608
0.027334999293088913,0.13667499646544456,11.213577751005106,-5.534773933283419e-06,10.858154736510558,0.19446680904409172,-9.475584689306969e-08,87.5154601687822,47.39266029173284,75.63780578138413,47.39266029173284,TAIL,-6.745932482364375e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322152844673683,1.4026205166753591,-7.468170841556943,-3.67723722974804,-9.550717168917489,0.9727538355110328,0.13275880842656645,0.19006597350323576,-0.03951895236968994,0.016389697790145874,0.1909804791212082,2.88492153433619e-05,0.00031916381090360904
0.027434399351477623,0.13717199675738811,11.222091976011377,-8.015839137835939e-06,10.887366561221064,0.1946125712240687,-1.3722787059179537e-07,87.37649456146424,47.23861239375638,75.50500265823045,47.23861239375638,TAIL,-6.353174314245419e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925425009499886,0.4786765376301232,-7.46817081596308,-3.6772374337658915,-9.550717146032783,0.9727369480773849,0.13290556272225842,0.19004983883859222,-0.03954895958304405,0.016402186825871468,0.19112548232078552,2.889156542137065e-05,0.0003193663164707137
0.027533799409866333,0.13766899704933167,11.222485040178036,-1.0470768075857986e-05,10.916472216175636,0.1946193003164257,-1.7925500075590377e-07,87.37012466869565,47.23145744647239,75.49890750765753,47.23145744647239,TAIL,-5.808298989105451e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6273056113166755,0.3793982687375234,-7.468170815395328,-3.6772374037307385,-9.550717148421116,0.9727361760372775,0.13291233429409458,0.19004905477499767,-0.03955034539103508,0.016402803361415863,0.19113217294216156,2.8889767004463737e-05,0.00031933623495300717
0.027633199468255043,0.13816599734127522,11.215455145355783,-1.2688145048704148e-05,10.9454714326659,0.19449895010638946,-2.1722081757809915e-07,87.48494837011367,47.35856488387502,75.60862525209266,47.35856488387502,TAIL,-5.1245556365784133e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9037646392857064,1.1505079657485422,-7.468170837708189,-3.677237159724224,-9.550717173916071,0.9727501365184635,0.1327911586635646,0.1900623057949647,-0.03952557221055031,0.01639256440103054,0.191012442111969,2.884760590889814e-05,0.0003190935222143244
0.027732599526643753,0.13866299763321877,11.201875471968005,-1.4634007667186241e-05,10.974363925960068,0.1942664608788098,-2.5054571797836816e-07,87.70673388632389,47.604167642382514,75.82055765603212,47.604167642382514,TAIL,-4.3185340220013824e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0065779921703415,1.81585227642451,-7.468170880133161,-3.6772367270084727,-9.55071721978189,0.9727770544790838,0.13255708094925797,0.1900879337812087,-0.039477717131376266,0.016372745856642723,0.19078116118907928,2.8769914632861763e-05,0.0003186632774751486
0.027831999585032463,0.13915999792516232,11.182777517045475,-1.6131599772379492e-05,11.003149416471002,0.19393947808801312,-2.762038883001807e-07,88.01867960202092,47.94965156244746,76.1186522922115,47.94965156244746,TAIL,-3.40979257276443e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9095817387730736,2.3593983706088606,-7.468170939377418,-3.6772361352984957,-9.550717282786225,0.9728148141613742,0.13222787181053156,0.19012397866820693,-0.039410412311553955,0.01634485274553299,0.19045589864253998,2.8662415931017212e-05,0.00031807502229878995
0.027931399643421173,0.13965699821710587,11.159322405978381,-1.7378535575164945e-05,11.031827614243841,0.19353786541885307,-2.975778736651696e-07,88.40187181667258,48.37406052312354,76.4848369379284,48.37406052312354,TAIL,-2.420371714482407e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.591340740033496,2.76826786995946,-7.4681710117354525,-3.677235418034594,-9.550717359289282,0.9728610386977178,0.13182353508727093,0.19016822810630815,-0.03932775557041168,0.016310585662722588,0.1900564283132553,2.853155033928147e-05,0.00031736197945090347
0.028030799701809883,0.14015399850904942,11.132776030499146,-1.8079945997923514e-05,11.060398239333143,0.19308328311772888,-3.096165972128813e-07,88.83567562763339,48.854534699315224,76.8993963519492,48.854534699315224,TAIL,-1.3742786523150064e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.035683935671934,3.0330269431967416,-7.468171093208897,-3.6772346116838674,-9.550717445336575,0.9729131562552116,0.13136588320984677,0.19021828280693556,-0.03923419862985611,0.016271790489554405,0.18960431218147278,2.8384296752998305e-05,0.0003165603810888583
0.028130199760198593,0.14065099880099297,11.104474519827827,-1.839937698963351e-05,11.088861025532715,0.19259860009083987,-3.1511739826701477e-07,89.29829282358904,49.36692399666809,77.34150043895349,49.36692399666809,TAIL,-2.9689555923780835e-06,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.23211977635582,3.147872316252802,-7.468171179629539,-3.677233754837995,-9.550717536757164,0.9729684881036145,0.13087794286481458,0.19027160909826019,-0.03913445770740509,0.016230423003435135,0.1891223043203354,2.8227976168249762e-05,0.0003157085742004736
0.028229599818587303,0.14114799909293652,11.07579503170455,-1.8355615628148313e-05,11.117215685433463,0.19210739600016793,-3.143987638549325e-07,89.76722995949393,49.88630984339459,77.78965400165072,49.88630984339459,TAIL,7.856450132113887e-06,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1761253346178195,3.1107183574877246,-7.468171266775957,-3.6772328871654976,-9.550717629270965,0.9730243154855988,0.13038345384253625,0.19032560636412846,-0.03903338685631752,0.016188496723771095,0.18863385915756226,2.807005075371655e-05,0.0003148459801895045
0.028328999876976013,0.14164499938488007,11.048121674250245,-1.7696026376657285e-05,11.145461952596325,0.19163337864678973,-3.031298053692314e-07,90.21985201818006,50.3876194109697,78.22222612823282,50.3876194109697,TAIL,1.847085114277214e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.869293958835864,2.9231848667816576,-7.46817135048494,-3.677232048538623,-9.55071771859062,0.9730779510865425,0.12990628234545515,0.19037767441693174,-0.038935862481594086,0.016148030757904053,0.18816255033016205,2.7917939957673793e-05,0.00031401222810701257
0.028428399935364723,0.14214199967682362,11.022809746874891,-1.678166515351052e-05,11.1735995422207,0.19119977111676129,-2.8749172736834785e-07,90.63397051164424,50.84627291391308,78.61800856451173,50.84627291391308,TAIL,2.861675778300024e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.319334098242222,2.5904924416951314,-7.468171426749936,-3.677231278102023,-9.550717800532455,0.9731268099926856,0.12946980287729437,0.19042526569857887,-0.038846660405397415,0.016111012548208237,0.18773145973682404,2.7778843781612544e-05,0.00031324622835424495
0.028527799993753433,0.14263899996876717,11.001157612711983,-1.5284921559251634e-05,11.201628174339962,0.19082882828367717,-2.618698217992572e-07,90.98830521541711,51.23870064315972,78.95666271272084,51.23870064315972,TAIL,3.804799744474e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5399175163776895,2.121277210188691,-7.4681714918047275,-3.6772306131959125,-9.550717871103787,0.9731684513117025,0.12909641393895668,0.1904659583224366,-0.03877035528421402,0.016079334542155266,0.1873627007007599,2.7659576391450384e-05,0.0003125851021461319
0.028627200052142143,0.14313600026071072,10.98436917074936,-1.3542388977258959e-05,11.229547585177587,0.1905411911218497,-2.3202898554469096e-07,91.26310965674955,51.54302970407954,79.21931229844914,51.54302970407954,TAIL,4.653585379235047e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5503757728033674,1.5273325674118463,-7.4681715421952815,-3.6772300886284723,-9.550717926610249,0.9732006411210298,0.12880688704057977,0.1904975012238537,-0.03871118649840355,0.01605476252734661,0.18707677721977234,2.7566428714559695e-05,0.0003120634560188896
0.028726600110530853,0.14363300055265427,10.973528556300847,-1.1369991464682178e-05,11.257357509449387,0.19035544967334747,-1.9481528898668703e-07,91.44059365037793,51.73955635894523,79.38895255378308,51.73955635894523,TAIL,5.3874534221417184e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.375249500050161,0.8232917815883432,-7.468171574835227,-3.6772297356281127,-9.550717963726727,0.9732213786670665,0.12861992967233882,0.19051787789196326,-0.03867298364639282,0.01603887788951397,0.18689215183258057,2.750503477297545e-05,0.00031171233918206927
0.028826000168919563,0.14413000084459782,10.969572784375169,-9.041092085524078e-06,11.285057669195378,0.19028767037808542,-1.5491362047604594e-07,91.5053843871143,51.811252355768886,79.4508878933191,51.811252355768886,TAIL,5.988596785617344e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04369941951724484,0.026265768026801757,-7.468171587049741,-3.6772295812031883,-9.550717979581039,0.9732289318628907,0.12855170943890587,0.19052533738417038,-0.03865904361009598,0.016033055260777473,0.18682478368282318,2.7480271889263773e-05,0.0003115586043277484
0.028925400227308273,0.14462700113654137,10.973270875984687,-6.274260274947194e-06,11.312647714485859,0.1903510345348423,-1.0750429306340293e-07,91.44487794274059,51.74415817230993,79.39307251429261,51.74415817230993,TAIL,6.442317593790281e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4112067963945987,0.8445888585033714,-7.468171576610334,-3.6772296474726103,-9.550717971808497,0.973221853707003,0.12861549289549937,0.19051844649364688,-0.03867207467556,0.01603841409087181,0.18688777089118958,2.749617401096013e-05,0.00031162424080289676
0.029024800285696983,0.14512400142848492,10.985201229287346,-3.408087791415347e-06,11.340127308863737,0.1905554472052315,-5.839242434753074e-08,91.24962293984906,51.52780210131491,79.20647276565163,51.52780210131491,TAIL,6.737488626745932e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.953314646823621,1.76845136072033,-7.468171541760316,-3.6772299511419773,-9.550717938615579,0.9731990123288997,0.12882125132069755,0.19049610917345292,-0.03871411830186844,0.01605580560863018,0.18709096312522888,2.7555861246788712e-05,0.000311925851156037
0.029124200344085693,0.14562100172042847,11.005740076657336,-5.206525517237084e-07,11.367496340369334,0.1909073370075884,-8.919971889014129e-09,90.91351428705696,51.15541854883321,78.88525650644229,51.15541854883321,TAIL,6.867172593960054e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5442873338326475,2.723348048245674,-7.468171481235262,-3.6772305029797066,-9.550717878809026,0.9731595977114074,0.1291754612571022,0.1904576005077953,-0.038786500692367554,0.016085781157016754,0.18744076788425446,2.7661481457648192e-05,0.0003124741296887652
0.029223600402474403,0.14611800201237202,11.035053683332281,2.4378467164883702e-06,11.394754519890986,0.19140952128870709,4.176174215065565e-08,90.43392464847655,50.62409306032234,78.4269183238262,50.62409306032234,TAIL,6.828200156294946e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144573581532281,3.6865974437990108,-7.468171394281884,-3.6772313077297225,-9.55071779182859,0.9731031315126406,0.12968096896864315,0.1904025780488439,-0.0388898104429245,0.016128582879900932,0.18794001638889313,2.7814179639828463e-05,0.00031327377481751763
0.029323000460863113,0.14661500230431557,11.073091224497588,5.387605951346794e-06,11.421901595251853,0.19206108441974107,9.22808763795497e-08,89.81182005340827,49.93488926454192,77.83238904383427,49.93488926454192,TAIL,6.621544981876343e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.714404336517118,4.635295272310059,-7.468171280673263,-3.6772323638204183,-9.550717677756127,0.9730294839607222,0.1303368674156877,0.1903310913524012,-0.03902386128902435,0.016184138134121895,0.18858784437179565,2.8014063169681223e-05,0.00031432320017025356
0.029422400519251823,0.14711200259625912,11.119588523748337,8.179541334323526e-06,11.448937306113164,0.19285744375967487,1.400798649755418e-07,89.05169322111728,49.09277532153256,77.10597161462296,49.09277532153256,TAIL,6.252231105737331e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214802524039364,5.546802890741233,-7.468171140722492,-3.677233663539279,-9.550717537317412,0.9729388770877956,0.13113856205341345,0.19024357806165942,-0.0391877256333828,0.0162520632147789,0.1893797516822815,2.826019890465932e-05,0.0003156147091949898
0.029521800577640533,0.14760900288820267,11.174073112672266,1.0838391365800924e-05,11.475861376721976,0.1937904397743247,1.85579592518152e-07,88.16146884257891,48.106521002950316,76.25525115283116,48.106521002950316,TAIL,5.729202658213404e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.608562033718647,6.399229913909907,-7.468170975294956,-3.677235193207504,-9.550717371863955,0.9728318926077135,0.132077860701264,0.1901408620940586,-0.03937973827123642,0.016331667080521584,0.19030769169330597,2.8550615767984636e-05,0.00031713467104806667
0.029621200636029243,0.14810600318014622,11.235875729088145,1.3221675823051028e-05,11.502673558640309,0.1948485377761437,2.263388440081094e-07,87.15230225479098,46.988473203715685,75.29090015967755,46.988473203715685,TAIL,5.0651650960016786e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.861186619993415,7.17191676340618,-7.468170785814922,-3.6772369333546306,-9.550717183358445,0.972709475961441,0.1331431745092182,0.1900241312476569,-0.03959754481911659,0.016421973705291748,0.1913602650165558,2.888231212796211e-05,0.00031886369578872846
0.029720600694417953,0.14860300347208977,11.304147594880256,1.5332850966208162e-05,11.529373570627639,0.19601712962664863,2.624172498592328e-07,86.03827773713758,45.75422488798342,74.22639068235037,45.75422488798342,TAIL,4.276201634508004e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.941744246167994,7.845899943588715,-7.4681705742675915,-3.677238859475234,-9.550716974314726,0.9725729313926745,0.13431982019848687,0.18989491574053813,-0.039838146418333054,0.016521742567420006,0.1925230175256729,2.9251313043663523e-05,0.00032077739128428965
0.029820000752806664,0.14910000376403332,11.377879974391984,1.708968301076224e-05,11.555961168847032,0.1972788750347256,2.9240943451525175e-07,84.8360717101485,44.42224078237545,73.07767006147937,44.42224078237545,TAIL,3.3814652736182466e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.823627159655663,8.404358962919668,-7.468170343188862,-3.6772409423781722,-9.550716747763234,0.9724239165674775,0.13559036124498594,0.18975505375357407,-0.04009799286723137,0.016629500314593315,0.19377876818180084,2.9652709019827353e-05,0.0003228467121573053
0.029919400811195374,0.14959700405597687,11.455928490466038,1.8364345227350717e-05,11.582436090252324,0.1986141243406584,3.141328491921737e-07,83.56453585423029,43.0133970613299,71.8627618291936,43.0133970613299,TAIL,2.4026495067105224e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.485195373463975,8.833035080315033,-7.468170095644413,-3.67724314897239,-9.550716507172782,0.9722644262274173,0.13693503153160422,0.1896066523941334,-0.0403730534017086,0.016743576154112816,0.19510802626609802,3.008074124642293e-05,0.0003250387451116318
0.030018800869584084,0.15009400434792042,11.537042749931569,1.935561232898272e-05,11.608798075373814,0.2000014316180824,3.309937320156777e-07,82.24419502435076,41.55042791579344,70.60128659077458,41.55042791579344,TAIL,1.3634900524299614e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.910282963278348,9.12060799291859,-7.468169835191051,-3.677245443169137,-9.550716256379618,0.9720967604472155,0.13833225065013677,0.18945204342549826,-0.04065891355276108,0.016862139105796814,0.19648949801921844,3.052890984115192e-05,0.00032731760815932513
