theta_rock_deg,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,overall_gap_um
-12.695686359523343,71.46235243454812,20.43304023011472,53.0709946993948,20.43304023011472
-12.677125414553508,71.76562374793416,20.764091272419073,53.355111221436324,20.764091272419073
-12.658564469583673,72.06895622475618,21.09520939993903,53.63929140848378,21.09520939993903
-12.640003524613837,72.37234983318119,21.426394577926832,53.9235352307138,21.426394577926832
-12.621442579644002,72.67580454137024,21.757646771625616,54.2078426582967,21.757646771625616
-12.602881634674166,72.97932031747756,22.08896594627452,54.49221366139723,22.08896594627452
-12.584320689704331,73.28289712965086,22.42035206710158,54.77664821017125,22.42035206710158
-12.565759744734496,73.58653494603217,22.751805099331722,55.0611462747701,22.751805099331722
-12.54719879976466,73.89023373475656,23.083325008180555,55.34570782533743,23.083325008180555
-12.528637854794823,74.19399346395362,23.41491175885779,55.63033283201035,23.41491175885779
-12.510076909824988,74.49781410174427,23.746565316564716,55.91502126491932,23.746565316564716
-12.491515964855154,74.80169561624628,24.078285646496944,56.199773094188224,24.078285646496944
-12.472955019885317,75.10563797556813,24.410072713843213,56.484588289935076,24.410072713843213
-12.454394074915482,75.40964114781367,24.74192648378315,56.76946682226891,24.74192648378315
-12.435833129945646,75.713705101079,25.07384692149195,57.05440866129374,25.07384692149195
-12.417272184975811,76.0178298034554,25.405833992137694,57.3394137771085,25.405833992137694
-12.398711240005976,76.32201522302695,25.737887660878812,57.62448213980231,25.737887660878812
-12.38015029503614,76.62626132787109,26.070007892869285,57.9096137194598,26.070007892869285
-12.361589350066303,76.93056808605958,26.402194653254995,58.194808486157655,26.402194653254995
-12.343028405096469,77.23493546565696,26.73444790717616,58.48006640996684,26.73444790717616
-12.324467460126634,77.53936343472235,27.06676761976312,58.765387460951835,27.06676761976312
-12.305906515156797,77.84385196130772,27.39915375614277,59.050771609170496,27.39915375614277
-12.287345570186963,78.14840101345966,27.73160628143301,59.336218824672216,27.73160628143301
-12.268784625217126,78.45301055921693,28.064125160744634,59.62172907750174,28.064125160744634
-12.250223680247291,78.75768056661326,28.396710359183118,59.907302337698034,28.396710359183118
-12.231662735277457,79.06241100367583,28.729361841845048,60.19293857528996,28.729361841845048
-12.21310179030762,79.3672018384246,29.062079573820455,60.47863776030338,29.062079573820455
-12.194540845337784,79.67205303887381,29.39486352019305,60.76439986275539,29.39486352019305
-12.175979900367949,79.97696457303161,29.72771364604032,61.050224852657095,29.72771364604032
-12.157418955398114,80.28193640889991,30.06062991643077,61.33611270001404,30.06062991643077
-12.138858010428278,80.5869685144739,30.393612296427786,61.6220633748229,30.393612296427786
-12.120297065458443,80.89206085774126,30.726660751086655,61.90807684707589,30.726660751086655
-12.101736120488606,81.19721340668573,31.059775245456112,62.194153086757574,31.059775245456112
-12.083175175518772,81.50242612928382,31.39295574457812,62.480292063846086,31.39295574457812
-12.064614230548937,81.80769899350449,31.726202213488207,62.76649374831278,31.726202213488207
-12.0460532855791,82.11303196731234,32.05951461721257,63.05275811012345,32.05951461721257
-12.027492340609264,82.41842501866448,32.39289292077518,63.33908511923647,32.39289292077518
-12.00893139563943,82.72387811551096,32.72633708918704,63.62547474560287,32.72633708918704
-11.990370450669595,83.02939122579755,33.059847087457904,63.911926959168255,33.059847087457904
-11.971809505699758,83.33496431746279,33.39342288058711,64.19844172987199,33.39342288058711
-11.953248560729923,83.64059735843821,33.72706443356777,64.48501902764536,33.72706443356777
-11.934687615760087,83.94629031665035,34.060771711387105,64.77165882241542,34.060771711387105
-11.916126670790252,84.25204316001789,34.394544679023696,65.05836108409969,34.394544679023696
-11.897565725820417,84.5578558564547,34.72838330145145,65.3451257826112,34.72838330145145
-11.87900478085058,84.86372837386725,35.06228754363616,65.63195288785573,35.06228754363616
-11.860443835880744,85.16966068015664,35.39625737053609,65.91884236973344,35.39625737053609
-11.84188289091091,85.47565274321778,35.730292747104045,66.20579419813666,35.730292747104045
-11.823321945941075,85.7817045309378,36.06439363828462,66.49280834295112,36.06439363828462
-11.804761000971238,86.08781601119975,36.398560009016315,66.77988477405793,36.398560009016315
-11.786200056001404,86.39398715187852,36.73279182423084,67.06702346132897,36.73279182423084
-11.767639111031567,86.70021792084293,37.06708904885214,67.35422437463234,37.06708904885214
-11.749078166061732,87.00650828595724,37.40145164779929,67.64148748382681,37.40145164779929
-11.730517221091898,87.31285821507828,37.73587958598146,67.92881275876694,37.73587958598146
-11.711956276122061,87.61926767605577,38.070372828303725,68.21620016929974,38.070372828303725
-11.693395331152226,87.92573663673453,38.404931339663605,68.50364968526523,38.404931339663605
-11.67483438618239,88.23226506495341,38.7395550849502,68.79116127649809,38.7395550849502
-11.656273441212555,88.5388529285427,39.07424402904736,69.07873491282635,39.07424402904736
-11.637712496242719,88.84550019532934,39.408998136833404,69.36637056406958,39.408998136833404
-11.619151551272884,89.15220683313218,39.74381737317489,69.65406820004394,39.74381737317489
-11.600590606303047,89.45897280976456,40.07870170293759,69.9418277905559,40.07870170293759
-11.582029661333213,89.76579809303409,40.41365109097617,70.22964930540832,40.41365109097617
-11.563468716363378,90.07268265074042,40.748665502140845,70.51753271439554,40.748665502140845
-11.544907771393541,90.37962645067832,41.08374490127298,70.80547798730707,41.08374490127298
-11.526346826423707,90.68662946063665,41.41888925320947,71.09348509392343,41.41888925320947
-11.50778588145387,90.99369164839632,41.75409852277801,71.38155400402158,41.75409852277801
-11.489224936484035,91.30081298173477,42.08937267480151,71.66968468736967,42.08937267480151
-11.470663991514199,91.60799342842019,42.424711674094674,71.9578771137308,42.424711674094674
-11.452103046544364,91.91523295621718,42.76011548546555,72.24613125286072,42.76011548546555
-11.433542101574528,92.22253153288185,43.095584073716275,72.53444707450984,43.095584073716275
-11.414981156604693,92.52988912616644,43.43111740364236,72.82282454842037,43.43111740364236
-11.396420211634858,92.83730570381543,43.76671544002952,73.1112636443294,43.76671544002952
-11.377859266665022,93.14478123356717,44.10237814766194,73.39976433196793,44.10237814766194
-11.359298321695187,93.4523156831546,44.438105491311994,73.68832658105839,44.438105491311994
-11.34073737672535,93.75990902030374,44.77389743574778,73.9769503613189,44.77389743574778
-11.322176431755516,94.06756121273452,45.10975394573102,74.26563564246025,45.10975394573102
-11.303615486785679,94.37527222816078,45.44567498601426,74.55438239418687,45.44567498601426
-11.285054541815844,94.68304203429135,45.781660521346026,74.84319058619582,45.781660521346026
-11.266493596846008,94.99087059882649,46.11771051646674,75.13206018817998,46.11771051646674
-11.247932651876173,95.29875788946262,46.45382493610928,75.4209911698236,46.45382493610928
-11.229371706906338,95.60670387388903,46.790003745001975,75.70998350080582,46.790003745001975
-11.210810761936502,95.91470851978801,47.12624690786438,75.99903715079826,47.12624690786438
-11.192249816966667,96.22277179483652,47.46255438941005,76.28815208946659,47.46255438941005
-11.17368887199683,96.53089366670697,47.79892615434622,76.57732828647079,47.79892615434622
-11.155127927026996,96.83907410306215,48.13536216737213,76.86656571146332,48.13536216737213
-11.13656698205716,97.14731307156144,48.47186239318124,77.15586433409072,48.47186239318124
-11.118006037087325,97.4556105398574,48.808426796460914,77.4452241239928,48.808426796460914
-11.099445092117488,97.7639664755956,49.14505534188951,77.7346450508033,49.14505534188951
-11.080884147147653,98.07238084641634,49.481747994141735,78.02412708414985,49.481747994141735
-11.062323202177819,98.3808536199542,49.818504717882625,78.31367019365287,49.818504717882625
-11.043762257207982,98.68938476383593,50.155325477772685,78.60327434892622,50.155325477772685
-11.025201312238147,98.99797424568446,50.49221023846484,78.89293951957832,50.49221023846484
-11.00664036726831,99.30662203311446,50.829158964603714,79.18266567521182,50.829158964603714
-10.988079422298476,99.61532809373585,51.16617162083048,79.47245278542015,51.16617162083048
-10.96951847732864,99.9240923951521,51.503248171777315,79.76230081979307,51.503248171777315
-10.950957532358805,100.23291490495956,51.8403885820703,80.05220974791227,51.8403885820703
-10.932396587388968,100.54179559075105,52.17759281632939,80.34217953935496,52.17759281632939
-10.913835642419134,100.8507344201095,52.51486083916668,80.63221016368904,52.51486083916668
-10.895274697449299,101.15973136061562,52.85219261518736,80.92230159047942,52.85219261518736
-10.876713752479462,101.46878637984113,53.18958810899144,81.21245378928133,53.18958810899144
-10.858152807509628,101.7778994453532,53.5270472851721,81.50266672964702,53.5270472851721
-10.839591862539791,102.08707052471266,53.864570108314915,81.79294038111895,53.864570108314915
-10.821030917569956,102.39629958547336,54.20215654299876,82.08327471323562,54.20215654299876
-10.802469972600122,102.7055865951847,54.53980655379609,82.37366969552839,54.53980655379609
-10.783909027630285,103.01493152138796,54.87752010527325,82.66412529752188,54.87752010527325
-10.765348082660449,103.3243343316208,55.21529716198958,82.95464148873522,55.21529716198958
-10.746787137690614,103.63379499341218,55.55313768849579,83.24521823868025,55.55313768849579
-10.72822619272078,103.94331347428721,55.891041649340224,83.5358555168626,55.891041649340224
-10.709665247750943,104.25288974176317,56.229009009061585,83.82655329278244,56.229009009061585
-10.691104302781106,104.56252376335296,56.56703973219135,84.11731153593306,56.56703973219135
-10.672543357811271,104.8722155065619,56.905133783256126,84.4081302158013,56.905133783256126
-10.653982412841437,105.1819649388902,57.24329112677573,84.69900930186647,57.24329112677573
-10.635421467871602,105.49177202783156,57.58151172726156,84.98994876360378,57.58151172726156
-10.616860522901765,105.80163674087385,57.91979554922,85.28094857048141,57.91979554922
-10.598299577931929,106.1115590454994,58.25814255715112,85.57200869196058,58.25814255715112
-10.579738632962094,106.42153890918237,58.596552715547425,85.86312909749583,58.596552715547425
-10.56117768799226,106.73157629939412,58.935025988894665,86.15430975653638,58.935025988894665
-10.542616743022423,107.0416711835972,59.273562341673134,86.44555063852533,59.273562341673134
-10.524055798052586,107.35182352924966,59.612161738353706,86.73685171289802,59.612161738353706
-10.505494853082752,107.6620333038032,59.950824143405136,87.0282129490848,59.950824143405136
-10.486933908112917,107.97230047470296,60.28954952128518,87.31963431650902,60.28954952128518
-10.468372963143082,108.2826250093889,60.628337836447386,87.61111578458858,60.628337836447386
-10.449812018173246,108.59300687529472,60.96718905333931,87.90265732273372,60.96718905333931
-10.43125107320341,108.90344603984703,61.306103136399834,88.1942589003496,61.306103136399834
-10.412690128233574,109.21394247046801,61.645080050060756,88.48592048683368,61.645080050060756
-10.39412918326374,109.52449613457237,61.98411975875118,88.77764205157933,61.98411975875118
-10.375568238293903,109.83510699957088,62.3232222268898,89.06942356397096,62.3232222268898
-10.357007293324067,110.14577503286604,62.662387418890745,89.36126499338958,62.662387418890745
-10.338446348354232,110.45650020185538,63.00161529916038,89.65316630920684,63.00161529916038
-10.319885403384397,110.76728247393063,63.34090583209817,89.94512748079053,63.34090583209817
-10.301324458414562,111.07812181647681,63.680258982099836,90.23714847750064,63.680258982099836
-10.282763513444726,111.38901819687375,64.01967471355063,90.52922926869289,64.01967471355063
-10.26420256847489,111.69997158249512,64.35915299083261,90.82136982371358,64.35915299083261
-10.245641623505055,112.01098194070835,64.69869377831938,91.11357011190569,64.69869377831938
-10.22708067853522,112.32204923887402,65.03829704037756,91.4058301026044,65.03829704037756
-10.208519733565383,112.63317344434931,65.37796274136898,91.6981497651388,65.37796274136898
-10.189958788595547,112.9443545244827,65.71769084564816,91.99052906883132,65.71769084564816
-10.171397843625712,113.2555924466181,66.05748131756161,92.2829679830005,66.05748131756161
-10.152836898655877,113.56688717809338,66.397334121451,92.57546647695547,66.397334121451
-10.134275953686043,113.8782386862397,66.73724922165204,92.8680245200002,66.73724922165204
-10.115715008716206,114.18964693838308,67.07722658249249,93.16064208143338,67.07722658249249
-10.09715406374637,114.50111190184364,67.41726616829324,93.45331913054666,67.41726616829324
-10.078593118776535,114.81263354393457,67.75736794336939,93.74605563662541,67.75736794336939
-10.0600321738067,115.1242118319642,68.09753187203083,94.03885156894908,68.09753187203083
-10.041471228836864,115.43584673323481,68.43775791857864,94.33170689678994,68.43775791857864
-10.022910283867027,115.74753821504113,68.77804604730886,94.62462158941575,68.77804604730886
-10.004349338897192,116.05928624467442,69.11839622251014,94.9175956160867,69.11839622251014
-9.985788393927358,116.37109078941832,69.45880840846519,95.21062894605691,69.45880840846519
-9.967227448957523,116.68295181655108,69.79928256944967,95.503721548574,69.79928256944967
-9.948666503987686,116.99486929334502,70.13981866973329,95.79687339288157,70.13981866973329
-9.93010555901785,117.30684318706585,70.48041667357863,96.09008444821366,70.48041667357863
-9.911544614048015,117.61887346497535,70.8210765452435,96.3833546838,70.8210765452435
-9.89298366907818,117.93096009432603,71.16179824897661,96.67668406886453,71.16179824897661
-9.874422724108344,118.24310304236896,71.50258174902235,96.9700725726238,71.50258174902235
-9.855861779138507,118.55530227634492,71.84342700961722,97.26352016428852,71.84342700961722
-9.837300834168673,118.86755776349133,72.18433399499136,97.55702681306356,72.18433399499136
-9.818739889198838,119.17986947103887,72.52530266936886,97.8505924881472,72.52530266936886
-9.800178944229003,119.49223736621273,72.86633299696965,98.144217158732,72.86633299696965
-9.781617999259167,119.80466141623248,73.20742494200172,98.43790079400306,73.20742494200172
-9.76305705428933,120.11714158830966,73.54857846867158,98.73164336314188,73.54857846867158
-9.744496109319496,120.42967784965342,73.88979354117664,99.02544483532061,73.88979354117664
-9.72593516434966,120.7422701674642,74.23107012370878,99.31930517970689,74.23107012370878
-9.707374219379824,121.05491850893712,74.57240818045452,99.61322436546294,74.57240818045452
-9.688813274409988,121.36762284126267,74.91380767559109,99.90720236174388,74.91380767559109
-9.670252329440153,121.68038313162455,75.25526857329123,100.2012391376974,75.25526857329123
-9.651691384470318,121.99319934719999,75.59679083772065,100.49533466246751,75.59679083772065
-9.633130439500484,122.30607145516137,75.93837443304064,100.78948890519057,75.93837443304064
-9.614569494530647,122.61899942267517,76.28001932340212,101.08370183499626,76.28001932340212
-9.59600854956081,122.93198321690113,76.62172547295287,101.37797342101018,76.62172547295287
-9.577447604590976,123.24502280499428,76.96349284583248,101.67230363234958,76.96349284583248
-9.558886659621141,123.55811815410289,77.30532140617564,101.96669243812717,77.30532140617564
-9.540325714651305,123.87126923136915,77.64721111810857,102.26113980744778,77.64721111810857
-9.52176476968147,124.18447600393078,77.98916194575322,102.55564570941222,77.98916194575322
-9.503203824711633,124.49773843891865,78.3311738532233,102.85021011311358,78.3311738532233
-9.484642879741799,124.81105650345769,78.67324680462761,103.14483298763888,78.67324680462761
-9.466081934771964,125.12443016466723,79.01538076406777,103.43951430206988,79.01538076406777
-9.447520989802127,125.43785938966113,79.35757569563806,103.73425402548165,79.35757569563806
-9.42896004483229,125.75134414554657,79.69983156342897,104.02905212694324,79.69983156342897
-9.410399099862456,126.06488439942586,80.04214833152201,104.32390857551755,80.04214833152201
-9.391838154892621,126.37848011839492,80.38452596399404,104.61882334026107,80.38452596399404
-9.373277209922785,126.69213126954382,80.72696442491446,104.91379639022492,80.72696442491446
-9.35471626495295,127.00583781995711,81.06946367834655,105.20882769445316,81.06946367834655
-9.336155319983114,127.31959973671347,81.41202368834666,105.50391722198526,81.41202368834666
-9.317594375013279,127.63341698688579,81.75464441896696,105.7990649418521,81.75464441896696
-9.299033430043444,127.94728953754053,82.09732583425,106.09427082308076,82.09732583425
-9.280472485073608,128.26121735573835,82.44006789823533,106.38953483469126,82.44006789823533
-9.261911540103771,128.57520040853632,82.78287057495271,106.6848569456974,82.78287057495271
-9.243350595133936,128.88923866298296,83.12573382842858,106.98023712510741,83.12573382842858
-9.224789650164102,129.20333208612166,83.4686576226803,107.27567534192228,83.4686576226803
-9.206228705194265,129.51748064499156,83.81164192172186,107.57117156513874,83.81164192172186
-9.18766776022443,129.83168430662374,84.15468668955894,107.866725763746,84.15468668955894
-9.169106815254594,130.14594303804571,84.49779189019135,108.16233790672757,84.49779189019135
-9.150545870284759,130.46025680627682,84.84095748761166,108.45800796306094,84.84095748761166
-9.131984925314924,130.77462557833263,85.1841834458078,108.75373590171755,85.1841834458078
-9.113423980345088,131.08904932122257,85.52746972876012,109.04952169166337,85.52746972876012
-9.094863035375251,131.40352800194933,85.87081630044302,109.34536530185667,85.87081630044302
-9.076302090405417,131.7180615875103,86.21422312482419,109.64126670125063,86.21422312482419
-9.057741145435582,132.03265004489785,86.55769016586656,109.9372258587934,86.55769016586656
-9.039180200465745,132.34729334109852,86.90121738752443,110.23324274342438,86.90121738752443
-9.02061925549591,132.66199144309155,87.24480475374696,110.52931732408034,87.24480475374696
-9.002058310526074,132.97674431785157,87.58845222847744,110.8254495696891,87.58845222847744
-8.98349736555624,133.2915519323482,87.93215977565161,111.12163944917397,87.93215977565161
-8.964936420586405,133.60641425354336,88.2759273592012,111.41788693145172,88.2759273592012
-8.946375475616568,133.92133124839512,88.6197549430483,111.71419198543298,88.6197549430483
-8.927814530646732,134.23630288385468,88.9636424911111,112.01055458002274,88.9636424911111
-8.909253585676897,134.55132912686818,89.30758996730181,112.30697468411977,89.30758996730181
-8.890692640707062,134.86640994437528,89.65159733552409,112.60345226661627,89.65159733552409
-8.872131695737226,135.18154530331128,89.99566455967766,112.89998729639916,89.99566455967766
-8.85357075076739,135.49673517060324,90.33979160365469,113.19657974234975,90.33979160365469
-8.835009805797554,135.81197951317557,90.68397843134058,113.49322957334185,90.68397843134058
-8.81644886082772,136.12727829794503,91.02822500661544,113.78993675824401,91.02822500661544
-8.797887915857885,136.4426314918221,91.37253129335443,114.08670126591902,91.37253129335443
-8.779326970888048,136.75803906171424,91.71689725542365,114.38352306522359,91.71689725542365
-8.760766025918212,137.0735009745204,92.06132285668367,114.68040212500763,92.06132285668367
-8.742205080948377,137.38901719713493,92.40580806098941,114.97733841411628,92.40580806098941
-8.723644135978542,137.70458769644745,92.75035283219091,115.2743319013877,92.75035283219091
-8.705083191008706,138.0202124393397,93.09495713412896,115.5713825556549,93.09495713412896
-8.686522246038871,138.33589139268997,93.43962093064017,115.86849034574409,93.43962093064017
-8.667961301069035,138.65162452336997,93.78434418555481,116.16565524047562,93.78434418555481
-8.6494003560992,138.96741179824423,94.12912686269593,116.46287720866366,94.12912686269593
-8.630839411129365,139.28325318417455,94.47396892588044,116.76015621911817,94.47396892588044
-8.612278466159529,139.59914864801448,94.81887033892056,117.05749224063977,94.81887033892056
-8.593717521189692,139.91509815661308,95.16383106562066,117.35488524202653,95.16383106562066
-8.575156576219857,140.23110167681364,95.50885106977903,117.65233519206875,95.50885106977903
-8.556595631250023,140.5471591754537,95.85393031518885,117.94984205955016,95.85393031518885
-8.538034686280188,140.86327061936532,96.19906876563644,118.24740581324988,96.19906876563644
-8.519473741310351,141.17943597537442,96.54426638490021,118.5450264219412,96.54426638490021
-8.500912796340515,141.49565521030183,96.88952313675647,118.84270385439034,96.88952313675647
-8.48235185137068,141.81192829096244,97.23483898497065,119.14043807935792,97.23483898497065
-8.463790906400845,142.12825518416506,97.58021389330463,119.43822906559865,97.58021389330463
-8.445229961431009,142.4446358567133,97.9256478255146,119.73607678186194,97.9256478255146
-8.426669016461172,142.76107027540607,98.27114074534859,120.0339811968898,98.27114074534859
-8.408108071491338,143.07755840703408,98.61669261654926,120.33194227941956,98.61669261654926
-8.389547126521503,143.3941002183856,98.96230340285439,120.62995999818239,98.96230340285439
-8.370986181551668,143.7106956762412,99.30797306799444,120.92803432190324,99.30797306799444
-8.352425236581832,144.02734474737576,99.65370157569143,121.22616521930118,99.65370157569143
-8.333864291611995,144.34404739855944,99.99948888966581,121.52435265908868,99.99948888966581
-8.31530334664216,144.66080359655663,100.3453349736283,121.82259660997407,100.3453349736283
-8.296742401672326,144.9776133081251,100.69123979128625,122.12089704065777,100.69123979128625
-8.27818145670249,145.29447650001882,101.0372033063368,122.41925391983554,101.0372033063368
-8.259620511732653,145.6113931389843,101.38322548247613,122.71766721619737,101.38322548247613
-8.241059566762818,145.92836319176328,101.72930628338872,123.01613689842561,101.72930628338872
-8.222498621792983,146.24538662509246,102.07544567275694,123.3146629351981,102.07544567275694
-8.203937676823148,146.562463405702,102.42164361425665,123.61324529518703,102.42164361425665
-8.185376731853312,146.87959350031664,102.76790007155567,123.91188394705787,102.76790007155567
-8.166815786883475,147.1967768756557,103.1142150083164,124.21057885947029,103.1142150083164
-8.14825484191364,147.51401349843363,103.46058838819616,124.5093300010789,103.46058838819616
-8.129693896943806,147.83130333535766,103.80702017484545,124.80813734053109,103.80702017484545
-8.11113295197397,148.14864635313052,104.15351033190801,125.10700084646953,104.15351033190801
-8.092572007004133,148.4660425184493,104.50005882302126,125.40592048753052,104.50005882302126
-8.074011062034298,148.78349179800543,104.84666561181922,125.70489623234371,104.84666561181922
-8.055450117064463,149.1009941584842,105.19333066192704,126.0039280495342,105.19333066192704
-8.036889172094629,149.4185495665672,105.5400539369633,126.30301590771997,105.5400539369633
-8.018328227124792,149.73615798892757,105.88683540054345,126.60215977551503,105.88683540054345
-7.999767282154957,150.05381939223582,106.23367501627423,126.90135962152516,106.23367501627423
-7.981206337185121,150.3715337431538,106.58057274775712,127.20061541435123,106.58057274775712
-7.962645392215285,150.6893010083412,106.92752855858723,127.49992712258873,106.92752855858723
-7.94408444724545,151.0071211544497,107.2745424123549,127.79929471482698,107.2745424123549
-7.925523502275614,151.32499414812563,107.62161427264184,128.0987181596489,107.62161427264184
-7.9069625573057785,151.64291995601099,107.96874410302625,128.3981974256322,107.96874410302625
-7.888401612335943,151.9608985447418,108.31593186707944,128.69773248134896,108.31593186707944
-7.869840667366108,152.27892988094817,108.66317752836463,128.99732329536485,108.66317752836463
-7.8512797223962725,152.59701393125448,109.0104810504433,129.29696983623907,109.0104810504433
-7.832718777426437,152.91515066228024,109.35784239686608,129.59667207252645,109.35784239686608
-7.814157832456601,153.23334004063904,109.70526153118065,129.89642997277485,109.70526153118065
-7.795596887486766,153.5515820329385,110.05273841692764,130.19624350552638,110.05273841692764
-7.77703594251693,153.86987660578222,110.400273017642,130.49611263931882,110.400273017642
-7.758474997547094,154.1882237257668,110.74786529685011,130.79603734268187,110.74786529685011
-7.739914052577259,154.50662335948394,111.09551521807748,131.0960175841408,111.09551521807748
-7.721353107607424,154.82507547351887,111.44322274483942,131.39605333221417,111.44322274483942
-7.702792162637588,155.14358003445383,111.79098784064523,131.6961445554161,111.79098784064523
-7.684231217667753,155.46213700886224,112.13881046900131,131.99629122225355,112.13881046900131
-7.665670272697917,155.78074636331485,112.4866905934041,132.2964933012276,112.4866905934041
-7.6471093277280815,156.09940806437572,112.83462817734724,132.59675076083465,112.83462817734724
-7.628548382758246,156.4181220786023,113.18262318431682,132.89706356956478,113.18262318431682
-7.60998743778841,156.7368883725484,113.53067557779173,133.19743169590126,113.53067557779173
-7.591426492818575,157.05570691276193,113.87878532124806,133.49785510832402,113.87878532124806
-7.572865547848739,157.37457766578444,114.22695237815273,133.7983337753048,114.22695237815273
-7.554304602878904,157.69350059815258,114.57517671196827,134.09886766530977,114.57517671196827
-7.535743657909069,158.01247567639797,114.9234582861518,134.39945674680052,114.9234582861518
-7.517182712939233,158.3315028670461,115.2717970641517,134.7001009882325,115.2717970641517
-7.498621767969397,158.65058213661743,115.62019300941361,135.0008003580545,115.62019300941361
-7.480060822999562,158.96971345162603,115.96864608537427,135.30155482471017,115.96864608537427
-7.461499878029726,159.28889677858137,116.31715625546745,135.60236435663808,116.31715625546745
-7.4429389330598905,159.60813208398739,116.66572348311787,135.90322892226914,116.66572348311787
-7.424377988090055,159.92741933434286,117.01434773174724,136.20414849003103,117.01434773174724
-7.405817043120219,160.24675849614044,117.3630289647688,136.5051230283425,117.3630289647688
-7.3872560981503845,160.5661495358678,117.7117671455904,136.80615250561968,117.7117671455904
-7.368695153180549,160.88559242000633,118.06056223761485,137.10723689027083,118.06056223761485
-7.350134208210713,161.20508711503345,118.40941420423856,137.40837615069935,118.40941420423856
-7.331573263240878,161.52463358741963,118.75832300885192,137.70957025530305,118.75832300885192
-7.313012318271042,161.8442318036315,119.10728861483899,138.0108191724727,119.10728861483899
-7.294451373301206,162.16388173012797,119.45631098557841,138.31212287059492,119.45631098557841
-7.275890428331371,162.48358333336498,119.80539008444246,138.6134813180502,119.80539008444246
-7.257329483361535,162.80333657979207,120.15452587479636,138.91489448321238,120.15452587479636
-7.2387685383916995,163.12314143585238,120.50371832000373,139.21636233444946,120.50371832000373
-7.220207593421865,163.4429978679851,120.852967383416,139.5178848401266,120.852967383416
-7.201646648452029,163.76290584262333,121.2022730283826,139.81946196859886,121.2022730283826
-7.1830857034821936,164.08286532619454,121.55163521824753,140.12109368821845,121.55163521824753
-7.164524758512358,164.40287628512252,121.90105391634631,140.42277996733134,121.90105391634631
-7.145963813542522,164.7042714574448,122.25052908601108,140.72452077427755,122.25052908601108
-7.127402868572687,165.0045836626104,122.60006069056473,141.02631607739124,122.60006069056473
-7.108841923602851,165.30494406443697,122.94964869332748,141.32816584500097,122.94964869332748
-7.090280978633015,165.60535263140207,123.29929305761311,141.63007004543027,123.29929305761311
-7.07172003366318,165.90580933198163,123.64899374672656,141.9320286469946,123.64899374672656
-7.053159088693345,166.20631413464392,123.99875072397104,142.23404161800724,123.99875072397104
-7.0345981437235094,166.50686700785266,124.34856395264082,142.53610892677304,124.34856395264082
-7.016037198753674,166.80746792006772,124.69843339602649,142.83823054159228,124.69843339602649
-6.997476253783838,167.10811683974248,125.04835901741052,143.14040643075933,125.04835901741052
-6.978915308814003,167.40881373532562,125.39834078007117,143.44263656256263,125.39834078007117
-6.960354363844167,167.70955857526104,125.74837864727972,143.74492090528534,125.74837864727972
-6.941793418874331,168.01035132798847,126.09847258230256,144.04725942720464,126.09847258230256
-6.923232473904496,168.3111919619405,126.44862254839862,144.34965209659234,126.44862254839862
-6.90467152893466,168.6120804455466,126.79882850882373,144.65209888171393,126.79882850882373
-6.886110583964825,168.91301674722976,127.14909042682443,144.95459975083003,127.14909042682443
-6.86754963899499,169.21400083540993,127.49940826564344,145.2571546721947,127.49940826564344
-6.848988694025154,169.5150326785002,127.84978198851749,145.5597636140571,127.84978198851749
-6.830427749055318,169.81611224490922,128.20021155867767,145.86242654466076,128.20021155867767
-6.811866804085483,170.1172395030413,128.55069693934794,146.16514343224307,128.55069693934794
-6.793305859115648,170.41841442129356,128.90123809374708,146.46791424503525,128.90123809374708
-6.774744914145812,170.71963696806154,129.25183498508952,146.77073895126404,129.25183498508952
-6.756183969175977,171.02090711173255,129.60248757658078,147.0736175191506,129.60248757658078
-6.73762302420614,171.32222482069125,129.95319583142296,147.37654991690886,129.95319583142296
-6.719062079236306,171.6235900633165,130.30395971281172,147.67953611274854,130.30395971281172
-6.700501134266469,171.92500280798106,130.65477918393674,147.9825760748733,130.65477918393674
-6.681940189296634,172.22646302305344,131.00565420798148,148.2856697714803,131.00565420798148
-6.663379244326798,172.52797067689906,131.35658474812362,148.5888171707632,131.35658474812362
-6.644818299356963,172.82952573787486,131.70757076753637,148.89201824090793,131.70757076753637
-6.626257354387128,173.13112817433617,132.05861222938452,149.1952729500954,132.05861222938452
-6.607696409417292,173.43277795463052,132.4097090968308,149.49858126650173,132.4097090968308
-6.589135464447457,173.73447504710353,132.76086133302846,149.80194315829598,132.76086133302846
-6.570574519477621,174.03621942009218,133.11206890112658,150.10535859364293,133.11206890112658
-6.552013574507786,174.33801104193142,133.46333176426774,150.40882754070094,133.46333176426774
-6.533452629537949,174.63984988094944,133.81464988559,150.7123499676227,133.81464988559
-6.514891684568115,174.9417359054721,134.16602322822558,151.01592584255607,134.16602322822558
-6.496330739598278,175.24366908381566,134.51745175529916,151.31955513364227,134.51745175529916
-6.477769794628443,175.54564938429667,134.8689354299304,151.62323780901798,134.8689354299304
-6.459208849658609,175.84767677522368,135.2204742152342,151.9269738368131,135.2204742152342
-6.440647904688772,176.14975122489977,135.5720680743182,152.23076318515228,135.5720680743182
-6.422086959718937,176.45187270162577,135.9237169702856,152.53460582215627,135.9237169702856
-6.403526014749101,176.7540411736954,136.27542086623268,152.8385017159376,136.27542086623268
