time_s,normalized_phase,theta_rock_deg,theta_cross_deg,alpha_B_deg,q_rock,q_cross,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,T_rock_Nmm,contact_state,com_x,com_y,com_z,axis_x,axis_y,axis_z,ur1,ur2,ur3,s_mm,COM_radial_mm,contact_force_N
0.08190560340881348,0.4095280170440674,5.262947791444375,3.220158107649153e-05,5.383283179665791,0.09172664990750753,5.5965424873105e-07,187.62408947887522,158.12279479398427,171.48232216587596,158.12279479398427,2.284223286507482e-05,FREE,-7.4681802090476905,-3.677049613025498,-9.55073521066666,0.9792921029503987,0.029657057658320822,0.20026840996531878,-0.01854822412133217,0.007690904196351767,0.0896342322230339,4.359624451516955e-06,0.00013204473355195575,0.0
0.08200500160455704,0.4100250080227852,5.272397729905165,3.45753577711814e-05,5.356941027070107,0.09189088588083626,6.009006696059449e-07,187.46078120931642,157.9423004747914,171.32570569489152,157.9423004747914,1.604931531627528e-05,FREE,-7.468180207064083,-3.677049870405223,-9.550735188237612,0.9792900742334997,0.029821341186849176,0.20025393408760905,-0.01858152635395527,0.007704674731940031,0.08979517966508865,4.382129236702665e-06,0.00013230211430090763,0.0
0.0821043998003006,0.410521999001503,5.283897717553295,3.6102607862513967e-05,5.330546642838673,0.09209074747823896,6.274318006283967e-07,187.26206283596747,157.7226695250893,171.13512509565936,157.7226695250893,8.85697742049785e-06,FREE,-7.468180204773975,-3.6770501873168326,-9.550735160614439,0.9792875742582992,0.030021260952125622,0.200236287406006,-0.018622053787112236,0.007721456233412027,0.08999104052782059,4.409691984038215e-06,0.00013261903944315016,0.0
0.08220379799604416,0.4110189899802208,5.296529054907653,3.6795227442675136e-05,5.30410028251759,0.09231026685237277,6.394558705939557e-07,187.04381812124083,157.48145458578665,170.92581485750014,157.48145458578665,1.4396923322609392e-06,FREE,-7.468180202268772,-3.6770505370139075,-9.55073513010453,0.979284786335053,0.0302408456648577,0.2002168786745618,-0.018666567280888557,0.00773990573361516,0.09020616859197617,4.440090900256647e-06,0.00013296875515686878,0.0
0.08230320364236832,0.4115160182118416,5.30934332995287,3.657956037686835e-05,5.277600211514748,0.09253296090695644,6.356946452544461e-07,186.8224386363458,157.23676949463007,170.713495706725,157.23676949463007,-6.023138312167034e-06,FREE,-7.468180199663524,-3.6770508919787757,-9.550735099096217,0.97928191262585,0.030463607750483998,0.20019716333325585,-0.018711725249886513,0.007758638355880976,0.09042441099882126,4.471016622389665e-06,0.00013332373679019672,0.0
0.08240260183811188,0.4120130091905594,5.321386850174862,3.5472110242594664e-05,5.251050670891601,0.09274225610906302,6.164368659057822e-07,186.61439999966234,157.00682177332226,170.5139689411319,157.00682177332226,-1.3349368290621452e-05,FREE,-7.46818019709784,-3.6770512245191425,-9.550735069994206,0.9792791702894835,0.030672968405325608,0.20017860936260512,-0.01875416561961174,0.007776259910315275,0.09062952548265457,4.500121619413772e-06,0.00013365628679136942,0.0
0.08250200003385544,0.4125100001692772,5.331723464944207,3.346706615708337e-05,5.224449868143851,0.09292188502875225,5.81583284073411e-07,186.4358685318085,156.8094772608598,170.34273865429145,156.8094772608598,-2.0361242871333952e-05,FREE,-7.468180194730425,-3.6770515074374783,-9.55073504516591,0.9792767858183214,0.030852654153736843,0.20016266007676695,-0.0187905915081501,0.007791402284055948,0.09080556780099869,4.525078043629568e-06,0.00013393920375273972,0.0
0.082601398229599,0.413006991147995,5.339457214587768,3.066647162879148e-05,5.197798093829912,0.09305627957506858,5.329084528962164e-07,186.3023111934215,156.6618298301874,170.2146384262489,156.6618298301874,-2.6888446648592922e-05,FREE,-7.468180192729537,-3.6770517147295108,-9.55073502687961,0.9792749855037322,0.030987090647630944,0.2001507006729206,-0.0188178438693285,0.007802754174917936,0.09093727916479111,4.54364307567802e-06,0.00013414648064933132,0.0
0.08270079642534256,0.4135039821267128,5.343754274307926,2.7119999511716092e-05,5.171095639677913,0.09313095172671164,4.7127611591361944e-07,186.22812033590637,156.57978554932484,170.14347088434388,156.57978554932484,-3.2772878555008126e-05,FREE,-7.468180191259338,-3.677051822180853,-9.55073501724806,0.9792739844839906,0.031061783698860534,0.20014402041103938,-0.018832983449101448,0.00780909601598978,0.09101045876741409,4.55372083448814e-06,0.00013425390107135504,0.0
0.08280020207166672,0.4140010103583336,5.3438626264097335,2.2925270771936392e-05,5.144340763177593,0.09313283460850269,3.9838240593807336e-07,186.22627759209016,156.57769160193146,170.14168606512186,156.57769160193146,-3.787227021834999e-05,FREE,-7.4681801904617116,-3.6770518079636316,-9.550735018177564,0.9792739735884323,0.031063661138407084,0.2001437823390994,-0.018833359703421593,0.007809326983988285,0.09101229906082153,4.553427594537432e-06,0.0001342396347254525,0.0
