frame,time_s,node,x_mm,y_mm,z_mm 
15,0.0015000704443082213,208,-8.009196004344,-3.0533957764825077,-9.87749896676563
15,0.0015000704443082213,209,-7.913143295410092,-3.0381930517068945,-10.025523808061221
15,0.0015000704443082213,210,-7.836774661131017,-3.099313214914449,-10.173172845842965
15,0.0015000704443082213,211,-7.795215194350173,-3.2246510619586166,-10.291204355176681
15,0.0015000704443082213,212,-8.356799474605975,-3.242292756967482,-9.798951989370655
15,0.0015000704443082213,213,-8.278583709034772,-3.0979969394283424,-9.865504458992252
15,0.0015000704443082213,214,-8.181871895528397,-3.00948176645425,-9.984585308476825
15,0.0015000704443082213,215,-8.08581918659449,-2.9942790416786367,-10.132610149772415
15,0.0015000704443082213,216,-8.009450245826695,-3.055399089969306,-10.280260083296016
15,0.0015000704443082213,217,-7.967891681821503,-3.180736873339399,-10.398291893356248
16,0.0016000049654394388,1,-8.753251776612466,-3.361596826083251,-10.374617627479793
16,0.0016000049654394388,2,-8.14948575927595,-3.3364255032691186,-10.54660648810526
16,0.0016000049654394388,3,-8.569175972354026,-3.4428210413120452,-9.87873814026085
16,0.0016000049654394388,4,-6.075796321922361,-3.7429417598743924,-9.216388630697493
16,0.0016000049654394388,5,-6.429970367424855,-3.8455372523416984,-8.680281431714311
16,0.0016000049654394388,6,-8.57828077660238,-3.333586391522193,-10.48848443491717
16,0.0016000049654394388,7,-8.360160052513836,-3.3143506164761574,-10.576821667902497
16,0.0016000049654394388,8,-8.1829470157927,-3.5103368604601193,-10.548370319364164
16,0.0016000049654394388,9,-8.251342856884943,-3.660340007481473,-10.48364513314269
16,0.0016000049654394388,10,-8.341127326107166,-3.756723907983391,-10.365250804757853
16,0.0016000049654394388,11,-8.434517291847923,-3.780399161779366,-10.216635883644356
16,0.0016000049654394388,12,-8.513015472703257,-3.726676430530478,-10.067236019038251
16,0.0016000049654394388,13,-8.561074433458376,-3.6061967035389593,-9.94664148605998
16,0.0016000049654394388,14,-8.691586971502064,-3.4135186996622604,-10.05162282804437
16,0.0016000049654394388,15,-8.756569138975031,-3.387657241282054,-10.220271220388014
16,0.0016000049654394388,16,-8.535715005333838,-3.2689098331162856,-9.876973412627658
16,0.0016000049654394388,17,-8.467318247722163,-3.11890693388405,-9.941698344033897
16,0.0016000049654394388,18,-8.377534405522809,-3.022522636597772,-10.060093823608256
16,0.0016000049654394388,19,-8.284144720798785,-2.9988477672677614,-10.208707884748708
16,0.0016000049654394388,20,-8.20564625892672,-3.052570114050686,-10.358108609327857
16,0.0016000049654394388,21,-8.157587272732117,-3.173050547454371,-10.47870325150985
16,0.0016000049654394388,22,-7.973317881924319,-3.371291262678917,-10.441905761483056
16,0.0016000049654394388,23,-7.797149715076127,-3.406156873093474,-10.33720593123514
16,0.0016000049654394388,24,-7.620980929684892,-3.441022644821668,-10.232504913396461
16,0.0016000049654394388,25,-7.4448127628367,-3.475888255236225,-10.127805083148544
16,0.0016000049654394388,26,-7.268644431465267,-3.510754020805221,-10.023104210918104
16,0.0016000049654394388,27,-7.092475810597272,-3.5456196373789757,-9.91840423506195
16,0.0016000049654394388,28,-6.91630747922584,-3.580485402947972,-9.81370336283151
16,0.0016000049654394388,29,-6.740139312377647,-3.615351013362529,-9.709003532583592
16,0.0016000049654394388,30,-6.5639714350260165,-3.650216772772327,-9.604302805961389
16,0.0016000049654394388,31,-6.3878031036545835,-3.685082538341323,-9.499601933730949
16,0.0016000049654394388,32,-6.214147073458772,-3.713618632306508,-9.386487424099721
16,0.0016000049654394388,33,-6.087988012166142,-3.869048585213405,-9.249976923395906
16,0.0016000049654394388,34,-6.139333898254329,-4.010727705636032,-9.222650511944588
16,0.0016000049654394388,35,-6.223396738819826,-4.116274205633548,-9.122109550423703
16,0.0016000049654394388,36,-6.31303018960694,-4.14891825905307,-8.98110397188319
16,0.0016000049654394388,37,-6.383007248679517,-4.098132069750051,-8.842588887565967
16,0.0016000049654394388,38,-6.422913577288963,-3.9895610735446216,-8.737612553361556
16,0.0016000049654394388,39,-6.631324224885208,-3.826344170058647,-8.727033537224628
16,0.0016000049654394388,40,-6.8074923917334,-3.79147855964409,-8.831733367472545
16,0.0016000049654394388,41,-6.983660723104833,-3.7566127940750937,-8.936434239702985
16,0.0016000049654394388,42,-7.159829343972827,-3.7217471775013387,-9.04113421555914
16,0.0016000049654394388,43,-7.335997692303916,-3.686880940990898,-9.1458350149871
16,0.0016000049654394388,44,-7.5121660236753485,-3.6520151754219023,-9.25053588721754
16,0.0016000049654394388,45,-7.688333736503739,-3.617149571166543,-9.355235571857218
16,0.0016000049654394388,46,-7.864502357371733,-3.582283954592788,-9.459935547713373
16,0.0016000049654394388,47,-8.040670234723365,-3.5474181951829897,-9.564636274335575
16,0.0016000049654394388,48,-8.216839020114598,-3.512552423454796,-9.669337292174255
16,0.0016000049654394388,49,-8.393007186962791,-3.477686813040239,-9.774037122422172
16,0.0016000049654394388,50,-6.0935646270539054,-3.652250904434884,-9.151121666335973
16,0.0016000049654394388,51,-6.11336875948549,-3.557052332604153,-9.091714790459275
16,0.0016000049654394388,52,-6.165942469419663,-3.4906625643230598,-8.993450587652159
16,0.0016000049654394388,53,-6.246006239546784,-3.482707802761449,-8.868152552203071
16,0.0016000049654394388,54,-6.333391753015473,-3.5538324984317025,-8.75083413225107
16,0.0016000049654394388,55,-6.400066822847005,-3.688502804274932,-8.682541901139647
16,0.0016000049654394388,56,-8.332918698671367,-3.5402460070096344,-10.555991754607538
16,0.0016000049654394388,57,-8.458552276150183,-3.523022162116852,-10.528124876111812
16,0.0016000049654394388,58,-8.40683901880226,-3.6443443290506043,-10.48383866117164
16,0.0016000049654394388,59,-8.614115820089951,-3.468186315152508,-10.460824304845676
16,0.0016000049654394388,60,-8.538494791857493,-3.5915765336311063,-10.443042273841495
16,0.0016000049654394388,61,-8.508163665161574,-3.689920830440153,-10.357540232276643
16,0.0016000049654394388,62,-8.645438391037137,-3.5826734429603033,-10.343003248513766
16,0.0016000049654394388,63,-8.600266562267402,-3.6672177784204023,-10.218409665939884
16,0.0016000049654394388,64,-8.734473985563309,-3.475716695640869,-10.327953735468048
16,0.0016000049654394388,65,-8.715732036840896,-3.5310045392460365,-10.211742985657297
16,0.0016000049654394388,66,-8.643863815937783,-3.5997183811668427,-10.095922997573366
16,0.0016000049654394388,67,-8.67724562849121,-3.2595027718111007,-10.099960026675523
16,0.0016000049654394388,68,-8.549988459317792,-3.1119339950313067,-10.050605450651933
16,0.0016000049654394388,69,-8.713756603483546,-3.2634871195924284,-10.24488506618378
16,0.0016000049654394388,70,-8.626382306256563,-3.159179463623072,-10.186982206528508
16,0.0016000049654394388,71,-8.48916117058353,-3.0399983992434714,-10.205041093574204
16,0.0016000049654394388,72,-8.603199344782352,-3.170962826769941,-10.344577813954864
16,0.0016000049654394388,73,-8.406624581536413,-3.041609884624771,-10.338438695357578
16,0.0016000049654394388,74,-8.412214458626053,-3.1359143977913146,-10.48001248474128
16,0.0016000049654394388,75,-8.283343727296225,-3.1521839273412002,-10.49499677886459
16,0.0016000049654394388,76,-8.006778831984851,-3.5452029418161213,-10.44367056191873
16,0.0016000049654394388,77,-7.830610954633221,-3.5800687012259194,-10.338969835296526
16,0.0016000049654394388,78,-7.654441879745425,-3.614934323958872,-10.234269713832134
16,0.0016000049654394388,79,-7.478273548373992,-3.649800089527868,-10.129568841601692
16,0.0016000049654394388,80,-7.3021053815257995,-3.684665699942425,-10.024869011353776
16,0.0016000049654394388,81,-7.125937050154367,-3.7195314655114213,-9.920168139123335
16,0.0016000049654394388,82,-6.949768883306175,-3.7543970759259784,-9.815468308875419
16,0.0016000049654394388,83,-6.7736005519347415,-3.789262841494974,-9.710767436644979
16,0.0016000049654394388,84,-6.597432220563309,-3.82412860706397,-9.606066564414537
16,0.0016000049654394388,85,-6.421264053715117,-3.8589942174785272,-9.50136673416662
16,0.0016000049654394388,86,-6.246573510587547,-3.8834063505449756,-9.391798497249626
16,0.0016000049654394388,87,-8.07517469003675,-3.69520561789603,-10.378945302894774
16,0.0016000049654394388,88,-7.89900681268512,-3.7300713773058285,-10.27424457627257
16,0.0016000049654394388,89,-7.722838191817125,-3.764936993879583,-10.169544600416415
16,0.0016000049654394388,90,-7.546670314465494,-3.799802753289381,-10.064843873794214
16,0.0016000049654394388,91,-7.3705016935975,-3.8346683698631363,-9.960143897938059
16,0.0016000049654394388,92,-7.194333362226067,-3.869534135432132,-9.855443025707618
16,0.0016000049654394388,93,-7.018164741358073,-3.904399752005887,-9.750743049851463
16,0.0016000049654394388,94,-6.841996864006442,-3.939265511415685,-9.64604232322926
16,0.0016000049654394388,95,-6.665828243138448,-3.9741311279894402,-9.541342347373106
16,0.0016000049654394388,96,-6.489659911767015,-4.008996893558436,-9.436641475142665
16,0.0016000049654394388,97,-6.313560407079204,-4.042041759264433,-9.331730171628552
16,0.0016000049654394388,98,-8.164959159258975,-3.791589518397948,-10.260550974509936
16,0.0016000049654394388,99,-7.988790373867739,-3.8264552901261424,-10.155849956671258
16,0.0016000049654394388,100,-7.812622496516108,-3.8613210495359405,-10.051149230049056
16,0.0016000049654394388,101,-7.636453875648114,-3.896186666109695,-9.9464492541929
16,0.0016000049654394388,102,-7.460286452316286,-3.931052419360296,-9.841748673178936
16,0.0016000049654394388,103,-7.284117831448292,-3.9659180359340507,-9.73704869732278
16,0.0016000049654394388,104,-7.107949500076859,-4.000783801503046,-9.63234782509234
16,0.0016000049654394388,105,-6.931780879208865,-4.035649418076802,-9.527647849236185
16,0.0016000049654394388,106,-6.755612547837432,-4.070515183645798,-9.422946977005745
16,0.0016000049654394388,107,-6.579444380989239,-4.105380794060355,-9.318247146757829
16,0.0016000049654394388,108,-6.403276049617807,-4.14024655962935,-9.213546274527387
16,0.0016000049654394388,109,-8.258349414496294,-3.815264921189164,-10.111935157022153
16,0.0016000049654394388,110,-8.082181247648101,-3.850130531603721,-10.007235326774236
16,0.0016000049654394388,111,-7.906012172760304,-3.884996154336674,-9.902535205309844
16,0.0016000049654394388,112,-7.7298442954086735,-3.9198619137464723,-9.79783447868764
16,0.0016000049654394388,113,-7.553675947077585,-3.954728150256913,-9.693133679259681
16,0.0016000049654394388,114,-7.3775073262095905,-3.9895937668306676,-9.588433703403528
16,0.0016000049654394388,115,-7.2013387053415965,-4.024459383404422,-9.483733727547373
16,0.0016000049654394388,116,-7.025170373970163,-4.059325148973418,-9.379032855316932
16,0.0016000049654394388,117,-6.8490024966185326,-4.094190908383217,-9.274332128694729
16,0.0016000049654394388,118,-6.672834329770341,-4.129056518797774,-9.169632298446812
16,0.0016000049654394388,119,-6.496665998398908,-4.16392228436677,-9.064931426216372
16,0.0016000049654394388,120,-8.336847305855065,-3.761542040945035,-9.962536188790335
16,0.0016000049654394388,121,-8.16067852046383,-3.7964078126732286,-9.857835170951656
16,0.0016000049654394388,122,-7.984510643112198,-3.8312735720830267,-9.753134444329454
16,0.0016000049654394388,123,-7.808342022244204,-3.8661391886567817,-9.6484344684733
16,0.0016000049654394388,124,-7.632173855396013,-3.901004799071339,-9.543734638225382
16,0.0016000049654394388,125,-7.4560055240245795,-3.935870564640335,-9.43903376599494
16,0.0016000049654394388,126,-7.279837192653146,-3.9707363302093306,-9.3343328937645
16,0.0016000049654394388,127,-7.103669025804955,-4.005601940623888,-9.229633063516584
16,0.0016000049654394388,128,-6.927500694433522,-4.040467706192884,-9.124932191286144
16,0.0016000049654394388,129,-6.75133252758533,-4.075333316607441,-9.020232361038227
16,0.0016000049654394388,130,-6.575164179254241,-4.110199553117882,-8.915531561610267
16,0.0016000049654394388,131,-8.384906266610184,-3.6410623139535163,-9.841941655812063
16,0.0016000049654394388,132,-8.208737481218948,-3.67592808568171,-9.737240637973384
16,0.0016000049654394388,133,-8.032569603867318,-3.7107938450915086,-9.632539911351182
16,0.0016000049654394388,134,-7.8564009829993235,-3.745659461665263,-9.527839935495027
16,0.0016000049654394388,135,-7.680232816151132,-3.7805250720798202,-9.42314010524711
16,0.0016000049654394388,136,-7.504064484779699,-3.8153908376488164,-9.318439233016669
16,0.0016000049654394388,137,-7.327896607428068,-3.850256597058615,-9.213738506394467
16,0.0016000049654394388,138,-7.151727995039901,-3.8851219781616475,-9.10903849413707
16,0.0016000049654394388,139,-6.975559663668468,-3.919987743730643,-9.00433762190663
16,0.0016000049654394388,140,-6.799391042800474,-3.954853360304398,-8.899637646050476
16,0.0016000049654394388,141,-6.623223165448843,-3.9897191197141963,-8.794936919428274
16,0.0016000049654394388,142,-6.18863991520608,-3.5705034415485493,-8.989814532693403
16,0.0016000049654394388,143,-6.294839435451133,-3.632010754849816,-8.840780634189311
16,0.0016000049654394388,144,-6.356998958883268,-3.800632109174155,-8.792684359362273
16,0.0016000049654394388,145,-6.322102271348773,-3.923069526867099,-8.892144332144984
16,0.0016000049654394388,146,-6.2762528923856165,-4.020144848835814,-9.001664266539184
16,0.0016000049654394388,147,-6.180754602800443,-3.947039685539214,-9.134323209603707
16,0.0016000049654394388,148,-6.123043000673961,-3.652918492101313,-9.1206241825323
16,0.0016000049654394388,149,-6.146801409463983,-3.801596834789464,-9.137321255216419
16,0.0016000049654394388,150,-6.236558880555274,-3.7485151881890477,-8.975722316456423
16,0.0016000049654394388,151,-6.231773696625442,-3.8865030303314816,-9.030688559321675
16,0.0016000049654394388,152,-6.597863274824675,-3.6524324909214427,-8.725268736788955
16,0.0016000049654394388,153,-6.529467416772777,-3.5024298148415336,-8.78999399581291
16,0.0016000049654394388,154,-6.439106752092871,-3.4071178627693217,-8.910322428619557
16,0.0016000049654394388,155,-6.34389910739178,-3.391223428769286,-9.064985696949764
16,0.0016000049654394388,156,-6.266870677410593,-3.447001781612109,-9.209393125273913
16,0.0016000049654394388,157,-6.221253011409771,-3.560635862037238,-9.321820446055929
16,0.0016000049654394388,158,-6.7740316061961074,-3.6175667253524466,-8.829969609019395
16,0.0016000049654394388,159,-6.705634840104605,-3.467564061590933,-8.894694576826875
16,0.0016000049654394388,160,-6.615851278921985,-3.3711801487706192,-9.013089196428188
16,0.0016000049654394388,161,-6.522460876121082,-3.347504430192398,-9.161703899130966
16,0.0016000049654394388,162,-6.443963149285551,-3.4012271552820885,-9.311103909345308
16,0.0016000049654394388,163,-6.395904171570776,-3.521707353215051,-9.431698515126062
16,0.0016000049654394388,164,-6.950199483547738,-3.582700965942648,-8.934670335641599
16,0.0016000049654394388,165,-6.881803460972599,-3.4326984450171785,-8.999394552683029
16,0.0016000049654394388,166,-6.792018702253814,-3.3363143955200187,-9.117789777442153
16,0.0016000049654394388,167,-6.698629496989076,-3.3126388136186433,-9.266403874987121
16,0.0016000049654394388,168,-6.620131480656984,-3.3663613897130924,-9.41580478157575
16,0.0016000049654394388,169,-6.572072048922407,-3.486841593805253,-9.536399241748263
16,0.0016000049654394388,170,-7.126368104415733,-3.5478353493688934,-9.039370311497752
16,0.0016000049654394388,171,-7.057971809303688,-3.397832208506738,-9.104095352110988
16,0.0016000049654394388,172,-6.968187050584903,-3.301448159009578,-9.222490576870113
16,0.0016000049654394388,173,-6.874797828360509,-3.277773048049647,-9.371104747217561
16,0.0016000049654394388,174,-6.796299647505176,-3.3314957792985354,-9.520504611823666
16,0.0016000049654394388,175,-6.748240669790401,-3.451975977231498,-9.641099217604419
16,0.0016000049654394388,176,-7.302535981767364,-3.512969589959095,-9.144071038119955
16,0.0016000049654394388,177,-7.234140132195293,-3.362966678408464,-9.208796260742671
16,0.0016000049654394388,178,-7.144355671452897,-3.266582542435823,-9.327190552726266
16,0.0016000049654394388,179,-7.050966151252114,-3.2429075179513736,-9.475805655849243
16,0.0016000049654394388,180,-6.972467978876609,-3.2966300137295392,-9.625205484054106
16,0.0016000049654394388,181,-6.924408836638594,-3.417110366816941,-9.745799047852335
16,0.0016000049654394388,182,-7.478704602635358,-3.4781039733853403,-9.24877101397611
16,0.0016000049654394388,183,-7.410308753063288,-3.328101061834709,-9.313496236598825
16,0.0016000049654394388,184,-7.320524292320892,-3.2317169258620684,-9.431890528582421
16,0.0016000049654394388,185,-7.227134772120109,-3.2080419013776185,-9.580505631705398
16,0.0016000049654394388,186,-7.148636145724801,-3.261764403314982,-9.729905314302023
16,0.0016000049654394388,187,-7.100577168010027,-3.382244601247945,-9.850499920082775
16,0.0016000049654394388,188,-7.654872934006791,-3.443238207816344,-9.35347188620655
16,0.0016000049654394388,189,-7.586476630414919,-3.293235302424911,-9.418196963221028
16,0.0016000049654394388,190,-7.496692623692324,-3.1968511602930723,-9.536591400812862
16,0.0016000049654394388,191,-7.4033026494717395,-3.1731761419678204,-9.6852063583276
16,0.0016000049654394388,192,-7.324804477096234,-3.226898637745986,-9.834606186532463
16,0.0016000049654394388,193,-7.276745499381459,-3.347378835678949,-9.955200792313217
16,0.0016000049654394388,194,-7.831041100854983,-3.408372597401787,-9.458171716454467
16,0.0016000049654394388,195,-7.762645251282913,-3.258369685851156,-9.522896939077183
16,0.0016000049654394388,196,-7.672860501043955,-3.161985400883274,-9.641292127435065
16,0.0016000049654394388,197,-7.579470816319931,-3.1383105315532633,-9.789906188575516
16,0.0016000049654394388,198,-7.500973097964229,-3.1920330211722314,-9.939306162388618
16,0.0016000049654394388,199,-7.452914120249454,-3.312513219105194,-10.059900768169372
16,0.0016000049654394388,200,-8.007209886246217,-3.3735068256735934,-9.562872734293146
16,0.0016000049654394388,201,-7.938813582654346,-3.22350392028216,-9.627597811307623
16,0.0016000049654394388,202,-7.84902912191195,-3.127119784309519,-9.74599210329122
16,0.0016000049654394388,203,-7.755639147691364,-3.103444765984267,-9.894607060805958
16,0.0016000049654394388,204,-7.677140975315859,-3.157167261762433,-10.044006889010822
16,0.0016000049654394388,205,-7.629082451620887,-3.277647453536198,-10.164601640399813
16,0.0016000049654394388,206,-8.18337805309441,-3.3386412152590363,-9.667572564541063
16,0.0016000049654394388,207,-8.11498220352234,-3.188638303708405,-9.732297787163779
16,0.0016000049654394388,208,-8.025197453283383,-3.0922540187405234,-9.85069297552166
16,0.0016000049654394388,209,-7.9318074790627975,-3.068579000415271,-9.999307933036398
16,0.0016000049654394388,210,-7.853309596183854,-3.1223016451886783,-10.148706864866975
16,0.0016000049654394388,211,-7.805250618469079,-3.242781843121641,-10.26930147064773
16,0.0016000049654394388,212,-8.35954593044604,-3.3037754558492383,-9.772273291163266
16,0.0016000049654394388,213,-8.29115008087397,-3.153772544298607,-9.83699851378598
16,0.0016000049654394388,214,-8.201365620131574,-3.0573884083259664,-9.955392805769577
16,0.0016000049654394388,215,-8.107975645910988,-3.033713390000714,-10.104007763284315
16,0.0016000049654394388,216,-8.029477473535485,-3.0874358857788797,-10.253407591489179
16,0.0016000049654394388,217,-7.981419403860314,-3.2079160713934476,-10.374002488486408
17,0.0017000631196424365,1,-8.745406965609035,-3.428327797346944,-10.360519080945242
17,0.0017000631196424365,2,-8.143951798914951,-3.3657315873203766,-10.531049325503671
17,0.0017000631196424365,3,-8.557255593427143,-3.508706680693953,-9.866033452281066
17,0.0017000631196424365,4,-6.051194981264064,-3.680395796824471,-9.205802844627145
17,0.0017000631196424365,5,-6.399243541397449,-3.8132997588778696,-8.672347359095886
17,0.0017000631196424365,6,-8.57224784552167,-3.388256536223667,-10.473546946037745
17,0.0017000631196424365,7,-8.355523444283833,-3.3550060490896234,-10.56115442895722
17,0.0017000631196424365,8,-8.16753131475171,-3.541187629353126,-10.536256118711746
17,0.0017000631196424365,9,-8.22737012773327,-3.6960520067949285,-10.474574468385654
17,0.0017000631196424365,10,-8.311617165234376,-3.7996508921977656,-10.358221420300296
17,0.0017000631196424365,11,-8.403586017991884,-3.831465873399678,-10.21024123509118
17,0.0017000631196424365,12,-8.485060882842552,-3.7851954126587333,-10.059943841051412
17,0.0017000631196424365,13,-8.53990472502813,-3.6700044938624803,-9.937097290793544
17,0.0017000631196424365,14,-8.681050062772748,-3.4829904247785213,-10.038503156141537
17,0.0017000631196424365,15,-8.747314912154785,-3.4575476457819785,-10.206715557861628
17,0.0017000631196424365,16,-8.533676358602772,-3.333250821274316,-9.860825766224071
17,0.0017000631196424365,17,-8.473836616677275,-3.178386644388685,-9.922507165196814
17,0.0017000631196424365,18,-8.38959022710772,-3.0747873758165634,-10.038861357484441
17,0.0017000631196424365,19,-8.297621633574039,-3.0429728110864414,-10.18684069081776
17,0.0017000631196424365,20,-8.216146509499543,-3.089242855355596,-10.337138936733325
17,0.0017000631196424365,21,-8.16130260194829,-3.204434475727881,-10.459985609910555
17,0.0017000631196424365,22,-7.966141702585028,-3.39263111855963,-10.426775794791077
17,0.0017000631196424365,23,-7.7883313252427175,-3.4195304671857705,-10.322503156927402
17,0.0017000631196424365,24,-7.610520321757416,-3.4464299651225176,-10.218229333888337
17,0.0017000631196424365,25,-7.432709944415107,-3.4733293137486583,-10.11395669602466
17,0.0017000631196424365,26,-7.254899394507495,-3.5002288283366587,-10.00968301914883
17,0.0017000631196424365,27,-7.077088563587496,-3.5271281603115465,-9.90541023512192
17,0.0017000631196424365,28,-6.899278013679884,-3.5540276748995465,-9.80113655824609
17,0.0017000631196424365,29,-6.721467636337573,-3.580927023525687,-9.696863920382414
17,0.0017000631196424365,30,-6.543657540007651,-3.607826554764941,-9.59259038966982
17,0.0017000631196424365,31,-6.365846990100039,-3.634726069352941,-9.48831671279399
17,0.0017000631196424365,32,-6.190906142888326,-3.655613700233988,-9.375511461921985
17,0.0017000631196424365,33,-6.056226157760626,-3.806308889707341,-9.24186282824069
17,0.0017000631196424365,34,-6.099496037042536,-3.9511695599377683,-9.217384067813786
17,0.0017000631196424365,35,-6.177504897231554,-4.06324228018236,-9.119050793291894
17,0.0017000631196424365,36,-6.265213045397318,-4.103648998920061,-8.978847581027011
17,0.0017000631196424365,37,-6.33800963288188,-4.05961559773667,-8.839476957025388
17,0.0017000631196424365,38,-6.384033991260207,-3.955546123239607,-8.732465228991078
17,0.0017000631196424365,39,-6.601339456537428,-3.8046009457675067,-8.71902799132748
17,0.0017000631196424365,40,-6.779149833879738,-3.777701597141366,-8.823300629191156
17,0.0017000631196424365,41,-6.95696038378735,-3.7508020825533657,-8.927574306066985
17,0.0017000631196424365,42,-7.134771214707349,-3.7239027505784783,-9.031847090093896
17,0.0017000631196424365,43,-7.3125818081920775,-3.697002768273123,-9.136120685023485
17,0.0017000631196424365,44,-7.490392358099689,-3.670103253685123,-9.240394361899314
17,0.0017000631196424365,45,-7.6682022818643105,-3.643203888407729,-9.344666853599755
17,0.0017000631196424365,46,-7.846013112784309,-3.6163045564328415,-9.448939637626665
17,0.0017000631196424365,47,-8.023823209114232,-3.589405025193588,-9.55321316833926
17,0.0017000631196424365,48,-8.201634212599533,-3.5625055272568407,-9.657486991378324
17,0.0017000631196424365,49,-8.379444589941842,-3.5356061786307,-9.761759629242
17,0.0017000631196424365,50,-6.074088681569381,-3.592147309794443,-9.138807295612255
17,0.0017000631196424365,51,-6.099267079071142,-3.4993995606895973,-9.077585959653
17,0.0017000631196424365,52,-6.1555519945344495,-3.438020175112223,-8.978127278888522
17,0.0017000631196424365,53,-6.235992962940365,-3.4370528995570755,-8.852822058782614
17,0.0017000631196424365,54,-6.319271762786386,-3.5152811955757315,-8.737048412573165
17,0.0017000631196424365,55,-6.378260575242567,-3.6548127104067283,-8.671498725944613
17,0.0017000631196424365,56,-8.315569837442089,-3.5793660000730614,-10.544691567530272
17,0.0017000631196424365,57,-8.44198832116381,-3.569814897650438,-10.516688657750663
17,0.0017000631196424365,58,-8.383521616382657,-3.688864991822311,-10.474696783316885
17,0.0017000631196424365,59,-8.600431851957337,-3.525181002591044,-10.448572461661525
17,0.0017000631196424365,60,-8.517966951228082,-3.6444265628331847,-10.433083011573917
17,0.0017000631196424365,61,-8.482164953938593,-3.742553819690223,-10.349468207112842
17,0.0017000631196424365,62,-8.625287169984153,-3.6435370668286766,-10.333055093168515
17,0.0017000631196424365,63,-8.575465357200583,-3.7278152396558557,-10.21006413355254
17,0.0017000631196424365,64,-8.720231144016305,-3.542095471797955,-10.316060525645312
17,0.0017000631196424365,65,-8.69844649844057,-3.5984985267301144,-10.20092117843742
17,0.0017000631196424365,66,-8.622861617907931,-3.6652948703937196,-10.086352084895145
17,0.0017000631196424365,67,-8.67541340167612,-3.327494443726883,-10.083805395061777
17,0.0017000631196424365,68,-8.556720403597229,-3.1739661831835577,-10.031385450552362
17,0.0017000631196424365,69,-8.711576542576594,-3.330699754669287,-10.22883693170322
17,0.0017000631196424365,70,-8.63026185392682,-3.222775380928406,-10.168775737672316
17,0.0017000631196424365,71,-8.4999867332736,-3.095702764724433,-10.184294524134113
17,0.0017000631196424365,72,-8.60638011186179,-3.230145895688265,-10.326535082048368
17,0.0017000631196424365,73,-8.41743175128211,-3.0900400127800514,-10.31757022997364
17,0.0017000631196424365,74,-8.417620827640649,-3.181722800744302,-10.460964638550646
17,0.0017000631196424365,75,-8.288030009300968,-3.19039038279055,-10.476063806711737
17,0.0017000631196424365,76,-7.989720893832283,-3.568087445696621,-10.431983562794311
17,0.0017000631196424365,77,-7.81191079750236,-3.5949869769358744,-10.327710032081717
17,0.0017000631196424365,78,-7.634099513004672,-3.6218862922595094,-10.223437101891571
17,0.0017000631196424365,79,-7.456288963097061,-3.6487858068475094,-10.119163425015742
17,0.0017000631196424365,80,-7.27847858575475,-3.67568515547365,-10.014890787152066
17,0.0017000631196424365,81,-7.100668035847138,-3.7025846700616505,-9.910617110276236
17,0.0017000631196424365,82,-6.922857658504828,-3.729484018687791,-9.80634447241256
17,0.0017000631196424365,83,-6.745047108597216,-3.7563835332757916,-9.70207079553673
17,0.0017000631196424365,84,-6.567236558689604,-3.783283047863792,-9.597797118660901
17,0.0017000631196424365,85,-6.389426181347295,-3.8101823964899326,-9.493524480797225
17,0.0017000631196424365,86,-6.213683939205889,-3.826825646317631,-9.384182799803916
17,0.0017000631196424365,87,-8.04955975039096,-3.722951355421069,-10.370301830521978
17,0.0017000631196424365,88,-7.871749654061037,-3.7498508866603224,-10.266028299809385
17,0.0017000631196424365,89,-7.693938823141038,-3.77675021863521,-10.161755515782474
17,0.0017000631196424365,90,-7.5161287268111145,-3.8036497498744635,-10.05748198506988
17,0.0017000631196424365,91,-7.338317895891116,-3.8305490818493513,-9.953209201042968
17,0.0017000631196424365,92,-7.160507345983504,-3.8574485964373517,-9.848935524167137
17,0.0017000631196424365,93,-6.9826965150635045,-3.884347928412239,-9.744662740140226
17,0.0017000631196424365,94,-6.804886418733582,-3.9112474596514923,-9.640389209427633
17,0.0017000631196424365,95,-6.627075587813583,-3.93814679162638,-9.53611642540072
17,0.0017000631196424365,96,-6.449265037905971,-3.9650463062143806,-9.431842748524891
17,0.0017000631196424365,97,-6.271626194618445,-3.990136180850909,-9.327323277362607
17,0.0017000631196424365,98,-8.133806787892066,-3.8265502408239063,-10.25394878243662
17,0.0017000631196424365,99,-7.955995784406765,-3.853449738760654,-10.149674959397554
17,0.0017000631196424365,100,-7.778185688076841,-3.880349269999907,-10.045401428684961
17,0.0017000631196424365,101,-7.600374857156843,-3.9072486019747945,-9.941128644658049
17,0.0017000631196424365,102,-7.422565214404608,-3.934148149865301,-9.83685526010869
17,0.0017000631196424365,103,-7.24475438348461,-3.961047481840189,-9.73258247608178
17,0.0017000631196424365,104,-7.066943833576998,-3.987946996428189,-9.62830879920595
17,0.0017000631196424365,105,-6.889133002656998,-4.014846328403077,-9.524036015179039
17,0.0017000631196424365,106,-6.711322452749386,-4.041745842991077,-9.419762338303208
17,0.0017000631196424365,107,-6.533512075407077,-4.068645191617217,-9.315489700439533
17,0.0017000631196424365,108,-6.355701525499465,-4.095544706205218,-9.211216023563704
17,0.0017000631196424365,109,-8.225775921661961,-3.8583654046389313,-10.105967704378585
