time_s,cycle_fraction,s_mm,delta_s_mm,com_x,com_y,com_z,center_x,center_y,center_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,t_x,t_y,t_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,q1,q2,robot_phase_rad,B_phase_rad,phase_lag_rad,tilt_deg,Bx_T,By_T,Bz_T,contact_active
0.010949977673590183,0.3284993302077055,0.06341367083945376,0.06341367083945376,-7.397999562376785,-3.651583773235667,-9.567757503388437,-7.406264708237778,-3.6808390116314973,-9.537587229748086,-8.52932799040866,-3.688705855543051,-10.11220410951085,-6.367669139266634,-3.6177757208409833,-9.071915722922556,0.9006911879758447,0.029554222792528253,0.43345349441178954,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24689221001110592,0.05573408349815096,6.505206431615335,0.109253402643524,0.1127677217922247,14.661315986153632,0.0076682850430928855,0.0017440861844795733,0.006177018408781259,1
0.010959978215396404,0.32879934646189213,0.06344259057297827,0.06344259057297827,-7.397979073280143,-3.6515500686716917,-9.567704486919554,-7.406236474481482,-3.680840799797176,-9.537581229043454,-8.529235928988056,-3.6881158342225935,-10.112337426787912,-6.367713832959539,-3.618248668514225,-9.071693007432115,0.9006342066785491,0.02911131904515335,0.4336018413982488,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24677873307655832,0.056190738700598535,6.507065157234101,0.1111384603667222,0.11274138968779265,14.660741620700213,0.0076668842745627255,0.0017357137045878226,0.0061811141904648285,1
0.01096997782588005,0.3290993347764015,0.06347129397845234,0.06347129397845234,-7.39795894181137,-3.6515211436551693,-9.56765225462428,-7.406208451921927,-3.6808425745868534,-9.537575273225846,-8.529145894860472,-3.687550186182822,-10.112466124980163,-6.367757363672538,-3.618708551209005,-9.071475997004207,0.9005785546616389,0.02868401457242377,0.43374588665664854,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24667010784394838,0.05663190980440829,6.508860099538416,0.11302334254026868,0.11265144981856133,14.660293868572495,0.007665486435606668,0.0017273339358334521,0.006185194016259731,1
0.010979978367686272,0.32939935103058815,0.06349976109257299,0.06349976109257299,-7.397939190322208,-3.6514969907355193,-9.567600795326742,-7.406180660048885,-3.6808443347661584,-9.537569366437548,-8.529057923380405,-3.687008795944141,-10.112590236877468,-6.367799741915425,-3.619155459859594,-9.071264640422216,0.900524242277075,0.02827222336856116,0.43388566518968835,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24656631437710824,0.05705768522442925,6.510591572140868,0.11490840026442761,0.11249786469685373,14.659967604912154,0.007664091271007672,0.0017189453465101515,0.006189258630543635,1
0.010989977978169918,0.32969933934509754,0.06352797945623202,0.06352797945623202,-7.397919833713817,-3.651477606187451,-9.56755009785107,-7.406153111025934,-3.680846079564718,-9.537563511263768,-8.528972037632277,-3.686491518381892,-10.112709804680325,-6.36784097513665,-3.619589519516811,-9.071058877899011,0.9004712760398452,0.027875832860450478,0.43402121949221445,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24646732483385403,0.0574681800938913,6.512260002859137,0.11679328243899978,0.11228141324055116,14.659757825590455,0.007662699045375777,0.0017105495293959464,0.006193307262942904,1
0.010999977588653564,0.32999932765960693,0.06355592171710277,0.06355592171710277,-7.39790090178852,-3.6514629806977394,-9.567500151021394,-7.406125831556602,-3.680847807291284,-9.537557713379977,-8.528888255282133,-3.685998150578423,-10.112824913218153,-6.367881104191362,-3.6200108971880485,-9.070858610824192,0.9004196462878216,0.027494688912656162,0.4341526259974837,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24637311872181053,0.057863564761160016,6.513866029363905,0.11867816461408097,0.11200255757023811,14.659660922864656,0.007661309633696455,0.0017021457331947935,0.006197340277779849,1
0.011009978130459785,0.33029934391379356,0.06358357495539252,0.06358357495539252,-7.397882409447479,-3.651453103090513,-9.567450943661841,-7.406098834254223,-3.680849517146998,-9.537551975466974,-8.52880659920472,-3.6855285098323463,-10.112935601249413,-6.367920136718968,-3.620419737910217,-9.070663782545385,0.9003693593690634,0.02712865496755391,0.43427992446001223,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.246283652774412,0.05824397291526617,6.5154101724372495,0.12056322233985507,0.11166164291780832,14.659671716710372,0.0076599229120046,0.0016937332036403795,0.006201358033553105,1
0.011019977740943432,0.33059933222830296,0.06361089603740541,0.06361089603740541,-7.397864401394176,-3.6514479566019657,-9.567402468321832,-7.406072161229362,-3.680851206464817,-9.537546306474788,-8.528727095998862,-3.6850823522441702,-10.113041965945802,-6.367958133911341,-3.6208162317779253,-9.070474290329761,0.9003204008698006,0.026777550194268643,0.4344031981733507,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24619889813078624,0.058609601546794,6.516893186889224,0.12244810451605635,0.11125977519358063,14.659786948559088,0.007658539143290846,0.0016853135380934037,0.006205359768874275,1
0.011029978282749653,0.3308993484824896,0.06363785614680839,0.06363785614680839,-7.397846907430934,-3.651447520743001,-9.567354717550787,-7.4060458406148255,-3.680852873462969,-9.53754071238267,-8.528649776616758,-3.6846595214968567,-10.113144056062598,-6.3679951245235795,-3.6212004820041397,-9.07029007553859,0.900272771705491,0.026441266455298772,0.43452249188500314,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24611883202779286,0.05896056420884932,6.518315504275728,0.12433316224290607,0.11079703485323542,14.660002797909886,0.007657158074937434,0.0016768851974938118,0.006209346213699929,1
0.0110399778932333,0.331199336796999,0.06366438879014691,0.06366438879014691,-7.397829994612979,-3.6514517601233605,-9.567307685760769,-7.406019937326842,-3.6808545140300284,-9.53753520698769,-8.528574727072396,-3.6842597960482646,-10.113241885807037,-6.368031158344667,-3.621572622731997,-9.070111114555962,0.900226486969887,0.026119655548444733,0.434637821354615,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24604338381317367,0.059296990169219195,6.51967766394893,0.12621804442026568,0.11027431234907835,14.660313109616801,0.00765577996885042,0.0016684497822278383,0.0062133166126462,1
0.011049977503716946,0.33149932511150837,0.06369043236244362,0.06369043236244362,-7.397813722544956,-3.6514606132757548,-9.567261371089133,-7.405994511509116,-3.680856124356835,-9.537529803072582,-8.528501938030177,-3.6838826618314684,-10.11333566833853,-6.368066357764933,-3.621933004688547,-9.069937209693007,0.9001814917771849,0.025812357142883928,0.43474935776896806,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.2459725039362852,0.059619279030984525,6.5209812274700845,0.12810292659820918,0.109692993692289,14.660716923277976,0.007654404701290777,0.0016600065373994163,0.006217271322960501,1
0.011059978045523167,0.331799341365695,0.06371590825144606,0.06371590825144606,-7.397798165732669,-3.651473985205281,-9.56721577353588,-7.4059696399092125,-3.680857699582634,-9.53752451694901,-8.528431498825785,-3.683527774072274,-10.113425429898847,-6.368100783784227,-3.622281760359428,-9.069768337050665,0.9001377979339823,0.025519172380352603,0.4348571220200758,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24590609857001286,0.05992760550567184,6.522226936260627,0.12998798432686673,0.10905364475417366,14.661207857264865,0.0076530321495785585,0.0016515547051986301,0.006221210696039829,1
0.011069977656006813,0.3320993296802044,0.06374074135908378,0.06374074135908378,-7.3977833912313455,-3.6514917138618115,-9.567170891238364,-7.405945395843876,-3.68085923506396,-9.537519364199456,-8.52836343025383,-3.6831943865026537,-10.113511338118764,-6.368134545588527,-3.622619259757051,-9.069604340404187,0.9000953686105425,0.025239636144001258,0.4349612490477405,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24584402815746523,0.060222434340524544,6.523416691199966,0.13187286650604602,0.10835851751433331,14.661781194103408,0.0076516625739860645,0.0016430958905074022,0.0062251339855266445,1
0.01107997726649046,0.3323993179947138,0.06376490101113955,0.06376490101113955,-7.397769421392726,-3.6515136185687664,-9.567126713020714,-7.405921809259727,-3.6808607289041637,-9.537514351188673,-8.528297695637745,-3.682881649177262,-10.113593579147519,-6.368167719288199,-3.6229459317254262,-9.069445028868564,0.900054156812311,0.024973215604931525,0.4350618959495641,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24578613556725082,0.06050430006137957,6.524552680009595,0.13375774868587115,0.10760962414413798,14.662432473514755,0.007650295851544944,0.0016346293363023543,0.0062290415444083095,1
0.01108997780829668,0.3326993342489004,0.06378842043185276,0.06378842043185276,-7.397756218963909,-3.651539548451889,-9.567083209080609,-7.405898847720608,-3.680862183157567,-9.537509471022792,-8.52823420874355,-3.682588826629398,-10.113672291421782,-6.368200312238694,-3.623262157793943,-9.069290219421816,0.9000141235436895,0.024719445348106363,0.4351591966666523,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.2457322805597762,0.06077366749366031,6.525636809321533,0.13564280641642762,0.10680869572551874,14.663157498190788,0.0076489318603514805,0.001626154282680382,0.006232933719805306,1
0.011099977418780327,0.3329993225634098,0.0638113368022574,0.0638113368022574,-7.397743746691989,-3.6515694103789214,-9.56704034775308,-7.40587647492742,-3.6808636001231494,-9.537504715986932,-8.52817292038943,-3.6823154298117386,-10.113747521227952,-6.368232298051077,-3.6235682054005602,-9.069139809406625,0.8999752593076474,0.02447801017132421,0.4352532132588862,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24568234219804583,0.061030833512620855,6.52667032551644,0.13752768859757347,0.10595732973928015,14.663951030307624,0.007647570859114134,0.00161767233875757,0.006236809773980623,1
0.011109977960586548,0.33329933881759644,0.06383368429862472,0.06383368429862472,-7.397731974774646,-3.6516031615090254,-9.566998091785225,-7.405854657514555,-3.6808649819140977,-9.537500078989677,-8.52811374891241,-3.6820609939174287,-10.113819390865892,-6.3682636941538835,-3.6238644159999414,-9.068993616261206,0.8999375228160533,0.024248574132286264,0.43534407275195175,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,0.24563624608091894,0.06127615183483527,6.527654650579927,0.13941274632877396,0.10505659707156643,14.66481151539522,0.007646212628120234,0.0016091818778896378,0.006240670255969961,1
