time_s,sample_index,min_analytic_gap_um,HEAD_gap_um,TAIL_gap_um,nearest_wall_sector_deg,minimum_end_margin_mm
0.00894998200237751,89500,-1.0542008693695815,-1.0542008693695815,-0.4483651313251791,160.7180694599727,10.734739766042383
0.008959981612861156,89600,-1.0311773292572823,-1.0311773292572823,-0.3986026074358495,160.68278989413767,10.734680076023135
0.008969982154667377,89700,-1.009389751029044,-1.009389751029044,-0.35206521814801217,160.64902180500144,10.73462021824201
0.008979981765151024,89800,-0.9888017465490284,-0.9888017465490284,-0.30870172663066686,160.61678049456705,10.734560216025338
0.008989982306957245,89900,-0.9693971312153549,-0.9693971312153549,-0.268474571263444,160.58608937108255,10.73450007367129
0.008999981917440891,90000,-0.9511668442494514,-0.9511668442494514,-0.2313267847983136,160.55695714884564,10.734439815148333
0.009009981527924538,90100,-0.9340876074924731,-0.9340876074924731,-0.19720219876839806,160.52940565493736,10.734379452652488
0.009019982069730759,90200,-0.9181379758295138,-0.9181379758295138,-0.1660391753232071,160.50345103001402,10.734319007731564
0.009029981680214405,90300,-0.9032999200351277,-0.9032999200351277,-0.13777558458494266,160.47911386199345,10.734258491824372
0.009039982222020626,90400,-0.8895685839079848,-0.8895685839079848,-0.11235582119673015,160.45641090999345,10.734197928620581
0.009049981832504272,90500,-0.8769324068340634,-0.8769324068340634,-0.08972266094053882,160.43534796140852,10.734137336508645
0.009059981442987919,90600,-0.865372494408323,-0.865372494408323,-0.06980805630851794,160.415954629629,10.734076739581917
0.00906998198479414,90700,-0.8548859166164213,-0.8548859166164213,-0.11362697264971633,160.39823640800606,10.734016156245229
0.009079981595277786,90800,-0.8454451802077934,-0.8454451802077934,-0.17879789709163152,160.38221541040716,10.733955614095704
0.009089982137084007,90900,-0.8370575383026546,-0.8370575383026546,-0.2466021347021785,160.3679047399261,10.733895144444523
0.009099981747567654,91000,-0.829713969243917,-0.829713969243917,-0.3169212213748329,160.35530935623018,10.733834773041842
0.0091099813580513,91100,-0.823411502877347,-0.823411502877347,-0.389637726768588,160.34444092244848,10.73377454120014
0.009119981899857521,91200,-0.8181351827970529,-0.8181351827970529,-0.46463591076773003,160.33531073533496,10.733714480140954
0.009129981510341167,91300,-0.8138768632399707,-0.8138768632399707,-0.5417901554541915,160.32792339626948,10.733654638153658
0.009139982052147388,91400,-0.8106226501265468,-0.8106226501265468,-0.6209820351983364,160.32227833331152,10.733595062879333
0.009149981662631035,91500,-0.8083703156455124,-0.8083703156455124,-0.7020938993661519,160.31836788086434,10.733535803616395
0.009159981273114681,91600,-0.8071119882634425,-0.8071119882634425,-0.7850140984425602,160.31616983372362,10.733476901121502
0.009169981814920902,91700,-0.8696193702337762,-0.806825085181373,-0.8696193702337762,343.7456111403127,10.733418390980862
0.009179981425404549,91800,-0.9557979883094703,-0.8075000011952271,-0.9557979883094703,343.6485813201043,10.733360282849308
0.00918998196721077,91900,-1.0434341774436806,-0.8091149643210116,-1.0434341774436806,343.5527130082106,10.733302584701121
0.009199981577694416,92000,-1.1324269648594898,-0.8116794299358743,-1.1324269648594898,343.4579928683152,10.733245267429833
0.009209981188178062,92100,-1.2226559386373514,-0.8151804837981391,-1.2226559386373514,343.3644317546206,10.733188311672667
0.009219981729984283,92200,-1.3140213958166003,-0.8196241036249052,-1.3140213958166003,343.2720380889869,10.733131688306662
0.00922998134046793,92300,-1.4064102848063698,-0.8250165184532365,-1.4064102848063698,343.1808125274319,10.733075375303045
0.00923998188227415,92400,-1.4997178751111617,-0.8313773404063918,-1.4997178751111617,343.09076966314103,10.733019344590586
0.009249981492757797,92500,-1.593836802843085,-0.8387163704289824,-1.593836802843085,343.0019233309028,10.732963585305608
0.009259981103241444,92600,-1.688659759065625,-0.8470559461133398,-1.688659759065625,342.9142869509554,10.732908076332453
0.009269981645047665,92700,-1.7840798211231634,-0.8564097569935258,-1.7840798211231634,342.827879343882,10.732852812510096
0.009279981255531311,92800,-1.8799776687313807,-0.8667993840562049,-1.8799776687313807,342.7427176778675,10.732797783200567
0.009289980866014957,92900,-1.9762748338432168,-0.8782739254442617,-1.9762748338432168,342.65880277455904,10.73274298148061
0.009299981407821178,93000,-2.0728245053464045,-0.890824733195239,-2.0728245053464045,342.57617463288216,10.73268840492452
0.009309981018304825,93100,-2.1695633192879704,-0.9045222439642009,-2.1695633192879704,342.4948239589221,10.732634049797078
0.009319981560111046,93200,-2.2663476169089147,-0.9193633805134604,-2.2663476169089147,342.4147884336687,10.73257991406674
0.009329981170594692,93300,-2.3630944218716587,-0.9354039990596696,-2.3630944218716587,342.3360728184421,10.73252600488902
0.009339980781078339,93400,-2.2475300798012743,-0.911906750896252,-2.2475300798012743,342.26276754748943,10.732486147988512
0.00934998132288456,93500,-2.1276020923153283,-0.9247431646621784,-2.1276020923153283,342.19230732183195,10.732444879611117
0.009359980933368206,93600,-2.072379833521376,-0.9919816845770368,-2.072379833521376,342.12357536807724,10.732397431190405
0.009369981475174427,93700,-2.047171096077105,-1.002177299754603,-2.047171096077105,342.0570624585145,10.732351849382418
0.009379981085658073,93800,-2.0557598013104528,-1.0395423126391412,-2.0557598013104528,341.99281180870713,10.732303305126102
0.00938998069614172,93900,-1.969073511101982,-1.056447042436237,-1.969073511101982,341.9329398257239,10.732261505389705
0.00939998123794794,94000,-1.9360371201934123,-1.0936650306666573,-1.9360371201934123,341.87504477810694,10.732216074196375
0.009409980848431587,94100,-1.8930409609672072,-1.129609112476837,-1.8930409609672072,341.82014637316104,10.732171697104686
0.009419981390237808,94200,-1.8550939596637672,-1.1611515202925027,-1.8550939596637672,341.76803478124646,10.732127736116073
0.009429981000721455,94300,-1.8129309213256173,-1.1969193835502656,-1.8129309213256173,341.71885503134916,10.73208426351341
0.009439980611205101,94400,-1.7736522745577243,-1.23398121107543,-1.7736522745577243,341.67252021785004,10.732041076382867
0.009449981153011322,94500,-1.7368349251776216,-1.2732617511755917,-1.7368349251776216,341.6290383289995,10.73199818168327
0.009459980763494968,94600,-1.7027742063042695,-1.3149785823772797,-1.7027742063042695,341.58842658108154,10.73195558340359
0.00946998130530119,94700,-1.6714360714532583,-1.3591876945845405,-1.6714360714532583,341.5506862068172,10.731913314285295
0.009479980915784836,94800,-1.6427514053524161,-1.4059584117852575,-1.6427514053524161,341.5158433167965,10.731871415162354
0.009489980526268482,94900,-1.616668238332175,-1.4553862450974453,-1.616668238332175,341.48390707113543,10.731829928083636
0.009499981068074703,95000,-1.5931608375886475,-1.507595956514285,-1.5931608375886475,341.45488623167677,10.731788885723779
0.00950998067855835,95100,-1.5721644001587265,-1.5626751350978907,-1.5721644001587265,341.42879528408935,10.73174833556528
0.00951998122036457,95200,-1.6207394846756706,-1.6207394846756706,-1.5536498634418638,161.4889204813046,10.731708323042614
0.009529980830848217,95300,-1.6819180324453287,-1.6819180324453287,-1.5375947747056085,161.56335100719366,10.731668895161505
0.009539980441331863,95400,-1.7463151263318322,-1.7463151263318322,-1.523952087120528,161.64025182806773,10.731630100170811
0.009549980983138084,95500,-1.8140596119549102,-1.8140596119549102,-1.5127090937933074,161.7196153462032,10.731591992881375
0.00955998059362173,95600,-1.8852644736738755,-1.8852644736738755,-1.5038290795753584,161.80146275004304,10.73155463693532
0.009569981135427952,95700,-1.9600731060549492,-1.9600731060549492,-1.49731095340222,161.88578271631368,10.73151809379998
0.009579980745911598,95800,-2.038619682287246,-2.038619682287246,-1.4931437299963157,161.97258767548246,10.731482445056315
0.009589980356395245,95900,-1.765188741598367,-1.765188741598367,-1.3971913776563705,162.0538327109722,10.731470633655738
0.009599980898201466,96000,-1.4229269093772867,-1.4229269093772867,-1.3249102485349828,162.13436194183316,10.731461883519946
0.009609980508685112,96100,-1.315234870585047,-1.1360970894708222,-1.315234870585047,341.31571606016087,10.731447858253423
0.009619981050491333,96200,-1.368186532403226,-0.9048159331472849,-1.368186532403226,341.3152823283832,10.731428578020214
0.00962998066097498,96300,-1.4837515846771732,-0.7291709856571682,-1.4837515846771732,341.3170356829697,10.731404063518246
0.009639980271458626,96400,-1.4481784045157209,-0.5565369937181597,-1.4481784045157209,341.3227339978465,10.731390752306638
0.009649980813264847,96500,-1.464442938941657,-0.4371178027879896,-1.464442938941657,341.3307165362993,10.73137318655081
0.009659980423748493,96600,-1.493900845139895,-0.3612387771729786,-1.493900845139895,341.3412044732991,10.731354135683793
0.009669980965554714,96700,-1.5001945497747915,-0.2664652687458524,-1.5001945497747915,341.35382020597297,10.731338906192459
0.00967998057603836,96800,-1.4991318392751918,-0.07273580593447626,-1.4991318392751918,341.366724593772,10.731333787202537
0.009689980186522007,96900,-1.5297098416726662,-0.03257890035546218,-1.5297098416726662,341.3820447688621,10.731325972204697
0.009699980728328228,97000,-1.5475935609251534,-0.03187160606654693,-1.5475935609251534,341.4000467219274,10.731318785030165
0.009709980338811874,97100,-1.5655937451163338,-0.0737777006496465,-1.5655937451163338,341.4206382099985,10.73131127678516
0.009719980880618095,97200,-1.569363202191143,-0.044320114034546165,-1.569363202191143,341.44270482343006,10.731309689907988
0.009729980491101742,97300,-1.599422170036724,-0.02941426322566887,-1.599422170036724,341.4668300460387,10.731307576327291
0.009739980101585388,97400,-1.6193786431488721,-0.035974105305758286,-1.6193786431488721,341.49339756432437,10.731306873753722
0.00974998064339161,97500,-1.6459921423220836,-0.0278710295439355,-1.6459921423220836,341.5218722473863,10.7313082957926
0.009759980253875256,97600,-1.6730983569503977,-0.017586179470785446,-1.6730983569503977,341.5524601728044,10.731311675454851
0.009769980795681477,97700,-1.700137070354768,-0.009922576440835051,-1.700137070354768,341.5852256953232,10.731316877425197
0.009779980406165123,97800,-1.729341614944424,-0.004408572263914223,-1.729341614944424,341.6201301418739,10.731323837321918
0.00978998001664877,97900,-1.7606494660195038,-0.0011506509302039447,-1.7606494660195038,341.6571833050831,10.73125900544253
0.00979998055845499,98000,-1.794077269544836,-0.0002278413209211294,-1.794077269544836,341.696379762039,10.731175474055338
0.009809980168938637,98100,-1.8296804590830495,-0.0017274399376487892,-1.8296804590830495,341.7377258078623,10.731092337698673
0.009819980710744858,98200,-1.867518825745318,-0.005732172783212697,-1.867518825745318,341.78122200352755,10.731009635902494
0.009829980321228504,98300,-1.9076479203009589,-0.012317654213944706,-1.9076479203009589,341.8268610654942,10.730927429262866
0.00983997993171215,98400,-1.950114339193454,-0.021563992354645123,-1.950114339193454,341.8746589094273,10.730845755786895
0.009849980473518372,98500,-1.8281900022025788,-0.0024874227902982327,-1.8281900022025788,341.92081984819913,10.730776051276159
0.009859980084002018,98600,-1.6901250278015256,-0.020682952081907402,-1.6901250278015256,341.9675566199722,10.730706456328921
0.009869980625808239,98700,-1.6027343170443853,-0.05806788346640612,-1.6027343170443853,342.0161838657466,10.730634147121055
0.009879980236291885,98800,-1.5573536884073702,-0.08605152932861238,-1.5573536884073702,342.06645877302543,10.73056124607458
0.009889979846775532,98900,-1.4247775263539486,-0.10534062038269898,-1.4247775263539486,342.1158505756122,10.730495086448162
0.009899980388581753,99000,-1.3304618309002425,-0.13537975451094475,-1.3304618309002425,342.16684758628344,10.730427498813286
0.0099099799990654,99100,-1.2233250262745354,-0.16456062256020587,-1.2233250262745354,342.21844422036486,10.730362050617902
0.009919979609549046,99200,-1.1183543396056095,-0.19674142935399708,-1.1183543396056095,342.27092415580705,10.73029771049426
0.009929980151355267,99300,-1.0090894401892925,-0.23213117364773161,-1.0090894401892925,342.32418627407066,10.730234864446889
